s1,s2,Re(r_ibc0.11),Im(r_ibc0.11),Abs(r_ibc0.11),Arg(r_ibc0.11),Re(r_ibc0.21),Im(r_ibc0.21),Abs(r_ibc0.21),Arg(r_ibc0.21),Re(r_ibc0.12),Im(r_ibc0.12),Abs(r_ibc0.12),Arg(r_ibc0.12),Re(r_ibc0.22),Im(r_ibc0.22),Abs(r_ibc0.22),Arg(r_ibc0.22)
+1.20535714E+00,+0.00000000E+00,+1.92379503E+00,-2.01886657E-02,+1.92390096E+00,-1.04938023E-02,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,+7.49610663E-01,+3.27390566E-03,+7.49617812E-01,+4.36744701E-03
+1.22142857E+00,+0.00000000E+00,+1.87015902E+00,-1.86674381E-02,+1.87025219E+00,-9.98140689E-03,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,+7.40421908E-01,+3.37622327E-03,+7.40429606E-01,+4.55983248E-03
+1.23750000E+00,+0.00000000E+00,+1.82360385E+00,-1.73819340E-02,+1.82368669E+00,-9.53135055E-03,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,+7.31568262E-01,+3.47361552E-03,+7.31576509E-01,+4.74814121E-03
+1.25357143E+00,+0.00000000E+00,+1.78273799E+00,-1.62802515E-02,+1.78281232E+00,-9.13190783E-03,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,+7.23015021E-01,+3.56659048E-03,+7.23023818E-01,+4.93290104E-03
+1.26964286E+00,+0.00000000E+00,+1.74651946E+00,-1.53247393E-02,+1.74658669E+00,-8.77422002E-03,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,+7.14733041E-01,+3.65557471E-03,+7.14742390E-01,+5.11455693E-03
+1.28571429E+00,+0.00000000E+00,+1.71415156E+00,-1.44874200E-02,+1.71421278E+00,-8.45145516E-03,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,+7.06697580E-01,+3.74093030E-03,+7.06707482E-01,+5.29348828E-03
+1.30178571E+00,+0.00000000E+00,+1.68501396E+00,-1.37470696E-02,+1.68507004E+00,-8.15824969E-03,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,+6.98887428E-01,+3.82296765E-03,+6.98897884E-01,+5.47002188E-03
+1.31785714E+00,+0.00000000E+00,+1.65861591E+00,-1.30872934E-02,+1.65866754E+00,-7.89032692E-03,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,+6.91284244E-01,+3.90195515E-03,+6.91295257E-01,+5.64444184E-03
+1.33392857E+00,+0.00000000E+00,+1.63456373E+00,-1.24952242E-02,+1.63461149E+00,-7.64422980E-03,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,+6.83872054E-01,+3.97812667E-03,+6.83883624E-01,+5.81699717E-03
+1.35000000E+00,+0.00000000E+00,+1.61253764E+00,-1.19606201E-02,+1.61258199E+00,-7.41712967E-03,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,+6.76636840E-01,+4.05168743E-03,+6.76648971E-01,+5.98790778E-03
+1.36607143E+00,+0.00000000E+00,+1.59227498E+00,-1.14752257E-02,+1.59231633E+00,-7.20668682E-03,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,+6.69566234E-01,+4.12281865E-03,+6.69578927E-01,+6.15736926E-03
+1.38214286E+00,+0.00000000E+00,+1.57355785E+00,-1.10323114E-02,+1.57359652E+00,-7.01094697E-03,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,+6.62649253E-01,+4.19168128E-03,+6.62662510E-01,+6.32555663E-03
+1.39821429E+00,+0.00000000E+00,+1.55620384E+00,-1.06263348E-02,+1.55624012E+00,-6.82826335E-03,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,+6.55876099E-01,+4.25841903E-03,+6.55889923E-01,+6.49262749E-03
+1.41428571E+00,+0.00000000E+00,+1.54005897E+00,-1.02526893E-02,+1.54009309E+00,-6.65723720E-03,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,+6.49237989E-01,+4.32316081E-03,+6.49252382E-01,+6.65872452E-03
+1.43035714E+00,+0.00000000E+00,+1.52499229E+00,-9.90751358E-03,+1.52502447E+00,-6.49667167E-03,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,+6.42727012E-01,+4.38602280E-03,+6.42741977E-01,+6.82397758E-03
+1.44642857E+00,+0.00000000E+00,+1.51089167E+00,-9.58754596E-03,+1.51092209E+00,-6.34553585E-03,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,+6.36336020E-01,+4.44711013E-03,+6.36351559E-01,+6.98850543E-03
+1.46250000E+00,+0.00000000E+00,+1.49766049E+00,-9.29001178E-03,+1.49768931E+00,-6.20293629E-03,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,+6.30058523E-01,+4.50651827E-03,+6.30074639E-01,+7.15241722E-03
+1.47857143E+00,+0.00000000E+00,+1.48521500E+00,-9.01253523E-03,+1.48524234E+00,-6.06809426E-03,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,+6.23888614E-01,+4.56433427E-03,+6.23905310E-01,+7.31581366E-03
+1.49464286E+00,+0.00000000E+00,+1.47348219E+00,-8.75306976E-03,+1.47350819E+00,-5.94032750E-03,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,+6.17820897E-01,+4.62063773E-03,+6.17838176E-01,+7.47878811E-03
+1.51071429E+00,+0.00000000E+00,+1.46239815E+00,-8.50984254E-03,+1.46242291E+00,-5.81903533E-03,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,+6.11850427E-01,+4.67550167E-03,+6.11868291E-01,+7.64142748E-03
+1.52678571E+00,+0.00000000E+00,+1.45190661E+00,-8.28130991E-03,+1.45193023E+00,-5.70368648E-03,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,+6.05972659E-01,+4.72899328E-03,+6.05991111E-01,+7.80381294E-03
+1.54285714E+00,+0.00000000E+00,+1.44195786E+00,-8.06612120E-03,+1.44198042E+00,-5.59380916E-03,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,+6.00183408E-01,+4.78117454E-03,+6.00202452E-01,+7.96602061E-03
+1.55892857E+00,+0.00000000E+00,+1.43250777E+00,-7.86308929E-03,+1.43252935E+00,-5.48898268E-03,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,+5.94478807E-01,+4.83210278E-03,+5.94498445E-01,+8.12812216E-03
+1.57500000E+00,+0.00000000E+00,+1.42351704E+00,-7.67116637E-03,+1.42353771E+00,-5.38883056E-03,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,+5.88855278E-01,+4.88183117E-03,+5.88875513E-01,+8.29018524E-03
+1.59107143E+00,+0.00000000E+00,+1.41495053E+00,-7.48942394E-03,+1.41497035E+00,-5.29301472E-03,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,+5.83309497E-01,+4.93040910E-03,+5.83330334E-01,+8.45227398E-03
+1.60714286E+00,+0.00000000E+00,+1.40677673E+00,-7.31703612E-03,+1.40679576E+00,-5.20123056E-03,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,+5.77838379E-01,+4.97788258E-03,+5.77859820E-01,+8.61444935E-03
+1.62321429E+00,+0.00000000E+00,+1.39896728E+00,-7.15326577E-03,+1.39898557E+00,-5.11320282E-03,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,+5.72439044E-01,+5.02429454E-03,+5.72461093E-01,+8.77676948E-03
+1.63928571E+00,+0.00000000E+00,+1.39149657E+00,-6.99745274E-03,+1.39151416E+00,-5.02868201E-03,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,+5.67108808E-01,+5.06968513E-03,+5.67131468E-01,+8.93928999E-03
+1.65535714E+00,+0.00000000E+00,+1.38434143E+00,-6.84900401E-03,+1.38435838E+00,-4.94744141E-03,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,+5.61845158E-01,+5.11409195E-03,+5.61868433E-01,+9.10206423E-03
+1.67142857E+00,+0.00000000E+00,+1.37748084E+00,-6.70738525E-03,+1.37749717E+00,-4.86927443E-03,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,+5.56645743E-01,+5.15755029E-03,+5.56669636E-01,+9.26514354E-03
+1.68750000E+00,+0.00000000E+00,+1.37089566E+00,-6.57211371E-03,+1.37091142E+00,-4.79399238E-03,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,+5.51508354E-01,+5.20009333E-03,+5.51532869E-01,+9.42857746E-03
+1.70357143E+00,+0.00000000E+00,+1.36456845E+00,-6.44275204E-03,+1.36458365E+00,-4.72142251E-03,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,+5.46430918E-01,+5.24175230E-03,+5.46456058E-01,+9.59241389E-03
+1.71964286E+00,+0.00000000E+00,+1.35848323E+00,-6.31890304E-03,+1.35849793E+00,-4.65140630E-03,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,+5.41411480E-01,+5.28255664E-03,+5.41437251E-01,+9.75669931E-03
+1.73571429E+00,+0.00000000E+00,+1.35262541E+00,-6.20020510E-03,+1.35263962E+00,-4.58379801E-03,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,+5.36448203E-01,+5.32253417E-03,+5.36474606E-01,+9.92147890E-03
+1.75178571E+00,+0.00000000E+00,+1.34698156E+00,-6.08632825E-03,+1.34699531E+00,-4.51846336E-03,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,+5.31539347E-01,+5.36171118E-03,+5.31566389E-01,+1.00867967E-02
+1.76785714E+00,+0.00000000E+00,+1.34153934E+00,-5.97697077E-03,+1.34155265E+00,-4.45527839E-03,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,+5.26683273E-01,+5.40011257E-03,+5.26710956E-01,+1.02526958E-02
+1.78392857E+00,+0.00000000E+00,+1.33628736E+00,-5.87185616E-03,+1.33630027E+00,-4.39412848E-03,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,+5.21878426E-01,+5.43776195E-03,+5.21906755E-01,+1.04192182E-02
+1.80000000E+00,+0.00000000E+00,+1.33121513E+00,-5.77073052E-03,+1.33122764E+00,-4.33490743E-03,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,+5.17123336E-01,+5.47468174E-03,+5.17152315E-01,+1.05864053E-02
