s1,s2,Re(z_ibc3.11),Im(z_ibc3.11),Abs(z_ibc3.11),Arg(z_ibc3.11),Re(z_ibc3.21),Im(z_ibc3.21),Abs(z_ibc3.21),Arg(z_ibc3.21),Re(z_ibc3.12),Im(z_ibc3.12),Abs(z_ibc3.12),Arg(z_ibc3.12),Re(z_ibc3.22),Im(z_ibc3.22),Abs(z_ibc3.22),Arg(z_ibc3.22)
+5.30357143E-01,+0.00000000E+00,+3.17875062E-02,+1.81735980E-01,+1.84495019E-01,+1.39763764E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+3.40880851E-03,+2.11054679E-01,+2.11082206E-01,+1.55464643E+00
+5.46428571E-01,+0.00000000E+00,+3.35370191E-02,+1.79887638E-01,+1.82987142E-01,+1.38647919E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+3.41234966E-03,+2.11010120E-01,+2.11037709E-01,+1.55462624E+00
+5.62500000E-01,+0.00000000E+00,+3.53387562E-02,+1.77984123E-01,+1.81458468E-01,+1.37479534E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+3.41599759E-03,+2.10964226E-01,+2.10991881E-01,+1.55460543E+00
+5.78571429E-01,+0.00000000E+00,+3.71927177E-02,+1.76025433E-01,+1.79911787E-01,+1.36256729E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+3.41975238E-03,+2.10916998E-01,+2.10944720E-01,+1.55458401E+00
+5.94642857E-01,+0.00000000E+00,+3.90989034E-02,+1.74011568E-01,+1.78350077E-01,+1.34977563E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+3.42361413E-03,+2.10868436E-01,+2.10896226E-01,+1.55456197E+00
+6.10714286E-01,+0.00000000E+00,+4.10573134E-02,+1.71942529E-01,+1.76776515E-01,+1.33640040E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+3.42758294E-03,+2.10818538E-01,+2.10846400E-01,+1.55453931E+00
+6.26785714E-01,+0.00000000E+00,+4.30679476E-02,+1.69818316E-01,+1.75194488E-01,+1.32242112E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+3.43165892E-03,+2.10767305E-01,+2.10795240E-01,+1.55451602E+00
+6.42857143E-01,+0.00000000E+00,+4.51308062E-02,+1.67638928E-01,+1.73607603E-01,+1.30781690E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+3.43584217E-03,+2.10714736E-01,+2.10742746E-01,+1.55449211E+00
+6.58928571E-01,+0.00000000E+00,+4.72458890E-02,+1.65404366E-01,+1.72019704E-01,+1.29256655E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+3.44013280E-03,+2.10660832E-01,+2.10688919E-01,+1.55446758E+00
+6.75000000E-01,+0.00000000E+00,+4.94131961E-02,+1.63114630E-01,+1.70434875E-01,+1.27664868E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+3.44453092E-03,+2.10605590E-01,+2.10633756E-01,+1.55444242E+00
+6.91071429E-01,+0.00000000E+00,+5.16327274E-02,+1.60769719E-01,+1.68857458E-01,+1.26004191E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+3.44903664E-03,+2.10549012E-01,+2.10577259E-01,+1.55441663E+00
+7.07142857E-01,+0.00000000E+00,+5.39044830E-02,+1.58369634E-01,+1.67292063E-01,+1.24272501E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+3.45365008E-03,+2.10491096E-01,+2.10519427E-01,+1.55439022E+00
+7.23214286E-01,+0.00000000E+00,+5.62284630E-02,+1.55914375E-01,+1.65743574E-01,+1.22467711E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+3.45837136E-03,+2.10431842E-01,+2.10460259E-01,+1.55436317E+00
+7.39285714E-01,+0.00000000E+00,+5.86046671E-02,+1.53403941E-01,+1.64217162E-01,+1.20587803E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+3.46320060E-03,+2.10371250E-01,+2.10399754E-01,+1.55433549E+00
+7.55357143E-01,+0.00000000E+00,+6.10330956E-02,+1.50838333E-01,+1.62718289E-01,+1.18630848E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+3.46813792E-03,+2.10309320E-01,+2.10337914E-01,+1.55430717E+00
+7.71428571E-01,+0.00000000E+00,+6.35137484E-02,+1.48217550E-01,+1.61252716E-01,+1.16595048E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+3.47318346E-03,+2.10246050E-01,+2.10274736E-01,+1.55427822E+00
+7.87500000E-01,+0.00000000E+00,+6.60466254E-02,+1.45541593E-01,+1.59826506E-01,+1.14478767E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+3.47833734E-03,+2.10181440E-01,+2.10210220E-01,+1.55424862E+00
+8.03571429E-01,+0.00000000E+00,+6.86317267E-02,+1.42810462E-01,+1.58446022E-01,+1.12280578E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+3.48359970E-03,+2.10115491E-01,+2.10144367E-01,+1.55421839E+00
+8.19642857E-01,+0.00000000E+00,+7.12690523E-02,+1.40024156E-01,+1.57117924E-01,+1.09999306E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+3.48897068E-03,+2.10048201E-01,+2.10077175E-01,+1.55418752E+00
+8.35714286E-01,+0.00000000E+00,+7.39586021E-02,+1.37182676E-01,+1.55849163E-01,+1.07634081E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+3.49445040E-03,+2.09979569E-01,+2.10008644E-01,+1.55415600E+00
+8.51785714E-01,+0.00000000E+00,+7.67003763E-02,+1.34286022E-01,+1.54646964E-01,+1.05184387E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+3.50003902E-03,+2.09909597E-01,+2.09938774E-01,+1.55412384E+00
+8.67857143E-01,+0.00000000E+00,+7.94943747E-02,+1.31334193E-01,+1.53518813E-01,+1.02650121E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+3.50573668E-03,+2.09838282E-01,+2.09867564E-01,+1.55409103E+00
