s1,s2,Re(z_ibc0.11),Im(z_ibc0.11),Abs(z_ibc0.11),Arg(z_ibc0.11),Re(z_ibc0.21),Im(z_ibc0.21),Abs(z_ibc0.21),Arg(z_ibc0.21),Re(z_ibc0.12),Im(z_ibc0.12),Abs(z_ibc0.12),Arg(z_ibc0.12),Re(z_ibc0.22),Im(z_ibc0.22),Abs(z_ibc0.22),Arg(z_ibc0.22)
+2.57142857E-01,+0.00000000E+00,+3.17846498E-03,+2.12651228E-01,+2.12674981E-01,+1.55585059E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+3.17846498E-03,+2.12651228E-01,+2.12674981E-01,+1.55585059E+00
+2.73214286E-01,+0.00000000E+00,+3.17846498E-03,+2.12651228E-01,+2.12674981E-01,+1.55585059E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+3.17846498E-03,+2.12651228E-01,+2.12674981E-01,+1.55585059E+00
+2.89285714E-01,+0.00000000E+00,+3.17846498E-03,+2.12651228E-01,+2.12674981E-01,+1.55585059E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+3.17846498E-03,+2.12651228E-01,+2.12674981E-01,+1.55585059E+00
+3.05357143E-01,+0.00000000E+00,+3.17846498E-03,+2.12651228E-01,+2.12674981E-01,+1.55585059E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+3.17846498E-03,+2.12651228E-01,+2.12674981E-01,+1.55585059E+00
+3.21428571E-01,+0.00000000E+00,+3.17846498E-03,+2.12651228E-01,+2.12674981E-01,+1.55585059E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+3.17846498E-03,+2.12651228E-01,+2.12674981E-01,+1.55585059E+00
+3.37500000E-01,+0.00000000E+00,+3.17846498E-03,+2.12651228E-01,+2.12674981E-01,+1.55585059E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+3.17846498E-03,+2.12651228E-01,+2.12674981E-01,+1.55585059E+00
+3.53571429E-01,+0.00000000E+00,+3.17846498E-03,+2.12651228E-01,+2.12674981E-01,+1.55585059E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+3.17846498E-03,+2.12651228E-01,+2.12674981E-01,+1.55585059E+00
+3.69642857E-01,+0.00000000E+00,+3.17846498E-03,+2.12651228E-01,+2.12674981E-01,+1.55585059E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+3.17846498E-03,+2.12651228E-01,+2.12674981E-01,+1.55585059E+00
+3.85714286E-01,+0.00000000E+00,+3.17846498E-03,+2.12651228E-01,+2.12674981E-01,+1.55585059E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+3.17846498E-03,+2.12651228E-01,+2.12674981E-01,+1.55585059E+00
+4.01785714E-01,+0.00000000E+00,+3.17846498E-03,+2.12651228E-01,+2.12674981E-01,+1.55585059E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+3.17846498E-03,+2.12651228E-01,+2.12674981E-01,+1.55585059E+00
+4.17857143E-01,+0.00000000E+00,+3.17846498E-03,+2.12651228E-01,+2.12674981E-01,+1.55585059E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+3.17846498E-03,+2.12651228E-01,+2.12674981E-01,+1.55585059E+00
+4.33928571E-01,+0.00000000E+00,+3.17846498E-03,+2.12651228E-01,+2.12674981E-01,+1.55585059E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+3.17846498E-03,+2.12651228E-01,+2.12674981E-01,+1.55585059E+00
+4.50000000E-01,+0.00000000E+00,+3.17846498E-03,+2.12651228E-01,+2.12674981E-01,+1.55585059E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+3.17846498E-03,+2.12651228E-01,+2.12674981E-01,+1.55585059E+00
+4.66071429E-01,+0.00000000E+00,+3.17846498E-03,+2.12651228E-01,+2.12674981E-01,+1.55585059E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+3.17846498E-03,+2.12651228E-01,+2.12674981E-01,+1.55585059E+00
+4.82142857E-01,+0.00000000E+00,+3.17846498E-03,+2.12651228E-01,+2.12674981E-01,+1.55585059E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+3.17846498E-03,+2.12651228E-01,+2.12674981E-01,+1.55585059E+00
+4.98214286E-01,+0.00000000E+00,+3.17846498E-03,+2.12651228E-01,+2.12674981E-01,+1.55585059E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+3.17846498E-03,+2.12651228E-01,+2.12674981E-01,+1.55585059E+00
+5.14285714E-01,+0.00000000E+00,+3.17846498E-03,+2.12651228E-01,+2.12674981E-01,+1.55585059E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+3.17846498E-03,+2.12651228E-01,+2.12674981E-01,+1.55585059E+00
+5.30357143E-01,+0.00000000E+00,+3.17846498E-03,+2.12651228E-01,+2.12674981E-01,+1.55585059E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+3.17846498E-03,+2.12651228E-01,+2.12674981E-01,+1.55585059E+00
+5.46428571E-01,+0.00000000E+00,+3.17846498E-03,+2.12651228E-01,+2.12674981E-01,+1.55585059E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+3.17846498E-03,+2.12651228E-01,+2.12674981E-01,+1.55585059E+00
+5.62500000E-01,+0.00000000E+00,+3.17846498E-03,+2.12651228E-01,+2.12674981E-01,+1.55585059E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+3.17846498E-03,+2.12651228E-01,+2.12674981E-01,+1.55585059E+00
+5.78571429E-01,+0.00000000E+00,+3.17846498E-03,+2.12651228E-01,+2.12674981E-01,+1.55585059E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+3.17846498E-03,+2.12651228E-01,+2.12674981E-01,+1.55585059E+00
+5.94642857E-01,+0.00000000E+00,+3.17846498E-03,+2.12651228E-01,+2.12674981E-01,+1.55585059E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+3.17846498E-03,+2.12651228E-01,+2.12674981E-01,+1.55585059E+00
+6.10714286E-01,+0.00000000E+00,+3.17846498E-03,+2.12651228E-01,+2.12674981E-01,+1.55585059E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+3.17846498E-03,+2.12651228E-01,+2.12674981E-01,+1.55585059E+00
+6.26785714E-01,+0.00000000E+00,+3.17846498E-03,+2.12651228E-01,+2.12674981E-01,+1.55585059E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+3.17846498E-03,+2.12651228E-01,+2.12674981E-01,+1.55585059E+00
+6.42857143E-01,+0.00000000E+00,+3.17846498E-03,+2.12651228E-01,+2.12674981E-01,+1.55585059E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+3.17846498E-03,+2.12651228E-01,+2.12674981E-01,+1.55585059E+00
+6.58928571E-01,+0.00000000E+00,+3.17846498E-03,+2.12651228E-01,+2.12674981E-01,+1.55585059E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+3.17846498E-03,+2.12651228E-01,+2.12674981E-01,+1.55585059E+00
+6.75000000E-01,+0.00000000E+00,+3.17846498E-03,+2.12651228E-01,+2.12674981E-01,+1.55585059E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+3.17846498E-03,+2.12651228E-01,+2.12674981E-01,+1.55585059E+00
+6.91071429E-01,+0.00000000E+00,+3.17846498E-03,+2.12651228E-01,+2.12674981E-01,+1.55585059E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+3.17846498E-03,+2.12651228E-01,+2.12674981E-01,+1.55585059E+00
+7.07142857E-01,+0.00000000E+00,+3.17846498E-03,+2.12651228E-01,+2.12674981E-01,+1.55585059E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+3.17846498E-03,+2.12651228E-01,+2.12674981E-01,+1.55585059E+00
+7.23214286E-01,+0.00000000E+00,+3.17846498E-03,+2.12651228E-01,+2.12674981E-01,+1.55585059E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+3.17846498E-03,+2.12651228E-01,+2.12674981E-01,+1.55585059E+00
+7.39285714E-01,+0.00000000E+00,+3.17846498E-03,+2.12651228E-01,+2.12674981E-01,+1.55585059E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+3.17846498E-03,+2.12651228E-01,+2.12674981E-01,+1.55585059E+00
+7.55357143E-01,+0.00000000E+00,+3.17846498E-03,+2.12651228E-01,+2.12674981E-01,+1.55585059E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+3.17846498E-03,+2.12651228E-01,+2.12674981E-01,+1.55585059E+00
