s1,s2,Re(r_ibc3.11),Im(r_ibc3.11),Abs(r_ibc3.11),Arg(r_ibc3.11),Re(r_ibc3.21),Im(r_ibc3.21),Abs(r_ibc3.21),Arg(r_ibc3.21),Re(r_ibc3.12),Im(r_ibc3.12),Abs(r_ibc3.12),Arg(r_ibc3.12),Re(r_ibc3.22),Im(r_ibc3.22),Abs(r_ibc3.22),Arg(r_ibc3.22)
+4.82142857E-01,+0.00000000E+00,+8.59717002E-01,-3.84743599E-01,+9.41881607E-01,-4.20792595E-01,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,+9.28387234E-01,-3.57032089E-01,+9.94673196E-01,-3.67136371E-01
+4.98214286E-01,+0.00000000E+00,+8.55902419E-01,-3.83527767E-01,+9.37903246E-01,-4.21270712E-01,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,+9.29783518E-01,-3.53532287E-01,+9.94727333E-01,-3.63348631E-01
+5.14285714E-01,+0.00000000E+00,+8.51871362E-01,-3.82292764E-01,+9.33719752E-01,-4.21829074E-01,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,+9.31226977E-01,-3.49873209E-01,+9.94783869E-01,-3.59394799E-01
+5.30357143E-01,+0.00000000E+00,+8.47610203E-01,-3.81041855E-01,+9.29320155E-01,-4.22478355E-01,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,+9.32717771E-01,-3.46049023E-01,+9.94842886E-01,-3.55269330E-01
+5.46428571E-01,+0.00000000E+00,+8.43103721E-01,-3.79778718E-01,+9.24692251E-01,-4.23230694E-01,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,+9.34256068E-01,-3.42053373E-01,+9.94904473E-01,-3.50966171E-01
+5.62500000E-01,+0.00000000E+00,+8.38334861E-01,-3.78507504E-01,+9.19822412E-01,-4.24099948E-01,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,+9.35842049E-01,-3.37879319E-01,+9.94968730E-01,-3.46478702E-01
+5.78571429E-01,+0.00000000E+00,+8.33284445E-01,-3.77232916E-01,+9.14695381E-01,-4.25102006E-01,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,+9.37475905E-01,-3.33519263E-01,+9.95035764E-01,-3.41799663E-01
+5.94642857E-01,+0.00000000E+00,+8.27930819E-01,-3.75960298E-01,+9.09294005E-01,-4.26255162E-01,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,+9.39157843E-01,-3.28964869E-01,+9.95105692E-01,-3.36921073E-01
+6.10714286E-01,+0.00000000E+00,+8.22249426E-01,-3.74695748E-01,+9.03598927E-01,-4.27580588E-01,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,+9.40888084E-01,-3.24206958E-01,+9.95178647E-01,-3.31834130E-01
+6.26785714E-01,+0.00000000E+00,+8.16212287E-01,-3.73446251E-01,+8.97588213E-01,-4.29102908E-01,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,+9.42666867E-01,-3.19235394E-01,+9.95254771E-01,-3.26529097E-01
+6.42857143E-01,+0.00000000E+00,+8.09787357E-01,-3.72219843E-01,+8.91236879E-01,-4.30850933E-01,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,+9.44494447E-01,-3.14038944E-01,+9.95334224E-01,-3.20995162E-01
+6.58928571E-01,+0.00000000E+00,+8.02937726E-01,-3.71025811E-01,+8.84516333E-01,-4.32858584E-01,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,+9.46371103E-01,-3.08605102E-01,+9.95417186E-01,-3.15220268E-01
+6.75000000E-01,+0.00000000E+00,+7.95620610E-01,-3.69874949E-01,+8.77393659E-01,-4.35166071E-01,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,+9.48297138E-01,-3.02919894E-01,+9.95503855E-01,-3.09190914E-01
+6.91071429E-01,+0.00000000E+00,+7.87786084E-01,-3.68779864E-01,+8.69830732E-01,-4.37821427E-01,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,+9.50272885E-01,-2.96967617E-01,+9.95594456E-01,-3.02891905E-01
+7.07142857E-01,+0.00000000E+00,+7.79375440E-01,-3.67755374E-01,+8.61783088E-01,-4.40882505E-01,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,+9.52298707E-01,-2.90730534E-01,+9.95689244E-01,-2.96306045E-01
+7.23214286E-01,+0.00000000E+00,+7.70319066E-01,-3.66819012E-01,+8.53198483E-01,-4.44419643E-01,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,+9.54375007E-01,-2.84188486E-01,+9.95788506E-01,-2.89413750E-01
+7.39285714E-01,+0.00000000E+00,+7.60533652E-01,-3.65991671E-01,+8.44015011E-01,-4.48519237E-01,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,+9.56502236E-01,-2.77318401E-01,+9.95892576E-01,-2.82192570E-01
+7.55357143E-01,+0.00000000E+00,+7.49918449E-01,-3.65298451E-01,+8.34158641E-01,-4.53288653E-01,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,+9.58680898E-01,-2.70093670E-01,+9.96001834E-01,-2.74616559E-01
+7.71428571E-01,+0.00000000E+00,+7.38350194E-01,-3.64769765E-01,+8.23539914E-01,-4.58863064E-01,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,+9.60911565E-01,-2.62483330E-01,+9.96116728E-01,-2.66655478E-01
+7.87500000E-01,+0.00000000E+00,+7.25676072E-01,-3.64442829E-01,+8.12049467E-01,-4.65415200E-01,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,+9.63194896E-01,-2.54450993E-01,+9.96237780E-01,-2.58273719E-01
+8.03571429E-01,+0.00000000E+00,+7.11703758E-01,-3.64363676E-01,+7.99551829E-01,-4.73169566E-01,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,+9.65531650E-01,-2.45953402E-01,+9.96365617E-01,-2.49428878E-01
+8.19642857E-01,+0.00000000E+00,+6.96186975E-01,-3.64589937E-01,+7.85876661E-01,-4.82423761E-01,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,+9.67922724E-01,-2.36938441E-01,+9.96500991E-01,-2.40069776E-01
+8.35714286E-01,+0.00000000E+00,+6.78803949E-01,-3.65194738E-01,+7.70806070E-01,-4.93581461E-01,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,+9.70369191E-01,-2.27342340E-01,+9.96644824E-01,-2.30133680E-01
+8.51785714E-01,+0.00000000E+00,+6.59124177E-01,-3.66272285E-01,+7.54055746E-01,-5.07205373E-01,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,+9.72872359E-01,-2.17085613E-01,+9.96798269E-01,-2.19542262E-01
+8.67857143E-01,+0.00000000E+00,+6.36555161E-01,-3.67945992E-01,+7.35246031E-01,-5.24106083E-01,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,+9.75433863E-01,-2.06066965E-01,+9.96962796E-01,-2.08195535E-01
+8.83928571E-01,+0.00000000E+00,+6.10252854E-01,-3.70380576E-01,+7.13855950E-01,-5.45499287E-01,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,+9.78055808E-01,-1.94153737E-01,+9.97140329E-01,-1.95962339E-01
+9.00000000E-01,+0.00000000E+00,+5.78962216E-01,-3.73800222E-01,+6.89147193E-01,-5.73302935E-01,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,+9.80740995E-01,-1.81166167E-01,+9.97333484E-01,-1.82664657E-01
+9.16071429E-01,+0.00000000E+00,+5.40711726E-01,-3.78515700E-01,+6.60032807E-01,-6.10747675E-01,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,+9.83493337E-01,-1.66849662E-01,+9.97545966E-01,-1.68049986E-01
+9.32142857E-01,+0.00000000E+00,+4.92169466E-01,-3.84961553E-01,+6.24840924E-01,-6.63775758E-01,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,+9.86318642E-01,-1.50821588E-01,+9.97783350E-01,-1.51738263E-01
+9.48214286E-01,+0.00000000E+00,+4.27095001E-01,-3.93724475E-01,+5.80886479E-01,-7.44765406E-01,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,+9.89226300E-01,-1.32456178E-01,+9.98054764E-01,-1.33107044E-01
+9.64285714E-01,+0.00000000E+00,+3.31813470E-01,-4.05386066E-01,+5.23868344E-01,-8.84868904E-01,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,+9.92233669E-01,-1.10586868E-01,+9.98377238E-01,-1.10994379E-01
+9.80357143E-01,+0.00000000E+00,+1.66712445E-01,-4.18396429E-01,+4.50387179E-01,-1.19162194E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,+9.95381466E-01,-8.24578114E-02,+9.98791046E-01,-8.26516907E-02
+9.96428571E-01,+0.00000000E+00,-3.16103127E-01,-3.74330814E-01,+4.89943614E-01,-2.27205867E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,+9.98856417E-01,-3.53598069E-02,+9.99482095E-01,-3.53855135E-02
+1.01250000E+00,+0.00000000E+00,+2.10362962E-01,-2.26831460E+00,+2.27804822E+00,-1.47832107E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,+9.35694141E-01,+9.10731381E-04,+9.35694584E-01,+9.73321359E-04
+1.02857143E+00,+0.00000000E+00,+1.08168474E+00,-1.62450670E+00,+1.95168232E+00,-9.83356354E-01,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,+9.04033462E-01,+1.33597962E-03,+9.04034449E-01,+1.47779778E-03
+1.04464286E+00,+0.00000000E+00,+1.21579050E+00,-1.22686074E+00,+1.72723300E+00,-7.89930192E-01,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,+8.81077187E-01,+1.63446537E-03,+8.81078703E-01,+1.85507412E-03
+1.06071429E+00,+0.00000000E+00,+1.22752342E+00,-1.00422677E+00,+1.58596506E+00,-6.85675549E-01,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,+8.62232001E-01,+1.87318412E-03,+8.62234036E-01,+2.17247930E-03
+1.07678571E+00,+0.00000000E+00,+1.21158645E+00,-8.64661854E-01,+1.48848307E+00,-6.19835625E-01,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,+8.45904924E-01,+2.07532762E-03,+8.45907470E-01,+2.45337673E-03
+1.09285714E+00,+0.00000000E+00,+1.18901387E+00,-7.69364907E-01,+1.41621903E+00,-5.74306605E-01,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,+8.31319497E-01,+2.25218287E-03,+8.31322548E-01,+2.70915979E-03
+1.10892857E+00,+0.00000000E+00,+1.16565975E+00,-7.00234074E-01,+1.35981264E+00,-5.40948081E-01,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,+8.18028791E-01,+2.41023822E-03,+8.18032341E-01,+2.94638926E-03
+1.12500000E+00,+0.00000000E+00,+1.14329538E+00,-6.47825431E-01,+1.31407843E+00,-5.15521232E-01,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,+8.05748074E-01,+2.55362274E-03,+8.05752121E-01,+3.16924640E-03
+1.14107143E+00,+0.00000000E+00,+1.12240714E+00,-6.06753864E-01,+1.27591067E+00,-4.95584286E-01,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,+7.94282981E-01,+2.68515245E-03,+7.94287520E-01,+3.38058637E-03
+1.15714286E+00,+0.00000000E+00,+1.10304429E+00,-5.73728372E-01,+1.24333059E+00,-4.79623004E-01,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,+7.83493993E-01,+2.80684725E-03,+7.83499020E-01,+3.58245917E-03
+1.17321429E+00,+0.00000000E+00,+1.08510811E+00,-5.46624473E-01,+1.21501355E+00,-4.66644035E-01,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,+7.73277050E-01,+2.92021280E-03,+7.73282564E-01,+3.77639413E-03
+1.18928571E+00,+0.00000000E+00,+1.06845762E+00,-5.24008818E-01,+1.19003653E+00,-4.55966223E-01,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,+7.63552163E-01,+3.02640606E-03,+7.63558161E-01,+3.96356707E-03
