s1,s2,Re(r_ibc3.11),Im(r_ibc3.11),Abs(r_ibc3.11),Arg(r_ibc3.11),Re(r_ibc3.21),Im(r_ibc3.21),Abs(r_ibc3.21),Arg(r_ibc3.21),Re(r_ibc3.12),Im(r_ibc3.12),Abs(r_ibc3.12),Arg(r_ibc3.12),Re(r_ibc3.22),Im(r_ibc3.22),Abs(r_ibc3.22),Arg(r_ibc3.22)
+2.57142857E-01,+0.00000000E+00,+8.96093946E-01,-3.97539112E-01,+9.80317145E-01,-4.17548641E-01,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,+9.13997495E-01,-3.90129932E-01,+9.93777030E-01,-4.03427409E-01
+2.73214286E-01,+0.00000000E+00,+8.94453470E-01,-3.96875234E-01,+9.78548396E-01,-4.17608327E-01,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,+9.14733477E-01,-3.88459663E-01,+9.93799901E-01,-4.01590913E-01
+2.89285714E-01,+0.00000000E+00,+8.92695852E-01,-3.96174571E-01,+9.76657655E-01,-4.17682455E-01,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,+9.15514547E-01,-3.86678109E-01,+9.93824353E-01,-3.99633704E-01
+3.05357143E-01,+0.00000000E+00,+8.90817540E-01,-3.95437844E-01,+9.74641974E-01,-4.17773292E-01,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,+9.16340794E-01,-3.84783337E-01,+9.93850425E-01,-3.97553965E-01
+3.21428571E-01,+0.00000000E+00,+8.88814640E-01,-3.94665855E-01,+9.72498125E-01,-4.17883354E-01,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,+9.17212312E-01,-3.82773252E-01,+9.93878156E-01,-3.95349729E-01
+3.37500000E-01,+0.00000000E+00,+8.86682889E-01,-3.93859492E-01,+9.70222575E-01,-4.18015433E-01,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,+9.18129203E-01,-3.80645587E-01,+9.93907590E-01,-3.93018862E-01
+3.53571429E-01,+0.00000000E+00,+8.84417616E-01,-3.93019739E-01,+9.67811466E-01,-4.18172627E-01,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,+9.19091573E-01,-3.78397893E-01,+9.93938774E-01,-3.90559059E-01
+3.69642857E-01,+0.00000000E+00,+8.82013705E-01,-3.92147687E-01,+9.65260578E-01,-4.18358378E-01,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,+9.20099537E-01,-3.76027524E-01,+9.93971759E-01,-3.87967827E-01
+3.85714286E-01,+0.00000000E+00,+8.79465548E-01,-3.91244547E-01,+9.62565294E-01,-4.18576510E-01,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,+9.21153215E-01,-3.73531623E-01,+9.94006599E-01,-3.85242470E-01
+4.01785714E-01,+0.00000000E+00,+8.76766995E-01,-3.90311664E-01,+9.59720563E-01,-4.18831281E-01,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,+9.22252737E-01,-3.70907106E-01,+9.94043355E-01,-3.82380074E-01
+4.17857143E-01,+0.00000000E+00,+8.73911297E-01,-3.89350534E-01,+9.56720854E-01,-4.19127436E-01,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,+9.23398237E-01,-3.68150643E-01,+9.94082089E-01,-3.79377491E-01
+4.33928571E-01,+0.00000000E+00,+8.70891030E-01,-3.88362819E-01,+9.53560100E-01,-4.19470274E-01,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,+9.24589861E-01,-3.65258636E-01,+9.94122871E-01,-3.76231314E-01
+4.50000000E-01,+0.00000000E+00,+8.67698024E-01,-3.87350375E-01,+9.50231642E-01,-4.19865721E-01,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,+9.25827761E-01,-3.62227196E-01,+9.94165773E-01,-3.72937859E-01
+4.66071429E-01,+0.00000000E+00,+8.64323269E-01,-3.86315273E-01,+9.46728157E-01,-4.20320425E-01,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,+9.27112099E-01,-3.59052118E-01,+9.94210877E-01,-3.69493132E-01
+4.82142857E-01,+0.00000000E+00,+8.60756807E-01,-3.85259828E-01,+9.43041577E-01,-4.20841853E-01,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,+9.28443046E-01,-3.55728847E-01,+9.94258268E-01,-3.65892805E-01
+4.98214286E-01,+0.00000000E+00,+8.56987609E-01,-3.84186636E-01,+9.39162996E-01,-4.21438423E-01,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,+9.29820785E-01,-3.52252445E-01,+9.94308040E-01,-3.62132179E-01
+5.14285714E-01,+0.00000000E+00,+8.53003431E-01,-3.83098614E-01,+9.35082564E-01,-4.22119646E-01,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,+9.31245508E-01,-3.48617551E-01,+9.94360293E-01,-3.58206143E-01
+5.30357143E-01,+0.00000000E+00,+8.48790638E-01,-3.81999045E-01,+9.30789352E-01,-4.22896307E-01,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,+9.32717420E-01,-3.44818332E-01,+9.94415139E-01,-3.54109134E-01
+5.46428571E-01,+0.00000000E+00,+8.44334004E-01,-3.80891633E-01,+9.26271205E-01,-4.23780675E-01,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,+9.34236739E-01,-3.40848436E-01,+9.94472695E-01,-3.49835079E-01
+5.62500000E-01,+0.00000000E+00,+8.39616466E-01,-3.79780577E-01,+9.21514566E-01,-4.24786762E-01,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,+9.35803696E-01,-3.36700924E-01,+9.94533092E-01,-3.45377337E-01
