s1,s2,Re(r_ibc0.tm),Im(r_ibc0.tm),Abs(r_ibc0.tm),Arg(r_ibc0.tm),Re(r_ibc0.te),Im(r_ibc0.te),Abs(r_ibc0.te),Arg(r_ibc0.te)
+2.30000000E-02,+0.00000000E+00,-7.42499631E-01,+6.69846474E-01,+1.00000000E+00,+2.40759065E+00,-7.42499627E-01,+6.69846478E-01,+1.00000000E+00,+2.40759065E+00
+2.40000000E-02,+0.00000000E+00,-7.42489081E-01,+6.69858168E-01,+1.00000000E+00,+2.40757490E+00,-7.42489076E-01,+6.69858173E-01,+1.00000000E+00,+2.40757490E+00
+2.50000000E-02,+0.00000000E+00,-7.42478081E-01,+6.69870360E-01,+1.00000000E+00,+2.40755848E+00,-7.42478076E-01,+6.69870365E-01,+1.00000000E+00,+2.40755848E+00
+2.60000000E-02,+0.00000000E+00,-7.42466631E-01,+6.69883051E-01,+1.00000000E+00,+2.40754139E+00,-7.42466626E-01,+6.69883056E-01,+1.00000000E+00,+2.40754138E+00
+2.70000000E-02,+0.00000000E+00,-7.42454731E-01,+6.69896240E-01,+1.00000000E+00,+2.40752363E+00,-7.42454726E-01,+6.69896246E-01,+1.00000000E+00,+2.40752362E+00
+2.80000000E-02,+0.00000000E+00,-7.42442381E-01,+6.69909928E-01,+1.00000000E+00,+2.40750519E+00,-7.42442375E-01,+6.69909934E-01,+1.00000000E+00,+2.40750518E+00
+2.90000000E-02,+0.00000000E+00,-7.42429580E-01,+6.69924114E-01,+1.00000000E+00,+2.40748608E+00,-7.42429574E-01,+6.69924120E-01,+1.00000000E+00,+2.40748608E+00
+3.00000000E-02,+0.00000000E+00,-7.42416329E-01,+6.69938799E-01,+1.00000000E+00,+2.40746630E+00,-7.42416323E-01,+6.69938806E-01,+1.00000000E+00,+2.40746630E+00
+3.10000000E-02,+0.00000000E+00,-7.42402628E-01,+6.69953982E-01,+1.00000000E+00,+2.40744585E+00,-7.42402621E-01,+6.69953990E-01,+1.00000000E+00,+2.40744584E+00
+3.20000000E-02,+0.00000000E+00,-7.42388476E-01,+6.69969665E-01,+1.00000000E+00,+2.40742473E+00,-7.42388468E-01,+6.69969673E-01,+1.00000000E+00,+2.40742472E+00
+3.30000000E-02,+0.00000000E+00,-7.42373872E-01,+6.69985846E-01,+1.00000000E+00,+2.40740293E+00,-7.42373865E-01,+6.69985855E-01,+1.00000000E+00,+2.40740292E+00
+3.40000000E-02,+0.00000000E+00,-7.42358818E-01,+6.70002526E-01,+1.00000000E+00,+2.40738046E+00,-7.42358810E-01,+6.70002536E-01,+1.00000000E+00,+2.40738045E+00
+3.50000000E-02,+0.00000000E+00,-7.42343312E-01,+6.70019706E-01,+1.00000000E+00,+2.40735732E+00,-7.42343304E-01,+6.70019716E-01,+1.00000000E+00,+2.40735731E+00
+3.60000000E-02,+0.00000000E+00,-7.42327355E-01,+6.70037385E-01,+1.00000000E+00,+2.40733351E+00,-7.42327346E-01,+6.70037395E-01,+1.00000000E+00,+2.40733349E+00
+3.70000000E-02,+0.00000000E+00,-7.42310947E-01,+6.70055563E-01,+1.00000000E+00,+2.40730902E+00,-7.42310937E-01,+6.70055574E-01,+1.00000000E+00,+2.40730900E+00
+3.80000000E-02,+0.00000000E+00,-7.42294087E-01,+6.70074241E-01,+1.00000000E+00,+2.40728385E+00,-7.42294077E-01,+6.70074253E-01,+1.00000000E+00,+2.40728384E+00
+3.90000000E-02,+0.00000000E+00,-7.42276775E-01,+6.70093419E-01,+1.00000000E+00,+2.40725802E+00,-7.42276764E-01,+6.70093431E-01,+1.00000000E+00,+2.40725800E+00
+4.00000000E-02,+0.00000000E+00,-7.42259011E-01,+6.70113096E-01,+1.00000000E+00,+2.40723151E+00,-7.42258999E-01,+6.70113108E-01,+1.00000000E+00,+2.40723149E+00
+4.10000000E-02,+0.00000000E+00,-7.42240794E-01,+6.70133273E-01,+1.00000000E+00,+2.40720433E+00,-7.42240782E-01,+6.70133286E-01,+1.00000000E+00,+2.40720431E+00
+4.20000000E-02,+0.00000000E+00,-7.42222125E-01,+6.70153950E-01,+1.00000000E+00,+2.40717647E+00,-7.42222113E-01,+6.70153964E-01,+1.00000000E+00,+2.40717645E+00
+4.30000000E-02,+0.00000000E+00,-7.42203004E-01,+6.70175127E-01,+1.00000000E+00,+2.40714794E+00,-7.42202991E-01,+6.70175142E-01,+1.00000000E+00,+2.40714792E+00
+4.40000000E-02,+0.00000000E+00,-7.42183429E-01,+6.70196805E-01,+1.00000000E+00,+2.40711873E+00,-7.42183415E-01,+6.70196820E-01,+1.00000000E+00,+2.40711871E+00
+4.50000000E-02,+0.00000000E+00,-7.42163402E-01,+6.70218983E-01,+1.00000000E+00,+2.40708885E+00,-7.42163387E-01,+6.70218999E-01,+1.00000000E+00,+2.40708882E+00
+4.60000000E-02,+0.00000000E+00,-7.42142921E-01,+6.70241662E-01,+1.00000000E+00,+2.40705829E+00,-7.42142906E-01,+6.70241678E-01,+1.00000000E+00,+2.40705826E+00
+4.70000000E-02,+0.00000000E+00,-7.42121987E-01,+6.70264841E-01,+1.00000000E+00,+2.40702705E+00,-7.42121971E-01,+6.70264858E-01,+1.00000000E+00,+2.40702703E+00
+4.80000000E-02,+0.00000000E+00,-7.42100599E-01,+6.70288521E-01,+1.00000000E+00,+2.40699514E+00,-7.42100582E-01,+6.70288539E-01,+1.00000000E+00,+2.40699512E+00
+4.90000000E-02,+0.00000000E+00,-7.42078757E-01,+6.70312702E-01,+1.00000000E+00,+2.40696256E+00,-7.42078740E-01,+6.70312721E-01,+1.00000000E+00,+2.40696253E+00
+5.00000000E-02,+0.00000000E+00,-7.42056461E-01,+6.70337384E-01,+1.00000000E+00,+2.40692930E+00,-7.42056443E-01,+6.70337404E-01,+1.00000000E+00,+2.40692927E+00
+5.10000000E-02,+0.00000000E+00,-7.42033710E-01,+6.70362568E-01,+1.00000000E+00,+2.40689536E+00,-7.42033692E-01,+6.70362588E-01,+1.00000000E+00,+2.40689533E+00
+5.20000000E-02,+0.00000000E+00,-7.42010505E-01,+6.70388253E-01,+1.00000000E+00,+2.40686074E+00,-7.42010486E-01,+6.70388274E-01,+1.00000000E+00,+2.40686072E+00
+5.30000000E-02,+0.00000000E+00,-7.41986845E-01,+6.70414440E-01,+1.00000000E+00,+2.40682545E+00,-7.41986825E-01,+6.70414462E-01,+1.00000000E+00,+2.40682542E+00
+5.40000000E-02,+0.00000000E+00,-7.41962730E-01,+6.70441129E-01,+1.00000000E+00,+2.40678948E+00,-7.41962710E-01,+6.70441152E-01,+1.00000000E+00,+2.40678945E+00
+5.50000000E-02,+0.00000000E+00,-7.41938160E-01,+6.70468319E-01,+1.00000000E+00,+2.40675284E+00,-7.41938138E-01,+6.70468343E-01,+1.00000000E+00,+2.40675280E+00
+5.60000000E-02,+0.00000000E+00,-7.41913134E-01,+6.70496012E-01,+1.00000000E+00,+2.40671551E+00,-7.41913111E-01,+6.70496037E-01,+1.00000000E+00,+2.40671548E+00
+5.70000000E-02,+0.00000000E+00,-7.41887652E-01,+6.70524207E-01,+1.00000000E+00,+2.40667751E+00,-7.41887629E-01,+6.70524233E-01,+1.00000000E+00,+2.40667747E+00
+5.80000000E-02,+0.00000000E+00,-7.41861713E-01,+6.70552905E-01,+1.00000000E+00,+2.40663882E+00,-7.41861689E-01,+6.70552931E-01,+1.00000000E+00,+2.40663879E+00
+5.90000000E-02,+0.00000000E+00,-7.41835319E-01,+6.70582105E-01,+1.00000000E+00,+2.40659946E+00,-7.41835294E-01,+6.70582133E-01,+1.00000000E+00,+2.40659942E+00
+6.00000000E-02,+0.00000000E+00,-7.41808467E-01,+6.70611809E-01,+1.00000000E+00,+2.40655942E+00,-7.41808442E-01,+6.70611837E-01,+1.00000000E+00,+2.40655938E+00
+6.10000000E-02,+0.00000000E+00,-7.41781159E-01,+6.70642015E-01,+1.00000000E+00,+2.40651870E+00,-7.41781132E-01,+6.70642044E-01,+1.00000000E+00,+2.40651866E+00
+6.20000000E-02,+0.00000000E+00,-7.41753393E-01,+6.70672725E-01,+1.00000000E+00,+2.40647730E+00,-7.41753366E-01,+6.70672755E-01,+1.00000000E+00,+2.40647726E+00
+6.30000000E-02,+0.00000000E+00,-7.41725170E-01,+6.70703938E-01,+1.00000000E+00,+2.40643522E+00,-7.41725142E-01,+6.70703969E-01,+1.00000000E+00,+2.40643518E+00
+6.40000000E-02,+0.00000000E+00,-7.41696489E-01,+6.70735655E-01,+1.00000000E+00,+2.40639246E+00,-7.41696460E-01,+6.70735687E-01,+1.00000000E+00,+2.40639241E+00
+6.50000000E-02,+0.00000000E+00,-7.41667349E-01,+6.70767876E-01,+1.00000000E+00,+2.40634901E+00,-7.41667319E-01,+6.70767909E-01,+1.00000000E+00,+2.40634897E+00
+6.60000000E-02,+0.00000000E+00,-7.41637751E-01,+6.70800600E-01,+1.00000000E+00,+2.40630489E+00,-7.41637720E-01,+6.70800635E-01,+1.00000000E+00,+2.40630484E+00
+6.70000000E-02,+0.00000000E+00,-7.41607695E-01,+6.70833830E-01,+1.00000000E+00,+2.40626008E+00,-7.41607663E-01,+6.70833865E-01,+1.00000000E+00,+2.40626004E+00
+6.80000000E-02,+0.00000000E+00,-7.41577179E-01,+6.70867563E-01,+1.00000000E+00,+2.40621459E+00,-7.41577146E-01,+6.70867600E-01,+1.00000000E+00,+2.40621455E+00
+6.90000000E-02,+0.00000000E+00,-7.41546204E-01,+6.70901802E-01,+1.00000000E+00,+2.40616842E+00,-7.41546170E-01,+6.70901839E-01,+1.00000000E+00,+2.40616837E+00
+7.00000000E-02,+0.00000000E+00,-7.41514769E-01,+6.70936545E-01,+1.00000000E+00,+2.40612157E+00,-7.41514734E-01,+6.70936584E-01,+1.00000000E+00,+2.40612152E+00
+7.10000000E-02,+0.00000000E+00,-7.41482873E-01,+6.70971794E-01,+1.00000000E+00,+2.40607403E+00,-7.41482838E-01,+6.70971834E-01,+1.00000000E+00,+2.40607398E+00
+7.20000000E-02,+0.00000000E+00,-7.41450518E-01,+6.71007548E-01,+1.00000000E+00,+2.40602581E+00,-7.41450481E-01,+6.71007589E-01,+1.00000000E+00,+2.40602576E+00
+7.30000000E-02,+0.00000000E+00,-7.41417701E-01,+6.71043808E-01,+1.00000000E+00,+2.40597691E+00,-7.41417663E-01,+6.71043850E-01,+1.00000000E+00,+2.40597685E+00
+7.40000000E-02,+0.00000000E+00,-7.41384424E-01,+6.71080574E-01,+1.00000000E+00,+2.40592732E+00,-7.41384385E-01,+6.71080617E-01,+1.00000000E+00,+2.40592726E+00
+7.50000000E-02,+0.00000000E+00,-7.41350685E-01,+6.71117845E-01,+1.00000000E+00,+2.40587704E+00,-7.41350645E-01,+6.71117890E-01,+1.00000000E+00,+2.40587698E+00
+7.60000000E-02,+0.00000000E+00,-7.41316484E-01,+6.71155624E-01,+1.00000000E+00,+2.40582608E+00,-7.41316443E-01,+6.71155669E-01,+1.00000000E+00,+2.40582602E+00
+7.70000000E-02,+0.00000000E+00,-7.41281821E-01,+6.71193908E-01,+1.00000000E+00,+2.40577444E+00,-7.41281778E-01,+6.71193955E-01,+1.00000000E+00,+2.40577438E+00
+7.80000000E-02,+0.00000000E+00,-7.41246695E-01,+6.71232700E-01,+1.00000000E+00,+2.40572211E+00,-7.41246651E-01,+6.71232748E-01,+1.00000000E+00,+2.40572204E+00
+7.90000000E-02,+0.00000000E+00,-7.41211106E-01,+6.71271999E-01,+1.00000000E+00,+2.40566909E+00,-7.41211062E-01,+6.71272048E-01,+1.00000000E+00,+2.40566902E+00
+8.00000000E-02,+0.00000000E+00,-7.41175054E-01,+6.71311805E-01,+1.00000000E+00,+2.40561538E+00,-7.41175008E-01,+6.71311855E-01,+1.00000000E+00,+2.40561531E+00
+8.10000000E-02,+0.00000000E+00,-7.41138538E-01,+6.71352119E-01,+1.00000000E+00,+2.40556099E+00,-7.41138491E-01,+6.71352170E-01,+1.00000000E+00,+2.40556092E+00
+8.20000000E-02,+0.00000000E+00,-7.41101558E-01,+6.71392940E-01,+1.00000000E+00,+2.40550591E+00,-7.41101510E-01,+6.71392993E-01,+1.00000000E+00,+2.40550584E+00
+8.30000000E-02,+0.00000000E+00,-7.41064114E-01,+6.71434270E-01,+1.00000000E+00,+2.40545014E+00,-7.41064065E-01,+6.71434324E-01,+1.00000000E+00,+2.40545007E+00
+8.40000000E-02,+0.00000000E+00,-7.41026205E-01,+6.71476108E-01,+1.00000000E+00,+2.40539368E+00,-7.41026154E-01,+6.71476164E-01,+1.00000000E+00,+2.40539361E+00
+8.50000000E-02,+0.00000000E+00,-7.40987830E-01,+6.71518455E-01,+1.00000000E+00,+2.40533653E+00,-7.40987779E-01,+6.71518512E-01,+1.00000000E+00,+2.40533646E+00
+8.60000000E-02,+0.00000000E+00,-7.40948990E-01,+6.71561311E-01,+1.00000000E+00,+2.40527870E+00,-7.40948937E-01,+6.71561369E-01,+1.00000000E+00,+2.40527862E+00
+8.70000000E-02,+0.00000000E+00,-7.40909683E-01,+6.71604676E-01,+1.00000000E+00,+2.40522017E+00,-7.40909629E-01,+6.71604736E-01,+1.00000000E+00,+2.40522009E+00
+8.80000000E-02,+0.00000000E+00,-7.40869910E-01,+6.71648551E-01,+1.00000000E+00,+2.40516095E+00,-7.40869855E-01,+6.71648612E-01,+1.00000000E+00,+2.40516087E+00
+8.90000000E-02,+0.00000000E+00,-7.40829670E-01,+6.71692935E-01,+1.00000000E+00,+2.40510104E+00,-7.40829614E-01,+6.71692998E-01,+1.00000000E+00,+2.40510095E+00
+9.00000000E-02,+0.00000000E+00,-7.40788963E-01,+6.71737830E-01,+1.00000000E+00,+2.40504044E+00,-7.40788905E-01,+6.71737894E-01,+1.00000000E+00,+2.40504035E+00
+9.10000000E-02,+0.00000000E+00,-7.40747788E-01,+6.71783235E-01,+1.00000000E+00,+2.40497914E+00,-7.40747729E-01,+6.71783300E-01,+1.00000000E+00,+2.40497905E+00
+9.20000000E-02,+0.00000000E+00,-7.40706144E-01,+6.71829151E-01,+1.00000000E+00,+2.40491715E+00,-7.40706084E-01,+6.71829217E-01,+1.00000000E+00,+2.40491706E+00
+9.30000000E-02,+0.00000000E+00,-7.40664032E-01,+6.71875577E-01,+1.00000000E+00,+2.40485447E+00,-7.40663970E-01,+6.71875645E-01,+1.00000000E+00,+2.40485438E+00
+9.40000000E-02,+0.00000000E+00,-7.40621451E-01,+6.71922515E-01,+1.00000000E+00,+2.40479110E+00,-7.40621388E-01,+6.71922585E-01,+1.00000000E+00,+2.40479101E+00
+9.50000000E-02,+0.00000000E+00,-7.40578400E-01,+6.71969965E-01,+1.00000000E+00,+2.40472703E+00,-7.40578335E-01,+6.71970036E-01,+1.00000000E+00,+2.40472693E+00
+9.60000000E-02,+0.00000000E+00,-7.40534879E-01,+6.72017926E-01,+1.00000000E+00,+2.40466227E+00,-7.40534813E-01,+6.72017999E-01,+1.00000000E+00,+2.40466217E+00
+9.70000000E-02,+0.00000000E+00,-7.40490887E-01,+6.72066400E-01,+1.00000000E+00,+2.40459681E+00,-7.40490820E-01,+6.72066474E-01,+1.00000000E+00,+2.40459671E+00
+9.80000000E-02,+0.00000000E+00,-7.40446424E-01,+6.72115386E-01,+1.00000000E+00,+2.40453065E+00,-7.40446356E-01,+6.72115462E-01,+1.00000000E+00,+2.40453055E+00
+9.90000000E-02,+0.00000000E+00,-7.40401490E-01,+6.72164885E-01,+1.00000000E+00,+2.40446380E+00,-7.40401420E-01,+6.72164963E-01,+1.00000000E+00,+2.40446369E+00
+1.00000000E-01,+0.00000000E+00,-7.40356084E-01,+6.72214898E-01,+1.00000000E+00,+2.40439625E+00,-7.40356013E-01,+6.72214976E-01,+1.00000000E+00,+2.40439614E+00
+1.01000000E-01,+0.00000000E+00,-7.40310206E-01,+6.72265423E-01,+1.00000000E+00,+2.40432800E+00,-7.40310133E-01,+6.72265504E-01,+1.00000000E+00,+2.40432789E+00
+1.02000000E-01,+0.00000000E+00,-7.40263854E-01,+6.72316463E-01,+1.00000000E+00,+2.40425906E+00,-7.40263780E-01,+6.72316545E-01,+1.00000000E+00,+2.40425894E+00
+1.03000000E-01,+0.00000000E+00,-7.40217029E-01,+6.72368017E-01,+1.00000000E+00,+2.40418941E+00,-7.40216953E-01,+6.72368100E-01,+1.00000000E+00,+2.40418930E+00
+1.04000000E-01,+0.00000000E+00,-7.40169730E-01,+6.72420085E-01,+1.00000000E+00,+2.40411907E+00,-7.40169653E-01,+6.72420170E-01,+1.00000000E+00,+2.40411895E+00
+1.05000000E-01,+0.00000000E+00,-7.40121956E-01,+6.72472668E-01,+1.00000000E+00,+2.40404802E+00,-7.40121878E-01,+6.72472755E-01,+1.00000000E+00,+2.40404791E+00
+1.06000000E-01,+0.00000000E+00,-7.40073708E-01,+6.72525767E-01,+1.00000000E+00,+2.40397628E+00,-7.40073628E-01,+6.72525855E-01,+1.00000000E+00,+2.40397616E+00
+1.07000000E-01,+0.00000000E+00,-7.40024984E-01,+6.72579380E-01,+1.00000000E+00,+2.40390383E+00,-7.40024902E-01,+6.72579471E-01,+1.00000000E+00,+2.40390371E+00
+1.08000000E-01,+0.00000000E+00,-7.39975784E-01,+6.72633510E-01,+1.00000000E+00,+2.40383068E+00,-7.39975701E-01,+6.72633602E-01,+1.00000000E+00,+2.40383056E+00
+1.09000000E-01,+0.00000000E+00,-7.39926107E-01,+6.72688156E-01,+1.00000000E+00,+2.40375683E+00,-7.39926022E-01,+6.72688250E-01,+1.00000000E+00,+2.40375671E+00
+1.10000000E-01,+0.00000000E+00,-7.39875954E-01,+6.72743319E-01,+1.00000000E+00,+2.40368228E+00,-7.39875867E-01,+6.72743414E-01,+1.00000000E+00,+2.40368215E+00
+1.11000000E-01,+0.00000000E+00,-7.39825323E-01,+6.72798998E-01,+1.00000000E+00,+2.40360702E+00,-7.39825234E-01,+6.72799095E-01,+1.00000000E+00,+2.40360689E+00
+1.12000000E-01,+0.00000000E+00,-7.39774213E-01,+6.72855195E-01,+1.00000000E+00,+2.40353106E+00,-7.39774123E-01,+6.72855294E-01,+1.00000000E+00,+2.40353092E+00
+1.13000000E-01,+0.00000000E+00,-7.39722625E-01,+6.72911910E-01,+1.00000000E+00,+2.40345439E+00,-7.39722533E-01,+6.72912010E-01,+1.00000000E+00,+2.40345425E+00
+1.14000000E-01,+0.00000000E+00,-7.39670557E-01,+6.72969142E-01,+1.00000000E+00,+2.40337702E+00,-7.39670464E-01,+6.72969245E-01,+1.00000000E+00,+2.40337688E+00
+1.15000000E-01,+0.00000000E+00,-7.39618010E-01,+6.73026894E-01,+1.00000000E+00,+2.40329894E+00,-7.39617915E-01,+6.73026998E-01,+1.00000000E+00,+2.40329880E+00
+1.16000000E-01,+0.00000000E+00,-7.39564982E-01,+6.73085163E-01,+1.00000000E+00,+2.40322015E+00,-7.39564886E-01,+6.73085269E-01,+1.00000000E+00,+2.40322001E+00
+1.17000000E-01,+0.00000000E+00,-7.39511473E-01,+6.73143953E-01,+1.00000000E+00,+2.40314066E+00,-7.39511375E-01,+6.73144060E-01,+1.00000000E+00,+2.40314051E+00
+1.18000000E-01,+0.00000000E+00,-7.39457483E-01,+6.73203261E-01,+1.00000000E+00,+2.40306045E+00,-7.39457383E-01,+6.73203371E-01,+1.00000000E+00,+2.40306031E+00
+1.19000000E-01,+0.00000000E+00,-7.39403010E-01,+6.73263090E-01,+1.00000000E+00,+2.40297954E+00,-7.39402909E-01,+6.73263201E-01,+1.00000000E+00,+2.40297939E+00
+1.20000000E-01,+0.00000000E+00,-7.39348055E-01,+6.73323439E-01,+1.00000000E+00,+2.40289792E+00,-7.39347952E-01,+6.73323552E-01,+1.00000000E+00,+2.40289777E+00
+1.21000000E-01,+0.00000000E+00,-7.39292616E-01,+6.73384309E-01,+1.00000000E+00,+2.40281559E+00,-7.39292512E-01,+6.73384424E-01,+1.00000000E+00,+2.40281543E+00
+1.22000000E-01,+0.00000000E+00,-7.39236694E-01,+6.73445700E-01,+1.00000000E+00,+2.40273255E+00,-7.39236587E-01,+6.73445817E-01,+1.00000000E+00,+2.40273239E+00
+1.23000000E-01,+0.00000000E+00,-7.39180287E-01,+6.73507612E-01,+1.00000000E+00,+2.40264879E+00,-7.39180178E-01,+6.73507731E-01,+1.00000000E+00,+2.40264863E+00
+1.24000000E-01,+0.00000000E+00,-7.39123394E-01,+6.73570047E-01,+1.00000000E+00,+2.40256432E+00,-7.39123284E-01,+6.73570168E-01,+1.00000000E+00,+2.40256416E+00
+1.25000000E-01,+0.00000000E+00,-7.39066016E-01,+6.73633004E-01,+1.00000000E+00,+2.40247914E+00,-7.39065904E-01,+6.73633127E-01,+1.00000000E+00,+2.40247897E+00
+1.26000000E-01,+0.00000000E+00,-7.39008152E-01,+6.73696483E-01,+1.00000000E+00,+2.40239325E+00,-7.39008038E-01,+6.73696608E-01,+1.00000000E+00,+2.40239308E+00
+1.27000000E-01,+0.00000000E+00,-7.38949800E-01,+6.73760486E-01,+1.00000000E+00,+2.40230664E+00,-7.38949684E-01,+6.73760613E-01,+1.00000000E+00,+2.40230646E+00
+1.28000000E-01,+0.00000000E+00,-7.38890961E-01,+6.73825013E-01,+1.00000000E+00,+2.40221931E+00,-7.38890843E-01,+6.73825142E-01,+1.00000000E+00,+2.40221914E+00
+1.29000000E-01,+0.00000000E+00,-7.38831633E-01,+6.73890064E-01,+1.00000000E+00,+2.40213127E+00,-7.38831514E-01,+6.73890195E-01,+1.00000000E+00,+2.40213109E+00
+1.30000000E-01,+0.00000000E+00,-7.38771817E-01,+6.73955639E-01,+1.00000000E+00,+2.40204251E+00,-7.38771695E-01,+6.73955772E-01,+1.00000000E+00,+2.40204233E+00
+1.31000000E-01,+0.00000000E+00,-7.38711510E-01,+6.74021739E-01,+1.00000000E+00,+2.40195303E+00,-7.38711387E-01,+6.74021874E-01,+1.00000000E+00,+2.40195285E+00
+1.32000000E-01,+0.00000000E+00,-7.38650714E-01,+6.74088364E-01,+1.00000000E+00,+2.40186284E+00,-7.38650589E-01,+6.74088502E-01,+1.00000000E+00,+2.40186265E+00
+1.33000000E-01,+0.00000000E+00,-7.38589426E-01,+6.74155516E-01,+1.00000000E+00,+2.40177192E+00,-7.38589299E-01,+6.74155655E-01,+1.00000000E+00,+2.40177173E+00
+1.34000000E-01,+0.00000000E+00,-7.38527647E-01,+6.74223193E-01,+1.00000000E+00,+2.40168029E+00,-7.38527518E-01,+6.74223335E-01,+1.00000000E+00,+2.40168010E+00
+1.35000000E-01,+0.00000000E+00,-7.38465376E-01,+6.74291398E-01,+1.00000000E+00,+2.40158793E+00,-7.38465245E-01,+6.74291541E-01,+1.00000000E+00,+2.40158774E+00
+1.36000000E-01,+0.00000000E+00,-7.38402611E-01,+6.74360129E-01,+1.00000000E+00,+2.40149486E+00,-7.38402478E-01,+6.74360275E-01,+1.00000000E+00,+2.40149466E+00
