s1,s2,Re(z_ex.tm),Im(z_ex.tm),Abs(z_ex.tm),Arg(z_ex.tm),Re(z_ex.te),Im(z_ex.te),Abs(z_ex.te),Arg(z_ex.te)
+6.60000000E-01,+0.00000000E+00,-4.84683122E-02,-1.64592513E-01,+1.71580513E-01,-1.85717626E+00,-3.13020909E-03,-2.11294135E-01,+2.11317320E-01,-1.58560971E+00
+6.70000000E-01,+0.00000000E+00,-4.98421204E-02,-1.63134663E-01,+1.70578883E-01,-1.86731645E+00,-3.12873175E-03,-2.11252540E-01,+2.11275707E-01,-1.58560563E+00
+6.80000000E-01,+0.00000000E+00,-5.12360473E-02,-1.61655492E-01,+1.69580750E-01,-1.87772642E+00,-3.12723326E-03,-2.11210339E-01,+2.11233489E-01,-1.58560150E+00
+6.90000000E-01,+0.00000000E+00,-5.26500689E-02,-1.60155026E-01,+1.68587254E-01,-1.88841118E+00,-3.12571369E-03,-2.11167533E-01,+2.11190666E-01,-1.58559730E+00
+7.00000000E-01,+0.00000000E+00,-5.40841611E-02,-1.58633291E-01,+1.67599575E-01,-1.89937564E+00,-3.12417309E-03,-2.11124124E-01,+2.11147239E-01,-1.58559305E+00
+7.10000000E-01,+0.00000000E+00,-5.55382996E-02,-1.57090316E-01,+1.66618937E-01,-1.91062467E+00,-3.12261149E-03,-2.11080113E-01,+2.11103208E-01,-1.58558874E+00
+7.20000000E-01,+0.00000000E+00,-5.70124596E-02,-1.55526127E-01,+1.65646602E-01,-1.92216298E+00,-3.12102895E-03,-2.11035499E-01,+2.11058576E-01,-1.58558437E+00
+7.30000000E-01,+0.00000000E+00,-5.85066159E-02,-1.53940752E-01,+1.64683877E-01,-1.93399516E+00,-3.11942552E-03,-2.10990284E-01,+2.11013343E-01,-1.58557994E+00
+7.40000000E-01,+0.00000000E+00,-6.00207431E-02,-1.52334220E-01,+1.63732111E-01,-1.94612564E+00,-3.11780125E-03,-2.10944470E-01,+2.10967509E-01,-1.58557545E+00
+7.50000000E-01,+0.00000000E+00,-6.15548156E-02,-1.50706559E-01,+1.62792697E-01,-1.95855862E+00,-3.11615619E-03,-2.10898056E-01,+2.10921077E-01,-1.58557090E+00
+7.60000000E-01,+0.00000000E+00,-6.31088073E-02,-1.49057798E-01,+1.61867071E-01,-1.97129810E+00,-3.11449039E-03,-2.10851045E-01,+2.10874046E-01,-1.58556630E+00
+7.70000000E-01,+0.00000000E+00,-6.46826919E-02,-1.47387967E-01,+1.60956713E-01,-1.98434776E+00,-3.11280391E-03,-2.10803436E-01,+2.10826417E-01,-1.58556163E+00
+7.80000000E-01,+0.00000000E+00,-6.62764426E-02,-1.45697095E-01,+1.60063144E-01,-1.99771099E+00,-3.11109679E-03,-2.10755232E-01,+2.10778193E-01,-1.58555691E+00
+7.90000000E-01,+0.00000000E+00,-6.78900325E-02,-1.43985211E-01,+1.59187932E-01,-2.01139082E+00,-3.10936910E-03,-2.10706432E-01,+2.10729373E-01,-1.58555213E+00
+8.00000000E-01,+0.00000000E+00,-6.95234344E-02,-1.42252347E-01,+1.58332682E-01,-2.02538988E+00,-3.10762088E-03,-2.10657038E-01,+2.10679959E-01,-1.58554730E+00
+8.10000000E-01,+0.00000000E+00,-7.11766206E-02,-1.40498533E-01,+1.57499045E-01,-2.03971034E+00,-3.10585218E-03,-2.10607051E-01,+2.10629951E-01,-1.58554240E+00
+8.20000000E-01,+0.00000000E+00,-7.28495631E-02,-1.38723800E-01,+1.56688709E-01,-2.05435390E+00,-3.10406308E-03,-2.10556473E-01,+2.10579352E-01,-1.58553745E+00
+8.30000000E-01,+0.00000000E+00,-7.45422339E-02,-1.36928180E-01,+1.55903403E-01,-2.06932168E+00,-3.10225361E-03,-2.10505303E-01,+2.10528161E-01,-1.58553244E+00
+8.40000000E-01,+0.00000000E+00,-7.62546043E-02,-1.35111704E-01,+1.55144891E-01,-2.08461424E+00,-3.10042384E-03,-2.10453543E-01,+2.10476380E-01,-1.58552737E+00
+8.50000000E-01,+0.00000000E+00,-7.79866456E-02,-1.33274403E-01,+1.54414972E-01,-2.10023145E+00,-3.09857382E-03,-2.10401195E-01,+2.10424010E-01,-1.58552224E+00
+8.60000000E-01,+0.00000000E+00,-7.97383286E-02,-1.31416311E-01,+1.53715477E-01,-2.11617253E+00,-3.09670361E-03,-2.10348258E-01,+2.10371052E-01,-1.58551706E+00
+8.70000000E-01,+0.00000000E+00,-8.15096239E-02,-1.29537461E-01,+1.53048269E-01,-2.13243590E+00,-3.09481327E-03,-2.10294736E-01,+2.10317507E-01,-1.58551182E+00
+8.80000000E-01,+0.00000000E+00,-8.33005017E-02,-1.27637884E-01,+1.52415233E-01,-2.14901922E+00,-3.09290286E-03,-2.10240627E-01,+2.10263376E-01,-1.58550652E+00
+8.90000000E-01,+0.00000000E+00,-8.51109321E-02,-1.25717615E-01,+1.51818278E-01,-2.16591928E+00,-3.09097244E-03,-2.10185934E-01,+2.10208661E-01,-1.58550116E+00
+9.00000000E-01,+0.00000000E+00,-8.69408847E-02,-1.23776688E-01,+1.51259333E-01,-2.18313197E+00,-3.08902206E-03,-2.10130658E-01,+2.10153362E-01,-1.58549575E+00
+9.10000000E-01,+0.00000000E+00,-8.87903289E-02,-1.21815135E-01,+1.50740339E-01,-2.20065224E+00,-3.08705179E-03,-2.10074800E-01,+2.10097481E-01,-1.58549028E+00
+9.20000000E-01,+0.00000000E+00,-9.06592338E-02,-1.19832992E-01,+1.50263245E-01,-2.21847406E+00,-3.08506169E-03,-2.10018361E-01,+2.10041018E-01,-1.58548476E+00
+9.30000000E-01,+0.00000000E+00,-9.25475681E-02,-1.17830294E-01,+1.49830005E-01,-2.23659040E+00,-3.08305181E-03,-2.09961341E-01,+2.09983976E-01,-1.58547917E+00
+9.40000000E-01,+0.00000000E+00,-9.44553005E-02,-1.15807074E-01,+1.49442571E-01,-2.25499317E+00,-3.08102223E-03,-2.09903743E-01,+2.09926354E-01,-1.58547354E+00
+9.50000000E-01,+0.00000000E+00,-9.63823990E-02,-1.13763369E-01,+1.49102887E-01,-2.27367321E+00,-3.07897300E-03,-2.09845568E-01,+2.09868155E-01,-1.58546784E+00
+9.60000000E-01,+0.00000000E+00,-9.83288316E-02,-1.11699214E-01,+1.48812881E-01,-2.29262029E+00,-3.07690418E-03,-2.09786816E-01,+2.09809379E-01,-1.58546209E+00
+9.70000000E-01,+0.00000000E+00,-1.00294566E-01,-1.09614645E-01,+1.48574461E-01,-2.31182311E+00,-3.07481584E-03,-2.09727489E-01,+2.09750028E-01,-1.58545628E+00
+9.80000000E-01,+0.00000000E+00,-1.02279570E-01,-1.07509698E-01,+1.48389506E-01,-2.33126926E+00,-3.07270805E-03,-2.09667588E-01,+2.09690103E-01,-1.58545042E+00
+9.90000000E-01,+0.00000000E+00,-1.04283809E-01,-1.05384410E-01,+1.48259862E-01,-2.35094529E+00,-3.07058086E-03,-2.09607115E-01,+2.09629605E-01,-1.58544450E+00
+1.00000000E+00,+0.00000000E+00,-1.06307252E-01,-1.03238818E-01,+1.48187332E-01,-2.37083669E+00,-3.06843435E-03,-2.09546070E-01,+2.09568535E-01,-1.58543852E+00
