s1,s2,Re(z_ibc0.tm),Im(z_ibc0.tm),Abs(z_ibc0.tm),Arg(z_ibc0.tm),Re(z_ibc0.te),Im(z_ibc0.te),Abs(z_ibc0.te),Arg(z_ibc0.te)
+0.00000000E+00,+0.00000000E+00,+1.66054529E-02,+1.40421369E-01,+1.41399795E-01,+1.45308852E+00,+1.66054529E-02,+1.40421369E-01,+1.41399795E-01,+1.45308852E+00
+0.00000000E+00,+1.59044839E+00,+1.66054529E-02,+1.40421369E-01,+1.41399795E-01,+1.45308852E+00,+1.66054529E-02,+1.40421369E-01,+1.41399795E-01,+1.45308852E+00
+0.00000000E+00,+3.18089677E+00,+1.66054529E-02,+1.40421369E-01,+1.41399795E-01,+1.45308852E+00,+1.66054529E-02,+1.40421369E-01,+1.41399795E-01,+1.45308852E+00
+0.00000000E+00,+4.77134516E+00,+1.66054529E-02,+1.40421369E-01,+1.41399795E-01,+1.45308852E+00,+1.66054529E-02,+1.40421369E-01,+1.41399795E-01,+1.45308852E+00
+0.00000000E+00,+6.36179355E+00,+1.66054529E-02,+1.40421369E-01,+1.41399795E-01,+1.45308852E+00,+1.66054529E-02,+1.40421369E-01,+1.41399795E-01,+1.45308852E+00
+0.00000000E+00,+7.95224193E+00,+1.66054529E-02,+1.40421369E-01,+1.41399795E-01,+1.45308852E+00,+1.66054529E-02,+1.40421369E-01,+1.41399795E-01,+1.45308852E+00
+0.00000000E+00,+9.54269032E+00,+1.66054529E-02,+1.40421369E-01,+1.41399795E-01,+1.45308852E+00,+1.66054529E-02,+1.40421369E-01,+1.41399795E-01,+1.45308852E+00
+0.00000000E+00,+1.11331387E+01,+1.66054529E-02,+1.40421369E-01,+1.41399795E-01,+1.45308852E+00,+1.66054529E-02,+1.40421369E-01,+1.41399795E-01,+1.45308852E+00
+0.00000000E+00,+1.27235871E+01,+1.66054529E-02,+1.40421369E-01,+1.41399795E-01,+1.45308852E+00,+1.66054529E-02,+1.40421369E-01,+1.41399795E-01,+1.45308852E+00
