%              s1              s2   Re(r_ibc0.11)   Im(r_ibc0.11)  Abs(r_ibc0.11)  Arg(r_ibc0.11)   Re(r_ibc0.21)   Im(r_ibc0.21)  Abs(r_ibc0.21)  Arg(r_ibc0.21)   Re(r_ibc0.12)   Im(r_ibc0.12)  Abs(r_ibc0.12)  Arg(r_ibc0.12)   Re(r_ibc0.22)   Im(r_ibc0.22)  Abs(r_ibc0.22)  Arg(r_ibc0.22)
  +3.90000000E-01 +0.00000000E+00 -6.22732274E-01 -6.30215818E-01 +8.85983895E-01 -2.35022181E+00 -0.00000000E+00 -0.00000000E+00 +0.00000000E+00 -3.14159265E+00 -0.00000000E+00 -0.00000000E+00 +0.00000000E+00 -3.14159265E+00 -5.31711202E-01 -6.93335395E-01 +8.73745256E-01 -2.22501899E+00
  +4.00000000E-01 +0.00000000E+00 -6.25088272E-01 -6.28378172E-01 +8.86337676E-01 -2.35356986E+00 -0.00000000E+00 -0.00000000E+00 +0.00000000E+00 -3.14159265E+00 -0.00000000E+00 -0.00000000E+00 +0.00000000E+00 -3.14159265E+00 -5.28901359E-01 -6.95058428E-01 +8.73408762E-01 -2.22126563E+00
  +4.10000000E-01 +0.00000000E+00 -6.27514099E-01 -6.26474358E-01 +8.86704046E-01 -2.35702364E+00 -0.00000000E+00 -0.00000000E+00 +0.00000000E+00 -3.14159265E+00 -0.00000000E+00 -0.00000000E+00 +0.00000000E+00 -3.14159265E+00 -5.25979569E-01 -6.96836825E-01 +8.73061320E-01 -2.21736889E+00
  +4.20000000E-01 +0.00000000E+00 -6.30010618E-01 -6.24502577E-01 +8.87083337E-01 -2.36058504E+00 -0.00000000E+00 -0.00000000E+00 +0.00000000E+00 -3.14159265E+00 -0.00000000E+00 -0.00000000E+00 +0.00000000E+00 -3.14159265E+00 -5.22941807E-01 -6.98671541E-01 +8.72702730E-01 -2.21332405E+00
  +4.30000000E-01 +0.00000000E+00 -6.32578730E-01 -6.22460934E-01 +8.87475895E-01 -2.36425605E+00 -0.00000000E+00 -0.00000000E+00 +0.00000000E+00 -3.14159265E+00 -0.00000000E+00 -0.00000000E+00 +0.00000000E+00 -3.14159265E+00 -5.19783794E-01 -7.00563557E-01 +8.72332786E-01 -2.20912611E+00
  +4.40000000E-01 +0.00000000E+00 -6.35219374E-01 -6.20347439E-01 +8.87882086E-01 -2.36803873E+00 -0.00000000E+00 -0.00000000E+00 +0.00000000E+00 -3.14159265E+00 -0.00000000E+00 -0.00000000E+00 +0.00000000E+00 -3.14159265E+00 -5.16500985E-01 -7.02513887E-01 +8.71951276E-01 -2.20476976E+00
  +4.50000000E-01 +0.00000000E+00 -6.37933527E-01 -6.18159995E-01 +8.88302293E-01 -2.37193528E+00 -0.00000000E+00 -0.00000000E+00 +0.00000000E+00 -3.14159265E+00 -0.00000000E+00 -0.00000000E+00 +0.00000000E+00 -3.14159265E+00 -5.13088542E-01 -7.04523572E-01 +8.71557981E-01 -2.20024936E+00
  +4.60000000E-01 +0.00000000E+00 -6.40722205E-01 -6.15896396E-01 +8.88736921E-01 -2.37594796E+00 -0.00000000E+00 -0.00000000E+00 +0.00000000E+00 -3.14159265E+00 -0.00000000E+00 -0.00000000E+00 +0.00000000E+00 -3.14159265E+00 -5.09541320E-01 -7.06593679E-01 +8.71152676E-01 -2.19555892E+00
  +4.70000000E-01 +0.00000000E+00 -6.43586470E-01 -6.13554317E-01 +8.89186394E-01 -2.38007920E+00 -0.00000000E+00 -0.00000000E+00 +0.00000000E+00 -3.14159265E+00 -0.00000000E+00 -0.00000000E+00 +0.00000000E+00 -3.14159265E+00 -5.05853838E-01 -7.08725305E-01 +8.70735128E-01 -2.19069207E+00
  +4.80000000E-01 +0.00000000E+00 -6.46527424E-01 -6.11131308E-01 +8.89651159E-01 -2.38433152E+00 -0.00000000E+00 -0.00000000E+00 +0.00000000E+00 -3.14159265E+00 -0.00000000E+00 -0.00000000E+00 +0.00000000E+00 -3.14159265E+00 -5.02020255E-01 -7.10919570E-01 +8.70305102E-01 -2.18564202E+00
  +4.90000000E-01 +0.00000000E+00 -6.49546219E-01 -6.08624786E-01 +8.90131688E-01 -2.38870757E+00 -0.00000000E+00 -0.00000000E+00 +0.00000000E+00 -3.14159265E+00 -0.00000000E+00 -0.00000000E+00 +0.00000000E+00 -3.14159265E+00 -4.98034340E-01 -7.13177615E-01 +8.69862354E-01 -2.18040156E+00
