s1,s2,Re(z_ex.11),Im(z_ex.11),Abs(z_ex.11),Arg(z_ex.11),Re(z_ex.21),Im(z_ex.21),Abs(z_ex.21),Arg(z_ex.21),Re(z_ex.12),Im(z_ex.12),Abs(z_ex.12),Arg(z_ex.12),Re(z_ex.22),Im(z_ex.22),Abs(z_ex.22),Arg(z_ex.22)
+0.00000000E+00,+0.00000000E+00,+3.44932280E-01,+2.08766981E+00,+2.11597342E+00,+1.40705206E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+3.90750346E-01,+2.21757055E+00,+2.25173377E+00,+1.39638025E+00
+2.27206912E-01,+0.00000000E+00,+3.45942229E-01,+2.07933664E+00,+2.10791767E+00,+1.40593491E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+3.89741564E-01,+2.21519422E+00,+2.24921851E+00,+1.39663861E+00
+4.54413825E-01,+0.00000000E+00,+3.48984798E-01,+2.05445441E+00,+2.08388419E+00,+1.40253506E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+3.86738409E-01,+2.20809877E+00,+2.24171068E+00,+1.39740956E+00
+6.81620737E-01,+0.00000000E+00,+3.54096802E-01,+2.01337053E+00,+2.04427137E+00,+1.39670407E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+3.81809280E-01,+2.19638367E+00,+2.22932267E+00,+1.39868086E+00
+9.08827649E-01,+0.00000000E+00,+3.61335250E-01,+1.95664973E+00,+1.98973399E+00,+1.38818329E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+3.75064416E-01,+2.18021107E+00,+2.21223725E+00,+1.40043265E+00
+1.13603456E+00,+0.00000000E+00,+3.70771330E-01,+1.88505370E+00,+1.92117122E+00,+1.37658542E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+3.66650567E-01,+2.15980052E+00,+2.19070101E+00,+1.40263816E+00
