%               n   Re(m_ibc0.11)   Im(m_ibc0.11)  Abs(m_ibc0.11)  Arg(m_ibc0.11)   Re(m_ibc0.21)   Im(m_ibc0.21)  Abs(m_ibc0.21)  Arg(m_ibc0.21)   Re(m_ibc0.12)   Im(m_ibc0.12)  Abs(m_ibc0.12)  Arg(m_ibc0.12)   Re(m_ibc0.22)   Im(m_ibc0.22)  Abs(m_ibc0.22)  Arg(m_ibc0.22)
  +0.00000000E+00 -2.66729739E-01 -4.73775092E-01 +5.43698071E-01 -2.08355649E+00 -0.00000000E+00 -0.00000000E+00 +0.00000000E+00 -3.14159265E+00 -0.00000000E+00 -0.00000000E+00 +0.00000000E+00 -3.14159265E+00 -7.33270261E-01 +4.73775092E-01 +8.73010947E-01 +2.56795514E+00
  +1.00000000E+00 -9.15498347E-01 +3.28328508E-01 +9.72592840E-01 +2.79724719E+00 -0.00000000E+00 -0.00000000E+00 +0.00000000E+00 -3.14159265E+00 -0.00000000E+00 -0.00000000E+00 +0.00000000E+00 -3.14159265E+00 -7.81657548E-02 -3.15359888E-01 +3.24902668E-01 -1.81376181E+00
  +2.00000000E+00 +1.71860390E-02 +1.30107089E-01 +1.31237246E-01 +1.43946515E+00 -0.00000000E+00 -0.00000000E+00 +0.00000000E+00 -3.14159265E+00 -0.00000000E+00 -0.00000000E+00 +0.00000000E+00 -3.14159265E+00 -9.97047257E-01 -1.64873872E-01 +1.01058727E+00 -2.97771351E+00
  +3.00000000E+00 -4.24556269E-01 -5.36883708E-01 +6.84464858E-01 -2.23988926E+00 -0.00000000E+00 -0.00000000E+00 +0.00000000E+00 -3.14159265E+00 -0.00000000E+00 -0.00000000E+00 +0.00000000E+00 -3.14159265E+00 -6.23968427E-01 +5.03719581E-01 +8.01916463E-01 +2.46242614E+00
  +4.00000000E+00 -8.68738537E-01 -4.30901975E-01 +9.69733550E-01 -2.68114308E+00 -0.00000000E+00 -0.00000000E+00 +0.00000000E+00 -3.14159265E+00 -0.00000000E+00 -0.00000000E+00 +0.00000000E+00 -3.14159265E+00 -1.19784091E-01 +3.42834857E-01 +3.63158323E-01 +1.90693027E+00
  +5.00000000E+00 -3.11110719E-01 -5.35178397E-01 +6.19036183E-01 -2.09736842E+00 -0.00000000E+00 -0.00000000E+00 +0.00000000E+00 -3.14159265E+00 -0.00000000E+00 -0.00000000E+00 +0.00000000E+00 -3.14159265E+00 -5.09039174E-03 +1.01165375E-01 +1.01293362E-01 +1.62107146E+00
  +6.00000000E+00 -9.15678822E-04 -8.05887901E-02 +8.05939921E-02 -1.58215820E+00 -0.00000000E+00 -0.00000000E+00 +0.00000000E+00 -3.14159265E+00 -0.00000000E+00 -0.00000000E+00 +0.00000000E+00 -3.14159265E+00 +9.83866750E-04 +1.73233172E-02 +1.73512338E-02 +1.51406291E+00
  +7.00000000E+00 +3.10418216E-04 -7.81351376E-03 +7.81967754E-03 -1.53108883E+00 -0.00000000E+00 -0.00000000E+00 +0.00000000E+00 -3.14159265E+00 -0.00000000E+00 -0.00000000E+00 +0.00000000E+00 -3.14159265E+00 +1.86730216E-04 +1.91446769E-03 +1.92355263E-03 +1.47356751E+00
