s1,s2,Re(z_ex.tm),Im(z_ex.tm),Abs(z_ex.tm),Arg(z_ex.tm),Re(z_ex.te),Im(z_ex.te),Abs(z_ex.te),Arg(z_ex.te)
+2.90000000E-01,+0.00000000E+00,+2.26050102E-01,+1.71244053E+00,+1.72729592E+00,+1.43955050E+00,+6.20408323E-01,+2.74188224E+00,+2.81119631E+00,+1.34827250E+00
+3.00000000E-01,+0.00000000E+00,+2.25998685E-01,+1.71228205E+00,+1.72713209E+00,+1.43956801E+00,+6.20417222E-01,+2.74058021E+00,+2.80992836E+00,+1.34816715E+00
+3.10000000E-01,+0.00000000E+00,+2.25945544E-01,+1.71211824E+00,+1.72696273E+00,+1.43958610E+00,+6.20426549E-01,+2.73923448E+00,+2.80861792E+00,+1.34805812E+00
+3.20000000E-01,+0.00000000E+00,+2.25890680E-01,+1.71194910E+00,+1.72678786E+00,+1.43960479E+00,+6.20436315E-01,+2.73784510E+00,+2.80726504E+00,+1.34794539E+00
+3.30000000E-01,+0.00000000E+00,+2.25834095E-01,+1.71177463E+00,+1.72660749E+00,+1.43962406E+00,+6.20446535E-01,+2.73641212E+00,+2.80586977E+00,+1.34782897E+00
+3.40000000E-01,+0.00000000E+00,+2.25775792E-01,+1.71159483E+00,+1.72642161E+00,+1.43964392E+00,+6.20457219E-01,+2.73493557E+00,+2.80443216E+00,+1.34770883E+00
+3.50000000E-01,+0.00000000E+00,+2.25715772E-01,+1.71140972E+00,+1.72623024E+00,+1.43966436E+00,+6.20468384E-01,+2.73341551E+00,+2.80295226E+00,+1.34758497E+00
+3.60000000E-01,+0.00000000E+00,+2.25654037E-01,+1.71121928E+00,+1.72603337E+00,+1.43968540E+00,+6.20480041E-01,+2.73185199E+00,+2.80143013E+00,+1.34745736E+00
+3.70000000E-01,+0.00000000E+00,+2.25590590E-01,+1.71102354E+00,+1.72583100E+00,+1.43970702E+00,+6.20492206E-01,+2.73024506E+00,+2.79986583E+00,+1.34732601E+00
+3.80000000E-01,+0.00000000E+00,+2.25525432E-01,+1.71082248E+00,+1.72562316E+00,+1.43972922E+00,+6.20504894E-01,+2.72859477E+00,+2.79825942E+00,+1.34719089E+00
+3.90000000E-01,+0.00000000E+00,+2.25458566E-01,+1.71061612E+00,+1.72540983E+00,+1.43975201E+00,+6.20518119E-01,+2.72690118E+00,+2.79661094E+00,+1.34705199E+00
+4.00000000E-01,+0.00000000E+00,+2.25389994E-01,+1.71040446E+00,+1.72519102E+00,+1.43977539E+00,+6.20531896E-01,+2.72516433E+00,+2.79492048E+00,+1.34690930E+00
+4.10000000E-01,+0.00000000E+00,+2.25319719E-01,+1.71018750E+00,+1.72496675E+00,+1.43979935E+00,+6.20546243E-01,+2.72338430E+00,+2.79318808E+00,+1.34676280E+00
+4.20000000E-01,+0.00000000E+00,+2.25247743E-01,+1.70996526E+00,+1.72473700E+00,+1.43982389E+00,+6.20561174E-01,+2.72156112E+00,+2.79141382E+00,+1.34661248E+00
+4.30000000E-01,+0.00000000E+00,+2.25174068E-01,+1.70973773E+00,+1.72450180E+00,+1.43984901E+00,+6.20576707E-01,+2.71969487E+00,+2.78959775E+00,+1.34645833E+00
+4.40000000E-01,+0.00000000E+00,+2.25098697E-01,+1.70950491E+00,+1.72426114E+00,+1.43987472E+00,+6.20592858E-01,+2.71778560E+00,+2.78773996E+00,+1.34630032E+00
+4.50000000E-01,+0.00000000E+00,+2.25021633E-01,+1.70926683E+00,+1.72401503E+00,+1.43990101E+00,+6.20609644E-01,+2.71583338E+00,+2.78584049E+00,+1.34613844E+00
+4.60000000E-01,+0.00000000E+00,+2.24942878E-01,+1.70902347E+00,+1.72376347E+00,+1.43992788E+00,+6.20627084E-01,+2.71383826E+00,+2.78389944E+00,+1.34597268E+00
+4.70000000E-01,+0.00000000E+00,+2.24862435E-01,+1.70877485E+00,+1.72350648E+00,+1.43995533E+00,+6.20645195E-01,+2.71180032E+00,+2.78191686E+00,+1.34580302E+00
+4.80000000E-01,+0.00000000E+00,+2.24780307E-01,+1.70852096E+00,+1.72324405E+00,+1.43998336E+00,+6.20663995E-01,+2.70971961E+00,+2.77989283E+00,+1.34562944E+00
+4.90000000E-01,+0.00000000E+00,+2.24696496E-01,+1.70826183E+00,+1.72297620E+00,+1.44001197E+00,+6.20683503E-01,+2.70759621E+00,+2.77782743E+00,+1.34545193E+00
+5.00000000E-01,+0.00000000E+00,+2.24611005E-01,+1.70799744E+00,+1.72270292E+00,+1.44004116E+00,+6.20703738E-01,+2.70543019E+00,+2.77572074E+00,+1.34527046E+00
+5.10000000E-01,+0.00000000E+00,+2.24523838E-01,+1.70772781E+00,+1.72242423E+00,+1.44007092E+00,+6.20724720E-01,+2.70322160E+00,+2.77357283E+00,+1.34508502E+00
+5.20000000E-01,+0.00000000E+00,+2.24434997E-01,+1.70745294E+00,+1.72214013E+00,+1.44010127E+00,+6.20746467E-01,+2.70097054E+00,+2.77138377E+00,+1.34489559E+00
+5.30000000E-01,+0.00000000E+00,+2.24344486E-01,+1.70717285E+00,+1.72185063E+00,+1.44013218E+00,+6.20769001E-01,+2.69867706E+00,+2.76915366E+00,+1.34470215E+00
+5.40000000E-01,+0.00000000E+00,+2.24252306E-01,+1.70688752E+00,+1.72155573E+00,+1.44016368E+00,+6.20792340E-01,+2.69634124E+00,+2.76688258E+00,+1.34450468E+00
+5.50000000E-01,+0.00000000E+00,+2.24158463E-01,+1.70659698E+00,+1.72125544E+00,+1.44019575E+00,+6.20816507E-01,+2.69396316E+00,+2.76457060E+00,+1.34430316E+00
+5.60000000E-01,+0.00000000E+00,+2.24062958E-01,+1.70630123E+00,+1.72094976E+00,+1.44022839E+00,+6.20841522E-01,+2.69154289E+00,+2.76221782E+00,+1.34409758E+00
+5.70000000E-01,+0.00000000E+00,+2.23965795E-01,+1.70600027E+00,+1.72063872E+00,+1.44026160E+00,+6.20867405E-01,+2.68908050E+00,+2.75982432E+00,+1.34388790E+00
+5.80000000E-01,+0.00000000E+00,+2.23866977E-01,+1.70569411E+00,+1.72032230E+00,+1.44029539E+00,+6.20894180E-01,+2.68657609E+00,+2.75739019E+00,+1.34367411E+00
+5.90000000E-01,+0.00000000E+00,+2.23766508E-01,+1.70538276E+00,+1.72000052E+00,+1.44032975E+00,+6.20921867E-01,+2.68402973E+00,+2.75491552E+00,+1.34345619E+00
+6.00000000E-01,+0.00000000E+00,+2.23664391E-01,+1.70506622E+00,+1.71967339E+00,+1.44036468E+00,+6.20950489E-01,+2.68144149E+00,+2.75240040E+00,+1.34323412E+00
+6.10000000E-01,+0.00000000E+00,+2.23560630E-01,+1.70474450E+00,+1.71934091E+00,+1.44040018E+00,+6.20980069E-01,+2.67881147E+00,+2.74984493E+00,+1.34300786E+00
+6.20000000E-01,+0.00000000E+00,+2.23455228E-01,+1.70441760E+00,+1.71900309E+00,+1.44043625E+00,+6.21010628E-01,+2.67613974E+00,+2.74724919E+00,+1.34277741E+00
+6.30000000E-01,+0.00000000E+00,+2.23348189E-01,+1.70408555E+00,+1.71865993E+00,+1.44047289E+00,+6.21042191E-01,+2.67342640E+00,+2.74461329E+00,+1.34254274E+00
+6.40000000E-01,+0.00000000E+00,+2.23239515E-01,+1.70374833E+00,+1.71831145E+00,+1.44051009E+00,+6.21074781E-01,+2.67067152E+00,+2.74193732E+00,+1.34230382E+00
+6.50000000E-01,+0.00000000E+00,+2.23129212E-01,+1.70340596E+00,+1.71795766E+00,+1.44054786E+00,+6.21108421E-01,+2.66787520E+00,+2.73922138E+00,+1.34206062E+00
+6.60000000E-01,+0.00000000E+00,+2.23017283E-01,+1.70305845E+00,+1.71759855E+00,+1.44058620E+00,+6.21143136E-01,+2.66503753E+00,+2.73646557E+00,+1.34181313E+00
+6.70000000E-01,+0.00000000E+00,+2.22903730E-01,+1.70270580E+00,+1.71723415E+00,+1.44062510E+00,+6.21178949E-01,+2.66215858E+00,+2.73366999E+00,+1.34156133E+00
+6.80000000E-01,+0.00000000E+00,+2.22788560E-01,+1.70234802E+00,+1.71686445E+00,+1.44066456E+00,+6.21215885E-01,+2.65923846E+00,+2.73083474E+00,+1.34130517E+00
+6.90000000E-01,+0.00000000E+00,+2.22671774E-01,+1.70198513E+00,+1.71648947E+00,+1.44070459E+00,+6.21253970E-01,+2.65627726E+00,+2.72795993E+00,+1.34104464E+00
+7.00000000E-01,+0.00000000E+00,+2.22553378E-01,+1.70161711E+00,+1.71610921E+00,+1.44074518E+00,+6.21293227E-01,+2.65327508E+00,+2.72504567E+00,+1.34077972E+00
+7.10000000E-01,+0.00000000E+00,+2.22433374E-01,+1.70124400E+00,+1.71572368E+00,+1.44078633E+00,+6.21333683E-01,+2.65023199E+00,+2.72209206E+00,+1.34051037E+00
+7.20000000E-01,+0.00000000E+00,+2.22311768E-01,+1.70086578E+00,+1.71533289E+00,+1.44082804E+00,+6.21375363E-01,+2.64714811E+00,+2.71909920E+00,+1.34023657E+00
+7.30000000E-01,+0.00000000E+00,+2.22188563E-01,+1.70048247E+00,+1.71493685E+00,+1.44087031E+00,+6.21418293E-01,+2.64402353E+00,+2.71606722E+00,+1.33995829E+00
+7.40000000E-01,+0.00000000E+00,+2.22063764E-01,+1.70009409E+00,+1.71453557E+00,+1.44091314E+00,+6.21462498E-01,+2.64085835E+00,+2.71299621E+00,+1.33967550E+00
+7.50000000E-01,+0.00000000E+00,+2.21937374E-01,+1.69970063E+00,+1.71412906E+00,+1.44095652E+00,+6.21508007E-01,+2.63765266E+00,+2.70988630E+00,+1.33938817E+00
+7.60000000E-01,+0.00000000E+00,+2.21809398E-01,+1.69930210E+00,+1.71371732E+00,+1.44100046E+00,+6.21554844E-01,+2.63440657E+00,+2.70673760E+00,+1.33909628E+00
+7.70000000E-01,+0.00000000E+00,+2.21679840E-01,+1.69889852E+00,+1.71330037E+00,+1.44104495E+00,+6.21603037E-01,+2.63112019E+00,+2.70355021E+00,+1.33879979E+00
+7.80000000E-01,+0.00000000E+00,+2.21548704E-01,+1.69848989E+00,+1.71287821E+00,+1.44109000E+00,+6.21652613E-01,+2.62779360E+00,+2.70032427E+00,+1.33849868E+00
+7.90000000E-01,+0.00000000E+00,+2.21415995E-01,+1.69807623E+00,+1.71245085E+00,+1.44113560E+00,+6.21703599E-01,+2.62442692E+00,+2.69705988E+00,+1.33819291E+00
+8.00000000E-01,+0.00000000E+00,+2.21281718E-01,+1.69765753E+00,+1.71201831E+00,+1.44118175E+00,+6.21756023E-01,+2.62102025E+00,+2.69375717E+00,+1.33788246E+00
+8.10000000E-01,+0.00000000E+00,+2.21145876E-01,+1.69723381E+00,+1.71158059E+00,+1.44122846E+00,+6.21809913E-01,+2.61757370E+00,+2.69041626E+00,+1.33756729E+00
+8.20000000E-01,+0.00000000E+00,+2.21008474E-01,+1.69680508E+00,+1.71113770E+00,+1.44127571E+00,+6.21865296E-01,+2.61408737E+00,+2.68703726E+00,+1.33724736E+00
+8.30000000E-01,+0.00000000E+00,+2.20869517E-01,+1.69637134E+00,+1.71068965E+00,+1.44132351E+00,+6.21922201E-01,+2.61056138E+00,+2.68362030E+00,+1.33692266E+00
+8.40000000E-01,+0.00000000E+00,+2.20729010E-01,+1.69593261E+00,+1.71023645E+00,+1.44137186E+00,+6.21980656E-01,+2.60699583E+00,+2.68016551E+00,+1.33659314E+00
+8.50000000E-01,+0.00000000E+00,+2.20586956E-01,+1.69548890E+00,+1.70977812E+00,+1.44142075E+00,+6.22040690E-01,+2.60339083E+00,+2.67667302E+00,+1.33625877E+00
+8.60000000E-01,+0.00000000E+00,+2.20443361E-01,+1.69504021E+00,+1.70931465E+00,+1.44147019E+00,+6.22102331E-01,+2.59974650E+00,+2.67314294E+00,+1.33591951E+00
+8.70000000E-01,+0.00000000E+00,+2.20298230E-01,+1.69458655E+00,+1.70884607E+00,+1.44152017E+00,+6.22165610E-01,+2.59606295E+00,+2.66957541E+00,+1.33557534E+00
+8.80000000E-01,+0.00000000E+00,+2.20151567E-01,+1.69412794E+00,+1.70837238E+00,+1.44157070E+00,+6.22230554E-01,+2.59234029E+00,+2.66597056E+00,+1.33522622E+00
+8.90000000E-01,+0.00000000E+00,+2.20003377E-01,+1.69366438E+00,+1.70789359E+00,+1.44162177E+00,+6.22297193E-01,+2.58857863E+00,+2.66232852E+00,+1.33487211E+00
+9.00000000E-01,+0.00000000E+00,+2.19853666E-01,+1.69319589E+00,+1.70740972E+00,+1.44167337E+00,+6.22365558E-01,+2.58477810E+00,+2.65864941E+00,+1.33451298E+00
+9.10000000E-01,+0.00000000E+00,+2.19702437E-01,+1.69272246E+00,+1.70692077E+00,+1.44172552E+00,+6.22435677E-01,+2.58093880E+00,+2.65493339E+00,+1.33414878E+00
+9.20000000E-01,+0.00000000E+00,+2.19549696E-01,+1.69224412E+00,+1.70642675E+00,+1.44177821E+00,+6.22507581E-01,+2.57706087E+00,+2.65118057E+00,+1.33377949E+00
+9.30000000E-01,+0.00000000E+00,+2.19395448E-01,+1.69176088E+00,+1.70592767E+00,+1.44183143E+00,+6.22581299E-01,+2.57314441E+00,+2.64739110E+00,+1.33340506E+00
+9.40000000E-01,+0.00000000E+00,+2.19239698E-01,+1.69127273E+00,+1.70542356E+00,+1.44188518E+00,+6.22656862E-01,+2.56918954E+00,+2.64356511E+00,+1.33302546E+00
+9.50000000E-01,+0.00000000E+00,+2.19082452E-01,+1.69077970E+00,+1.70491440E+00,+1.44193947E+00,+6.22734301E-01,+2.56519640E+00,+2.63970274E+00,+1.33264064E+00
+9.60000000E-01,+0.00000000E+00,+2.18923713E-01,+1.69028179E+00,+1.70440023E+00,+1.44199430E+00,+6.22813646E-01,+2.56116509E+00,+2.63580413E+00,+1.33225058E+00
+9.70000000E-01,+0.00000000E+00,+2.18763488E-01,+1.68977902E+00,+1.70388104E+00,+1.44204965E+00,+6.22894928E-01,+2.55709574E+00,+2.63186943E+00,+1.33185522E+00
+9.80000000E-01,+0.00000000E+00,+2.18601782E-01,+1.68927139E+00,+1.70335685E+00,+1.44210554E+00,+6.22978177E-01,+2.55298848E+00,+2.62789877E+00,+1.33145454E+00
+9.90000000E-01,+0.00000000E+00,+2.18438599E-01,+1.68875892E+00,+1.70282768E+00,+1.44216195E+00,+6.23063425E-01,+2.54884342E+00,+2.62389230E+00,+1.33104848E+00
+0.00000000E+00,+1.59044839E+00,+3.04853953E-01,+1.28988628E+00,+1.32542165E+00,+1.33871324E+00,+5.19607461E-01,+2.56601274E+00,+2.61809345E+00,+1.37100187E+00
+1.00000000E-02,+1.59044839E+00,+3.04853151E-01,+1.28988472E+00,+1.32541995E+00,+1.33871356E+00,+5.19608449E-01,+2.56599277E+00,+2.61807407E+00,+1.37099998E+00
+2.00000000E-02,+1.59044839E+00,+3.04850745E-01,+1.28988005E+00,+1.32541484E+00,+1.33871451E+00,+5.19611413E-01,+2.56593285E+00,+2.61801593E+00,+1.37099433E+00
+3.00000000E-02,+1.59044839E+00,+3.04846736E-01,+1.28987226E+00,+1.32540634E+00,+1.33871610E+00,+5.19616355E-01,+2.56583300E+00,+2.61791904E+00,+1.37098491E+00
+4.00000000E-02,+1.59044839E+00,+3.04841123E-01,+1.28986135E+00,+1.32539444E+00,+1.33871833E+00,+5.19623274E-01,+2.56569320E+00,+2.61778340E+00,+1.37097172E+00
+5.00000000E-02,+1.59044839E+00,+3.04833907E-01,+1.28984733E+00,+1.32537914E+00,+1.33872120E+00,+5.19632172E-01,+2.56551347E+00,+2.61760902E+00,+1.37095476E+00
+6.00000000E-02,+1.59044839E+00,+3.04825088E-01,+1.28983020E+00,+1.32536043E+00,+1.33872470E+00,+5.19643049E-01,+2.56529381E+00,+2.61739589E+00,+1.37093403E+00
+7.00000000E-02,+1.59044839E+00,+3.04814665E-01,+1.28980995E+00,+1.32533833E+00,+1.33872884E+00,+5.19655908E-01,+2.56503423E+00,+2.61714403E+00,+1.37090952E+00
+8.00000000E-02,+1.59044839E+00,+3.04802640E-01,+1.28978659E+00,+1.32531283E+00,+1.33873361E+00,+5.19670749E-01,+2.56473474E+00,+2.61685345E+00,+1.37088124E+00
+9.00000000E-02,+1.59044839E+00,+3.04789013E-01,+1.28976011E+00,+1.32528392E+00,+1.33873903E+00,+5.19687575E-01,+2.56439534E+00,+2.61652415E+00,+1.37084918E+00
+1.00000000E-01,+1.59044839E+00,+3.04773784E-01,+1.28973051E+00,+1.32525162E+00,+1.33874508E+00,+5.19706388E-01,+2.56401604E+00,+2.61615615E+00,+1.37081333E+00
+1.10000000E-01,+1.59044839E+00,+3.04756952E-01,+1.28969781E+00,+1.32521592E+00,+1.33875176E+00,+5.19727190E-01,+2.56359686E+00,+2.61574946E+00,+1.37077370E+00
+1.20000000E-01,+1.59044839E+00,+3.04738520E-01,+1.28966199E+00,+1.32517683E+00,+1.33875908E+00,+5.19749985E-01,+2.56313781E+00,+2.61530409E+00,+1.37073029E+00
+1.30000000E-01,+1.59044839E+00,+3.04718487E-01,+1.28962306E+00,+1.32513433E+00,+1.33876704E+00,+5.19774775E-01,+2.56263891E+00,+2.61482007E+00,+1.37068308E+00
+1.40000000E-01,+1.59044839E+00,+3.04696854E-01,+1.28958102E+00,+1.32508844E+00,+1.33877563E+00,+5.19801563E-01,+2.56210016E+00,+2.61429740E+00,+1.37063207E+00
+1.50000000E-01,+1.59044839E+00,+3.04673621E-01,+1.28953586E+00,+1.32503916E+00,+1.33878486E+00,+5.19830354E-01,+2.56152158E+00,+2.61373610E+00,+1.37057726E+00
+1.60000000E-01,+1.59044839E+00,+3.04648790E-01,+1.28948760E+00,+1.32498647E+00,+1.33879472E+00,+5.19861150E-01,+2.56090320E+00,+2.61313620E+00,+1.37051865E+00
+1.70000000E-01,+1.59044839E+00,+3.04622360E-01,+1.28943623E+00,+1.32493040E+00,+1.33880522E+00,+5.19893957E-01,+2.56024503E+00,+2.61249772E+00,+1.37045622E+00
+1.80000000E-01,+1.59044839E+00,+3.04594332E-01,+1.28938174E+00,+1.32487093E+00,+1.33881635E+00,+5.19928777E-01,+2.55954709E+00,+2.61182067E+00,+1.37038998E+00
+1.90000000E-01,+1.59044839E+00,+3.04564708E-01,+1.28932415E+00,+1.32480807E+00,+1.33882812E+00,+5.19965616E-01,+2.55880940E+00,+2.61110509E+00,+1.37031991E+00
+2.00000000E-01,+1.59044839E+00,+3.04533487E-01,+1.28926346E+00,+1.32474182E+00,+1.33884052E+00,+5.20004479E-01,+2.55803198E+00,+2.61035099E+00,+1.37024601E+00
+2.10000000E-01,+1.59044839E+00,+3.04500671E-01,+1.28919965E+00,+1.32467218E+00,+1.33885356E+00,+5.20045370E-01,+2.55721486E+00,+2.60955840E+00,+1.37016828E+00
+2.20000000E-01,+1.59044839E+00,+3.04466260E-01,+1.28913274E+00,+1.32459916E+00,+1.33886723E+00,+5.20088295E-01,+2.55635807E+00,+2.60872735E+00,+1.37008671E+00
+2.30000000E-01,+1.59044839E+00,+3.04430257E-01,+1.28906273E+00,+1.32452274E+00,+1.33888154E+00,+5.20133260E-01,+2.55546162E+00,+2.60785787E+00,+1.37000128E+00
+2.40000000E-01,+1.59044839E+00,+3.04392660E-01,+1.28898961E+00,+1.32444294E+00,+1.33889647E+00,+5.20180270E-01,+2.55452555E+00,+2.60694999E+00,+1.36991199E+00
+2.50000000E-01,+1.59044839E+00,+3.04353472E-01,+1.28891339E+00,+1.32435975E+00,+1.33891204E+00,+5.20229331E-01,+2.55354987E+00,+2.60600375E+00,+1.36981884E+00
+2.60000000E-01,+1.59044839E+00,+3.04312693E-01,+1.28883406E+00,+1.32427318E+00,+1.33892825E+00,+5.20280450E-01,+2.55253464E+00,+2.60501916E+00,+1.36972181E+00
+2.70000000E-01,+1.59044839E+00,+3.04270325E-01,+1.28875164E+00,+1.32418323E+00,+1.33894508E+00,+5.20333634E-01,+2.55147986E+00,+2.60399627E+00,+1.36962090E+00
+2.80000000E-01,+1.59044839E+00,+3.04226368E-01,+1.28866612E+00,+1.32408990E+00,+1.33896255E+00,+5.20388888E-01,+2.55038558E+00,+2.60293511E+00,+1.36951609E+00
+2.90000000E-01,+1.59044839E+00,+3.04180824E-01,+1.28857750E+00,+1.32399318E+00,+1.33898065E+00,+5.20446221E-01,+2.54925183E+00,+2.60183573E+00,+1.36940739E+00
+3.00000000E-01,+1.59044839E+00,+3.04133695E-01,+1.28848579E+00,+1.32389309E+00,+1.33899938E+00,+5.20505639E-01,+2.54807864E+00,+2.60069815E+00,+1.36929477E+00
+3.10000000E-01,+1.59044839E+00,+3.04084980E-01,+1.28839098E+00,+1.32378963E+00,+1.33901875E+00,+5.20567150E-01,+2.54686604E+00,+2.59952242E+00,+1.36917822E+00
+3.20000000E-01,+1.59044839E+00,+3.04034682E-01,+1.28829307E+00,+1.32368279E+00,+1.33903874E+00,+5.20630762E-01,+2.54561408E+00,+2.59830858E+00,+1.36905775E+00
+3.30000000E-01,+1.59044839E+00,+3.03982801E-01,+1.28819208E+00,+1.32357258E+00,+1.33905936E+00,+5.20696483E-01,+2.54432280E+00,+2.59705666E+00,+1.36893333E+00
+3.40000000E-01,+1.59044839E+00,+3.03929340E-01,+1.28808799E+00,+1.32345899E+00,+1.33908061E+00,+5.20764321E-01,+2.54299222E+00,+2.59576673E+00,+1.36880495E+00
+3.50000000E-01,+1.59044839E+00,+3.03874299E-01,+1.28798081E+00,+1.32334204E+00,+1.33910250E+00,+5.20834285E-01,+2.54162239E+00,+2.59443881E+00,+1.36867261E+00
+3.60000000E-01,+1.59044839E+00,+3.03817680E-01,+1.28787055E+00,+1.32322172E+00,+1.33912501E+00,+5.20906383E-01,+2.54021335E+00,+2.59307295E+00,+1.36853628E+00
+3.70000000E-01,+1.59044839E+00,+3.03759485E-01,+1.28775720E+00,+1.32309804E+00,+1.33914814E+00,+5.20980625E-01,+2.53876515E+00,+2.59166921E+00,+1.36839597E+00
+3.80000000E-01,+1.59044839E+00,+3.03699715E-01,+1.28764076E+00,+1.32297100E+00,+1.33917191E+00,+5.21057019E-01,+2.53727782E+00,+2.59022762E+00,+1.36825165E+00
+3.90000000E-01,+1.59044839E+00,+3.03638371E-01,+1.28752125E+00,+1.32284059E+00,+1.33919631E+00,+5.21135576E-01,+2.53575141E+00,+2.58874825E+00,+1.36810331E+00
+4.00000000E-01,+1.59044839E+00,+3.03575456E-01,+1.28739865E+00,+1.32270682E+00,+1.33922133E+00,+5.21216304E-01,+2.53418597E+00,+2.58723114E+00,+1.36795095E+00
+4.10000000E-01,+1.59044839E+00,+3.03510970E-01,+1.28727297E+00,+1.32256970E+00,+1.33924697E+00,+5.21299214E-01,+2.53258155E+00,+2.58567634E+00,+1.36779453E+00
+4.20000000E-01,+1.59044839E+00,+3.03444916E-01,+1.28714422E+00,+1.32242923E+00,+1.33927325E+00,+5.21384316E-01,+2.53093818E+00,+2.58408392E+00,+1.36763406E+00
+4.30000000E-01,+1.59044839E+00,+3.03377295E-01,+1.28701239E+00,+1.32228540E+00,+1.33930014E+00,+5.21471620E-01,+2.52925593E+00,+2.58245391E+00,+1.36746951E+00
+4.40000000E-01,+1.59044839E+00,+3.03308109E-01,+1.28687749E+00,+1.32213822E+00,+1.33932767E+00,+5.21561138E-01,+2.52753483E+00,+2.58078638E+00,+1.36730088E+00
+4.50000000E-01,+1.59044839E+00,+3.03237360E-01,+1.28673951E+00,+1.32198770E+00,+1.33935581E+00,+5.21652878E-01,+2.52577495E+00,+2.57908140E+00,+1.36712814E+00
+4.60000000E-01,+1.59044839E+00,+3.03165049E-01,+1.28659847E+00,+1.32183383E+00,+1.33938459E+00,+5.21746854E-01,+2.52397634E+00,+2.57733900E+00,+1.36695128E+00
+4.70000000E-01,+1.59044839E+00,+3.03091179E-01,+1.28645436E+00,+1.32167662E+00,+1.33941398E+00,+5.21843076E-01,+2.52213904E+00,+2.57555927E+00,+1.36677028E+00
+4.80000000E-01,+1.59044839E+00,+3.03015752E-01,+1.28630718E+00,+1.32151607E+00,+1.33944399E+00,+5.21941555E-01,+2.52026312E+00,+2.57374225E+00,+1.36658514E+00
+4.90000000E-01,+1.59044839E+00,+3.02938769E-01,+1.28615695E+00,+1.32135218E+00,+1.33947463E+00,+5.22042303E-01,+2.51834862E+00,+2.57188801E+00,+1.36639582E+00
+5.00000000E-01,+1.59044839E+00,+3.02860232E-01,+1.28600365E+00,+1.32118496E+00,+1.33950589E+00,+5.22145332E-01,+2.51639561E+00,+2.56999662E+00,+1.36620231E+00
+5.10000000E-01,+1.59044839E+00,+3.02780144E-01,+1.28584729E+00,+1.32101441E+00,+1.33953777E+00,+5.22250655E-01,+2.51440415E+00,+2.56806814E+00,+1.36600460E+00
+5.20000000E-01,+1.59044839E+00,+3.02698506E-01,+1.28568787E+00,+1.32084053E+00,+1.33957027E+00,+5.22358283E-01,+2.51237428E+00,+2.56610263E+00,+1.36580267E+00
+5.30000000E-01,+1.59044839E+00,+3.02615321E-01,+1.28552540E+00,+1.32066332E+00,+1.33960339E+00,+5.22468230E-01,+2.51030608E+00,+2.56410017E+00,+1.36559650E+00
+5.40000000E-01,+1.59044839E+00,+3.02530591E-01,+1.28535988E+00,+1.32048279E+00,+1.33963712E+00,+5.22580507E-01,+2.50819961E+00,+2.56206082E+00,+1.36538607E+00
+5.50000000E-01,+1.59044839E+00,+3.02444318E-01,+1.28519132E+00,+1.32029894E+00,+1.33967148E+00,+5.22695128E-01,+2.50605492E+00,+2.55998466E+00,+1.36517135E+00
+5.60000000E-01,+1.59044839E+00,+3.02356505E-01,+1.28501970E+00,+1.32011177E+00,+1.33970645E+00,+5.22812105E-01,+2.50387208E+00,+2.55787175E+00,+1.36495234E+00
+5.70000000E-01,+1.59044839E+00,+3.02267152E-01,+1.28484504E+00,+1.31992129E+00,+1.33974204E+00,+5.22931454E-01,+2.50165115E+00,+2.55572217E+00,+1.36472901E+00
+5.80000000E-01,+1.59044839E+00,+3.02176264E-01,+1.28466734E+00,+1.31972750E+00,+1.33977824E+00,+5.23053185E-01,+2.49939221E+00,+2.55353599E+00,+1.36450134E+00
+5.90000000E-01,+1.59044839E+00,+3.02083842E-01,+1.28448660E+00,+1.31953040E+00,+1.33981506E+00,+5.23177315E-01,+2.49709531E+00,+2.55131329E+00,+1.36426931E+00
+6.00000000E-01,+1.59044839E+00,+3.01989889E-01,+1.28430282E+00,+1.31932999E+00,+1.33985249E+00,+5.23303856E-01,+2.49476053E+00,+2.54905414E+00,+1.36403290E+00
+6.10000000E-01,+1.59044839E+00,+3.01894407E-01,+1.28411601E+00,+1.31912629E+00,+1.33989054E+00,+5.23432823E-01,+2.49238793E+00,+2.54675863E+00,+1.36379208E+00
+6.20000000E-01,+1.59044839E+00,+3.01797398E-01,+1.28392617E+00,+1.31891928E+00,+1.33992920E+00,+5.23564229E-01,+2.48997758E+00,+2.54442683E+00,+1.36354684E+00
+6.30000000E-01,+1.59044839E+00,+3.01698866E-01,+1.28373330E+00,+1.31870899E+00,+1.33996847E+00,+5.23698090E-01,+2.48752956E+00,+2.54205881E+00,+1.36329715E+00
+6.40000000E-01,+1.59044839E+00,+3.01598812E-01,+1.28353740E+00,+1.31849540E+00,+1.34000835E+00,+5.23834420E-01,+2.48504394E+00,+2.53965467E+00,+1.36304299E+00
+6.50000000E-01,+1.59044839E+00,+3.01497239E-01,+1.28333849E+00,+1.31827852E+00,+1.34004884E+00,+5.23973234E-01,+2.48252078E+00,+2.53721449E+00,+1.36278434E+00
+6.60000000E-01,+1.59044839E+00,+3.01394151E-01,+1.28313655E+00,+1.31805836E+00,+1.34008994E+00,+5.24114547E-01,+2.47996016E+00,+2.53473834E+00,+1.36252117E+00
+6.70000000E-01,+1.59044839E+00,+3.01289548E-01,+1.28293160E+00,+1.31783492E+00,+1.34013165E+00,+5.24258375E-01,+2.47736216E+00,+2.53222632E+00,+1.36225345E+00
