s1,s2,Re(z_ibc3_reduced.tm),Im(z_ibc3_reduced.tm),Abs(z_ibc3_reduced.tm),Arg(z_ibc3_reduced.tm),Re(z_ibc3_reduced.te),Im(z_ibc3_reduced.te),Abs(z_ibc3_reduced.te),Arg(z_ibc3_reduced.te)
+6.55000000E-01,+0.00000000E+00,+0.00000000E+00,-5.09139173E+00,+5.09139173E+00,-1.57079633E+00,+0.00000000E+00,-5.72130892E+00,+5.72130892E+00,-1.57079633E+00
+6.60000000E-01,+0.00000000E+00,+0.00000000E+00,-5.17211033E+00,+5.17211033E+00,-1.57079633E+00,+0.00000000E+00,-5.82273283E+00,+5.82273283E+00,-1.57079633E+00
+6.65000000E-01,+0.00000000E+00,+0.00000000E+00,-5.25631423E+00,+5.25631423E+00,-1.57079633E+00,+0.00000000E+00,-5.92853608E+00,+5.92853608E+00,-1.57079633E+00
+6.70000000E-01,+0.00000000E+00,+0.00000000E+00,-5.34422647E+00,+5.34422647E+00,-1.57079633E+00,+0.00000000E+00,-6.03899890E+00,+6.03899890E+00,-1.57079633E+00
+6.75000000E-01,+0.00000000E+00,+0.00000000E+00,-5.43608964E+00,+5.43608964E+00,-1.57079633E+00,+0.00000000E+00,-6.15442610E+00,+6.15442610E+00,-1.57079633E+00
+6.80000000E-01,+0.00000000E+00,+0.00000000E+00,-5.53216805E+00,+5.53216805E+00,-1.57079633E+00,+0.00000000E+00,-6.27514981E+00,+6.27514981E+00,-1.57079633E+00
+6.85000000E-01,+0.00000000E+00,+0.00000000E+00,-5.63275022E+00,+5.63275022E+00,-1.57079633E+00,+0.00000000E+00,-6.40153255E+00,+6.40153255E+00,-1.57079633E+00
+6.90000000E-01,+0.00000000E+00,+0.00000000E+00,-5.73815176E+00,+5.73815176E+00,-1.57079633E+00,+0.00000000E+00,-6.53397089E+00,+6.53397089E+00,-1.57079633E+00
+6.95000000E-01,+0.00000000E+00,+0.00000000E+00,-5.84871854E+00,+5.84871854E+00,-1.57079633E+00,+0.00000000E+00,-6.67289942E+00,+6.67289942E+00,-1.57079633E+00
+7.00000000E-01,+0.00000000E+00,+0.00000000E+00,-5.96483050E+00,+5.96483050E+00,-1.57079633E+00,+0.00000000E+00,-6.81879553E+00,+6.81879553E+00,-1.57079633E+00
+7.05000000E-01,+0.00000000E+00,+0.00000000E+00,-6.08690585E+00,+6.08690585E+00,-1.57079633E+00,+0.00000000E+00,-6.97218472E+00,+6.97218472E+00,-1.57079633E+00
+7.10000000E-01,+0.00000000E+00,+0.00000000E+00,-6.21540610E+00,+6.21540610E+00,-1.57079633E+00,+0.00000000E+00,-7.13364687E+00,+7.13364687E+00,-1.57079633E+00
+7.15000000E-01,+0.00000000E+00,+0.00000000E+00,-6.35084175E+00,+6.35084175E+00,-1.57079633E+00,+0.00000000E+00,-7.30382344E+00,+7.30382344E+00,-1.57079633E+00
+7.20000000E-01,+0.00000000E+00,+0.00000000E+00,-6.49377900E+00,+6.49377900E+00,-1.57079633E+00,+0.00000000E+00,-7.48342586E+00,+7.48342586E+00,-1.57079633E+00
+7.25000000E-01,+0.00000000E+00,+0.00000000E+00,-6.64484754E+00,+6.64484754E+00,-1.57079633E+00,+0.00000000E+00,-7.67324535E+00,+7.67324535E+00,-1.57079633E+00
+7.30000000E-01,+0.00000000E+00,+0.00000000E+00,-6.80474971E+00,+6.80474971E+00,-1.57079633E+00,+0.00000000E+00,-7.87416440E+00,+7.87416440E+00,-1.57079633E+00
+7.35000000E-01,+0.00000000E+00,+0.00000000E+00,-6.97427127E+00,+6.97427127E+00,-1.57079633E+00,+0.00000000E+00,-8.08717034E+00,+8.08717034E+00,-1.57079633E+00
+7.40000000E-01,+0.00000000E+00,+0.00000000E+00,-7.15429420E+00,+7.15429420E+00,-1.57079633E+00,+0.00000000E+00,-8.31337137E+00,+8.31337137E+00,-1.57079633E+00
+7.45000000E-01,+0.00000000E+00,+0.00000000E+00,-7.34581186E+00,+7.34581186E+00,-1.57079633E+00,+0.00000000E+00,-8.55401568E+00,+8.55401568E+00,-1.57079633E+00
+7.50000000E-01,+0.00000000E+00,+0.00000000E+00,-7.54994714E+00,+7.54994714E+00,-1.57079633E+00,+0.00000000E+00,-8.81051418E+00,+8.81051418E+00,-1.57079633E+00
+7.55000000E-01,+0.00000000E+00,+0.00000000E+00,-7.76797430E+00,+7.76797430E+00,-1.57079633E+00,+0.00000000E+00,-9.08446801E+00,+9.08446801E+00,-1.57079633E+00
+7.60000000E-01,+0.00000000E+00,+0.00000000E+00,-8.00134536E+00,+8.00134536E+00,-1.57079633E+00,+0.00000000E+00,-9.37770162E+00,+9.37770162E+00,-1.57079633E+00
+7.65000000E-01,+0.00000000E+00,+0.00000000E+00,-8.25172219E+00,+8.25172219E+00,-1.57079633E+00,+0.00000000E+00,-9.69230321E+00,+9.69230321E+00,-1.57079633E+00
+7.70000000E-01,+0.00000000E+00,+0.00000000E+00,-8.52101587E+00,+8.52101587E+00,-1.57079633E+00,+0.00000000E+00,-1.00306741E+01,+1.00306741E+01,-1.57079633E+00
+7.75000000E-01,+0.00000000E+00,+0.00000000E+00,-8.81143521E+00,+8.81143521E+00,-1.57079633E+00,+0.00000000E+00,-1.03955895E+01,+1.03955895E+01,-1.57079633E+00
+7.80000000E-01,+0.00000000E+00,+0.00000000E+00,-9.12554707E+00,+9.12554707E+00,-1.57079633E+00,+0.00000000E+00,-1.07902750E+01,+1.07902750E+01,-1.57079633E+00
+7.85000000E-01,+0.00000000E+00,+0.00000000E+00,-9.46635195E+00,+9.46635195E+00,-1.57079633E+00,+0.00000000E+00,-1.12185005E+01,+1.12185005E+01,-1.57079633E+00
+7.90000000E-01,+0.00000000E+00,+0.00000000E+00,-9.83737965E+00,+9.83737965E+00,-1.57079633E+00,+0.00000000E+00,-1.16847014E+01,+1.16847014E+01,-1.57079633E+00
+7.95000000E-01,+0.00000000E+00,+0.00000000E+00,-1.02428113E+01,+1.02428113E+01,-1.57079633E+00,+0.00000000E+00,-1.21941313E+01,+1.21941313E+01,-1.57079633E+00
+8.00000000E-01,+0.00000000E+00,+0.00000000E+00,-1.06876370E+01,+1.06876370E+01,-1.57079633E+00,+0.00000000E+00,-1.27530602E+01,+1.27530602E+01,-1.57079633E+00
+8.05000000E-01,+0.00000000E+00,+0.00000000E+00,-1.11778610E+01,+1.11778610E+01,-1.57079633E+00,+0.00000000E+00,-1.33690328E+01,+1.33690328E+01,-1.57079633E+00
+8.10000000E-01,+0.00000000E+00,+0.00000000E+00,-1.17207738E+01,+1.17207738E+01,-1.57079633E+00,+0.00000000E+00,-1.40512094E+01,+1.40512094E+01,-1.57079633E+00
+8.15000000E-01,+0.00000000E+00,+0.00000000E+00,-1.23253154E+01,+1.23253154E+01,-1.57079633E+00,+0.00000000E+00,-1.48108234E+01,+1.48108234E+01,-1.57079633E+00
+8.20000000E-01,+0.00000000E+00,+0.00000000E+00,-1.30025701E+01,+1.30025701E+01,-1.57079633E+00,+0.00000000E+00,-1.56618024E+01,+1.56618024E+01,-1.57079633E+00
+8.25000000E-01,+0.00000000E+00,+0.00000000E+00,-1.37664506E+01,+1.37664506E+01,-1.57079633E+00,+0.00000000E+00,-1.66216276E+01,+1.66216276E+01,-1.57079633E+00
+8.30000000E-01,+0.00000000E+00,+0.00000000E+00,-1.46346609E+01,+1.46346609E+01,-1.57079633E+00,+0.00000000E+00,-1.77125447E+01,+1.77125447E+01,-1.57079633E+00
+8.35000000E-01,+0.00000000E+00,+0.00000000E+00,-1.56300831E+01,+1.56300831E+01,-1.57079633E+00,+0.00000000E+00,-1.89633050E+01,+1.89633050E+01,-1.57079633E+00
+8.40000000E-01,+0.00000000E+00,+0.00000000E+00,-1.67828191E+01,+1.67828191E+01,-1.57079633E+00,+0.00000000E+00,-2.04117319E+01,+2.04117319E+01,-1.57079633E+00
+8.45000000E-01,+0.00000000E+00,+0.00000000E+00,-1.81332821E+01,+1.81332821E+01,-1.57079633E+00,+0.00000000E+00,-2.21086055E+01,+2.21086055E+01,-1.57079633E+00
+8.50000000E-01,+0.00000000E+00,+0.00000000E+00,-1.97370258E+01,+1.97370258E+01,-1.57079633E+00,+0.00000000E+00,-2.41237292E+01,+2.41237292E+01,-1.57079633E+00
+8.55000000E-01,+0.00000000E+00,+0.00000000E+00,-2.16725665E+01,+2.16725665E+01,-1.57079633E+00,+0.00000000E+00,-2.65557600E+01,+2.65557600E+01,-1.57079633E+00
+8.60000000E-01,+0.00000000E+00,+0.00000000E+00,-2.40546152E+01,+2.40546152E+01,-1.57079633E+00,+0.00000000E+00,-2.95488337E+01,+2.95488337E+01,-1.57079633E+00
+8.65000000E-01,+0.00000000E+00,+0.00000000E+00,-2.70576509E+01,+2.70576509E+01,-1.57079633E+00,+0.00000000E+00,-3.33221851E+01,+3.33221851E+01,-1.57079633E+00
+8.70000000E-01,+0.00000000E+00,+0.00000000E+00,-3.09606756E+01,+3.09606756E+01,-1.57079633E+00,+0.00000000E+00,-3.82263839E+01,+3.82263839E+01,-1.57079633E+00
+8.75000000E-01,+0.00000000E+00,+0.00000000E+00,-3.62392714E+01,+3.62392714E+01,-1.57079633E+00,+0.00000000E+00,-4.48590048E+01,+4.48590048E+01,-1.57079633E+00
+8.80000000E-01,+0.00000000E+00,+0.00000000E+00,-4.37757505E+01,+4.37757505E+01,-1.57079633E+00,+0.00000000E+00,-5.43286839E+01,+5.43286839E+01,-1.57079633E+00
+8.85000000E-01,+0.00000000E+00,+0.00000000E+00,-5.54122095E+01,+5.54122095E+01,-1.57079633E+00,+0.00000000E+00,-6.89500385E+01,+6.89500385E+01,-1.57079633E+00
+8.90000000E-01,+0.00000000E+00,+0.00000000E+00,-7.57430939E+01,+7.57430939E+01,-1.57079633E+00,+0.00000000E+00,-9.44960462E+01,+9.44960462E+01,-1.57079633E+00
+8.95000000E-01,+0.00000000E+00,+0.00000000E+00,-1.20320746E+02,+1.20320746E+02,-1.57079633E+00,+0.00000000E+00,-1.50508417E+02,+1.50508417E+02,-1.57079633E+00
+9.00000000E-01,+0.00000000E+00,+0.00000000E+00,-2.96570062E+02,+2.96570062E+02,-1.57079633E+00,+0.00000000E+00,-3.71967862E+02,+3.71967862E+02,-1.57079633E+00
+9.05000000E-01,+0.00000000E+00,+0.00000000E+00,+6.18945802E+02,+6.18945802E+02,+1.57079633E+00,+0.00000000E+00,+7.78389140E+02,+7.78389140E+02,+1.57079633E+00
+9.10000000E-01,+0.00000000E+00,+0.00000000E+00,+1.50331522E+02,+1.50331522E+02,+1.57079633E+00,+0.00000000E+00,+1.89569503E+02,+1.89569503E+02,+1.57079633E+00
+9.15000000E-01,+0.00000000E+00,+0.00000000E+00,+8.51966883E+01,+8.51966883E+01,+1.57079633E+00,+0.00000000E+00,+1.07726780E+02,+1.07726780E+02,+1.57079633E+00
+9.20000000E-01,+0.00000000E+00,+0.00000000E+00,+5.92666834E+01,+5.92666834E+01,+1.57079633E+00,+0.00000000E+00,+7.51454082E+01,+7.51454082E+01,+1.57079633E+00
+9.25000000E-01,+0.00000000E+00,+0.00000000E+00,+4.53340215E+01,+4.53340215E+01,+1.57079633E+00,+0.00000000E+00,+5.76388463E+01,+5.76388463E+01,+1.57079633E+00
+9.30000000E-01,+0.00000000E+00,+0.00000000E+00,+3.66369309E+01,+3.66369309E+01,+1.57079633E+00,+0.00000000E+00,+4.67108444E+01,+4.67108444E+01,+1.57079633E+00
+9.35000000E-01,+0.00000000E+00,+0.00000000E+00,+3.06912976E+01,+3.06912976E+01,+1.57079633E+00,+0.00000000E+00,+3.92400826E+01,+3.92400826E+01,+1.57079633E+00
+9.40000000E-01,+0.00000000E+00,+0.00000000E+00,+2.63699143E+01,+2.63699143E+01,+1.57079633E+00,+0.00000000E+00,+3.38102110E+01,+3.38102110E+01,+1.57079633E+00
+9.45000000E-01,+0.00000000E+00,+0.00000000E+00,+2.30873132E+01,+2.30873132E+01,+1.57079633E+00,+0.00000000E+00,+2.96855823E+01,+2.96855823E+01,+1.57079633E+00
+9.50000000E-01,+0.00000000E+00,+0.00000000E+00,+2.05092231E+01,+2.05092231E+01,+1.57079633E+00,+0.00000000E+00,+2.64461801E+01,+2.64461801E+01,+1.57079633E+00
+9.55000000E-01,+0.00000000E+00,+0.00000000E+00,+1.84308988E+01,+1.84308988E+01,+1.57079633E+00,+0.00000000E+00,+2.38347400E+01,+2.38347400E+01,+1.57079633E+00
+9.60000000E-01,+0.00000000E+00,+0.00000000E+00,+1.67199254E+01,+1.67199254E+01,+1.57079633E+00,+0.00000000E+00,+2.16848807E+01,+2.16848807E+01,+1.57079633E+00
+9.65000000E-01,+0.00000000E+00,+0.00000000E+00,+1.52868693E+01,+1.52868693E+01,+1.57079633E+00,+0.00000000E+00,+1.98842280E+01,+1.98842280E+01,+1.57079633E+00
+9.70000000E-01,+0.00000000E+00,+0.00000000E+00,+1.40691486E+01,+1.40691486E+01,+1.57079633E+00,+0.00000000E+00,+1.83541468E+01,+1.83541468E+01,+1.57079633E+00
+9.75000000E-01,+0.00000000E+00,+0.00000000E+00,+1.30216584E+01,+1.30216584E+01,+1.57079633E+00,+0.00000000E+00,+1.70379625E+01,+1.70379625E+01,+1.57079633E+00
+9.80000000E-01,+0.00000000E+00,+0.00000000E+00,+1.21110688E+01,+1.21110688E+01,+1.57079633E+00,+0.00000000E+00,+1.58937954E+01,+1.58937954E+01,+1.57079633E+00
+9.85000000E-01,+0.00000000E+00,+0.00000000E+00,+1.13122171E+01,+1.13122171E+01,+1.57079633E+00,+0.00000000E+00,+1.48900284E+01,+1.48900284E+01,+1.57079633E+00
+9.90000000E-01,+0.00000000E+00,+0.00000000E+00,+1.06057514E+01,+1.06057514E+01,+1.57079633E+00,+0.00000000E+00,+1.40023455E+01,+1.40023455E+01,+1.57079633E+00
+9.95000000E-01,+0.00000000E+00,+0.00000000E+00,+9.97654398E+00,+9.97654398E+00,+1.57079633E+00,+0.00000000E+00,+1.32117386E+01,+1.32117386E+01,+1.57079633E+00
+1.00000000E+00,+0.00000000E+00,+0.00000000E+00,+9.41259903E+00,+9.41259903E+00,+1.57079633E+00,+0.00000000E+00,+1.25031348E+01,+1.25031348E+01,+1.57079633E+00
+1.00500000E+00,+0.00000000E+00,+0.00000000E+00,+8.90428164E+00,+8.90428164E+00,+1.57079633E+00,+0.00000000E+00,+1.18644277E+01,+1.18644277E+01,+1.57079633E+00
+1.01000000E+00,+0.00000000E+00,+0.00000000E+00,+8.44376440E+00,+8.44376440E+00,+1.57079633E+00,+0.00000000E+00,+1.12857821E+01,+1.12857821E+01,+1.57079633E+00
+1.01500000E+00,+0.00000000E+00,+0.00000000E+00,+8.02462247E+00,+8.02462247E+00,+1.57079633E+00,+0.00000000E+00,+1.07591251E+01,+1.07591251E+01,+1.57079633E+00
+1.02000000E+00,+0.00000000E+00,+0.00000000E+00,+7.64153292E+00,+7.64153292E+00,+1.57079633E+00,+0.00000000E+00,+1.02777683E+01,+1.02777683E+01,+1.57079633E+00
+1.02500000E+00,+0.00000000E+00,+0.00000000E+00,+7.29004819E+00,+7.29004819E+00,+1.57079633E+00,+0.00000000E+00,+9.83612342E+00,+9.83612342E+00,+1.57079633E+00
+1.03000000E+00,+0.00000000E+00,+0.00000000E+00,+6.96642330E+00,+6.96642330E+00,+1.57079633E+00,+0.00000000E+00,+9.42948474E+00,+9.42948474E+00,+1.57079633E+00
+1.03500000E+00,+0.00000000E+00,+0.00000000E+00,+6.66748234E+00,+6.66748234E+00,+1.57079633E+00,+0.00000000E+00,+9.05386172E+00,+9.05386172E+00,+1.57079633E+00
+1.04000000E+00,+0.00000000E+00,+0.00000000E+00,+6.39051434E+00,+6.39051434E+00,+1.57079633E+00,+0.00000000E+00,+8.70584801E+00,+8.70584801E+00,+1.57079633E+00
+1.04500000E+00,+0.00000000E+00,+0.00000000E+00,+6.13319122E+00,+6.13319122E+00,+1.57079633E+00,+0.00000000E+00,+8.38251833E+00,+8.38251833E+00,+1.57079633E+00
+1.05000000E+00,+0.00000000E+00,+0.00000000E+00,+5.89350249E+00,+5.89350249E+00,+1.57079633E+00,+0.00000000E+00,+8.08134648E+00,+8.08134648E+00,+1.57079633E+00
+1.05500000E+00,+0.00000000E+00,+0.00000000E+00,+5.66970287E+00,+5.66970287E+00,+1.57079633E+00,+0.00000000E+00,+7.80013949E+00,+7.80013949E+00,+1.57079633E+00
+1.06000000E+00,+0.00000000E+00,+0.00000000E+00,+5.46026996E+00,+5.46026996E+00,+1.57079633E+00,+0.00000000E+00,+7.53698445E+00,+7.53698445E+00,+1.57079633E+00
+1.06500000E+00,+0.00000000E+00,+0.00000000E+00,+5.26386977E+00,+5.26386977E+00,+1.57079633E+00,+0.00000000E+00,+7.29020518E+00,+7.29020518E+00,+1.57079633E+00
+1.07000000E+00,+0.00000000E+00,+0.00000000E+00,+5.07932844E+00,+5.07932844E+00,+1.57079633E+00,+0.00000000E+00,+7.05832671E+00,+7.05832671E+00,+1.57079633E+00
+1.07500000E+00,+0.00000000E+00,+0.00000000E+00,+4.90560891E+00,+4.90560891E+00,+1.57079633E+00,+0.00000000E+00,+6.84004598E+00,+6.84004598E+00,+1.57079633E+00
+1.08000000E+00,+0.00000000E+00,+0.00000000E+00,+4.74179159E+00,+4.74179159E+00,+1.57079633E+00,+0.00000000E+00,+6.63420749E+00,+6.63420749E+00,+1.57079633E+00
+1.08500000E+00,+0.00000000E+00,+0.00000000E+00,+4.58705813E+00,+4.58705813E+00,+1.57079633E+00,+0.00000000E+00,+6.43978299E+00,+6.43978299E+00,+1.57079633E+00
+1.09000000E+00,+0.00000000E+00,+0.00000000E+00,+4.44067792E+00,+4.44067792E+00,+1.57079633E+00,+0.00000000E+00,+6.25585444E+00,+6.25585444E+00,+1.57079633E+00
+1.09500000E+00,+0.00000000E+00,+0.00000000E+00,+4.30199659E+00,+4.30199659E+00,+1.57079633E+00,+0.00000000E+00,+6.08159963E+00,+6.08159963E+00,+1.57079633E+00
+1.10000000E+00,+0.00000000E+00,+0.00000000E+00,+4.17042634E+00,+4.17042634E+00,+1.57079633E+00,+0.00000000E+00,+5.91627999E+00,+5.91627999E+00,+1.57079633E+00
+1.10500000E+00,+0.00000000E+00,+0.00000000E+00,+4.04543770E+00,+4.04543770E+00,+1.57079633E+00,+0.00000000E+00,+5.75923022E+00,+5.75923022E+00,+1.57079633E+00
+1.11000000E+00,+0.00000000E+00,+0.00000000E+00,+3.92655244E+00,+3.92655244E+00,+1.57079633E+00,+0.00000000E+00,+5.60984943E+00,+5.60984943E+00,+1.57079633E+00
+1.11500000E+00,+0.00000000E+00,+0.00000000E+00,+3.81333755E+00,+3.81333755E+00,+1.57079633E+00,+0.00000000E+00,+5.46759351E+00,+5.46759351E+00,+1.57079633E+00
+1.12000000E+00,+0.00000000E+00,+0.00000000E+00,+3.70539998E+00,+3.70539998E+00,+1.57079633E+00,+0.00000000E+00,+5.33196862E+00,+5.33196862E+00,+1.57079633E+00
+1.12500000E+00,+0.00000000E+00,+0.00000000E+00,+3.60238216E+00,+3.60238216E+00,+1.57079633E+00,+0.00000000E+00,+5.20252546E+00,+5.20252546E+00,+1.57079633E+00
+1.13000000E+00,+0.00000000E+00,+0.00000000E+00,+3.50395811E+00,+3.50395811E+00,+1.57079633E+00,+0.00000000E+00,+5.07885442E+00,+5.07885442E+00,+1.57079633E+00
+1.13500000E+00,+0.00000000E+00,+0.00000000E+00,+3.40982996E+00,+3.40982996E+00,+1.57079633E+00,+0.00000000E+00,+4.96058124E+00,+4.96058124E+00,+1.57079633E+00
+1.14000000E+00,+0.00000000E+00,+0.00000000E+00,+3.31972506E+00,+3.31972506E+00,+1.57079633E+00,+0.00000000E+00,+4.84736331E+00,+4.84736331E+00,+1.57079633E+00
+1.14500000E+00,+0.00000000E+00,+0.00000000E+00,+3.23339329E+00,+3.23339329E+00,+1.57079633E+00,+0.00000000E+00,+4.73888638E+00,+4.73888638E+00,+1.57079633E+00
+1.15000000E+00,+0.00000000E+00,+0.00000000E+00,+3.15060486E+00,+3.15060486E+00,+1.57079633E+00,+0.00000000E+00,+4.63486169E+00,+4.63486169E+00,+1.57079633E+00
+1.15500000E+00,+0.00000000E+00,+0.00000000E+00,+3.07114822E+00,+3.07114822E+00,+1.57079633E+00,+0.00000000E+00,+4.53502344E+00,+4.53502344E+00,+1.57079633E+00
+1.16000000E+00,+0.00000000E+00,+0.00000000E+00,+2.99482832E+00,+2.99482832E+00,+1.57079633E+00,+0.00000000E+00,+4.43912655E+00,+4.43912655E+00,+1.57079633E+00
+1.16500000E+00,+0.00000000E+00,+0.00000000E+00,+2.92146503E+00,+2.92146503E+00,+1.57079633E+00,+0.00000000E+00,+4.34694466E+00,+4.34694466E+00,+1.57079633E+00
+1.17000000E+00,+0.00000000E+00,+0.00000000E+00,+2.85089172E+00,+2.85089172E+00,+1.57079633E+00,+0.00000000E+00,+4.25826843E+00,+4.25826843E+00,+1.57079633E+00
+1.17500000E+00,+0.00000000E+00,+0.00000000E+00,+2.78295405E+00,+2.78295405E+00,+1.57079633E+00,+0.00000000E+00,+4.17290390E+00,+4.17290390E+00,+1.57079633E+00
+1.18000000E+00,+0.00000000E+00,+0.00000000E+00,+2.71750882E+00,+2.71750882E+00,+1.57079633E+00,+0.00000000E+00,+4.09067116E+00,+4.09067116E+00,+1.57079633E+00
+1.18500000E+00,+0.00000000E+00,+0.00000000E+00,+2.65442302E+00,+2.65442302E+00,+1.57079633E+00,+0.00000000E+00,+4.01140308E+00,+4.01140308E+00,+1.57079633E+00
+1.19000000E+00,+0.00000000E+00,+0.00000000E+00,+2.59357293E+00,+2.59357293E+00,+1.57079633E+00,+0.00000000E+00,+3.93494419E+00,+3.93494419E+00,+1.57079633E+00
+1.19500000E+00,+0.00000000E+00,+0.00000000E+00,+2.53484330E+00,+2.53484330E+00,+1.57079633E+00,+0.00000000E+00,+3.86114968E+00,+3.86114968E+00,+1.57079633E+00
+1.20000000E+00,+0.00000000E+00,+0.00000000E+00,+2.47812665E+00,+2.47812665E+00,+1.57079633E+00,+0.00000000E+00,+3.78988451E+00,+3.78988451E+00,+1.57079633E+00
+1.20500000E+00,+0.00000000E+00,+0.00000000E+00,+2.42332265E+00,+2.42332265E+00,+1.57079633E+00,+0.00000000E+00,+3.72102261E+00,+3.72102261E+00,+1.57079633E+00
+1.21000000E+00,+0.00000000E+00,+0.00000000E+00,+2.37033750E+00,+2.37033750E+00,+1.57079633E+00,+0.00000000E+00,+3.65444611E+00,+3.65444611E+00,+1.57079633E+00
+1.21500000E+00,+0.00000000E+00,+0.00000000E+00,+2.31908344E+00,+2.31908344E+00,+1.57079633E+00,+0.00000000E+00,+3.59004475E+00,+3.59004475E+00,+1.57079633E+00
+1.22000000E+00,+0.00000000E+00,+0.00000000E+00,+2.26947822E+00,+2.26947822E+00,+1.57079633E+00,+0.00000000E+00,+3.52771518E+00,+3.52771518E+00,+1.57079633E+00
+1.22500000E+00,+0.00000000E+00,+0.00000000E+00,+2.22144476E+00,+2.22144476E+00,+1.57079633E+00,+0.00000000E+00,+3.46736054E+00,+3.46736054E+00,+1.57079633E+00
+1.23000000E+00,+0.00000000E+00,+0.00000000E+00,+2.17491065E+00,+2.17491065E+00,+1.57079633E+00,+0.00000000E+00,+3.40888985E+00,+3.40888985E+00,+1.57079633E+00
+1.23500000E+00,+0.00000000E+00,+0.00000000E+00,+2.12980787E+00,+2.12980787E+00,+1.57079633E+00,+0.00000000E+00,+3.35221766E+00,+3.35221766E+00,+1.57079633E+00
+1.24000000E+00,+0.00000000E+00,+0.00000000E+00,+2.08607246E+00,+2.08607246E+00,+1.57079633E+00,+0.00000000E+00,+3.29726358E+00,+3.29726358E+00,+1.57079633E+00
+1.24500000E+00,+0.00000000E+00,+0.00000000E+00,+2.04364419E+00,+2.04364419E+00,+1.57079633E+00,+0.00000000E+00,+3.24395192E+00,+3.24395192E+00,+1.57079633E+00
+1.25000000E+00,+0.00000000E+00,+0.00000000E+00,+2.00246629E+00,+2.00246629E+00,+1.57079633E+00,+0.00000000E+00,+3.19221139E+00,+3.19221139E+00,+1.57079633E+00
+1.25500000E+00,+0.00000000E+00,+0.00000000E+00,+1.96248525E+00,+1.96248525E+00,+1.57079633E+00,+0.00000000E+00,+3.14197472E+00,+3.14197472E+00,+1.57079633E+00
+1.26000000E+00,+0.00000000E+00,+0.00000000E+00,+1.92365056E+00,+1.92365056E+00,+1.57079633E+00,+0.00000000E+00,+3.09317845E+00,+3.09317845E+00,+1.57079633E+00
+1.26500000E+00,+0.00000000E+00,+0.00000000E+00,+1.88591448E+00,+1.88591448E+00,+1.57079633E+00,+0.00000000E+00,+3.04576260E+00,+3.04576260E+00,+1.57079633E+00
+1.27000000E+00,+0.00000000E+00,+0.00000000E+00,+1.84923191E+00,+1.84923191E+00,+1.57079633E+00,+0.00000000E+00,+2.99967049E+00,+2.99967049E+00,+1.57079633E+00
+1.27500000E+00,+0.00000000E+00,+0.00000000E+00,+1.81356014E+00,+1.81356014E+00,+1.57079633E+00,+0.00000000E+00,+2.95484848E+00,+2.95484848E+00,+1.57079633E+00
+1.28000000E+00,+0.00000000E+00,+0.00000000E+00,+1.77885877E+00,+1.77885877E+00,+1.57079633E+00,+0.00000000E+00,+2.91124578E+00,+2.91124578E+00,+1.57079633E+00
+1.28500000E+00,+0.00000000E+00,+0.00000000E+00,+1.74508949E+00,+1.74508949E+00,+1.57079633E+00,+0.00000000E+00,+2.86881426E+00,+2.86881426E+00,+1.57079633E+00
+1.29000000E+00,+0.00000000E+00,+0.00000000E+00,+1.71221599E+00,+1.71221599E+00,+1.57079633E+00,+0.00000000E+00,+2.82750829E+00,+2.82750829E+00,+1.57079633E+00
+1.29500000E+00,+0.00000000E+00,+0.00000000E+00,+1.68020380E+00,+1.68020380E+00,+1.57079633E+00,+0.00000000E+00,+2.78728458E+00,+2.78728458E+00,+1.57079633E+00
+1.30000000E+00,+0.00000000E+00,+0.00000000E+00,+1.64902020E+00,+1.64902020E+00,+1.57079633E+00,+0.00000000E+00,+2.74810200E+00,+2.74810200E+00,+1.57079633E+00
+1.30500000E+00,+0.00000000E+00,+0.00000000E+00,+1.61863410E+00,+1.61863410E+00,+1.57079633E+00,+0.00000000E+00,+2.70992149E+00,+2.70992149E+00,+1.57079633E+00
+1.31000000E+00,+0.00000000E+00,+0.00000000E+00,+1.58901594E+00,+1.58901594E+00,+1.57079633E+00,+0.00000000E+00,+2.67270591E+00,+2.67270591E+00,+1.57079633E+00
+1.31500000E+00,+0.00000000E+00,+0.00000000E+00,+1.56013759E+00,+1.56013759E+00,+1.57079633E+00,+0.00000000E+00,+2.63641991E+00,+2.63641991E+00,+1.57079633E+00
+1.32000000E+00,+0.00000000E+00,+0.00000000E+00,+1.53197230E+00,+1.53197230E+00,+1.57079633E+00,+0.00000000E+00,+2.60102987E+00,+2.60102987E+00,+1.57079633E+00
+1.32500000E+00,+0.00000000E+00,+0.00000000E+00,+1.50449454E+00,+1.50449454E+00,+1.57079633E+00,+0.00000000E+00,+2.56650373E+00,+2.56650373E+00,+1.57079633E+00
+1.33000000E+00,+0.00000000E+00,+0.00000000E+00,+1.47768003E+00,+1.47768003E+00,+1.57079633E+00,+0.00000000E+00,+2.53281096E+00,+2.53281096E+00,+1.57079633E+00
+1.33500000E+00,+0.00000000E+00,+0.00000000E+00,+1.45150558E+00,+1.45150558E+00,+1.57079633E+00,+0.00000000E+00,+2.49992245E+00,+2.49992245E+00,+1.57079633E+00
+1.34000000E+00,+0.00000000E+00,+0.00000000E+00,+1.42594908E+00,+1.42594908E+00,+1.57079633E+00,+0.00000000E+00,+2.46781039E+00,+2.46781039E+00,+1.57079633E+00
