s1,s2,Re(r_ibc3.tm),Im(r_ibc3.tm),Abs(r_ibc3.tm),Arg(r_ibc3.tm),Re(r_ibc3.te),Im(r_ibc3.te),Abs(r_ibc3.te),Arg(r_ibc3.te)
+2.70000000E-01,+0.00000000E+00,-8.46709617E-01,-5.32055284E-01,+1.00000000E+00,-2.58056656E+00,-7.77965230E-01,-6.28307330E-01,+1.00000000E+00,-2.46221712E+00
+2.75000000E-01,+0.00000000E+00,-8.44922497E-01,-5.34888749E-01,+1.00000000E+00,-2.57721658E+00,-7.72184153E-01,-6.35398799E-01,+1.00000000E+00,-2.45306779E+00
+2.80000000E-01,+0.00000000E+00,-8.43084306E-01,-5.37781418E-01,+1.00000000E+00,-2.57378927E+00,-7.66143123E-01,-6.42669989E-01,+1.00000000E+00,-2.44361449E+00
+2.85000000E-01,+0.00000000E+00,-8.41193847E-01,-5.40733679E-01,+1.00000000E+00,-2.57028360E+00,-7.59829661E-01,-6.50122209E-01,+1.00000000E+00,-2.43384739E+00
+2.90000000E-01,+0.00000000E+00,-8.39249885E-01,-5.43745924E-01,+1.00000000E+00,-2.56669854E+00,-7.53230608E-01,-6.57756529E-01,+1.00000000E+00,-2.42375625E+00
+2.95000000E-01,+0.00000000E+00,-8.37251140E-01,-5.46818551E-01,+1.00000000E+00,-2.56303303E+00,-7.46332090E-01,-6.65573747E-01,+1.00000000E+00,-2.41333034E+00
+3.00000000E-01,+0.00000000E+00,-8.35196288E-01,-5.49951962E-01,+1.00000000E+00,-2.55928593E+00,-7.39119481E-01,-6.73574341E-01,+1.00000000E+00,-2.40255851E+00
+3.05000000E-01,+0.00000000E+00,-8.33083957E-01,-5.53146563E-01,+1.00000000E+00,-2.55545612E+00,-7.31577370E-01,-6.81758426E-01,+1.00000000E+00,-2.39142909E+00
+3.10000000E-01,+0.00000000E+00,-8.30912728E-01,-5.56402767E-01,+1.00000000E+00,-2.55154242E+00,-7.23689518E-01,-6.90125699E-01,+1.00000000E+00,-2.37992992E+00
+3.15000000E-01,+0.00000000E+00,-8.28681131E-01,-5.59720987E-01,+1.00000000E+00,-2.54754359E+00,-7.15438824E-01,-6.98675381E-01,+1.00000000E+00,-2.36804831E+00
+3.20000000E-01,+0.00000000E+00,-8.26387645E-01,-5.63101643E-01,+1.00000000E+00,-2.54345838E+00,-7.06807285E-01,-7.07406150E-01,+1.00000000E+00,-2.35577103E+00
+3.25000000E-01,+0.00000000E+00,-8.24030696E-01,-5.66545155E-01,+1.00000000E+00,-2.53928549E+00,-6.97775957E-01,-7.16316071E-01,+1.00000000E+00,-2.34308427E+00
+3.30000000E-01,+0.00000000E+00,-8.21608652E-01,-5.70051947E-01,+1.00000000E+00,-2.53502357E+00,-6.88324917E-01,-7.25402515E-01,+1.00000000E+00,-2.32997366E+00
+3.35000000E-01,+0.00000000E+00,-8.19119826E-01,-5.73622446E-01,+1.00000000E+00,-2.53067125E+00,-6.78433228E-01,-7.34662068E-01,+1.00000000E+00,-2.31642421E+00
+3.40000000E-01,+0.00000000E+00,-8.16562469E-01,-5.77257078E-01,+1.00000000E+00,-2.52622708E+00,-6.68078901E-01,-7.44090440E-01,+1.00000000E+00,-2.30242030E+00
+3.45000000E-01,+0.00000000E+00,-8.13934770E-01,-5.80956272E-01,+1.00000000E+00,-2.52168958E+00,-6.57238859E-01,-7.53682348E-01,+1.00000000E+00,-2.28794567E+00
+3.50000000E-01,+0.00000000E+00,-8.11234855E-01,-5.84720455E-01,+1.00000000E+00,-2.51705723E+00,-6.45888913E-01,-7.63431406E-01,+1.00000000E+00,-2.27298340E+00
+3.55000000E-01,+0.00000000E+00,-8.08460780E-01,-5.88550055E-01,+1.00000000E+00,-2.51232845E+00,-6.34003730E-01,-7.73329988E-01,+1.00000000E+00,-2.25751588E+00
+3.60000000E-01,+0.00000000E+00,-8.05610533E-01,-5.92445499E-01,+1.00000000E+00,-2.50750160E+00,-6.21556813E-01,-7.83369088E-01,+1.00000000E+00,-2.24152480E+00
+3.65000000E-01,+0.00000000E+00,-8.02682029E-01,-5.96407210E-01,+1.00000000E+00,-2.50257501E+00,-6.08520490E-01,-7.93538162E-01,+1.00000000E+00,-2.22499113E+00
+3.70000000E-01,+0.00000000E+00,-7.99673109E-01,-6.00435608E-01,+1.00000000E+00,-2.49754692E+00,-5.94865900E-01,-8.03824956E-01,+1.00000000E+00,-2.20789514E+00
+3.75000000E-01,+0.00000000E+00,-7.96581532E-01,-6.04531110E-01,+1.00000000E+00,-2.49241555E+00,-5.80563008E-01,-8.14215324E-01,+1.00000000E+00,-2.19021632E+00
+3.80000000E-01,+0.00000000E+00,-7.93404979E-01,-6.08694127E-01,+1.00000000E+00,-2.48717901E+00,-5.65580612E-01,-8.24693016E-01,+1.00000000E+00,-2.17193344E+00
+3.85000000E-01,+0.00000000E+00,-7.90141044E-01,-6.12925062E-01,+1.00000000E+00,-2.48183541E+00,-5.49886379E-01,-8.35239469E-01,+1.00000000E+00,-2.15302452E+00
+3.90000000E-01,+0.00000000E+00,-7.86787233E-01,-6.17224311E-01,+1.00000000E+00,-2.47638273E+00,-5.33446895E-01,-8.45833559E-01,+1.00000000E+00,-2.13346683E+00
+3.95000000E-01,+0.00000000E+00,-7.83340960E-01,-6.21592262E-01,+1.00000000E+00,-2.47081893E+00,-5.16227735E-01,-8.56451356E-01,+1.00000000E+00,-2.11323687E+00
+4.00000000E-01,+0.00000000E+00,-7.79799544E-01,-6.26029289E-01,+1.00000000E+00,-2.46514188E+00,-4.98193560E-01,-8.67065844E-01,+1.00000000E+00,-2.09231046E+00
+4.05000000E-01,+0.00000000E+00,-7.76160203E-01,-6.30535756E-01,+1.00000000E+00,-2.45934937E+00,-4.79308239E-01,-8.77646633E-01,+1.00000000E+00,-2.07066267E+00
+4.10000000E-01,+0.00000000E+00,-7.72420051E-01,-6.35112010E-01,+1.00000000E+00,-2.45343913E+00,-4.59535014E-01,-8.88159654E-01,+1.00000000E+00,-2.04826792E+00
+4.15000000E-01,+0.00000000E+00,-7.68576094E-01,-6.39758383E-01,+1.00000000E+00,-2.44740880E+00,-4.38836694E-01,-8.98566835E-01,+1.00000000E+00,-2.02509997E+00
+4.20000000E-01,+0.00000000E+00,-7.64625224E-01,-6.44475187E-01,+1.00000000E+00,-2.44125593E+00,-4.17175901E-01,-9.08825763E-01,+1.00000000E+00,-2.00113201E+00
+4.25000000E-01,+0.00000000E+00,-7.60564217E-01,-6.49262715E-01,+1.00000000E+00,-2.43497801E+00,-3.94515363E-01,-9.18889345E-01,+1.00000000E+00,-1.97633670E+00
+4.30000000E-01,+0.00000000E+00,-7.56389723E-01,-6.54121232E-01,+1.00000000E+00,-2.42857241E+00,-3.70818269E-01,-9.28705449E-01,+1.00000000E+00,-1.95068628E+00
+4.35000000E-01,+0.00000000E+00,-7.52098268E-01,-6.59050981E-01,+1.00000000E+00,-2.42203642E+00,-3.46048682E-01,-9.38216558E-01,+1.00000000E+00,-1.92415262E+00
+4.40000000E-01,+0.00000000E+00,-7.47686240E-01,-6.64052171E-01,+1.00000000E+00,-2.41536723E+00,-3.20172027E-01,-9.47359421E-01,+1.00000000E+00,-1.89670739E+00
+4.45000000E-01,+0.00000000E+00,-7.43149890E-01,-6.69124982E-01,+1.00000000E+00,-2.40856194E+00,-2.93155662E-01,-9.56064725E-01,+1.00000000E+00,-1.86832218E+00
+4.50000000E-01,+0.00000000E+00,-7.38485320E-01,-6.74269554E-01,+1.00000000E+00,-2.40161751E+00,-2.64969523E-01,-9.64256787E-01,+1.00000000E+00,-1.83896864E+00
+4.55000000E-01,+0.00000000E+00,-7.33688484E-01,-6.79485988E-01,+1.00000000E+00,-2.39453083E+00,-2.35586873E-01,-9.71853294E-01,+1.00000000E+00,-1.80861872E+00
+4.60000000E-01,+0.00000000E+00,-7.28755173E-01,-6.84774340E-01,+1.00000000E+00,-2.38729865E+00,-2.04985136E-01,-9.78765086E-01,+1.00000000E+00,-1.77724485E+00
+4.65000000E-01,+0.00000000E+00,-7.23681015E-01,-6.90134617E-01,+1.00000000E+00,-2.37991760E+00,-1.73146833E-01,-9.84896022E-01,+1.00000000E+00,-1.74482020E+00
+4.70000000E-01,+0.00000000E+00,-7.18461460E-01,-6.95566769E-01,+1.00000000E+00,-2.37238419E+00,-1.40060628E-01,-9.90142929E-01,+1.00000000E+00,-1.71131897E+00
+4.75000000E-01,+0.00000000E+00,-7.13091782E-01,-7.01070689E-01,+1.00000000E+00,-2.36469479E+00,-1.05722454E-01,-9.94395677E-01,+1.00000000E+00,-1.67671673E+00
+4.80000000E-01,+0.00000000E+00,-7.07567060E-01,-7.06646203E-01,+1.00000000E+00,-2.35684563E+00,-7.01367518E-02,-9.97537386E-01,+1.00000000E+00,-1.64099071E+00
+4.85000000E-01,+0.00000000E+00,-7.01882178E-01,-7.12293063E-01,+1.00000000E+00,-2.34883282E+00,-3.33177701E-02,-9.99444809E-01,+1.00000000E+00,-1.60412026E+00
+4.90000000E-01,+0.00000000E+00,-6.96031812E-01,-7.18010945E-01,+1.00000000E+00,-2.34065227E+00,+4.70905369E-03,-9.99988912E-01,+1.00000000E+00,-1.56608726E+00
+4.95000000E-01,+0.00000000E+00,-6.90010420E-01,-7.23799433E-01,+1.00000000E+00,-2.33229978E+00,+4.39056807E-02,-9.99035681E-01,+1.00000000E+00,-1.52687653E+00
+5.00000000E-01,+0.00000000E+00,-6.83812235E-01,-7.29658021E-01,+1.00000000E+00,-2.32377094E+00,+8.42200462E-02,-9.96447181E-01,+1.00000000E+00,-1.48647640E+00
+5.05000000E-01,+0.00000000E+00,-6.77431250E-01,-7.35586094E-01,+1.00000000E+00,-2.31506121E+00,+1.25584666E-01,-9.92082906E-01,+1.00000000E+00,-1.44487919E+00
+5.10000000E-01,+0.00000000E+00,-6.70861212E-01,-7.41582925E-01,+1.00000000E+00,-2.30616582E+00,+1.67915322E-01,-9.85801422E-01,+1.00000000E+00,-1.40208174E+00
+5.15000000E-01,+0.00000000E+00,-6.64095608E-01,-7.47647660E-01,+1.00000000E+00,-2.29707984E+00,+2.11109890E-01,-9.77462334E-01,+1.00000000E+00,-1.35808602E+00
+5.20000000E-01,+0.00000000E+00,-6.57127652E-01,-7.53779310E-01,+1.00000000E+00,-2.28779813E+00,+2.55047365E-01,-9.66928561E-01,+1.00000000E+00,-1.31289964E+00
+5.25000000E-01,+0.00000000E+00,-6.49950275E-01,-7.59976736E-01,+1.00000000E+00,-2.27831533E+00,+2.99587172E-01,-9.54068932E-01,+1.00000000E+00,-1.26653640E+00
