s1,s2,Re(z_ibc0.tm),Im(z_ibc0.tm),Abs(z_ibc0.tm),Arg(z_ibc0.tm),Re(z_ibc0.te),Im(z_ibc0.te),Abs(z_ibc0.te),Arg(z_ibc0.te)
+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-2.60203010E+00,+2.60203010E+00,-1.57079633E+00,+0.00000000E+00,-2.60203010E+00,+2.60203010E+00,-1.57079633E+00
+5.00000000E-03,+0.00000000E+00,+0.00000000E+00,-2.60203010E+00,+2.60203010E+00,-1.57079633E+00,+0.00000000E+00,-2.60203010E+00,+2.60203010E+00,-1.57079633E+00
+1.00000000E-02,+0.00000000E+00,+0.00000000E+00,-2.60203010E+00,+2.60203010E+00,-1.57079633E+00,+0.00000000E+00,-2.60203010E+00,+2.60203010E+00,-1.57079633E+00
+1.50000000E-02,+0.00000000E+00,+0.00000000E+00,-2.60203010E+00,+2.60203010E+00,-1.57079633E+00,+0.00000000E+00,-2.60203010E+00,+2.60203010E+00,-1.57079633E+00
+2.00000000E-02,+0.00000000E+00,+0.00000000E+00,-2.60203010E+00,+2.60203010E+00,-1.57079633E+00,+0.00000000E+00,-2.60203010E+00,+2.60203010E+00,-1.57079633E+00
+2.50000000E-02,+0.00000000E+00,+0.00000000E+00,-2.60203010E+00,+2.60203010E+00,-1.57079633E+00,+0.00000000E+00,-2.60203010E+00,+2.60203010E+00,-1.57079633E+00
+3.00000000E-02,+0.00000000E+00,+0.00000000E+00,-2.60203010E+00,+2.60203010E+00,-1.57079633E+00,+0.00000000E+00,-2.60203010E+00,+2.60203010E+00,-1.57079633E+00
+3.50000000E-02,+0.00000000E+00,+0.00000000E+00,-2.60203010E+00,+2.60203010E+00,-1.57079633E+00,+0.00000000E+00,-2.60203010E+00,+2.60203010E+00,-1.57079633E+00
+4.00000000E-02,+0.00000000E+00,+0.00000000E+00,-2.60203010E+00,+2.60203010E+00,-1.57079633E+00,+0.00000000E+00,-2.60203010E+00,+2.60203010E+00,-1.57079633E+00
+4.50000000E-02,+0.00000000E+00,+0.00000000E+00,-2.60203010E+00,+2.60203010E+00,-1.57079633E+00,+0.00000000E+00,-2.60203010E+00,+2.60203010E+00,-1.57079633E+00
+5.00000000E-02,+0.00000000E+00,+0.00000000E+00,-2.60203010E+00,+2.60203010E+00,-1.57079633E+00,+0.00000000E+00,-2.60203010E+00,+2.60203010E+00,-1.57079633E+00
+5.50000000E-02,+0.00000000E+00,+0.00000000E+00,-2.60203010E+00,+2.60203010E+00,-1.57079633E+00,+0.00000000E+00,-2.60203010E+00,+2.60203010E+00,-1.57079633E+00
+6.00000000E-02,+0.00000000E+00,+0.00000000E+00,-2.60203010E+00,+2.60203010E+00,-1.57079633E+00,+0.00000000E+00,-2.60203010E+00,+2.60203010E+00,-1.57079633E+00
+6.50000000E-02,+0.00000000E+00,+0.00000000E+00,-2.60203010E+00,+2.60203010E+00,-1.57079633E+00,+0.00000000E+00,-2.60203010E+00,+2.60203010E+00,-1.57079633E+00
