s1,s2,Re(r_ex.tm),Im(r_ex.tm),Abs(r_ex.tm),Arg(r_ex.tm),Re(r_ex.te),Im(r_ex.te),Abs(r_ex.te),Arg(r_ex.te)
+6.85000000E-01,+0.00000000E+00,-8.87510017E-01,+4.60788422E-01,+1.00000000E+00,+2.66270931E+00,-9.11249948E-01,+4.11853776E-01,+1.00000000E+00,+2.71710520E+00
+6.90000000E-01,+0.00000000E+00,-8.90054785E-01,+4.55853573E-01,+1.00000000E+00,+2.66826166E+00,-9.13605127E-01,+4.06602598E-01,+1.00000000E+00,+2.72286036E+00
+6.95000000E-01,+0.00000000E+00,-8.92628641E-01,+4.50792756E-01,+1.00000000E+00,+2.67393940E+00,-9.15969519E-01,+4.01247853E-01,+1.00000000E+00,+2.72871388E+00
+7.00000000E-01,+0.00000000E+00,-8.95231474E-01,+4.45601401E-01,+1.00000000E+00,+2.67974672E+00,-9.18342568E-01,+3.95786467E-01,+1.00000000E+00,+2.73466856E+00
+7.05000000E-01,+0.00000000E+00,-8.97863122E-01,+4.40274702E-01,+1.00000000E+00,+2.68568805E+00,-9.20723677E-01,+3.90215210E-01,+1.00000000E+00,+2.74072733E+00
+7.10000000E-01,+0.00000000E+00,-9.00523375E-01,+4.34807603E-01,+1.00000000E+00,+2.69176804E+00,-9.23112207E-01,+3.84530692E-01,+1.00000000E+00,+2.74689328E+00
+7.15000000E-01,+0.00000000E+00,-9.03211959E-01,+4.29194777E-01,+1.00000000E+00,+2.69799158E+00,-9.25507473E-01,+3.78729346E-01,+1.00000000E+00,+2.75316967E+00
+7.20000000E-01,+0.00000000E+00,-9.05928539E-01,+4.23430611E-01,+1.00000000E+00,+2.70436383E+00,-9.27908738E-01,+3.72807423E-01,+1.00000000E+00,+2.75955993E+00
+7.25000000E-01,+0.00000000E+00,-9.08672704E-01,+4.17509182E-01,+1.00000000E+00,+2.71089023E+00,-9.30315211E-01,+3.66760968E-01,+1.00000000E+00,+2.76606768E+00
+7.30000000E-01,+0.00000000E+00,-9.11443962E-01,+4.11424239E-01,+1.00000000E+00,+2.71757652E+00,-9.32726042E-01,+3.60585815E-01,+1.00000000E+00,+2.77269677E+00
+7.35000000E-01,+0.00000000E+00,-9.14241730E-01,+4.05169175E-01,+1.00000000E+00,+2.72442879E+00,-9.35140314E-01,+3.54277565E-01,+1.00000000E+00,+2.77945124E+00
+7.40000000E-01,+0.00000000E+00,-9.17065322E-01,+3.98737001E-01,+1.00000000E+00,+2.73145344E+00,-9.37557037E-01,+3.47831571E-01,+1.00000000E+00,+2.78633540E+00
+7.45000000E-01,+0.00000000E+00,-9.19913939E-01,+3.92120319E-01,+1.00000000E+00,+2.73865728E+00,-9.39975144E-01,+3.41242916E-01,+1.00000000E+00,+2.79335379E+00
+7.50000000E-01,+0.00000000E+00,-9.22786655E-01,+3.85311288E-01,+1.00000000E+00,+2.74604752E+00,-9.42393481E-01,+3.34506393E-01,+1.00000000E+00,+2.80051125E+00
+7.55000000E-01,+0.00000000E+00,-9.25682400E-01,+3.78301591E-01,+1.00000000E+00,+2.75363181E+00,-9.44810797E-01,+3.27616480E-01,+1.00000000E+00,+2.80781293E+00
+7.60000000E-01,+0.00000000E+00,-9.28599945E-01,+3.71082393E-01,+1.00000000E+00,+2.76141829E+00,-9.47225736E-01,+3.20567316E-01,+1.00000000E+00,+2.81526430E+00
+7.65000000E-01,+0.00000000E+00,-9.31537880E-01,+3.63644302E-01,+1.00000000E+00,+2.76941560E+00,-9.49636828E-01,+3.13352668E-01,+1.00000000E+00,+2.82287119E+00
+7.70000000E-01,+0.00000000E+00,-9.34494595E-01,+3.55977320E-01,+1.00000000E+00,+2.77763297E+00,-9.52042471E-01,+3.05965903E-01,+1.00000000E+00,+2.83063983E+00
+7.75000000E-01,+0.00000000E+00,-9.37468252E-01,+3.48070792E-01,+1.00000000E+00,+2.78608023E+00,-9.54440921E-01,+2.98399947E-01,+1.00000000E+00,+2.83857687E+00
+7.80000000E-01,+0.00000000E+00,-9.40456760E-01,+3.39913345E-01,+1.00000000E+00,+2.79476790E+00,-9.56830276E-01,+2.90647249E-01,+1.00000000E+00,+2.84668943E+00
+7.85000000E-01,+0.00000000E+00,-9.43457738E-01,+3.31492831E-01,+1.00000000E+00,+2.80370722E+00,-9.59208455E-01,+2.82699735E-01,+1.00000000E+00,+2.85498516E+00
+7.90000000E-01,+0.00000000E+00,-9.46468480E-01,+3.22796245E-01,+1.00000000E+00,+2.81291025E+00,-9.61573180E-01,+2.74548756E-01,+1.00000000E+00,+2.86347226E+00
+7.95000000E-01,+0.00000000E+00,-9.49485913E-01,+3.13809657E-01,+1.00000000E+00,+2.82238993E+00,-9.63921951E-01,+2.66185033E-01,+1.00000000E+00,+2.87215955E+00
+8.00000000E-01,+0.00000000E+00,-9.52506546E-01,+3.04518109E-01,+1.00000000E+00,+2.83216018E+00,-9.66252019E-01,+2.57598594E-01,+1.00000000E+00,+2.88105656E+00
+8.05000000E-01,+0.00000000E+00,-9.55526415E-01,+2.94905528E-01,+1.00000000E+00,+2.84223601E+00,-9.68560354E-01,+2.48778697E-01,+1.00000000E+00,+2.89017355E+00
+8.10000000E-01,+0.00000000E+00,-9.58541014E-01,+2.84954600E-01,+1.00000000E+00,+2.85263359E+00,-9.70843610E-01,+2.39713758E-01,+1.00000000E+00,+2.89952165E+00
+8.15000000E-01,+0.00000000E+00,-9.61545223E-01,+2.74646652E-01,+1.00000000E+00,+2.86337045E+00,-9.73098080E-01,+2.30391248E-01,+1.00000000E+00,+2.90911293E+00
+8.20000000E-01,+0.00000000E+00,-9.64533217E-01,+2.63961500E-01,+1.00000000E+00,+2.87446558E+00,-9.75319651E-01,+2.20797594E-01,+1.00000000E+00,+2.91896048E+00
+8.25000000E-01,+0.00000000E+00,-9.67498360E-01,+2.52877288E-01,+1.00000000E+00,+2.88593960E+00,-9.77503746E-01,+2.10918056E-01,+1.00000000E+00,+2.92907860E+00
+8.30000000E-01,+0.00000000E+00,-9.70433089E-01,+2.41370297E-01,+1.00000000E+00,+2.89781500E+00,-9.79645253E-01,+2.00736589E-01,+1.00000000E+00,+2.93948290E+00
+8.35000000E-01,+0.00000000E+00,-9.73328763E-01,+2.29414733E-01,+1.00000000E+00,+2.91011632E+00,-9.81738451E-01,+1.90235681E-01,+1.00000000E+00,+2.95019045E+00
+8.40000000E-01,+0.00000000E+00,-9.76175499E-01,+2.16982477E-01,+1.00000000E+00,+2.92287042E+00,-9.83776913E-01,+1.79396170E-01,+1.00000000E+00,+2.96122002E+00
+8.45000000E-01,+0.00000000E+00,-9.78961968E-01,+2.04042803E-01,+1.00000000E+00,+2.93610681E+00,-9.85753397E-01,+1.68197026E-01,+1.00000000E+00,+2.97259230E+00
+8.50000000E-01,+0.00000000E+00,-9.81675154E-01,+1.90562043E-01,+1.00000000E+00,+2.94985800E+00,-9.87659713E-01,+1.56615103E-01,+1.00000000E+00,+2.98433013E+00
+8.55000000E-01,+0.00000000E+00,-9.84300064E-01,+1.76503211E-01,+1.00000000E+00,+2.96415991E+00,-9.89486561E-01,+1.44624843E-01,+1.00000000E+00,+2.99645883E+00
+8.60000000E-01,+0.00000000E+00,-9.86819382E-01,+1.61825548E-01,+1.00000000E+00,+2.97905235E+00,-9.91223339E-01,+1.32197927E-01,+1.00000000E+00,+3.00900661E+00
+8.65000000E-01,+0.00000000E+00,-9.89213039E-01,+1.46484002E-01,+1.00000000E+00,+2.99457966E+00,-9.92857909E-01,+1.19302863E-01,+1.00000000E+00,+3.02200495E+00
+8.70000000E-01,+0.00000000E+00,-9.91457704E-01,+1.30428602E-01,+1.00000000E+00,+3.01079139E+00,-9.94376306E-01,+1.05904498E-01,+1.00000000E+00,+3.03548918E+00
+8.75000000E-01,+0.00000000E+00,-9.93526141E-01,+1.13603731E-01,+1.00000000E+00,+3.02774313E+00,-9.95762386E-01,+9.19634231E-02,+1.00000000E+00,+3.04949911E+00
+8.80000000E-01,+0.00000000E+00,-9.95386421E-01,+9.59472395E-02,+1.00000000E+00,+3.04549759E+00,-9.96997382E-01,+7.74352674E-02,+1.00000000E+00,+3.06407979E+00
+8.85000000E-01,+0.00000000E+00,-9.97000943E-01,+7.73894017E-02,+1.00000000E+00,+3.06412579E+00,-9.98059351E-01,+6.22698292E-02,+1.00000000E+00,+3.07928251E+00
+8.90000000E-01,+0.00000000E+00,-9.98325191E-01,+5.78516394E-02,+1.00000000E+00,+3.08370870E+00,-9.98922475E-01,+4.64100169E-02,+1.00000000E+00,+3.09516596E+00
+8.95000000E-01,+0.00000000E+00,-9.99306165E-01,+3.72449779E-02,+1.00000000E+00,+3.10433906E+00,-9.99556163E-01,+2.97905401E-02,+1.00000000E+00,+3.11179771E+00
+9.00000000E-01,+0.00000000E+00,-9.99880361E-01,+1.54681515E-02,+1.00000000E+00,+3.12612389E+00,-9.99923905E-01,+1.23362774E-02,+1.00000000E+00,+3.12925606E+00
+9.05000000E-01,+0.00000000E+00,-9.99971160E-01,-7.59473491E-03,+1.00000000E+00,-3.13399785E+00,-9.99981760E-01,-6.03977567E-03,+1.00000000E+00,-3.13555284E+00
+9.10000000E-01,+0.00000000E+00,-9.99485397E-01,-3.20771185E-02,+1.00000000E+00,-3.10951003E+00,-9.99676373E-01,-2.54391156E-02,+1.00000000E+00,-3.11615079E+00
+9.15000000E-01,+0.00000000E+00,-9.98308810E-01,-5.81336381E-02,+1.00000000E+00,-3.08342622E+00,-9.98942311E-01,-4.59810848E-02,+1.00000000E+00,-3.09559535E+00
+9.20000000E-01,+0.00000000E+00,-9.96299902E-01,-8.59447749E-02,+1.00000000E+00,-3.05554172E+00,-9.97698441E-01,-6.78072372E-02,+1.00000000E+00,-3.07373335E+00
+9.25000000E-01,+0.00000000E+00,-9.93281548E-01,-1.15722800E-01,+1.00000000E+00,-3.02561000E+00,-9.95842930E-01,-9.10870975E-02,+1.00000000E+00,-3.05037913E+00
+9.30000000E-01,+0.00000000E+00,-9.89029301E-01,-1.47719473E-01,+1.00000000E+00,-2.99333060E+00,-9.93246191E-01,-1.16025876E-01,+1.00000000E+00,-3.02530486E+00
+9.35000000E-01,+0.00000000E+00,-9.83254797E-01,-1.82236122E-01,+1.00000000E+00,-2.95833248E+00,-9.89740745E-01,-1.42874975E-01,+1.00000000E+00,-2.99822707E+00
+9.40000000E-01,+0.00000000E+00,-9.75581671E-01,-2.19636981E-01,+1.00000000E+00,-2.92015030E+00,-9.85106277E-01,-1.71946568E-01,+1.00000000E+00,-2.96878733E+00
+9.45000000E-01,+0.00000000E+00,-9.65509714E-01,-2.60367032E-01,+1.00000000E+00,-2.87819033E+00,-9.79047034E-01,-2.03634243E-01,+1.00000000E+00,-2.93652413E+00
+9.50000000E-01,+0.00000000E+00,-9.52360014E-01,-3.04976070E-01,+1.00000000E+00,-2.83167935E+00,-9.71156506E-01,-2.38442951E-01,+1.00000000E+00,-2.90083041E+00
+9.55000000E-01,+0.00000000E+00,-9.35188127E-01,-3.54151334E-01,+1.00000000E+00,-2.77958622E+00,-9.60860244E-01,-2.77033557E-01,+1.00000000E+00,-2.86088720E+00
+9.60000000E-01,+0.00000000E+00,-9.12641257E-01,-4.08761466E-01,+1.00000000E+00,-2.72049609E+00,-9.47319151E-01,-3.20291158E-01,+1.00000000E+00,-2.81555583E+00
+9.65000000E-01,+0.00000000E+00,-8.82712214E-01,-4.69913979E-01,+1.00000000E+00,-2.65239933E+00,-9.29257258E-01,-3.69433280E-01,+1.00000000E+00,-2.76319357E+00
+9.70000000E-01,+0.00000000E+00,-8.42291224E-01,-5.39022721E-01,+1.00000000E+00,-2.57231624E+00,-9.04634872E-01,-4.26187456E-01,+1.00000000E+00,-2.70131854E+00
+9.75000000E-01,+0.00000000E+00,-7.86291091E-01,-6.17856230E-01,+1.00000000E+00,-2.47557931E+00,-8.69976659E-01,-4.93092905E-01,+1.00000000E+00,-2.62595131E+00
+9.80000000E-01,+0.00000000E+00,-7.05782542E-01,-7.08428545E-01,+1.00000000E+00,-2.35432348E+00,-8.18838849E-01,-5.74023466E-01,+1.00000000E+00,-2.53018159E+00
+9.85000000E-01,+0.00000000E+00,-5.83529601E-01,-8.12091870E-01,+1.00000000E+00,-2.19386457E+00,-7.37779461E-01,-6.75041827E-01,+1.00000000E+00,-2.40057126E+00
+9.90000000E-01,+0.00000000E+00,-3.81415093E-01,-9.24403876E-01,+1.00000000E+00,-1.96212296E+00,-5.93317081E-01,-8.04968845E-01,+1.00000000E+00,-2.20596970E+00
+9.95000000E-01,+0.00000000E+00,+4.89243155E-03,-9.99988032E-01,+1.00000000E+00,-1.56590388E+00,-2.72400103E-01,-9.62184070E-01,+1.00000000E+00,-1.84668291E+00
+1.00000000E+00,+0.00000000E+00,+1.00000000E+00,+0.00000000E+00,+1.00000000E+00,+0.00000000E+00,+1.00000000E+00,+0.00000000E+00,+1.00000000E+00,+0.00000000E+00
+1.00500000E+00,+0.00000000E+00,+1.72053268E+01,+0.00000000E+00,+1.72053268E+01,+0.00000000E+00,-1.14812783E+01,+0.00000000E+00,+1.14812783E+01,+3.14159265E+00
+1.01000000E+00,+0.00000000E+00,-1.12535548E+01,+0.00000000E+00,+1.12535548E+01,+3.14159265E+00,-4.31055834E+00,+0.00000000E+00,+4.31055834E+00,+3.14159265E+00
+1.01500000E+00,+0.00000000E+00,-6.09561465E+00,+0.00000000E+00,+6.09561465E+00,+3.14159265E+00,-3.28434415E+00,+0.00000000E+00,+3.28434415E+00,+3.14159265E+00
+1.02000000E+00,+0.00000000E+00,-4.75374437E+00,+0.00000000E+00,+4.75374437E+00,+3.14159265E+00,-2.86636973E+00,+0.00000000E+00,+2.86636973E+00,+3.14159265E+00
+1.02500000E+00,+0.00000000E+00,-4.14148810E+00,+0.00000000E+00,+4.14148810E+00,+3.14159265E+00,-2.63987173E+00,+0.00000000E+00,+2.63987173E+00,+3.14159265E+00
+1.03000000E+00,+0.00000000E+00,-3.79693403E+00,+0.00000000E+00,+3.79693403E+00,+3.14159265E+00,-2.49913552E+00,+0.00000000E+00,+2.49913552E+00,+3.14159265E+00
+1.03500000E+00,+0.00000000E+00,-3.58116333E+00,+0.00000000E+00,+3.58116333E+00,+3.14159265E+00,-2.40452575E+00,+0.00000000E+00,+2.40452575E+00,+3.14159265E+00
+1.04000000E+00,+0.00000000E+00,-3.43768562E+00,+0.00000000E+00,+3.43768562E+00,+3.14159265E+00,-2.33771021E+00,+0.00000000E+00,+2.33771021E+00,+3.14159265E+00
+1.04500000E+00,+0.00000000E+00,-3.33911439E+00,+0.00000000E+00,+3.33911439E+00,+3.14159265E+00,-2.28899752E+00,+0.00000000E+00,+2.28899752E+00,+3.14159265E+00
+1.05000000E+00,+0.00000000E+00,-3.27053201E+00,+0.00000000E+00,+3.27053201E+00,+3.14159265E+00,-2.25276381E+00,+0.00000000E+00,+2.25276381E+00,+3.14159265E+00
+1.05500000E+00,+0.00000000E+00,-3.22310812E+00,+0.00000000E+00,+3.22310812E+00,+3.14159265E+00,-2.22551269E+00,+0.00000000E+00,+2.22551269E+00,+3.14159265E+00
+1.06000000E+00,+0.00000000E+00,-3.19127969E+00,+0.00000000E+00,+3.19127969E+00,+3.14159265E+00,-2.20495180E+00,+0.00000000E+00,+2.20495180E+00,+3.14159265E+00
+1.06500000E+00,+0.00000000E+00,-3.17136895E+00,+0.00000000E+00,+3.17136895E+00,+3.14159265E+00,-2.18951339E+00,+0.00000000E+00,+2.18951339E+00,+3.14159265E+00
+1.07000000E+00,+0.00000000E+00,-3.16084987E+00,+0.00000000E+00,+3.16084987E+00,+3.14159265E+00,-2.17808769E+00,+0.00000000E+00,+2.17808769E+00,+3.14159265E+00
+1.07500000E+00,+0.00000000E+00,-3.15793349E+00,+0.00000000E+00,+3.15793349E+00,+3.14159265E+00,-2.16986641E+00,+0.00000000E+00,+2.16986641E+00,+3.14159265E+00
+1.08000000E+00,+0.00000000E+00,-3.16132114E+00,+0.00000000E+00,+3.16132114E+00,+3.14159265E+00,-2.16424648E+00,+0.00000000E+00,+2.16424648E+00,+3.14159265E+00
+1.08500000E+00,+0.00000000E+00,-3.17005115E+00,+0.00000000E+00,+3.17005115E+00,+3.14159265E+00,-2.16076857E+00,+0.00000000E+00,+2.16076857E+00,+3.14159265E+00
+1.09000000E+00,+0.00000000E+00,-3.18340015E+00,+0.00000000E+00,+3.18340015E+00,+3.14159265E+00,-2.15907653E+00,+0.00000000E+00,+2.15907653E+00,+3.14159265E+00
+1.09500000E+00,+0.00000000E+00,-3.20081755E+00,+0.00000000E+00,+3.20081755E+00,+3.14159265E+00,-2.15888992E+00,+0.00000000E+00,+2.15888992E+00,+3.14159265E+00
+1.10000000E+00,+0.00000000E+00,-3.22188091E+00,+0.00000000E+00,+3.22188091E+00,+3.14159265E+00,-2.15998486E+00,+0.00000000E+00,+2.15998486E+00,+3.14159265E+00
+1.10500000E+00,+0.00000000E+00,-3.24626477E+00,+0.00000000E+00,+3.24626477E+00,+3.14159265E+00,-2.16218041E+00,+0.00000000E+00,+2.16218041E+00,+3.14159265E+00
+1.11000000E+00,+0.00000000E+00,-3.27371852E+00,+0.00000000E+00,+3.27371852E+00,+3.14159265E+00,-2.16532879E+00,+0.00000000E+00,+2.16532879E+00,+3.14159265E+00
+1.11500000E+00,+0.00000000E+00,-3.30405040E+00,+0.00000000E+00,+3.30405040E+00,+3.14159265E+00,-2.16930807E+00,+0.00000000E+00,+2.16930807E+00,+3.14159265E+00
+1.12000000E+00,+0.00000000E+00,-3.33711573E+00,+0.00000000E+00,+3.33711573E+00,+3.14159265E+00,-2.17401682E+00,+0.00000000E+00,+2.17401682E+00,+3.14159265E+00
+1.12500000E+00,+0.00000000E+00,-3.37280826E+00,+0.00000000E+00,+3.37280826E+00,+3.14159265E+00,-2.17936991E+00,+0.00000000E+00,+2.17936991E+00,+3.14159265E+00
+1.13000000E+00,+0.00000000E+00,-3.41105358E+00,+0.00000000E+00,+3.41105358E+00,+3.14159265E+00,-2.18529544E+00,+0.00000000E+00,+2.18529544E+00,+3.14159265E+00
+1.13500000E+00,+0.00000000E+00,-3.45180425E+00,+0.00000000E+00,+3.45180425E+00,+3.14159265E+00,-2.19173224E+00,+0.00000000E+00,+2.19173224E+00,+3.14159265E+00
+1.14000000E+00,+0.00000000E+00,-3.49503609E+00,+0.00000000E+00,+3.49503609E+00,+3.14159265E+00,-2.19862798E+00,+0.00000000E+00,+2.19862798E+00,+3.14159265E+00
+1.14500000E+00,+0.00000000E+00,-3.54074537E+00,+0.00000000E+00,+3.54074537E+00,+3.14159265E+00,-2.20593758E+00,+0.00000000E+00,+2.20593758E+00,+3.14159265E+00
+1.15000000E+00,+0.00000000E+00,-3.58894680E+00,+0.00000000E+00,+3.58894680E+00,+3.14159265E+00,-2.21362210E+00,+0.00000000E+00,+2.21362210E+00,+3.14159265E+00
+1.15500000E+00,+0.00000000E+00,-3.63967194E+00,+0.00000000E+00,+3.63967194E+00,+3.14159265E+00,-2.22164764E+00,+0.00000000E+00,+2.22164764E+00,+3.14159265E+00
+1.16000000E+00,+0.00000000E+00,-3.69296820E+00,+0.00000000E+00,+3.69296820E+00,+3.14159265E+00,-2.22998463E+00,+0.00000000E+00,+2.22998463E+00,+3.14159265E+00
+1.16500000E+00,+0.00000000E+00,-3.74889814E+00,+0.00000000E+00,+3.74889814E+00,+3.14159265E+00,-2.23860713E+00,+0.00000000E+00,+2.23860713E+00,+3.14159265E+00
+1.17000000E+00,+0.00000000E+00,-3.80753911E+00,+0.00000000E+00,+3.80753911E+00,+3.14159265E+00,-2.24749233E+00,+0.00000000E+00,+2.24749233E+00,+3.14159265E+00
+1.17500000E+00,+0.00000000E+00,-3.86898317E+00,+0.00000000E+00,+3.86898317E+00,+3.14159265E+00,-2.25662005E+00,+0.00000000E+00,+2.25662005E+00,+3.14159265E+00
+1.18000000E+00,+0.00000000E+00,-3.93333727E+00,+0.00000000E+00,+3.93333727E+00,+3.14159265E+00,-2.26597243E+00,+0.00000000E+00,+2.26597243E+00,+3.14159265E+00
+1.18500000E+00,+0.00000000E+00,-4.00072363E+00,+0.00000000E+00,+4.00072363E+00,+3.14159265E+00,-2.27553357E+00,+0.00000000E+00,+2.27553357E+00,+3.14159265E+00
+1.19000000E+00,+0.00000000E+00,-4.07128041E+00,+0.00000000E+00,+4.07128041E+00,+3.14159265E+00,-2.28528932E+00,+0.00000000E+00,+2.28528932E+00,+3.14159265E+00
+1.19500000E+00,+0.00000000E+00,-4.14516255E+00,+0.00000000E+00,+4.14516255E+00,+3.14159265E+00,-2.29522700E+00,+0.00000000E+00,+2.29522700E+00,+3.14159265E+00
+1.20000000E+00,+0.00000000E+00,-4.22254287E+00,+0.00000000E+00,+4.22254287E+00,+3.14159265E+00,-2.30533524E+00,+0.00000000E+00,+2.30533524E+00,+3.14159265E+00
+1.20500000E+00,+0.00000000E+00,-4.30361342E+00,+0.00000000E+00,+4.30361342E+00,+3.14159265E+00,-2.31560385E+00,+0.00000000E+00,+2.31560385E+00,+3.14159265E+00
+1.21000000E+00,+0.00000000E+00,-4.38858712E+00,+0.00000000E+00,+4.38858712E+00,+3.14159265E+00,-2.32602362E+00,+0.00000000E+00,+2.32602362E+00,+3.14159265E+00
+1.21500000E+00,+0.00000000E+00,-4.47769962E+00,+0.00000000E+00,+4.47769962E+00,+3.14159265E+00,-2.33658624E+00,+0.00000000E+00,+2.33658624E+00,+3.14159265E+00
+1.22000000E+00,+0.00000000E+00,-4.57121161E+00,+0.00000000E+00,+4.57121161E+00,+3.14159265E+00,-2.34728421E+00,+0.00000000E+00,+2.34728421E+00,+3.14159265E+00
+1.22500000E+00,+0.00000000E+00,-4.66941140E+00,+0.00000000E+00,+4.66941140E+00,+3.14159265E+00,-2.35811072E+00,+0.00000000E+00,+2.35811072E+00,+3.14159265E+00
+1.23000000E+00,+0.00000000E+00,-4.77261799E+00,+0.00000000E+00,+4.77261799E+00,+3.14159265E+00,-2.36905957E+00,+0.00000000E+00,+2.36905957E+00,+3.14159265E+00
+1.23500000E+00,+0.00000000E+00,-4.88118462E+00,+0.00000000E+00,+4.88118462E+00,+3.14159265E+00,-2.38012514E+00,+0.00000000E+00,+2.38012514E+00,+3.14159265E+00
+1.24000000E+00,+0.00000000E+00,-4.99550294E+00,+0.00000000E+00,+4.99550294E+00,+3.14159265E+00,-2.39130231E+00,+0.00000000E+00,+2.39130231E+00,+3.14159265E+00
+1.24500000E+00,+0.00000000E+00,-5.11600783E+00,+0.00000000E+00,+5.11600783E+00,+3.14159265E+00,-2.40258640E+00,+0.00000000E+00,+2.40258640E+00,+3.14159265E+00
+1.25000000E+00,+0.00000000E+00,-5.24318304E+00,+0.00000000E+00,+5.24318304E+00,+3.14159265E+00,-2.41397313E+00,+0.00000000E+00,+2.41397313E+00,+3.14159265E+00
+1.25500000E+00,+0.00000000E+00,-5.37756778E+00,+0.00000000E+00,+5.37756778E+00,+3.14159265E+00,-2.42545859E+00,+0.00000000E+00,+2.42545859E+00,+3.14159265E+00
+1.26000000E+00,+0.00000000E+00,-5.51976456E+00,+0.00000000E+00,+5.51976456E+00,+3.14159265E+00,-2.43703918E+00,+0.00000000E+00,+2.43703918E+00,+3.14159265E+00
+1.26500000E+00,+0.00000000E+00,-5.67044828E+00,+0.00000000E+00,+5.67044828E+00,+3.14159265E+00,-2.44871163E+00,+0.00000000E+00,+2.44871163E+00,+3.14159265E+00
+1.27000000E+00,+0.00000000E+00,-5.83037716E+00,+0.00000000E+00,+5.83037716E+00,+3.14159265E+00,-2.46047291E+00,+0.00000000E+00,+2.46047291E+00,+3.14159265E+00
+1.27500000E+00,+0.00000000E+00,-6.00040558E+00,+0.00000000E+00,+6.00040558E+00,+3.14159265E+00,-2.47232023E+00,+0.00000000E+00,+2.47232023E+00,+3.14159265E+00
+1.28000000E+00,+0.00000000E+00,-6.18149954E+00,+0.00000000E+00,+6.18149954E+00,+3.14159265E+00,-2.48425104E+00,+0.00000000E+00,+2.48425104E+00,+3.14159265E+00
+1.28500000E+00,+0.00000000E+00,-6.37475520E+00,+0.00000000E+00,+6.37475520E+00,+3.14159265E+00,-2.49626298E+00,+0.00000000E+00,+2.49626298E+00,+3.14159265E+00
+1.29000000E+00,+0.00000000E+00,-6.58142125E+00,+0.00000000E+00,+6.58142125E+00,+3.14159265E+00,-2.50835389E+00,+0.00000000E+00,+2.50835389E+00,+3.14159265E+00
+1.29500000E+00,+0.00000000E+00,-6.80292612E+00,+0.00000000E+00,+6.80292612E+00,+3.14159265E+00,-2.52052174E+00,+0.00000000E+00,+2.52052174E+00,+3.14159265E+00
+1.30000000E+00,+0.00000000E+00,-7.04091127E+00,+0.00000000E+00,+7.04091127E+00,+3.14159265E+00,-2.53276470E+00,+0.00000000E+00,+2.53276470E+00,+3.14159265E+00
+1.30500000E+00,+0.00000000E+00,-7.29727213E+00,+0.00000000E+00,+7.29727213E+00,+3.14159265E+00,-2.54508104E+00,+0.00000000E+00,+2.54508104E+00,+3.14159265E+00
+1.31000000E+00,+0.00000000E+00,-7.57420901E+00,+0.00000000E+00,+7.57420901E+00,+3.14159265E+00,-2.55746918E+00,+0.00000000E+00,+2.55746918E+00,+3.14159265E+00
+1.31500000E+00,+0.00000000E+00,-7.87429066E+00,+0.00000000E+00,+7.87429066E+00,+3.14159265E+00,-2.56992766E+00,+0.00000000E+00,+2.56992766E+00,+3.14159265E+00
+1.32000000E+00,+0.00000000E+00,-8.20053450E+00,+0.00000000E+00,+8.20053450E+00,+3.14159265E+00,-2.58245512E+00,+0.00000000E+00,+2.58245512E+00,+3.14159265E+00
+1.32500000E+00,+0.00000000E+00,-8.55650889E+00,+0.00000000E+00,+8.55650889E+00,+3.14159265E+00,-2.59505031E+00,+0.00000000E+00,+2.59505031E+00,+3.14159265E+00
+1.33000000E+00,+0.00000000E+00,-8.94646454E+00,+0.00000000E+00,+8.94646454E+00,+3.14159265E+00,-2.60771205E+00,+0.00000000E+00,+2.60771205E+00,+3.14159265E+00
+1.33500000E+00,+0.00000000E+00,-9.37550563E+00,+0.00000000E+00,+9.37550563E+00,+3.14159265E+00,-2.62043927E+00,+0.00000000E+00,+2.62043927E+00,+3.14159265E+00
+1.34000000E+00,+0.00000000E+00,-9.84981506E+00,+0.00000000E+00,+9.84981506E+00,+3.14159265E+00,-2.63323096E+00,+0.00000000E+00,+2.63323096E+00,+3.14159265E+00
+1.34500000E+00,+0.00000000E+00,-1.03769551E+01,+0.00000000E+00,+1.03769551E+01,+3.14159265E+00,-2.64608620E+00,+0.00000000E+00,+2.64608620E+00,+3.14159265E+00
+1.35000000E+00,+0.00000000E+00,-1.09662744E+01,+0.00000000E+00,+1.09662744E+01,+3.14159265E+00,-2.65900413E+00,+0.00000000E+00,+2.65900413E+00,+3.14159265E+00
+1.35500000E+00,+0.00000000E+00,-1.16294687E+01,+0.00000000E+00,+1.16294687E+01,+3.14159265E+00,-2.67198394E+00,+0.00000000E+00,+2.67198394E+00,+3.14159265E+00
+1.36000000E+00,+0.00000000E+00,-1.23813657E+01,+0.00000000E+00,+1.23813657E+01,+3.14159265E+00,-2.68502490E+00,+0.00000000E+00,+2.68502490E+00,+3.14159265E+00
+1.36500000E+00,+0.00000000E+00,-1.32410493E+01,+0.00000000E+00,+1.32410493E+01,+3.14159265E+00,-2.69812631E+00,+0.00000000E+00,+2.69812631E+00,+3.14159265E+00
+1.37000000E+00,+0.00000000E+00,-1.42335039E+01,+0.00000000E+00,+1.42335039E+01,+3.14159265E+00,-2.71128755E+00,+0.00000000E+00,+2.71128755E+00,+3.14159265E+00
+1.37500000E+00,+0.00000000E+00,-1.53920858E+01,+0.00000000E+00,+1.53920858E+01,+3.14159265E+00,-2.72450801E+00,+0.00000000E+00,+2.72450801E+00,+3.14159265E+00
