               s1;              s2;   Re(z_ibc6.tm);   Im(z_ibc6.tm);  Abs(z_ibc6.tm);  Arg(z_ibc6.tm);   Re(z_ibc6.te);   Im(z_ibc6.te);  Abs(z_ibc6.te);  Arg(z_ibc6.te); 
  +2.01000000E+00; +0.00000000E+00; -3.96673263E-17; +3.50654892E-02; +3.50654892E-02; +1.57079633E+00; +2.28989312E-16; -6.66299969E-01; +6.66299969E-01; -1.57079633E+00; 
  +2.02000000E+00; +0.00000000E+00; -3.89143282E-17; +3.84002130E-02; +3.84002130E-02; +1.57079633E+00; +2.22328524E-16; -6.62652371E-01; +6.62652371E-01; -1.57079633E+00; 
  +2.03000000E+00; +0.00000000E+00; -3.81433926E-17; +4.17208434E-02; +4.17208434E-02; +1.57079633E+00; +2.15668437E-16; -6.59034274E-01; +6.59034274E-01; -1.57079633E+00; 
  +2.04000000E+00; +0.00000000E+00; -3.73547955E-17; +4.50273491E-02; +4.50273491E-02; +1.57079633E+00; +2.09009926E-16; -6.55445452E-01; +6.55445452E-01; -1.57079633E+00; 
  +2.05000000E+00; +0.00000000E+00; -3.65488119E-17; +4.83197008E-02; +4.83197008E-02; +1.57079633E+00; +2.02353842E-16; -6.51885679E-01; +6.51885679E-01; -1.57079633E+00; 
  +2.06000000E+00; +0.00000000E+00; -3.57257159E-17; +5.15978720E-02; +5.15978720E-02; +1.57079633E+00; +1.95701015E-16; -6.48354731E-01; +6.48354731E-01; -1.57079633E+00; 
  +2.07000000E+00; +0.00000000E+00; -3.48857801E-17; +5.48618384E-02; +5.48618384E-02; +1.57079633E+00; +1.89052252E-16; -6.44852382E-01; +6.44852382E-01; -1.57079633E+00; 
  +2.08000000E+00; +0.00000000E+00; -3.40292765E-17; +5.81115780E-02; +5.81115780E-02; +1.57079633E+00; +1.82408338E-16; -6.41378409E-01; +6.41378409E-01; -1.57079633E+00; 
  +2.09000000E+00; +0.00000000E+00; -3.31564753E-17; +6.13470712E-02; +6.13470712E-02; +1.57079633E+00; +1.75770035E-16; -6.37932587E-01; +6.37932587E-01; -1.57079633E+00; 
  +2.10000000E+00; +0.00000000E+00; -3.22676458E-17; +6.45683005E-02; +6.45683005E-02; +1.57079633E+00; +1.69138087E-16; -6.34514693E-01; +6.34514693E-01; -1.57079633E+00; 
  +2.11000000E+00; +0.00000000E+00; -3.13630558E-17; +6.77752507E-02; +6.77752507E-02; +1.57079633E+00; +1.62513214E-16; -6.31124505E-01; +6.31124505E-01; -1.57079633E+00; 
  +2.12000000E+00; +0.00000000E+00; -3.04429717E-17; +7.09679087E-02; +7.09679087E-02; +1.57079633E+00; +1.55896119E-16; -6.27761800E-01; +6.27761800E-01; -1.57079633E+00; 
  +2.13000000E+00; +0.00000000E+00; -2.95076584E-17; +7.41462634E-02; +7.41462634E-02; +1.57079633E+00; +1.49287482E-16; -6.24426356E-01; +6.24426356E-01; -1.57079633E+00; 
  +2.14000000E+00; +0.00000000E+00; -2.85573792E-17; +7.73103060E-02; +7.73103060E-02; +1.57079633E+00; +1.42687964E-16; -6.21117953E-01; +6.21117953E-01; -1.57079633E+00; 
  +2.15000000E+00; +0.00000000E+00; -2.75923960E-17; +8.04600294E-02; +8.04600294E-02; +1.57079633E+00; +1.36098210E-16; -6.17836372E-01; +6.17836372E-01; -1.57079633E+00; 
  +2.16000000E+00; +0.00000000E+00; -2.66129689E-17; +8.35954287E-02; +8.35954287E-02; +1.57079633E+00; +1.29518841E-16; -6.14581392E-01; +6.14581392E-01; -1.57079633E+00; 
  +2.17000000E+00; +0.00000000E+00; -2.56193565E-17; +8.67165007E-02; +8.67165007E-02; +1.57079633E+00; +1.22950464E-16; -6.11352796E-01; +6.11352796E-01; -1.57079633E+00; 
  +2.18000000E+00; +0.00000000E+00; -2.46118156E-17; +8.98232442E-02; +8.98232442E-02; +1.57079633E+00; +1.16393665E-16; -6.08150367E-01; +6.08150367E-01; -1.57079633E+00; 
  +2.19000000E+00; +0.00000000E+00; -2.35906012E-17; +9.29156599E-02; +9.29156599E-02; +1.57079633E+00; +1.09849015E-16; -6.04973886E-01; +6.04973886E-01; -1.57079633E+00; 
  +2.20000000E+00; +0.00000000E+00; -2.25559665E-17; +9.59937501E-02; +9.59937501E-02; +1.57079633E+00; +1.03317064E-16; -6.01823141E-01; +6.01823141E-01; -1.57079633E+00; 
  +2.21000000E+00; +0.00000000E+00; -2.15081631E-17; +9.90575190E-02; +9.90575190E-02; +1.57079633E+00; +9.67983494E-17; -5.98697914E-01; +5.98697914E-01; -1.57079633E+00; 
  +2.22000000E+00; +0.00000000E+00; -2.04474402E-17; +1.02106972E-01; +1.02106972E-01; +1.57079633E+00; +9.02933880E-17; -5.95597994E-01; +5.95597994E-01; -1.57079633E+00; 
  +2.23000000E+00; +0.00000000E+00; -1.93740458E-17; +1.05142118E-01; +1.05142118E-01; +1.57079633E+00; +8.38026824E-17; -5.92523167E-01; +5.92523167E-01; -1.57079633E+00; 
  +2.24000000E+00; +0.00000000E+00; -1.82882253E-17; +1.08162965E-01; +1.08162965E-01; +1.57079633E+00; +7.73267186E-17; -5.89473222E-01; +5.89473222E-01; -1.57079633E+00; 
  +2.25000000E+00; +0.00000000E+00; -1.71902225E-17; +1.11169523E-01; +1.11169523E-01; +1.57079633E+00; +7.08659672E-17; -5.86447950E-01; +5.86447950E-01; -1.57079633E+00; 
  +2.26000000E+00; +0.00000000E+00; -1.60802792E-17; +1.14161806E-01; +1.14161806E-01; +1.57079633E+00; +6.44208834E-17; -5.83447139E-01; +5.83447139E-01; -1.57079633E+00; 
  +2.27000000E+00; +0.00000000E+00; -1.49586351E-17; +1.17139827E-01; +1.17139827E-01; +1.57079633E+00; +5.79919073E-17; -5.80470584E-01; +5.80470584E-01; -1.57079633E+00; 
  +2.28000000E+00; +0.00000000E+00; -1.38255278E-17; +1.20103601E-01; +1.20103601E-01; +1.57079633E+00; +5.15794644E-17; -5.77518075E-01; +5.77518075E-01; -1.57079633E+00; 
  +2.29000000E+00; +0.00000000E+00; -1.26811928E-17; +1.23053146E-01; +1.23053146E-01; +1.57079633E+00; +4.51839661E-17; -5.74589409E-01; +5.74589409E-01; -1.57079633E+00; 
  +2.30000000E+00; +0.00000000E+00; -1.15258637E-17; +1.25988478E-01; +1.25988478E-01; +1.57079633E+00; +3.88058093E-17; -5.71684381E-01; +5.71684381E-01; -1.57079633E+00; 
  +2.31000000E+00; +0.00000000E+00; -1.03597719E-17; +1.28909618E-01; +1.28909618E-01; +1.57079633E+00; +3.24453776E-17; -5.68802786E-01; +5.68802786E-01; -1.57079633E+00; 
  +2.32000000E+00; +0.00000000E+00; -9.18314648E-18; +1.31816586E-01; +1.31816586E-01; +1.57079633E+00; +2.61030410E-17; -5.65944423E-01; +5.65944423E-01; -1.57079633E+00; 
  +2.33000000E+00; +0.00000000E+00; -7.99621466E-18; +1.34709405E-01; +1.34709405E-01; +1.57079633E+00; +1.97791563E-17; -5.63109092E-01; +5.63109092E-01; -1.57079633E+00; 
  +2.34000000E+00; +0.00000000E+00; -6.79920131E-18; +1.37588097E-01; +1.37588097E-01; +1.57079633E+00; +1.34740677E-17; -5.60296593E-01; +5.60296593E-01; -1.57079633E+00; 
  +2.35000000E+00; +0.00000000E+00; -5.59232917E-18; +1.40452688E-01; +1.40452688E-01; +1.57079633E+00; +7.18810650E-18; -5.57506727E-01; +5.57506727E-01; -1.57079633E+00; 
  +2.36000000E+00; +0.00000000E+00; -4.37581878E-18; +1.43303204E-01; +1.43303204E-01; +1.57079633E+00; +9.21592138E-19; -5.54739298E-01; +5.54739298E-01; -1.57079633E+00; 
  +2.37000000E+00; +0.00000000E+00; -3.14988847E-18; +1.46139670E-01; +1.46139670E-01; +1.57079633E+00; -5.32516817E-18; -5.51994109E-01; +5.51994109E-01; -1.57079633E+00; 
  +2.38000000E+00; +0.00000000E+00; -1.91475438E-18; +1.48962116E-01; +1.48962116E-01; +1.57079633E+00; -1.15518788E-17; -5.49270968E-01; +5.49270968E-01; -1.57079633E+00; 
  +2.39000000E+00; +0.00000000E+00; -6.70630373E-19; +1.51770571E-01; +1.51770571E-01; +1.57079633E+00; -1.77582557E-17; -5.46569680E-01; +5.46569680E-01; -1.57079633E+00; 
  +2.40000000E+00; +0.00000000E+00; +5.82271875E-19; +1.54565064E-01; +1.54565064E-01; +1.57079633E+00; -2.39440259E-17; -5.43890054E-01; +5.43890054E-01; -1.57079633E+00; 
  +2.41000000E+00; +0.00000000E+00; +1.84374295E-18; +1.57345627E-01; +1.57345627E-01; +1.57079633E+00; -3.01089272E-17; -5.41231900E-01; +5.41231900E-01; -1.57079633E+00; 
  +2.42000000E+00; +0.00000000E+00; +3.11357569E-18; +1.60112293E-01; +1.60112293E-01; +1.57079633E+00; -3.62527083E-17; -5.38595029E-01; +5.38595029E-01; -1.57079633E+00; 
  +2.43000000E+00; +0.00000000E+00; +4.39156518E-18; +1.62865095E-01; +1.62865095E-01; +1.57079633E+00; -4.23751282E-17; -5.35979253E-01; +5.35979253E-01; -1.57079633E+00; 
  +2.44000000E+00; +0.00000000E+00; +5.67750875E-18; +1.65604066E-01; +1.65604066E-01; +1.57079633E+00; -4.84759560E-17; -5.33384387E-01; +5.33384387E-01; -1.57079633E+00; 
  +2.45000000E+00; +0.00000000E+00; +6.97120600E-18; +1.68329243E-01; +1.68329243E-01; +1.57079633E+00; -5.45549707E-17; -5.30810244E-01; +5.30810244E-01; -1.57079633E+00; 
  +2.46000000E+00; +0.00000000E+00; +8.27245879E-18; +1.71040661E-01; +1.71040661E-01; +1.57079633E+00; -6.06119611E-17; -5.28256642E-01; +5.28256642E-01; -1.57079633E+00; 
  +2.47000000E+00; +0.00000000E+00; +9.58107124E-18; +1.73738357E-01; +1.73738357E-01; +1.57079633E+00; -6.66467254E-17; -5.25723399E-01; +5.25723399E-01; -1.57079633E+00; 
  +2.48000000E+00; +0.00000000E+00; +1.08968497E-17; +1.76422369E-01; +1.76422369E-01; +1.57079633E+00; -7.26590709E-17; -5.23210334E-01; +5.23210334E-01; -1.57079633E+00; 
  +2.49000000E+00; +0.00000000E+00; +1.22196029E-17; +1.79092736E-01; +1.79092736E-01; +1.57079633E+00; -7.86488140E-17; -5.20717268E-01; +5.20717268E-01; -1.57079633E+00; 
  +2.50000000E+00; +0.00000000E+00; +1.35491416E-17; +1.81749497E-01; +1.81749497E-01; +1.57079633E+00; -8.46157798E-17; -5.18244022E-01; +5.18244022E-01; -1.57079633E+00; 
