s; real(z.tm); imag(z.tm); abs(z.tm); angle(z.tm); real(z.te); imag(z.te); abs(z.te); angle(z.te); 
4.100000e-01; 2.142730e-14; -9.598230e-01; 9.598230e-01; -1.570796e+00; 5.551115e-14; -8.106322e-01; 8.106322e-01; -1.570796e+00; 
4.200000e-01; -2.442491e-15; -9.583131e-01; 9.583131e-01; -1.570796e+00; 3.941292e-15; -8.082080e-01; 8.082080e-01; -1.570796e+00; 
4.300000e-01; -2.886580e-15; -9.567721e-01; 9.567721e-01; -1.570796e+00; -8.049117e-15; -8.057332e-01; 8.057332e-01; -1.570796e+00; 
4.400000e-01; 2.720046e-14; -9.552006e-01; 9.552006e-01; -1.570796e+00; 2.498002e-14; -8.032082e-01; 8.032082e-01; -1.570796e+00; 
4.500000e-01; 2.131628e-14; -9.535988e-01; 9.535988e-01; -1.570796e+00; 1.876277e-14; -8.006335e-01; 8.006335e-01; -1.570796e+00; 
4.600000e-01; -2.053913e-14; -9.519671e-01; 9.519671e-01; -1.570796e+00; -1.004752e-14; -7.980097e-01; 7.980097e-01; -1.570796e+00; 
4.700000e-01; -6.200596e-14; -9.503060e-01; 9.503060e-01; -1.570796e+00; -1.865175e-14; -7.953373e-01; 7.953373e-01; -1.570796e+00; 
4.800000e-01; 3.902434e-14; -9.486157e-01; 9.486157e-01; -1.570796e+00; 7.438494e-15; -7.926168e-01; 7.926168e-01; -1.570796e+00; 
4.900000e-01; -1.966760e-13; -9.468966e-01; 9.468966e-01; -1.570796e+00; -2.292611e-14; -7.898488e-01; 7.898488e-01; -1.570796e+00; 
5.000000e-01; -9.453549e-14; -9.451492e-01; 9.451492e-01; -1.570796e+00; -6.578071e-15; -7.870339e-01; 7.870339e-01; -1.570796e+00; 
5.100000e-01; -8.298917e-15; -9.433739e-01; 9.433739e-01; -1.570796e+00; -9.159340e-16; -7.841726e-01; 7.841726e-01; -1.570796e+00; 
5.200000e-01; 1.672967e-14; -9.415709e-01; 9.415709e-01; -1.570796e+00; 1.110223e-16; -7.812654e-01; 7.812654e-01; -1.570796e+00; 
5.300000e-01; 9.690165e-14; -9.397408e-01; 9.397408e-01; -1.570796e+00; 1.459336e-16; -7.783130e-01; 7.783130e-01; -1.570796e+00; 
5.400000e-01; -5.150047e-14; -9.378838e-01; 9.378838e-01; -1.570796e+00; -2.220446e-16; -7.753159e-01; 7.753159e-01; -1.570796e+00; 
5.500000e-01; -3.438916e-14; -9.360005e-01; 9.360005e-01; -1.570796e+00; -2.442491e-15; -7.722747e-01; 7.722747e-01; -1.570796e+00; 
