s; real(z.tm); imag(z.tm); abs(z.tm); angle(z.tm); real(z.te); imag(z.te); abs(z.te); angle(z.te); 
1.010000e+00; 0.000000e+00; 8.429138e+00; 8.429138e+00; 1.570796e+00; 0.000000e+00; 1.131466e+01; 1.131466e+01; 1.570796e+00; 
1.020000e+00; 0.000000e+00; 7.625855e+00; 7.625855e+00; 1.570796e+00; 0.000000e+00; 1.030660e+01; 1.030660e+01; 1.570796e+00; 
1.030000e+00; 0.000000e+00; 6.949700e+00; 6.949700e+00; 1.570796e+00; 0.000000e+00; 9.458270e+00; 9.458270e+00; 1.570796e+00; 
1.040000e+00; 0.000000e+00; 6.372748e+00; 6.372748e+00; 1.570796e+00; 0.000000e+00; 8.734578e+00; 8.734578e+00; 1.570796e+00; 
1.050000e+00; 0.000000e+00; 5.874694e+00; 5.874694e+00; 1.570796e+00; 0.000000e+00; 8.110018e+00; 8.110018e+00; 1.570796e+00; 
1.060000e+00; 0.000000e+00; 5.440418e+00; 5.440418e+00; 1.570796e+00; 0.000000e+00; 7.565593e+00; 7.565593e+00; 1.570796e+00; 
1.070000e+00; 0.000000e+00; 5.058430e+00; 5.058430e+00; 1.570796e+00; 0.000000e+00; 7.086869e+00; 7.086869e+00; 1.570796e+00; 
1.080000e+00; 0.000000e+00; 4.719843e+00; 4.719843e+00; 1.570796e+00; 0.000000e+00; 6.662681e+00; 6.662681e+00; 1.570796e+00; 
1.090000e+00; 0.000000e+00; 4.417676e+00; 4.417676e+00; 1.570796e+00; 0.000000e+00; 6.284257e+00; 6.284257e+00; 1.570796e+00; 
1.100000e+00; 0.000000e+00; 4.146365e+00; 4.146365e+00; 1.570796e+00; 0.000000e+00; 5.944609e+00; 5.944609e+00; 1.570796e+00; 
1.110000e+00; 0.000000e+00; 3.901427e+00; 3.901427e+00; 1.570796e+00; 0.000000e+00; 5.638104e+00; 5.638104e+00; 1.570796e+00; 
1.120000e+00; 0.000000e+00; 3.679204e+00; 3.679204e+00; 1.570796e+00; 0.000000e+00; 5.360146e+00; 5.360146e+00; 1.570796e+00; 
1.130000e+00; 0.000000e+00; 3.476686e+00; 3.476686e+00; 1.570796e+00; 0.000000e+00; 5.106953e+00; 5.106953e+00; 1.570796e+00; 
1.140000e+00; 0.000000e+00; 3.291370e+00; 3.291370e+00; 1.570796e+00; 0.000000e+00; 4.875382e+00; 4.875382e+00; 1.570796e+00; 
1.150000e+00; 0.000000e+00; 3.121161e+00; 3.121161e+00; 1.570796e+00; 0.000000e+00; 4.662799e+00; 4.662799e+00; 1.570796e+00; 
1.160000e+00; 0.000000e+00; 2.964289e+00; 2.964289e+00; 1.570796e+00; 0.000000e+00; 4.466981e+00; 4.466981e+00; 1.570796e+00; 
1.170000e+00; 0.000000e+00; 2.819249e+00; 2.819249e+00; 1.570796e+00; 0.000000e+00; 4.286039e+00; 4.286039e+00; 1.570796e+00; 
1.180000e+00; 0.000000e+00; 2.684757e+00; 2.684757e+00; 1.570796e+00; 0.000000e+00; 4.118357e+00; 4.118357e+00; 1.570796e+00; 
1.190000e+00; 0.000000e+00; 2.559704e+00; 2.559704e+00; 1.570796e+00; 0.000000e+00; 3.962543e+00; 3.962543e+00; 1.570796e+00; 
1.200000e+00; 0.000000e+00; 2.443134e+00; 2.443134e+00; 1.570796e+00; 0.000000e+00; 3.817397e+00; 3.817397e+00; 1.570796e+00; 
1.210000e+00; 0.000000e+00; 2.334214e+00; 2.334214e+00; 1.570796e+00; 0.000000e+00; 3.681870e+00; 3.681870e+00; 1.570796e+00; 
1.220000e+00; 0.000000e+00; 2.232216e+00; 2.232216e+00; 1.570796e+00; 0.000000e+00; 3.555050e+00; 3.555050e+00; 1.570796e+00; 
1.230000e+00; 0.000000e+00; 2.136502e+00; 2.136502e+00; 1.570796e+00; 0.000000e+00; 3.436134e+00; 3.436134e+00; 1.570796e+00; 
1.240000e+00; 0.000000e+00; 2.046511e+00; 2.046511e+00; 1.570796e+00; 0.000000e+00; 3.324417e+00; 3.324417e+00; 1.570796e+00; 
1.250000e+00; 0.000000e+00; 1.961745e+00; 1.961745e+00; 1.570796e+00; 0.000000e+00; 3.219273e+00; 3.219273e+00; 1.570796e+00; 
1.260000e+00; 0.000000e+00; 1.881761e+00; 1.881761e+00; 1.570796e+00; 0.000000e+00; 3.120147e+00; 3.120147e+00; 1.570796e+00; 
1.270000e+00; 0.000000e+00; 1.806167e+00; 1.806167e+00; 1.570796e+00; 0.000000e+00; 3.026546e+00; 3.026546e+00; 1.570796e+00; 
1.280000e+00; 0.000000e+00; 1.734611e+00; 1.734611e+00; 1.570796e+00; 0.000000e+00; 2.938027e+00; 2.938027e+00; 1.570796e+00; 
1.290000e+00; 0.000000e+00; 1.666778e+00; 1.666778e+00; 1.570796e+00; 0.000000e+00; 2.854194e+00; 2.854194e+00; 1.570796e+00; 
1.300000e+00; 0.000000e+00; 1.602385e+00; 1.602385e+00; 1.570796e+00; 0.000000e+00; 2.774692e+00; 2.774692e+00; 1.570796e+00; 
1.310000e+00; 0.000000e+00; 1.541175e+00; 1.541175e+00; 1.570796e+00; 0.000000e+00; 2.699199e+00; 2.699199e+00; 1.570796e+00; 
1.320000e+00; 0.000000e+00; 1.482919e+00; 1.482919e+00; 1.570796e+00; 0.000000e+00; 2.627426e+00; 2.627426e+00; 1.570796e+00; 
1.330000e+00; 0.000000e+00; 1.427407e+00; 1.427407e+00; 1.570796e+00; 0.000000e+00; 2.559109e+00; 2.559109e+00; 1.570796e+00; 
1.340000e+00; 0.000000e+00; 1.374449e+00; 1.374449e+00; 1.570796e+00; 0.000000e+00; 2.494010e+00; 2.494010e+00; 1.570796e+00; 
1.350000e+00; 0.000000e+00; 1.323871e+00; 1.323871e+00; 1.570796e+00; 0.000000e+00; 2.431910e+00; 2.431910e+00; 1.570796e+00; 
1.360000e+00; 0.000000e+00; 1.275517e+00; 1.275517e+00; 1.570796e+00; 0.000000e+00; 2.372613e+00; 2.372613e+00; 1.570796e+00; 
1.370000e+00; 0.000000e+00; 1.229241e+00; 1.229241e+00; 1.570796e+00; 0.000000e+00; 2.315937e+00; 2.315937e+00; 1.570796e+00; 
1.380000e+00; 0.000000e+00; 1.184912e+00; 1.184912e+00; 1.570796e+00; 0.000000e+00; 2.261715e+00; 2.261715e+00; 1.570796e+00; 
1.390000e+00; 0.000000e+00; 1.142409e+00; 1.142409e+00; 1.570796e+00; 0.000000e+00; 2.209795e+00; 2.209795e+00; 1.570796e+00; 
1.400000e+00; 0.000000e+00; 1.101619e+00; 1.101619e+00; 1.570796e+00; 0.000000e+00; 2.160037e+00; 2.160037e+00; 1.570796e+00; 
1.410000e+00; 0.000000e+00; 1.062440e+00; 1.062440e+00; 1.570796e+00; 0.000000e+00; 2.112312e+00; 2.112312e+00; 1.570796e+00; 
1.420000e+00; 0.000000e+00; 1.024778e+00; 1.024778e+00; 1.570796e+00; 0.000000e+00; 2.066501e+00; 2.066501e+00; 1.570796e+00; 
1.430000e+00; 0.000000e+00; 9.885448e-01; 9.885448e-01; 1.570796e+00; 0.000000e+00; 2.022495e+00; 2.022495e+00; 1.570796e+00; 
1.440000e+00; 0.000000e+00; 9.536595e-01; 9.536595e-01; 1.570796e+00; 0.000000e+00; 1.980190e+00; 1.980190e+00; 1.570796e+00; 
1.450000e+00; 0.000000e+00; 9.200473e-01; 9.200473e-01; 1.570796e+00; 0.000000e+00; 1.939494e+00; 1.939494e+00; 1.570796e+00; 
1.460000e+00; 0.000000e+00; 8.876384e-01; 8.876384e-01; 1.570796e+00; 0.000000e+00; 1.900318e+00; 1.900318e+00; 1.570796e+00; 
1.470000e+00; 0.000000e+00; 8.563682e-01; 8.563682e-01; 1.570796e+00; 0.000000e+00; 1.862581e+00; 1.862581e+00; 1.570796e+00; 
1.480000e+00; 0.000000e+00; 8.261765e-01; 8.261765e-01; 1.570796e+00; 0.000000e+00; 1.826208e+00; 1.826208e+00; 1.570796e+00; 
1.490000e+00; 0.000000e+00; 7.970071e-01; 7.970071e-01; 1.570796e+00; 0.000000e+00; 1.791128e+00; 1.791128e+00; 1.570796e+00; 
1.500000e+00; 0.000000e+00; 7.688079e-01; 7.688079e-01; 1.570796e+00; 0.000000e+00; 1.757275e+00; 1.757275e+00; 1.570796e+00; 
1.510000e+00; 0.000000e+00; 7.415299e-01; 7.415299e-01; 1.570796e+00; 0.000000e+00; 1.724588e+00; 1.724588e+00; 1.570796e+00; 
1.520000e+00; 0.000000e+00; 7.151275e-01; 7.151275e-01; 1.570796e+00; 0.000000e+00; 1.693010e+00; 1.693010e+00; 1.570796e+00; 
1.530000e+00; 0.000000e+00; 6.895579e-01; 6.895579e-01; 1.570796e+00; 0.000000e+00; 1.662487e+00; 1.662487e+00; 1.570796e+00; 
1.540000e+00; 0.000000e+00; 6.647811e-01; 6.647811e-01; 1.570796e+00; 0.000000e+00; 1.632968e+00; 1.632968e+00; 1.570796e+00; 
1.550000e+00; 0.000000e+00; 6.407596e-01; 6.407596e-01; 1.570796e+00; 0.000000e+00; 1.604406e+00; 1.604406e+00; 1.570796e+00; 
1.560000e+00; 0.000000e+00; 6.174580e-01; 6.174580e-01; 1.570796e+00; 0.000000e+00; 1.576757e+00; 1.576757e+00; 1.570796e+00; 
