s; real(z.tm); imag(z.tm); abs(z.tm); angle(z.tm); real(z.te); imag(z.te); abs(z.te); angle(z.te); 
3.800000e-01; 0.000000e+00; 3.481401e-01; 3.481401e-01; 1.570796e+00; 0.000000e+00; 3.611787e-01; 3.611787e-01; 1.570796e+00; 
3.900000e-01; 0.000000e+00; 3.473383e-01; 3.473383e-01; 1.570796e+00; 0.000000e+00; 3.610679e-01; 3.610679e-01; 1.570796e+00; 
4.000000e-01; 0.000000e+00; 3.465161e-01; 3.465161e-01; 1.570796e+00; 0.000000e+00; 3.609543e-01; 3.609543e-01; 1.570796e+00; 
4.100000e-01; 0.000000e+00; 3.456737e-01; 3.456737e-01; 1.570796e+00; 0.000000e+00; 3.608379e-01; 3.608379e-01; 1.570796e+00; 
4.200000e-01; 0.000000e+00; 3.448111e-01; 3.448111e-01; 1.570796e+00; 0.000000e+00; 3.607188e-01; 3.607188e-01; 1.570796e+00; 
4.300000e-01; 0.000000e+00; 3.439283e-01; 3.439283e-01; 1.570796e+00; 0.000000e+00; 3.605969e-01; 3.605969e-01; 1.570796e+00; 
4.400000e-01; 0.000000e+00; 3.430253e-01; 3.430253e-01; 1.570796e+00; 0.000000e+00; 3.604722e-01; 3.604722e-01; 1.570796e+00; 
4.500000e-01; 0.000000e+00; 3.421022e-01; 3.421022e-01; 1.570796e+00; 0.000000e+00; 3.603447e-01; 3.603447e-01; 1.570796e+00; 
4.600000e-01; 0.000000e+00; 3.411591e-01; 3.411591e-01; 1.570796e+00; 0.000000e+00; 3.602145e-01; 3.602145e-01; 1.570796e+00; 
4.700000e-01; 0.000000e+00; 3.401960e-01; 3.401960e-01; 1.570796e+00; 0.000000e+00; 3.600815e-01; 3.600815e-01; 1.570796e+00; 
4.800000e-01; 0.000000e+00; 3.392129e-01; 3.392129e-01; 1.570796e+00; 0.000000e+00; 3.599458e-01; 3.599458e-01; 1.570796e+00; 
4.900000e-01; 0.000000e+00; 3.382099e-01; 3.382099e-01; 1.570796e+00; 0.000000e+00; 3.598074e-01; 3.598074e-01; 1.570796e+00; 
5.000000e-01; 0.000000e+00; 3.371871e-01; 3.371871e-01; 1.570796e+00; 0.000000e+00; 3.596662e-01; 3.596662e-01; 1.570796e+00; 
5.100000e-01; 0.000000e+00; 3.361444e-01; 3.361444e-01; 1.570796e+00; 0.000000e+00; 3.595223e-01; 3.595223e-01; 1.570796e+00; 
5.200000e-01; 0.000000e+00; 3.350819e-01; 3.350819e-01; 1.570796e+00; 0.000000e+00; 3.593757e-01; 3.593757e-01; 1.570796e+00; 
5.300000e-01; 0.000000e+00; 3.339998e-01; 3.339998e-01; 1.570796e+00; 0.000000e+00; 3.592265e-01; 3.592265e-01; 1.570796e+00; 
5.400000e-01; 0.000000e+00; 3.328979e-01; 3.328979e-01; 1.570796e+00; 0.000000e+00; 3.590745e-01; 3.590745e-01; 1.570796e+00; 
5.500000e-01; 0.000000e+00; 3.317765e-01; 3.317765e-01; 1.570796e+00; 0.000000e+00; 3.589198e-01; 3.589198e-01; 1.570796e+00; 
5.600000e-01; 0.000000e+00; 3.306355e-01; 3.306355e-01; 1.570796e+00; 0.000000e+00; 3.587625e-01; 3.587625e-01; 1.570796e+00; 
5.700000e-01; 0.000000e+00; 3.294750e-01; 3.294750e-01; 1.570796e+00; 0.000000e+00; 3.586024e-01; 3.586024e-01; 1.570796e+00; 
5.800000e-01; 0.000000e+00; 3.282950e-01; 3.282950e-01; 1.570796e+00; 0.000000e+00; 3.584398e-01; 3.584398e-01; 1.570796e+00; 
5.900000e-01; 0.000000e+00; 3.270956e-01; 3.270956e-01; 1.570796e+00; 0.000000e+00; 3.582744e-01; 3.582744e-01; 1.570796e+00; 
6.000000e-01; 0.000000e+00; 3.258769e-01; 3.258769e-01; 1.570796e+00; 0.000000e+00; 3.581065e-01; 3.581065e-01; 1.570796e+00; 
6.100000e-01; 0.000000e+00; 3.246389e-01; 3.246389e-01; 1.570796e+00; 0.000000e+00; 3.579359e-01; 3.579359e-01; 1.570796e+00; 
6.200000e-01; 0.000000e+00; 3.233817e-01; 3.233817e-01; 1.570796e+00; 0.000000e+00; 3.577626e-01; 3.577626e-01; 1.570796e+00; 
6.300000e-01; 0.000000e+00; 3.221053e-01; 3.221053e-01; 1.570796e+00; 0.000000e+00; 3.575868e-01; 3.575868e-01; 1.570796e+00; 
