s; real(z.tm); imag(z.tm); abs(z.tm); angle(z.tm); real(z.te); imag(z.te); abs(z.te); angle(z.te); 
3.800000e-01; 4.449774e-13; -9.005782e-01; 9.005782e-01; -1.570796e+00; 1.253164e-13; -8.776159e-01; 8.776159e-01; -1.570796e+00; 
3.900000e-01; -2.510214e-13; -8.993903e-01; 8.993903e-01; -1.570796e+00; 5.398459e-13; -8.753058e-01; 8.753058e-01; -1.570796e+00; 
4.000000e-01; -2.362832e-13; -8.981751e-01; 8.981751e-01; -1.570796e+00; 4.229117e-13; -8.729423e-01; 8.729423e-01; -1.570796e+00; 
4.100000e-01; 7.882583e-15; -8.969329e-01; 8.969329e-01; -1.570796e+00; -3.547163e-14; -8.705259e-01; 8.705259e-01; -1.570796e+00; 
4.200000e-01; -2.275402e-13; -8.956640e-01; 8.956640e-01; -1.570796e+00; -2.465805e-13; -8.680571e-01; 8.680571e-01; -1.570796e+00; 
4.300000e-01; -5.698081e-13; -8.943686e-01; 8.943686e-01; -1.570796e+00; 8.985868e-14; -8.655365e-01; 8.655365e-01; -1.570796e+00; 
4.400000e-01; -1.955103e-13; -8.930471e-01; 8.930471e-01; -1.570796e+00; 1.089129e-13; -8.629645e-01; 8.629645e-01; -1.570796e+00; 
4.500000e-01; 1.434408e-13; -8.916996e-01; 8.916996e-01; -1.570796e+00; -2.153000e-13; -8.603416e-01; 8.603416e-01; -1.570796e+00; 
4.600000e-01; 7.584489e-13; -8.903265e-01; 8.903265e-01; -1.570796e+00; -8.271162e-14; -8.576684e-01; 8.576684e-01; -1.570796e+00; 
4.700000e-01; -2.857437e-13; -8.889280e-01; 8.889280e-01; -1.570796e+00; 3.640976e-13; -8.549454e-01; 8.549454e-01; -1.570796e+00; 
4.800000e-01; -5.938583e-13; -8.875045e-01; 8.875045e-01; -1.570796e+00; -9.536816e-14; -8.521731e-01; 8.521731e-01; -1.570796e+00; 
4.900000e-01; -6.198375e-13; -8.860562e-01; 8.860562e-01; -1.570796e+00; 1.633416e-13; -8.493520e-01; 8.493520e-01; -1.570796e+00; 
5.000000e-01; 6.948886e-13; -8.845834e-01; 8.845834e-01; -1.570796e+00; -3.229084e-13; -8.464827e-01; 8.464827e-01; -1.570796e+00; 
5.100000e-01; -1.527320e-13; -8.830865e-01; 8.830865e-01; -1.570796e+00; 1.803765e-13; -8.435659e-01; 8.435659e-01; -1.570796e+00; 
5.200000e-01; 4.544698e-13; -8.815657e-01; 8.815657e-01; -1.570796e+00; 2.118306e-13; -8.406019e-01; 8.406019e-01; -1.570796e+00; 
5.300000e-01; 9.584000e-14; -8.800213e-01; 8.800213e-01; -1.570796e+00; -7.333856e-13; -8.375914e-01; 8.375914e-01; -1.570796e+00; 
5.400000e-01; 6.550316e-15; -8.784537e-01; 8.784537e-01; -1.570796e+00; -6.141754e-13; -8.345350e-01; 8.345350e-01; -1.570796e+00; 
