s1,s2,Re(z_ibc3.tm),Im(z_ibc3.tm),Abs(z_ibc3.tm),Arg(z_ibc3.tm),Re(z_ibc3.te),Im(z_ibc3.te),Abs(z_ibc3.te),Arg(z_ibc3.te)
+0.00000000E+00,+0.00000000E+00,-3.35582202E-19,+3.63623259E-01,+3.63623259E-01,+1.57079633E+00,-3.35582202E-19,+3.63623259E-01,+3.63623259E-01,+1.57079633E+00
+1.00000000E-02,+0.00000000E+00,-3.35461915E-19,+3.63612721E-01,+3.63612721E-01,+1.57079633E+00,-3.35522492E-19,+3.63621798E-01,+3.63621798E-01,+1.57079633E+00
+2.00000000E-02,+0.00000000E+00,-3.35101111E-19,+3.63581106E-01,+3.63581106E-01,+1.57079633E+00,-3.35343390E-19,+3.63617415E-01,+3.63617415E-01,+1.57079633E+00
+3.00000000E-02,+0.00000000E+00,-3.34499957E-19,+3.63528416E-01,+3.63528416E-01,+1.57079633E+00,-3.35044967E-19,+3.63610111E-01,+3.63610111E-01,+1.57079633E+00
+4.00000000E-02,+0.00000000E+00,-3.33658728E-19,+3.63454654E-01,+3.63454654E-01,+1.57079633E+00,-3.34627348E-19,+3.63599885E-01,+3.63599885E-01,+1.57079633E+00
+5.00000000E-02,+0.00000000E+00,-3.32577815E-19,+3.63359824E-01,+3.63359824E-01,+1.57079633E+00,-3.34090705E-19,+3.63586739E-01,+3.63586739E-01,+1.57079633E+00
+6.00000000E-02,+0.00000000E+00,-3.31257714E-19,+3.63243929E-01,+3.63243929E-01,+1.57079633E+00,-3.33435260E-19,+3.63570673E-01,+3.63570673E-01,+1.57079633E+00
+7.00000000E-02,+0.00000000E+00,-3.29699036E-19,+3.63106975E-01,+3.63106975E-01,+1.57079633E+00,-3.32661282E-19,+3.63551687E-01,+3.63551687E-01,+1.57079633E+00
+8.00000000E-02,+0.00000000E+00,-3.27902502E-19,+3.62948970E-01,+3.62948970E-01,+1.57079633E+00,-3.31769092E-19,+3.63529784E-01,+3.63529784E-01,+1.57079633E+00
+9.00000000E-02,+0.00000000E+00,-3.25868940E-19,+3.62769920E-01,+3.62769920E-01,+1.57079633E+00,-3.30759058E-19,+3.63504964E-01,+3.63504964E-01,+1.57079633E+00
+1.00000000E-01,+0.00000000E+00,-3.23599293E-19,+3.62569833E-01,+3.62569833E-01,+1.57079633E+00,-3.29631599E-19,+3.63477229E-01,+3.63477229E-01,+1.57079633E+00
+1.10000000E-01,+0.00000000E+00,-3.21094609E-19,+3.62348721E-01,+3.62348721E-01,+1.57079633E+00,-3.28387179E-19,+3.63446580E-01,+3.63446580E-01,+1.57079633E+00
+1.20000000E-01,+0.00000000E+00,-3.18356049E-19,+3.62106592E-01,+3.62106592E-01,+1.57079633E+00,-3.27026314E-19,+3.63413019E-01,+3.63413019E-01,+1.57079633E+00
+1.30000000E-01,+0.00000000E+00,-3.15384884E-19,+3.61843459E-01,+3.61843459E-01,+1.57079633E+00,-3.25549568E-19,+3.63376548E-01,+3.63376548E-01,+1.57079633E+00
+1.40000000E-01,+0.00000000E+00,-3.12182490E-19,+3.61559335E-01,+3.61559335E-01,+1.57079633E+00,-3.23957553E-19,+3.63337169E-01,+3.63337169E-01,+1.57079633E+00
+1.50000000E-01,+0.00000000E+00,-3.08750356E-19,+3.61254232E-01,+3.61254232E-01,+1.57079633E+00,-3.22250927E-19,+3.63294884E-01,+3.63294884E-01,+1.57079633E+00
+1.60000000E-01,+0.00000000E+00,-3.05090079E-19,+3.60928166E-01,+3.60928166E-01,+1.57079633E+00,-3.20430399E-19,+3.63249695E-01,+3.63249695E-01,+1.57079633E+00
+1.70000000E-01,+0.00000000E+00,-3.01203361E-19,+3.60581152E-01,+3.60581152E-01,+1.57079633E+00,-3.18496726E-19,+3.63201606E-01,+3.63201606E-01,+1.57079633E+00
+1.80000000E-01,+0.00000000E+00,-2.97092015E-19,+3.60213206E-01,+3.60213206E-01,+1.57079633E+00,-3.16450710E-19,+3.63150618E-01,+3.63150618E-01,+1.57079633E+00
+1.90000000E-01,+0.00000000E+00,-2.92757960E-19,+3.59824346E-01,+3.59824346E-01,+1.57079633E+00,-3.14293201E-19,+3.63096734E-01,+3.63096734E-01,+1.57079633E+00
+2.00000000E-01,+0.00000000E+00,-2.88203221E-19,+3.59414591E-01,+3.59414591E-01,+1.57079633E+00,-3.12025100E-19,+3.63039958E-01,+3.63039958E-01,+1.57079633E+00
+2.10000000E-01,+0.00000000E+00,-2.83429933E-19,+3.58983960E-01,+3.58983960E-01,+1.57079633E+00,-3.09647349E-19,+3.62980293E-01,+3.62980293E-01,+1.57079633E+00
+2.20000000E-01,+0.00000000E+00,-2.78440333E-19,+3.58532474E-01,+3.58532474E-01,+1.57079633E+00,-3.07160942E-19,+3.62917742E-01,+3.62917742E-01,+1.57079633E+00
+2.30000000E-01,+0.00000000E+00,-2.73236764E-19,+3.58060154E-01,+3.58060154E-01,+1.57079633E+00,-3.04566916E-19,+3.62852308E-01,+3.62852308E-01,+1.57079633E+00
+2.40000000E-01,+0.00000000E+00,-2.67821677E-19,+3.57567023E-01,+3.57567023E-01,+1.57079633E+00,-3.01866355E-19,+3.62783995E-01,+3.62783995E-01,+1.57079633E+00
+2.50000000E-01,+0.00000000E+00,-2.62197624E-19,+3.57053104E-01,+3.57053104E-01,+1.57079633E+00,-2.99060391E-19,+3.62712808E-01,+3.62712808E-01,+1.57079633E+00
+2.60000000E-01,+0.00000000E+00,-2.56367262E-19,+3.56518421E-01,+3.56518421E-01,+1.57079633E+00,-2.96150199E-19,+3.62638749E-01,+3.62638749E-01,+1.57079633E+00
+2.70000000E-01,+0.00000000E+00,-2.50333352E-19,+3.55963000E-01,+3.55963000E-01,+1.57079633E+00,-2.93137001E-19,+3.62561824E-01,+3.62561824E-01,+1.57079633E+00
+2.80000000E-01,+0.00000000E+00,-2.44098756E-19,+3.55386868E-01,+3.55386868E-01,+1.57079633E+00,-2.90022062E-19,+3.62482035E-01,+3.62482035E-01,+1.57079633E+00
+2.90000000E-01,+0.00000000E+00,-2.37666439E-19,+3.54790051E-01,+3.54790051E-01,+1.57079633E+00,-2.86806694E-19,+3.62399389E-01,+3.62399389E-01,+1.57079633E+00
+3.00000000E-01,+0.00000000E+00,-2.31039469E-19,+3.54172578E-01,+3.54172578E-01,+1.57079633E+00,-2.83492253E-19,+3.62313889E-01,+3.62313889E-01,+1.57079633E+00
+3.10000000E-01,+0.00000000E+00,-2.24221010E-19,+3.53534478E-01,+3.53534478E-01,+1.57079633E+00,-2.80080137E-19,+3.62225539E-01,+3.62225539E-01,+1.57079633E+00
+3.20000000E-01,+0.00000000E+00,-2.17214330E-19,+3.52875782E-01,+3.52875782E-01,+1.57079633E+00,-2.76571789E-19,+3.62134346E-01,+3.62134346E-01,+1.57079633E+00
+3.30000000E-01,+0.00000000E+00,-2.10022794E-19,+3.52196520E-01,+3.52196520E-01,+1.57079633E+00,-2.72968697E-19,+3.62040314E-01,+3.62040314E-01,+1.57079633E+00
+3.40000000E-01,+0.00000000E+00,-2.02649868E-19,+3.51496725E-01,+3.51496725E-01,+1.57079633E+00,-2.69272388E-19,+3.61943448E-01,+3.61943448E-01,+1.57079633E+00
+3.50000000E-01,+0.00000000E+00,-1.95099112E-19,+3.50776429E-01,+3.50776429E-01,+1.57079633E+00,-2.65484435E-19,+3.61843754E-01,+3.61843754E-01,+1.57079633E+00
+3.60000000E-01,+0.00000000E+00,-1.87374185E-19,+3.50035668E-01,+3.50035668E-01,+1.57079633E+00,-2.61606452E-19,+3.61741237E-01,+3.61741237E-01,+1.57079633E+00
+3.70000000E-01,+0.00000000E+00,-1.79478842E-19,+3.49274475E-01,+3.49274475E-01,+1.57079633E+00,-2.57640093E-19,+3.61635902E-01,+3.61635902E-01,+1.57079633E+00
+3.80000000E-01,+0.00000000E+00,-1.71416933E-19,+3.48492886E-01,+3.48492886E-01,+1.57079633E+00,-2.53587056E-19,+3.61527756E-01,+3.61527756E-01,+1.57079633E+00
+3.90000000E-01,+0.00000000E+00,-1.63192402E-19,+3.47690939E-01,+3.47690939E-01,+1.57079633E+00,-2.49449079E-19,+3.61416805E-01,+3.61416805E-01,+1.57079633E+00
+4.00000000E-01,+0.00000000E+00,-1.54809286E-19,+3.46868671E-01,+3.46868671E-01,+1.57079633E+00,-2.45227938E-19,+3.61303054E-01,+3.61303054E-01,+1.57079633E+00
+4.10000000E-01,+0.00000000E+00,-1.46271717E-19,+3.46026120E-01,+3.46026120E-01,+1.57079633E+00,-2.40925452E-19,+3.61186510E-01,+3.61186510E-01,+1.57079633E+00
+4.20000000E-01,+0.00000000E+00,-1.37583916E-19,+3.45163326E-01,+3.45163326E-01,+1.57079633E+00,-2.36543478E-19,+3.61067179E-01,+3.61067179E-01,+1.57079633E+00
+4.30000000E-01,+0.00000000E+00,-1.28750196E-19,+3.44280331E-01,+3.44280331E-01,+1.57079633E+00,-2.32083913E-19,+3.60945068E-01,+3.60945068E-01,+1.57079633E+00
+4.40000000E-01,+0.00000000E+00,-1.19774958E-19,+3.43377174E-01,+3.43377174E-01,+1.57079633E+00,-2.27548691E-19,+3.60820183E-01,+3.60820183E-01,+1.57079633E+00
+4.50000000E-01,+0.00000000E+00,-1.10662696E-19,+3.42453899E-01,+3.42453899E-01,+1.57079633E+00,-2.22939786E-19,+3.60692531E-01,+3.60692531E-01,+1.57079633E+00
+4.60000000E-01,+0.00000000E+00,-1.01417986E-19,+3.41510548E-01,+3.41510548E-01,+1.57079633E+00,-2.18259207E-19,+3.60562120E-01,+3.60562120E-01,+1.57079633E+00
+4.70000000E-01,+0.00000000E+00,-9.20454968E-20,+3.40547165E-01,+3.40547165E-01,+1.57079633E+00,-2.13509003E-19,+3.60428956E-01,+3.60428956E-01,+1.57079633E+00
+4.80000000E-01,+0.00000000E+00,-8.25499784E-20,+3.39563796E-01,+3.39563796E-01,+1.57079633E+00,-2.08691257E-19,+3.60293047E-01,+3.60293047E-01,+1.57079633E+00
+4.90000000E-01,+0.00000000E+00,-7.29362678E-20,+3.38560487E-01,+3.38560487E-01,+1.57079633E+00,-2.03808089E-19,+3.60154400E-01,+3.60154400E-01,+1.57079633E+00
+5.00000000E-01,+0.00000000E+00,-6.32092851E-20,+3.37537283E-01,+3.37537283E-01,+1.57079633E+00,-1.98861655E-19,+3.60013022E-01,+3.60013022E-01,+1.57079633E+00
+5.10000000E-01,+0.00000000E+00,-5.33740333E-20,+3.36494233E-01,+3.36494233E-01,+1.57079633E+00,-1.93854145E-19,+3.59868922E-01,+3.59868922E-01,+1.57079633E+00
+5.20000000E-01,+0.00000000E+00,-4.34355967E-20,+3.35431385E-01,+3.35431385E-01,+1.57079633E+00,-1.88787784E-19,+3.59722106E-01,+3.59722106E-01,+1.57079633E+00
+5.30000000E-01,+0.00000000E+00,-3.33991401E-20,+3.34348788E-01,+3.34348788E-01,+1.57079633E+00,-1.83664831E-19,+3.59572583E-01,+3.59572583E-01,+1.57079633E+00
+5.40000000E-01,+0.00000000E+00,-2.32699078E-20,+3.33246493E-01,+3.33246493E-01,+1.57079633E+00,-1.78487578E-19,+3.59420362E-01,+3.59420362E-01,+1.57079633E+00
+5.50000000E-01,+0.00000000E+00,-1.30532220E-20,+3.32124550E-01,+3.32124550E-01,+1.57079633E+00,-1.73258348E-19,+3.59265449E-01,+3.59265449E-01,+1.57079633E+00
+5.60000000E-01,+0.00000000E+00,-2.75448215E-21,+3.30983012E-01,+3.30983012E-01,+1.57079633E+00,-1.67979500E-19,+3.59107854E-01,+3.59107854E-01,+1.57079633E+00
+5.70000000E-01,+0.00000000E+00,+7.62083648E-21,+3.29821930E-01,+3.29821930E-01,+1.57079633E+00,-1.62653422E-19,+3.58947586E-01,+3.58947586E-01,+1.57079633E+00
+5.80000000E-01,+0.00000000E+00,+1.80671839E-20,+3.28641359E-01,+3.28641359E-01,+1.57079633E+00,-1.57282532E-19,+3.58784651E-01,+3.58784651E-01,+1.57079633E+00
+5.90000000E-01,+0.00000000E+00,+2.85789367E-20,+3.27441353E-01,+3.27441353E-01,+1.57079633E+00,-1.51869281E-19,+3.58619060E-01,+3.58619060E-01,+1.57079633E+00
+6.00000000E-01,+0.00000000E+00,+3.91503991E-20,+3.26221966E-01,+3.26221966E-01,+1.57079633E+00,-1.46416148E-19,+3.58450822E-01,+3.58450822E-01,+1.57079633E+00
+6.10000000E-01,+0.00000000E+00,+4.97758042E-20,+3.24983256E-01,+3.24983256E-01,+1.57079633E+00,-1.40925642E-19,+3.58279944E-01,+3.58279944E-01,+1.57079633E+00
+6.20000000E-01,+0.00000000E+00,+6.04493154E-20,+3.23725278E-01,+3.23725278E-01,+1.57079633E+00,-1.35400300E-19,+3.58106437E-01,+3.58106437E-01,+1.57079633E+00
+6.30000000E-01,+0.00000000E+00,+7.11650272E-20,+3.22448090E-01,+3.22448090E-01,+1.57079633E+00,-1.29842688E-19,+3.57930309E-01,+3.57930309E-01,+1.57079633E+00
+6.40000000E-01,+0.00000000E+00,+8.19169670E-20,+3.21151751E-01,+3.21151751E-01,+1.57079633E+00,-1.24255397E-19,+3.57751571E-01,+3.57751571E-01,+1.57079633E+00
+6.50000000E-01,+0.00000000E+00,+9.26990961E-20,+3.19836320E-01,+3.19836320E-01,+1.57079633E+00,-1.18641048E-19,+3.57570230E-01,+3.57570230E-01,+1.57079633E+00
+6.60000000E-01,+0.00000000E+00,+1.03505311E-19,+3.18501857E-01,+3.18501857E-01,+1.57079633E+00,-1.13002286E-19,+3.57386298E-01,+3.57386298E-01,+1.57079633E+00
