s1,s2,Re(z_ex.tm),Im(z_ex.tm),Abs(z_ex.tm),Arg(z_ex.tm),Re(z_ex.te),Im(z_ex.te),Abs(z_ex.te),Arg(z_ex.te)
+3.10000000E-02,+0.00000000E+00,-0.00000000E+00,-1.36942363E+02,+1.36942363E+02,-1.57079633E+00,+0.00000000E+00,+1.36975271E+02,+1.36975271E+02,+1.57079633E+00
+3.20000000E-02,+0.00000000E+00,-0.00000000E+00,-1.36939858E+02,+1.36939858E+02,-1.57079633E+00,+0.00000000E+00,+1.36974924E+02,+1.36974924E+02,+1.57079633E+00
+3.30000000E-02,+0.00000000E+00,-0.00000000E+00,-1.36937274E+02,+1.36937274E+02,-1.57079633E+00,+0.00000000E+00,+1.36974566E+02,+1.36974566E+02,+1.57079633E+00
+3.40000000E-02,+0.00000000E+00,-0.00000000E+00,-1.36934611E+02,+1.36934611E+02,-1.57079633E+00,+0.00000000E+00,+1.36974196E+02,+1.36974196E+02,+1.57079633E+00
+3.50000000E-02,+0.00000000E+00,-0.00000000E+00,-1.36931868E+02,+1.36931868E+02,-1.57079633E+00,+0.00000000E+00,+1.36973816E+02,+1.36973816E+02,+1.57079633E+00
+3.60000000E-02,+0.00000000E+00,-0.00000000E+00,-1.36929046E+02,+1.36929046E+02,-1.57079633E+00,+0.00000000E+00,+1.36973425E+02,+1.36973425E+02,+1.57079633E+00
+3.70000000E-02,+0.00000000E+00,-0.00000000E+00,-1.36926144E+02,+1.36926144E+02,-1.57079633E+00,+0.00000000E+00,+1.36973023E+02,+1.36973023E+02,+1.57079633E+00
+3.80000000E-02,+0.00000000E+00,-0.00000000E+00,-1.36923162E+02,+1.36923162E+02,-1.57079633E+00,+0.00000000E+00,+1.36972609E+02,+1.36972609E+02,+1.57079633E+00
+3.90000000E-02,+0.00000000E+00,-0.00000000E+00,-1.36920101E+02,+1.36920101E+02,-1.57079633E+00,+0.00000000E+00,+1.36972185E+02,+1.36972185E+02,+1.57079633E+00
+4.00000000E-02,+0.00000000E+00,-0.00000000E+00,-1.36916961E+02,+1.36916961E+02,-1.57079633E+00,+0.00000000E+00,+1.36971750E+02,+1.36971750E+02,+1.57079633E+00
+4.10000000E-02,+0.00000000E+00,-0.00000000E+00,-1.36913741E+02,+1.36913741E+02,-1.57079633E+00,+0.00000000E+00,+1.36971304E+02,+1.36971304E+02,+1.57079633E+00
+4.20000000E-02,+0.00000000E+00,-0.00000000E+00,-1.36910442E+02,+1.36910442E+02,-1.57079633E+00,+0.00000000E+00,+1.36970846E+02,+1.36970846E+02,+1.57079633E+00
+4.30000000E-02,+0.00000000E+00,-0.00000000E+00,-1.36907063E+02,+1.36907063E+02,-1.57079633E+00,+0.00000000E+00,+1.36970378E+02,+1.36970378E+02,+1.57079633E+00
