s1,s2,Re(r_ex.11),Im(r_ex.11),Abs(r_ex.11),Arg(r_ex.11),Re(r_ex.21),Im(r_ex.21),Abs(r_ex.21),Arg(r_ex.21),Re(r_ex.12),Im(r_ex.12),Abs(r_ex.12),Arg(r_ex.12),Re(r_ex.22),Im(r_ex.22),Abs(r_ex.22),Arg(r_ex.22)
+6.80000000E-01,+0.00000000E+00,+6.87178167E-01,-7.26488931E-01,+1.00000000E+00,+1.33407149E+02,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+8.71764473E-01,-4.89925202E-01,+1.00000000E+00,+1.50664335E+02
+6.90000000E-01,+0.00000000E+00,+6.82671435E-01,-7.30725470E-01,+1.00000000E+00,+1.33052753E+02,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+8.74953922E-01,-4.84206189E-01,+1.00000000E+00,+1.51039523E+02
+7.00000000E-01,+0.00000000E+00,+6.77864404E-01,-7.35186949E-01,+1.00000000E+00,+1.32676985E+02,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+8.78194072E-01,-4.78304476E-01,+1.00000000E+00,+1.51425277E+02
+7.10000000E-01,+0.00000000E+00,+6.72728994E-01,-7.39888978E-01,+1.00000000E+00,+1.32278041E+02,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+8.81485107E-01,-4.72211823E-01,+1.00000000E+00,+1.51822033E+02
+7.20000000E-01,+0.00000000E+00,+6.67233522E-01,-7.44848593E-01,+1.00000000E+00,+1.31853904E+02,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+8.84827214E-01,-4.65919307E-01,+1.00000000E+00,+1.52230266E+02
+7.30000000E-01,+0.00000000E+00,+6.61342109E-01,-7.50084405E-01,+1.00000000E+00,+1.31402310E+02,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+8.88220584E-01,-4.59417233E-01,+1.00000000E+00,+1.52650491E+02
+7.40000000E-01,+0.00000000E+00,+6.55013960E-01,-7.55616776E-01,+1.00000000E+00,+1.30920709E+02,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+8.91665411E-01,-4.52695036E-01,+1.00000000E+00,+1.53083273E+02
+7.50000000E-01,+0.00000000E+00,+6.48202496E-01,-7.61468006E-01,+1.00000000E+00,+1.30406214E+02,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+8.95161890E-01,-4.45741171E-01,+1.00000000E+00,+1.53529232E+02
+7.60000000E-01,+0.00000000E+00,+6.40854290E-01,-7.67662542E-01,+1.00000000E+00,+1.29855551E+02,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+8.98710221E-01,-4.38542972E-01,+1.00000000E+00,+1.53989046E+02
+7.70000000E-01,+0.00000000E+00,+6.32907761E-01,-7.74227206E-01,+1.00000000E+00,+1.29264979E+02,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+9.02310608E-01,-4.31086495E-01,+1.00000000E+00,+1.54463468E+02
+7.80000000E-01,+0.00000000E+00,+6.24291559E-01,-7.81191430E-01,+1.00000000E+00,+1.28630209E+02,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+9.05963256E-01,-4.23356327E-01,+1.00000000E+00,+1.54953331E+02
+7.90000000E-01,+0.00000000E+00,+6.14922549E-01,-7.88587509E-01,+1.00000000E+00,+1.27946293E+02,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+9.09668373E-01,-4.15335348E-01,+1.00000000E+00,+1.55459563E+02
+8.00000000E-01,+0.00000000E+00,+6.04703271E-01,-7.96450848E-01,+1.00000000E+00,+1.27207493E+02,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+9.13426172E-01,-4.07004458E-01,+1.00000000E+00,+1.55983202E+02
+8.10000000E-01,+0.00000000E+00,+5.93518722E-01,-8.04820183E-01,+1.00000000E+00,+1.26407107E+02,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+9.17236867E-01,-3.98342226E-01,+1.00000000E+00,+1.56525416E+02
+8.20000000E-01,+0.00000000E+00,+5.81232216E-01,-8.13737741E-01,+1.00000000E+00,+1.25537257E+02,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+9.21100678E-01,-3.89324468E-01,+1.00000000E+00,+1.57087528E+02
+8.30000000E-01,+0.00000000E+00,+5.67680030E-01,-8.23249284E-01,+1.00000000E+00,+1.24588605E+02,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+9.25017824E-01,-3.79923709E-01,+1.00000000E+00,+1.57671043E+02
+8.40000000E-01,+0.00000000E+00,+5.52664365E-01,-8.33403923E-01,+1.00000000E+00,+1.23549992E+02,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+9.28988532E-01,-3.70108508E-01,+1.00000000E+00,+1.58277691E+02
+8.50000000E-01,+0.00000000E+00,+5.35944002E-01,-8.44253532E-01,+1.00000000E+00,+1.22407954E+02,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+9.33013028E-01,-3.59842590E-01,+1.00000000E+00,+1.58909471E+02
+8.60000000E-01,+0.00000000E+00,+5.17221689E-01,-8.55851462E-01,+1.00000000E+00,+1.21146072E+02,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+9.37091544E-01,-3.49083713E-01,+1.00000000E+00,+1.59568719E+02
+8.70000000E-01,+0.00000000E+00,+4.96126877E-01,-8.68250034E-01,+1.00000000E+00,+1.19744085E+02,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+9.41224313E-01,-3.37782166E-01,+1.00000000E+00,+1.60258191E+02
+8.80000000E-01,+0.00000000E+00,+4.72191636E-01,-8.81495921E-01,+1.00000000E+00,+1.18176655E+02,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+9.45411574E-01,-3.25878743E-01,+1.00000000E+00,+1.60981178E+02
+8.90000000E-01,+0.00000000E+00,+4.44816426E-01,-8.95621766E-01,+1.00000000E+00,+1.16411594E+02,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+9.49653567E-01,-3.13301935E-01,+1.00000000E+00,+1.61741666E+02
+9.00000000E-01,+0.00000000E+00,+4.13220319E-01,-9.10631082E-01,+1.00000000E+00,+1.14407291E+02,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+9.53950536E-01,-2.99963955E-01,+1.00000000E+00,+1.62544562E+02
+9.10000000E-01,+0.00000000E+00,+3.76366795E-01,-9.26470742E-01,+1.00000000E+00,+1.12108814E+02,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+9.58302729E-01,-2.85754930E-01,+1.00000000E+00,+1.63396020E+02
+9.20000000E-01,+0.00000000E+00,+3.32849855E-01,-9.42979838E-01,+1.00000000E+00,+1.09441842E+02,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+9.62710395E-01,-2.70534091E-01,+1.00000000E+00,+1.64303949E+02
+9.30000000E-01,+0.00000000E+00,+2.80713284E-01,-9.59791671E-01,+1.00000000E+00,+1.06302780E+02,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+9.67173790E-01,-2.54115839E-01,+1.00000000E+00,+1.65278799E+02
+9.40000000E-01,+0.00000000E+00,+2.17152318E-01,-9.76137732E-01,+1.00000000E+00,+1.02541830E+02,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+9.71693171E-01,-2.36246443E-01,+1.00000000E+00,+1.66334892E+02
+9.50000000E-01,+0.00000000E+00,+1.37997587E-01,-9.90432565E-01,+1.00000000E+00,+9.79319918E+01,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+9.76268798E-01,-2.16562310E-01,+1.00000000E+00,+1.67492799E+02
+9.60000000E-01,+0.00000000E+00,+3.67702889E-02,-9.99323744E-01,+1.00000000E+00,+9.21072574E+01,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+9.80900936E-01,-1.94507980E-01,+1.00000000E+00,+1.68784017E+02
+9.70000000E-01,+0.00000000E+00,-9.71738337E-02,-9.95267424E-01,+1.00000000E+00,+8.44235497E+01,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+9.85589852E-01,-1.69152724E-01,+1.00000000E+00,+1.70261440E+02
+9.80000000E-01,+0.00000000E+00,-2.82633274E-01,-9.59228040E-01,+1.00000000E+00,+7.35825702E+01,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+9.90335818E-01,-1.38690188E-01,+1.00000000E+00,+1.72027940E+02
+9.90000000E-01,+0.00000000E+00,-5.56218842E-01,-8.31035860E-01,+1.00000000E+00,+5.62052933E+01,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+9.95139108E-01,-9.84792182E-02,+1.00000000E+00,+1.74348396E+02
+1.00000000E+00,+0.00000000E+00,-1.00000000E+00,+0.00000000E+00,+1.00000000E+00,+1.80000000E+02,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+1.00000000E+00,+0.00000000E+00,+1.00000000E+00,+0.00000000E+00
+1.01000000E+00,+0.00000000E+00,-3.39291185E+00,-0.00000000E+00,+3.39291185E+00,+0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+9.05612447E-01,-0.00000000E+00,+9.05612447E-01,-0.00000000E+00
+1.02000000E+00,+0.00000000E+00,-8.01568548E+00,-0.00000000E+00,+8.01568548E+00,+0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+8.68866047E-01,-0.00000000E+00,+8.68866047E-01,-0.00000000E+00
+1.03000000E+00,+0.00000000E+00,-5.27976437E+01,-0.00000000E+00,+5.27976437E+01,+0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+8.41480298E-01,-0.00000000E+00,+8.41480298E-01,-0.00000000E+00
+1.04000000E+00,+0.00000000E+00,+1.72210488E+01,-0.00000000E+00,+1.72210488E+01,-0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+8.18899520E-01,-0.00000000E+00,+8.18899520E-01,-0.00000000E+00
+1.05000000E+00,+0.00000000E+00,+8.43367763E+00,-0.00000000E+00,+8.43367763E+00,-0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+7.99366797E-01,-0.00000000E+00,+7.99366797E-01,-0.00000000E+00
+1.06000000E+00,+0.00000000E+00,+5.93945473E+00,-0.00000000E+00,+5.93945473E+00,-0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+7.81984770E-01,-0.00000000E+00,+7.81984770E-01,-0.00000000E+00
+1.07000000E+00,+0.00000000E+00,+4.74719291E+00,-0.00000000E+00,+4.74719291E+00,-0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+7.66222485E-01,-0.00000000E+00,+7.66222485E-01,-0.00000000E+00
+1.08000000E+00,+0.00000000E+00,+4.04226996E+00,-0.00000000E+00,+4.04226996E+00,-0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+7.51735333E-01,-0.00000000E+00,+7.51735333E-01,-0.00000000E+00
+1.09000000E+00,+0.00000000E+00,+3.57327636E+00,-0.00000000E+00,+3.57327636E+00,-0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+7.38284860E-01,-0.00000000E+00,+7.38284860E-01,-0.00000000E+00
+1.10000000E+00,+0.00000000E+00,+3.23679708E+00,-0.00000000E+00,+3.23679708E+00,-0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+7.25698094E-01,-0.00000000E+00,+7.25698094E-01,-0.00000000E+00
+1.11000000E+00,+0.00000000E+00,+2.98238883E+00,-0.00000000E+00,+2.98238883E+00,-0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+7.13844932E-01,-0.00000000E+00,+7.13844932E-01,-0.00000000E+00
+1.12000000E+00,+0.00000000E+00,+2.78246580E+00,-0.00000000E+00,+2.78246580E+00,-0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+7.02624662E-01,-0.00000000E+00,+7.02624662E-01,-0.00000000E+00
+1.13000000E+00,+0.00000000E+00,+2.62064451E+00,-0.00000000E+00,+2.62064451E+00,-0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+6.91957474E-01,-0.00000000E+00,+6.91957474E-01,-0.00000000E+00
+1.14000000E+00,+0.00000000E+00,+2.48656657E+00,-0.00000000E+00,+2.48656657E+00,-0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+6.81778883E-01,-0.00000000E+00,+6.81778883E-01,-0.00000000E+00
+1.15000000E+00,+0.00000000E+00,+2.37335326E+00,-0.00000000E+00,+2.37335326E+00,-0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+6.72035925E-01,-0.00000000E+00,+6.72035925E-01,-0.00000000E+00
+1.16000000E+00,+0.00000000E+00,+2.27625190E+00,-0.00000000E+00,+2.27625190E+00,-0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+6.62684485E-01,-0.00000000E+00,+6.62684485E-01,-0.00000000E+00
+1.17000000E+00,+0.00000000E+00,+2.19186973E+00,-0.00000000E+00,+2.19186973E+00,-0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+6.53687368E-01,-0.00000000E+00,+6.53687368E-01,-0.00000000E+00
+1.18000000E+00,+0.00000000E+00,+2.11771742E+00,-0.00000000E+00,+2.11771742E+00,-0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+6.45012883E-01,-0.00000000E+00,+6.45012883E-01,-0.00000000E+00
+1.19000000E+00,+0.00000000E+00,+2.05192548E+00,-0.00000000E+00,+2.05192548E+00,-0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+6.36633770E-01,-0.00000000E+00,+6.36633770E-01,-0.00000000E+00
+1.20000000E+00,+0.00000000E+00,+1.99306137E+00,-0.00000000E+00,+1.99306137E+00,-0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+6.28526387E-01,-0.00000000E+00,+6.28526387E-01,-0.00000000E+00
+1.21000000E+00,+0.00000000E+00,+1.94000804E+00,-0.00000000E+00,+1.94000804E+00,-0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+6.20670080E-01,-0.00000000E+00,+6.20670080E-01,-0.00000000E+00
+1.22000000E+00,+0.00000000E+00,+1.89188094E+00,-0.00000000E+00,+1.89188094E+00,-0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+6.13046677E-01,-0.00000000E+00,+6.13046677E-01,-0.00000000E+00
+1.23000000E+00,+0.00000000E+00,+1.84797006E+00,-0.00000000E+00,+1.84797006E+00,-0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+6.05640100E-01,-0.00000000E+00,+6.05640100E-01,-0.00000000E+00
+1.24000000E+00,+0.00000000E+00,+1.80769853E+00,-0.00000000E+00,+1.80769853E+00,-0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+5.98436039E-01,-0.00000000E+00,+5.98436039E-01,-0.00000000E+00
+1.25000000E+00,+0.00000000E+00,+1.77059252E+00,-0.00000000E+00,+1.77059252E+00,-0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+5.91421698E-01,-0.00000000E+00,+5.91421698E-01,-0.00000000E+00
+1.26000000E+00,+0.00000000E+00,+1.73625899E+00,-0.00000000E+00,+1.73625899E+00,-0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+5.84585580E-01,-0.00000000E+00,+5.84585580E-01,-0.00000000E+00
+1.27000000E+00,+0.00000000E+00,+1.70436904E+00,-0.00000000E+00,+1.70436904E+00,-0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+5.77917309E-01,-0.00000000E+00,+5.77917309E-01,-0.00000000E+00
+1.28000000E+00,+0.00000000E+00,+1.67464515E+00,-0.00000000E+00,+1.67464515E+00,-0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+5.71407487E-01,-0.00000000E+00,+5.71407487E-01,-0.00000000E+00
+1.29000000E+00,+0.00000000E+00,+1.64685146E+00,-0.00000000E+00,+1.64685146E+00,-0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+5.65047571E-01,-0.00000000E+00,+5.65047571E-01,-0.00000000E+00
+1.30000000E+00,+0.00000000E+00,+1.62078611E+00,-0.00000000E+00,+1.62078611E+00,-0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+5.58829765E-01,-0.00000000E+00,+5.58829765E-01,-0.00000000E+00
+1.31000000E+00,+0.00000000E+00,+1.59627527E+00,-0.00000000E+00,+1.59627527E+00,-0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+5.52746937E-01,-0.00000000E+00,+5.52746937E-01,-0.00000000E+00
+1.32000000E+00,+0.00000000E+00,+1.57316839E+00,-0.00000000E+00,+1.57316839E+00,-0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+5.46792538E-01,-0.00000000E+00,+5.46792538E-01,-0.00000000E+00
+1.33000000E+00,+0.00000000E+00,+1.55133436E+00,-0.00000000E+00,+1.55133436E+00,-0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+5.40960544E-01,-0.00000000E+00,+5.40960544E-01,-0.00000000E+00
+1.34000000E+00,+0.00000000E+00,+1.53065843E+00,-0.00000000E+00,+1.53065843E+00,-0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+5.35245393E-01,-0.00000000E+00,+5.35245393E-01,-0.00000000E+00
+1.35000000E+00,+0.00000000E+00,+1.51103972E+00,-0.00000000E+00,+1.51103972E+00,-0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+5.29641942E-01,-0.00000000E+00,+5.29641942E-01,-0.00000000E+00
+1.36000000E+00,+0.00000000E+00,+1.49238912E+00,-0.00000000E+00,+1.49238912E+00,-0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+5.24145421E-01,-0.00000000E+00,+5.24145421E-01,-0.00000000E+00
+1.37000000E+00,+0.00000000E+00,+1.47462766E+00,-0.00000000E+00,+1.47462766E+00,-0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+5.18751399E-01,-0.00000000E+00,+5.18751399E-01,-0.00000000E+00
+1.38000000E+00,+0.00000000E+00,+1.45768500E+00,-0.00000000E+00,+1.45768500E+00,-0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+5.13455751E-01,-0.00000000E+00,+5.13455751E-01,-0.00000000E+00
+1.39000000E+00,+0.00000000E+00,+1.44149835E+00,-0.00000000E+00,+1.44149835E+00,-0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+5.08254626E-01,-0.00000000E+00,+5.08254626E-01,-0.00000000E+00
+1.40000000E+00,+0.00000000E+00,+1.42601142E+00,-0.00000000E+00,+1.42601142E+00,-0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+5.03144427E-01,-0.00000000E+00,+5.03144427E-01,-0.00000000E+00
+1.41000000E+00,+0.00000000E+00,+1.41117358E+00,-0.00000000E+00,+1.41117358E+00,-0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+4.98121787E-01,-0.00000000E+00,+4.98121787E-01,-0.00000000E+00
+1.42000000E+00,+0.00000000E+00,+1.39693919E+00,-0.00000000E+00,+1.39693919E+00,-0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+4.93183545E-01,-0.00000000E+00,+4.93183545E-01,-0.00000000E+00
+1.43000000E+00,+0.00000000E+00,+1.38326697E+00,-0.00000000E+00,+1.38326697E+00,-0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+4.88326734E-01,-0.00000000E+00,+4.88326734E-01,-0.00000000E+00
