s1,s2,Re(z_ex.11),Im(z_ex.11),Abs(z_ex.11),Arg(z_ex.11),Re(z_ex.21),Im(z_ex.21),Abs(z_ex.21),Arg(z_ex.21),Re(z_ex.12),Im(z_ex.12),Abs(z_ex.12),Arg(z_ex.12),Re(z_ex.22),Im(z_ex.22),Abs(z_ex.22),Arg(z_ex.22)
+1.31000000E+00,+0.00000000E+00,+0.00000000E+00,+1.54052001E+00,+1.54052001E+00,+1.57079633E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+2.69805160E+00,+2.69805160E+00,+1.57079633E+00
+1.32000000E+00,+0.00000000E+00,+0.00000000E+00,+1.48231013E+00,+1.48231013E+00,+1.57079633E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+2.62634680E+00,+2.62634680E+00,+1.57079633E+00
+1.33000000E+00,+0.00000000E+00,+0.00000000E+00,+1.42684040E+00,+1.42684040E+00,+1.57079633E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+2.55809314E+00,+2.55809314E+00,+1.57079633E+00
+1.34000000E+00,+0.00000000E+00,+0.00000000E+00,+1.37392113E+00,+1.37392113E+00,+1.57079633E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+2.49305232E+00,+2.49305232E+00,+1.57079633E+00
+1.35000000E+00,+0.00000000E+00,+0.00000000E+00,+1.32337965E+00,+1.32337965E+00,+1.57079633E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+2.43100740E+00,+2.43100740E+00,+1.57079633E+00
+1.36000000E+00,+0.00000000E+00,+0.00000000E+00,+1.27505843E+00,+1.27505843E+00,+1.57079633E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+2.37176047E+00,+2.37176047E+00,+1.57079633E+00
+1.37000000E+00,+0.00000000E+00,+0.00000000E+00,+1.22881343E+00,+1.22881343E+00,+1.57079633E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+2.31513057E+00,+2.31513057E+00,+1.57079633E+00
+1.38000000E+00,+0.00000000E+00,+0.00000000E+00,+1.18451273E+00,+1.18451273E+00,+1.57079633E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+2.26095195E+00,+2.26095195E+00,+1.57079633E+00
+1.39000000E+00,+0.00000000E+00,+0.00000000E+00,+1.14203526E+00,+1.14203526E+00,+1.57079633E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+2.20907251E+00,+2.20907251E+00,+1.57079633E+00
+1.40000000E+00,+0.00000000E+00,+0.00000000E+00,+1.10126972E+00,+1.10126972E+00,+1.57079633E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+2.15935240E+00,+2.15935240E+00,+1.57079633E+00
+1.41000000E+00,+0.00000000E+00,+0.00000000E+00,+1.06211360E+00,+1.06211360E+00,+1.57079633E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+2.11166281E+00,+2.11166281E+00,+1.57079633E+00
+1.42000000E+00,+0.00000000E+00,+0.00000000E+00,+1.02447234E+00,+1.02447234E+00,+1.57079633E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+2.06588494E+00,+2.06588494E+00,+1.57079633E+00
+1.43000000E+00,+0.00000000E+00,+0.00000000E+00,+9.88258577E-01,+9.88258577E-01,+1.57079633E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+2.02190901E+00,+2.02190901E+00,+1.57079633E+00
+1.44000000E+00,+0.00000000E+00,+0.00000000E+00,+9.53391465E-01,+9.53391465E-01,+1.57079633E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+1.97963344E+00,+1.97963344E+00,+1.57079633E+00
+1.45000000E+00,+0.00000000E+00,+0.00000000E+00,+9.19796092E-01,+9.19796092E-01,+1.57079633E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+1.93896409E+00,+1.93896409E+00,+1.57079633E+00
+1.46000000E+00,+0.00000000E+00,+0.00000000E+00,+8.87402935E-01,+8.87402935E-01,+1.57079633E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+1.89981361E+00,+1.89981361E+00,+1.57079633E+00
+1.47000000E+00,+0.00000000E+00,+0.00000000E+00,+8.56147393E-01,+8.56147393E-01,+1.57079633E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+1.86210080E+00,+1.86210080E+00,+1.57079633E+00
+1.48000000E+00,+0.00000000E+00,+0.00000000E+00,+8.25969356E-01,+8.25969356E-01,+1.57079633E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+1.82575012E+00,+1.82575012E+00,+1.57079633E+00
+1.49000000E+00,+0.00000000E+00,+0.00000000E+00,+7.96812820E-01,+7.96812820E-01,+1.57079633E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+1.79069121E+00,+1.79069121E+00,+1.57079633E+00
+1.50000000E+00,+0.00000000E+00,+0.00000000E+00,+7.68625549E-01,+7.68625549E-01,+1.57079633E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+1.75685840E+00,+1.75685840E+00,+1.57079633E+00
+1.51000000E+00,+0.00000000E+00,+0.00000000E+00,+7.41358760E-01,+7.41358760E-01,+1.57079633E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+1.72419038E+00,+1.72419038E+00,+1.57079633E+00
+1.52000000E+00,+0.00000000E+00,+0.00000000E+00,+7.14966844E-01,+7.14966844E-01,+1.57079633E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+1.69262984E+00,+1.69262984E+00,+1.57079633E+00
+1.53000000E+00,+0.00000000E+00,+0.00000000E+00,+6.89407111E-01,+6.89407111E-01,+1.57079633E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+1.66212311E+00,+1.66212311E+00,+1.57079633E+00
+1.54000000E+00,+0.00000000E+00,+0.00000000E+00,+6.64639565E-01,+6.64639565E-01,+1.57079633E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+1.63261991E+00,+1.63261991E+00,+1.57079633E+00
+1.55000000E+00,+0.00000000E+00,+0.00000000E+00,+6.40626692E-01,+6.40626692E-01,+1.57079633E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+1.60407309E+00,+1.60407309E+00,+1.57079633E+00
+1.56000000E+00,+0.00000000E+00,+0.00000000E+00,+6.17333271E-01,+6.17333271E-01,+1.57079633E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+1.57643838E+00,+1.57643838E+00,+1.57079633E+00
+1.57000000E+00,+0.00000000E+00,+0.00000000E+00,+5.94726203E-01,+5.94726203E-01,+1.57079633E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+1.54967417E+00,+1.54967417E+00,+1.57079633E+00
+1.58000000E+00,+0.00000000E+00,+0.00000000E+00,+5.72774355E-01,+5.72774355E-01,+1.57079633E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+1.52374130E+00,+1.52374130E+00,+1.57079633E+00
+1.59000000E+00,+0.00000000E+00,+0.00000000E+00,+5.51448414E-01,+5.51448414E-01,+1.57079633E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+1.49860293E+00,+1.49860293E+00,+1.57079633E+00
+1.60000000E+00,+0.00000000E+00,+0.00000000E+00,+5.30720759E-01,+5.30720759E-01,+1.57079633E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+1.47422433E+00,+1.47422433E+00,+1.57079633E+00
+1.61000000E+00,+0.00000000E+00,+0.00000000E+00,+5.10565340E-01,+5.10565340E-01,+1.57079633E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+1.45057274E+00,+1.45057274E+00,+1.57079633E+00
+1.62000000E+00,+0.00000000E+00,+0.00000000E+00,+4.90957568E-01,+4.90957568E-01,+1.57079633E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+1.42761724E+00,+1.42761724E+00,+1.57079633E+00
+1.63000000E+00,+0.00000000E+00,+0.00000000E+00,+4.71874215E-01,+4.71874215E-01,+1.57079633E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+1.40532861E+00,+1.40532861E+00,+1.57079633E+00
+1.64000000E+00,+0.00000000E+00,+0.00000000E+00,+4.53293322E-01,+4.53293322E-01,+1.57079633E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+1.38367925E+00,+1.38367925E+00,+1.57079633E+00
+1.65000000E+00,+0.00000000E+00,+0.00000000E+00,+4.35194111E-01,+4.35194111E-01,+1.57079633E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+1.36264301E+00,+1.36264301E+00,+1.57079633E+00
+1.66000000E+00,+0.00000000E+00,+0.00000000E+00,+4.17556912E-01,+4.17556912E-01,+1.57079633E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+1.34219515E+00,+1.34219515E+00,+1.57079633E+00
+1.67000000E+00,+0.00000000E+00,+0.00000000E+00,+4.00363087E-01,+4.00363087E-01,+1.57079633E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+1.32231223E+00,+1.32231223E+00,+1.57079633E+00
+1.68000000E+00,+0.00000000E+00,+0.00000000E+00,+3.83594961E-01,+3.83594961E-01,+1.57079633E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+1.30297202E+00,+1.30297202E+00,+1.57079633E+00
+1.69000000E+00,+0.00000000E+00,+0.00000000E+00,+3.67235770E-01,+3.67235770E-01,+1.57079633E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+1.28415340E+00,+1.28415340E+00,+1.57079633E+00
+1.70000000E+00,+0.00000000E+00,+0.00000000E+00,+3.51269592E-01,+3.51269592E-01,+1.57079633E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+1.26583637E+00,+1.26583637E+00,+1.57079633E+00
+1.71000000E+00,+0.00000000E+00,+0.00000000E+00,+3.35681304E-01,+3.35681304E-01,+1.57079633E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+1.24800187E+00,+1.24800187E+00,+1.57079633E+00
+1.72000000E+00,+0.00000000E+00,+0.00000000E+00,+3.20456527E-01,+3.20456527E-01,+1.57079633E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+1.23063182E+00,+1.23063182E+00,+1.57079633E+00
+1.73000000E+00,+0.00000000E+00,+0.00000000E+00,+3.05581586E-01,+3.05581586E-01,+1.57079633E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+1.21370901E+00,+1.21370901E+00,+1.57079633E+00
+1.74000000E+00,+0.00000000E+00,+0.00000000E+00,+2.91043464E-01,+2.91043464E-01,+1.57079633E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+1.19721705E+00,+1.19721705E+00,+1.57079633E+00
+1.75000000E+00,+0.00000000E+00,+0.00000000E+00,+2.76829763E-01,+2.76829763E-01,+1.57079633E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+1.18114032E+00,+1.18114032E+00,+1.57079633E+00
+1.76000000E+00,+0.00000000E+00,+0.00000000E+00,+2.62928671E-01,+2.62928671E-01,+1.57079633E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+1.16546397E+00,+1.16546397E+00,+1.57079633E+00
+1.77000000E+00,+0.00000000E+00,+0.00000000E+00,+2.49328925E-01,+2.49328925E-01,+1.57079633E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+1.15017380E+00,+1.15017380E+00,+1.57079633E+00
+1.78000000E+00,+0.00000000E+00,+0.00000000E+00,+2.36019783E-01,+2.36019783E-01,+1.57079633E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+1.13525629E+00,+1.13525629E+00,+1.57079633E+00
+1.79000000E+00,+0.00000000E+00,+0.00000000E+00,+2.22990988E-01,+2.22990988E-01,+1.57079633E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+1.12069852E+00,+1.12069852E+00,+1.57079633E+00
+1.80000000E+00,+0.00000000E+00,+0.00000000E+00,+2.10232751E-01,+2.10232751E-01,+1.57079633E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+1.10648816E+00,+1.10648816E+00,+1.57079633E+00
+1.81000000E+00,+0.00000000E+00,+0.00000000E+00,+1.97735715E-01,+1.97735715E-01,+1.57079633E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+1.09261343E+00,+1.09261343E+00,+1.57079633E+00
+1.82000000E+00,+0.00000000E+00,+0.00000000E+00,+1.85490937E-01,+1.85490937E-01,+1.57079633E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+1.07906304E+00,+1.07906304E+00,+1.57079633E+00
+1.83000000E+00,+0.00000000E+00,+0.00000000E+00,+1.73489866E-01,+1.73489866E-01,+1.57079633E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+1.06582624E+00,+1.06582624E+00,+1.57079633E+00
+1.84000000E+00,+0.00000000E+00,+0.00000000E+00,+1.61724319E-01,+1.61724319E-01,+1.57079633E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+1.05289270E+00,+1.05289270E+00,+1.57079633E+00
+1.85000000E+00,+0.00000000E+00,+0.00000000E+00,+1.50186462E-01,+1.50186462E-01,+1.57079633E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+1.04025255E+00,+1.04025255E+00,+1.57079633E+00
+1.86000000E+00,+0.00000000E+00,+0.00000000E+00,+1.38868795E-01,+1.38868795E-01,+1.57079633E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+1.02789634E+00,+1.02789634E+00,+1.57079633E+00
+1.87000000E+00,+0.00000000E+00,+0.00000000E+00,+1.27764131E-01,+1.27764131E-01,+1.57079633E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+1.01581500E+00,+1.01581500E+00,+1.57079633E+00
+1.88000000E+00,+0.00000000E+00,+0.00000000E+00,+1.16865581E-01,+1.16865581E-01,+1.57079633E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+1.00399984E+00,+1.00399984E+00,+1.57079633E+00
+1.89000000E+00,+0.00000000E+00,+0.00000000E+00,+1.06166541E-01,+1.06166541E-01,+1.57079633E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+9.92442540E-01,+9.92442540E-01,+1.57079633E+00
+1.90000000E+00,+0.00000000E+00,+0.00000000E+00,+9.56606721E-02,+9.56606721E-02,+1.57079633E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+9.81135099E-01,+9.81135099E-01,+1.57079633E+00
+1.91000000E+00,+0.00000000E+00,+0.00000000E+00,+8.53418946E-02,+8.53418946E-02,+1.57079633E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+9.70069845E-01,+9.70069845E-01,+1.57079633E+00
+1.92000000E+00,+0.00000000E+00,+0.00000000E+00,+7.52043698E-02,+7.52043698E-02,+1.57079633E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+9.59239411E-01,+9.59239411E-01,+1.57079633E+00
+1.93000000E+00,+0.00000000E+00,+0.00000000E+00,+6.52424903E-02,+6.52424903E-02,+1.57079633E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+9.48636718E-01,+9.48636718E-01,+1.57079633E+00
+1.94000000E+00,+0.00000000E+00,+0.00000000E+00,+5.54508685E-02,+5.54508685E-02,+1.57079633E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+9.38254966E-01,+9.38254966E-01,+1.57079633E+00
+1.95000000E+00,+0.00000000E+00,+0.00000000E+00,+4.58243260E-02,+4.58243260E-02,+1.57079633E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+9.28087615E-01,+9.28087615E-01,+1.57079633E+00
+1.96000000E+00,+0.00000000E+00,+0.00000000E+00,+3.63578837E-02,+3.63578837E-02,+1.57079633E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+9.18128377E-01,+9.18128377E-01,+1.57079633E+00
+1.97000000E+00,+0.00000000E+00,+0.00000000E+00,+2.70467525E-02,+2.70467525E-02,+1.57079633E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+9.08371202E-01,+9.08371202E-01,+1.57079633E+00
+1.98000000E+00,+0.00000000E+00,+0.00000000E+00,+1.78863243E-02,+1.78863243E-02,+1.57079633E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+8.98810268E-01,+8.98810268E-01,+1.57079633E+00
+1.99000000E+00,+0.00000000E+00,+0.00000000E+00,+8.87216370E-03,+8.87216370E-03,+1.57079633E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+8.89439970E-01,+8.89439970E-01,+1.57079633E+00
