s1,s2,Re(r_ibc3.tm),Im(r_ibc3.tm),Abs(r_ibc3.tm),Arg(r_ibc3.tm),Re(r_ibc3.te),Im(r_ibc3.te),Abs(r_ibc3.te),Arg(r_ibc3.te)
+1.27000000E+00,+0.00000000E+00,-1.20374320E-01,-0.00000000E+00,+1.20374320E-01,-3.14159265E+00,+2.29318924E+00,-0.00000000E+00,+2.29318924E+00,-0.00000000E+00
+1.28000000E+00,+0.00000000E+00,-8.66449336E-02,-0.00000000E+00,+8.66449336E-02,-3.14159265E+00,+2.10581653E+00,-0.00000000E+00,+2.10581653E+00,-0.00000000E+00
+1.29000000E+00,+0.00000000E+00,-5.18804579E-02,-0.00000000E+00,+5.18804579E-02,-3.14159265E+00,+1.93049376E+00,-0.00000000E+00,+1.93049376E+00,-0.00000000E+00
+1.30000000E+00,+0.00000000E+00,-1.60125313E-02,-0.00000000E+00,+1.60125313E-02,-3.14159265E+00,+1.76682254E+00,-0.00000000E+00,+1.76682254E+00,-0.00000000E+00
+1.31000000E+00,+0.00000000E+00,+2.10308754E-02,-0.00000000E+00,+2.10308754E-02,-0.00000000E+00,+1.61427326E+00,-0.00000000E+00,+1.61427326E+00,-0.00000000E+00
+1.32000000E+00,+0.00000000E+00,+5.93259291E-02,-0.00000000E+00,+5.93259291E-02,-0.00000000E+00,+1.47223855E+00,-0.00000000E+00,+1.47223855E+00,-0.00000000E+00
+1.33000000E+00,+0.00000000E+00,+9.89534375E-02,-0.00000000E+00,+9.89534375E-02,-0.00000000E+00,+1.34007239E+00,-0.00000000E+00,+1.34007239E+00,-0.00000000E+00
+1.34000000E+00,+0.00000000E+00,+1.39999390E-01,-0.00000000E+00,+1.39999390E-01,-0.00000000E+00,+1.21711802E+00,-0.00000000E+00,+1.21711802E+00,-0.00000000E+00
+1.35000000E+00,+0.00000000E+00,+1.82555550E-01,-0.00000000E+00,+1.82555550E-01,-0.00000000E+00,+1.10272726E+00,-0.00000000E+00,+1.10272726E+00,-0.00000000E+00
+1.36000000E+00,+0.00000000E+00,+2.26720097E-01,-0.00000000E+00,+2.26720097E-01,-0.00000000E+00,+9.96273471E-01,-0.00000000E+00,+9.96273471E-01,-0.00000000E+00
+1.37000000E+00,+0.00000000E+00,+2.72598342E-01,-0.00000000E+00,+2.72598342E-01,-0.00000000E+00,+8.97159696E-01,-0.00000000E+00,+8.97159696E-01,-0.00000000E+00
+1.38000000E+00,+0.00000000E+00,+3.20303513E-01,-0.00000000E+00,+3.20303513E-01,-0.00000000E+00,+8.04823444E-01,-0.00000000E+00,+8.04823444E-01,-0.00000000E+00
+1.39000000E+00,+0.00000000E+00,+3.69957640E-01,-0.00000000E+00,+3.69957640E-01,-0.00000000E+00,+7.18738963E-01,-0.00000000E+00,+7.18738963E-01,-0.00000000E+00
+1.40000000E+00,+0.00000000E+00,+4.21692534E-01,-0.00000000E+00,+4.21692534E-01,-0.00000000E+00,+6.38417839E-01,-0.00000000E+00,+6.38417839E-01,-0.00000000E+00
+1.41000000E+00,+0.00000000E+00,+4.75650892E-01,-0.00000000E+00,+4.75650892E-01,-0.00000000E+00,+5.63408416E-01,-0.00000000E+00,+5.63408416E-01,-0.00000000E+00
+1.42000000E+00,+0.00000000E+00,+5.31987543E-01,-0.00000000E+00,+5.31987543E-01,-0.00000000E+00,+4.93294469E-01,-0.00000000E+00,+4.93294469E-01,-0.00000000E+00
+1.43000000E+00,+0.00000000E+00,+5.90870860E-01,-0.00000000E+00,+5.90870860E-01,-0.00000000E+00,+4.27693395E-01,-0.00000000E+00,+4.27693395E-01,-0.00000000E+00
+1.44000000E+00,+0.00000000E+00,+6.52484352E-01,-0.00000000E+00,+6.52484352E-01,-0.00000000E+00,+3.66254149E-01,-0.00000000E+00,+3.66254149E-01,-0.00000000E+00
+1.45000000E+00,+0.00000000E+00,+7.17028495E-01,-0.00000000E+00,+7.17028495E-01,-0.00000000E+00,+3.08655053E-01,-0.00000000E+00,+3.08655053E-01,-0.00000000E+00
+1.46000000E+00,+0.00000000E+00,+7.84722809E-01,-0.00000000E+00,+7.84722809E-01,-0.00000000E+00,+2.54601589E-01,-0.00000000E+00,+2.54601589E-01,-0.00000000E+00
+1.47000000E+00,+0.00000000E+00,+8.55808250E-01,-0.00000000E+00,+8.55808250E-01,-0.00000000E+00,+2.03824238E-01,-0.00000000E+00,+2.03824238E-01,-0.00000000E+00
+1.48000000E+00,+0.00000000E+00,+9.30549966E-01,-0.00000000E+00,+9.30549966E-01,-0.00000000E+00,+1.56076404E-01,-0.00000000E+00,+1.56076404E-01,-0.00000000E+00
+1.49000000E+00,+0.00000000E+00,+1.00924047E+00,-0.00000000E+00,+1.00924047E+00,-0.00000000E+00,+1.11132462E-01,-0.00000000E+00,+1.11132462E-01,-0.00000000E+00
+1.50000000E+00,+0.00000000E+00,+1.09220333E+00,-0.00000000E+00,+1.09220333E+00,-0.00000000E+00,+6.87859210E-02,-0.00000000E+00,+6.87859210E-02,-0.00000000E+00
+1.51000000E+00,+0.00000000E+00,+1.17979748E+00,-0.00000000E+00,+1.17979748E+00,-0.00000000E+00,+2.88477366E-02,-0.00000000E+00,+2.88477366E-02,-0.00000000E+00
