s1,s2,Re(r_ex.tm),Im(r_ex.tm),Abs(r_ex.tm),Arg(r_ex.tm),Re(r_ex.te),Im(r_ex.te),Abs(r_ex.te),Arg(r_ex.te)
+3.13000000E-01,+0.00000000E+00,-8.07640014E-01,+5.89675850E-01,+1.00000000E+00,+2.51093523E+00,-7.78635367E-01,+6.27476665E-01,+1.00000000E+00,+2.46328440E+00
+3.14000000E-01,+0.00000000E+00,-8.08027372E-01,+5.89144945E-01,+1.00000000E+00,+2.51159242E+00,-7.78863769E-01,+6.27193136E-01,+1.00000000E+00,+2.46364849E+00
+3.15000000E-01,+0.00000000E+00,-8.08415605E-01,+5.88612105E-01,+1.00000000E+00,+2.51225170E+00,-7.79092896E-01,+6.26908493E-01,+1.00000000E+00,+2.46401389E+00
+3.16000000E-01,+0.00000000E+00,-8.08804709E-01,+5.88077327E-01,+1.00000000E+00,+2.51291305E+00,-7.79322750E-01,+6.26622735E-01,+1.00000000E+00,+2.46438062E+00
+3.17000000E-01,+0.00000000E+00,-8.09194680E-01,+5.87540612E-01,+1.00000000E+00,+2.51357648E+00,-7.79553329E-01,+6.26335858E-01,+1.00000000E+00,+2.46474868E+00
+3.18000000E-01,+0.00000000E+00,-8.09585514E-01,+5.87001955E-01,+1.00000000E+00,+2.51424199E+00,-7.79784634E-01,+6.26047862E-01,+1.00000000E+00,+2.46511806E+00
+3.19000000E-01,+0.00000000E+00,-8.09977208E-01,+5.86461357E-01,+1.00000000E+00,+2.51490958E+00,-7.80016664E-01,+6.25758743E-01,+1.00000000E+00,+2.46548877E+00
+3.20000000E-01,+0.00000000E+00,-8.10369757E-01,+5.85918814E-01,+1.00000000E+00,+2.51557924E+00,-7.80249420E-01,+6.25468499E-01,+1.00000000E+00,+2.46586082E+00
+3.21000000E-01,+0.00000000E+00,-8.10763158E-01,+5.85374326E-01,+1.00000000E+00,+2.51625098E+00,-7.80482901E-01,+6.25177128E-01,+1.00000000E+00,+2.46623419E+00
+3.22000000E-01,+0.00000000E+00,-8.11157407E-01,+5.84827889E-01,+1.00000000E+00,+2.51692479E+00,-7.80717107E-01,+6.24884628E-01,+1.00000000E+00,+2.46660891E+00
+3.23000000E-01,+0.00000000E+00,-8.11552501E-01,+5.84279504E-01,+1.00000000E+00,+2.51760068E+00,-7.80952039E-01,+6.24590996E-01,+1.00000000E+00,+2.46698495E+00
+3.24000000E-01,+0.00000000E+00,-8.11948434E-01,+5.83729167E-01,+1.00000000E+00,+2.51827864E+00,-7.81187696E-01,+6.24296230E-01,+1.00000000E+00,+2.46736234E+00
+3.25000000E-01,+0.00000000E+00,-8.12345203E-01,+5.83176878E-01,+1.00000000E+00,+2.51895868E+00,-7.81424078E-01,+6.24000328E-01,+1.00000000E+00,+2.46774107E+00
+3.26000000E-01,+0.00000000E+00,-8.12742805E-01,+5.82622634E-01,+1.00000000E+00,+2.51964079E+00,-7.81661186E-01,+6.23703287E-01,+1.00000000E+00,+2.46812114E+00
+3.27000000E-01,+0.00000000E+00,-8.13141235E-01,+5.82066433E-01,+1.00000000E+00,+2.52032497E+00,-7.81899018E-01,+6.23405105E-01,+1.00000000E+00,+2.46850255E+00
+3.28000000E-01,+0.00000000E+00,-8.13540489E-01,+5.81508275E-01,+1.00000000E+00,+2.52101122E+00,-7.82137575E-01,+6.23105780E-01,+1.00000000E+00,+2.46888531E+00
+3.29000000E-01,+0.00000000E+00,-8.13940563E-01,+5.80948156E-01,+1.00000000E+00,+2.52169955E+00,-7.82376858E-01,+6.22805309E-01,+1.00000000E+00,+2.46926942E+00
+3.30000000E-01,+0.00000000E+00,-8.14341453E-01,+5.80386076E-01,+1.00000000E+00,+2.52238995E+00,-7.82616865E-01,+6.22503689E-01,+1.00000000E+00,+2.46965488E+00
+3.31000000E-01,+0.00000000E+00,-8.14743156E-01,+5.79822032E-01,+1.00000000E+00,+2.52308241E+00,-7.82857597E-01,+6.22200919E-01,+1.00000000E+00,+2.47004169E+00
+3.32000000E-01,+0.00000000E+00,-8.15145667E-01,+5.79256024E-01,+1.00000000E+00,+2.52377695E+00,-7.83099053E-01,+6.21896996E-01,+1.00000000E+00,+2.47042985E+00
+3.33000000E-01,+0.00000000E+00,-8.15548982E-01,+5.78688049E-01,+1.00000000E+00,+2.52447356E+00,-7.83341234E-01,+6.21591917E-01,+1.00000000E+00,+2.47081937E+00
+3.34000000E-01,+0.00000000E+00,-8.15953097E-01,+5.78118105E-01,+1.00000000E+00,+2.52517223E+00,-7.83584140E-01,+6.21285680E-01,+1.00000000E+00,+2.47121025E+00
+3.35000000E-01,+0.00000000E+00,-8.16358008E-01,+5.77546191E-01,+1.00000000E+00,+2.52587297E+00,-7.83827770E-01,+6.20978283E-01,+1.00000000E+00,+2.47160248E+00
+3.36000000E-01,+0.00000000E+00,-8.16763711E-01,+5.76972305E-01,+1.00000000E+00,+2.52657578E+00,-7.84072124E-01,+6.20669722E-01,+1.00000000E+00,+2.47199608E+00
+3.37000000E-01,+0.00000000E+00,-8.17170201E-01,+5.76396446E-01,+1.00000000E+00,+2.52728065E+00,-7.84317203E-01,+6.20359997E-01,+1.00000000E+00,+2.47239104E+00
+3.38000000E-01,+0.00000000E+00,-8.17577475E-01,+5.75818611E-01,+1.00000000E+00,+2.52798759E+00,-7.84563006E-01,+6.20049103E-01,+1.00000000E+00,+2.47278737E+00
+3.39000000E-01,+0.00000000E+00,-8.17985528E-01,+5.75238799E-01,+1.00000000E+00,+2.52869660E+00,-7.84809533E-01,+6.19737039E-01,+1.00000000E+00,+2.47318506E+00
+3.40000000E-01,+0.00000000E+00,-8.18394356E-01,+5.74657009E-01,+1.00000000E+00,+2.52940767E+00,-7.85056784E-01,+6.19423802E-01,+1.00000000E+00,+2.47358412E+00
+3.41000000E-01,+0.00000000E+00,-8.18803955E-01,+5.74073238E-01,+1.00000000E+00,+2.53012080E+00,-7.85304759E-01,+6.19109389E-01,+1.00000000E+00,+2.47398455E+00
+3.42000000E-01,+0.00000000E+00,-8.19214321E-01,+5.73487486E-01,+1.00000000E+00,+2.53083600E+00,-7.85553458E-01,+6.18793799E-01,+1.00000000E+00,+2.47438636E+00
+3.43000000E-01,+0.00000000E+00,-8.19625449E-01,+5.72899750E-01,+1.00000000E+00,+2.53155326E+00,-7.85802880E-01,+6.18477027E-01,+1.00000000E+00,+2.47478954E+00
+3.44000000E-01,+0.00000000E+00,-8.20037336E-01,+5.72310028E-01,+1.00000000E+00,+2.53227258E+00,-7.86053027E-01,+6.18159073E-01,+1.00000000E+00,+2.47519410E+00
+3.45000000E-01,+0.00000000E+00,-8.20449976E-01,+5.71718320E-01,+1.00000000E+00,+2.53299396E+00,-7.86303897E-01,+6.17839932E-01,+1.00000000E+00,+2.47560004E+00
+3.46000000E-01,+0.00000000E+00,-8.20863366E-01,+5.71124623E-01,+1.00000000E+00,+2.53371740E+00,-7.86555490E-01,+6.17519603E-01,+1.00000000E+00,+2.47600736E+00
+3.47000000E-01,+0.00000000E+00,-8.21277501E-01,+5.70528935E-01,+1.00000000E+00,+2.53444290E+00,-7.86807807E-01,+6.17198083E-01,+1.00000000E+00,+2.47641607E+00
+3.48000000E-01,+0.00000000E+00,-8.21692378E-01,+5.69931256E-01,+1.00000000E+00,+2.53517046E+00,-7.87060848E-01,+6.16875370E-01,+1.00000000E+00,+2.47682615E+00
+3.49000000E-01,+0.00000000E+00,-8.22107990E-01,+5.69331584E-01,+1.00000000E+00,+2.53590008E+00,-7.87314611E-01,+6.16551460E-01,+1.00000000E+00,+2.47723763E+00
+3.50000000E-01,+0.00000000E+00,-8.22524336E-01,+5.68729916E-01,+1.00000000E+00,+2.53663175E+00,-7.87569098E-01,+6.16226351E-01,+1.00000000E+00,+2.47765050E+00
+3.51000000E-01,+0.00000000E+00,-8.22941409E-01,+5.68126252E-01,+1.00000000E+00,+2.53736548E+00,-7.87824308E-01,+6.15900040E-01,+1.00000000E+00,+2.47806476E+00
+3.52000000E-01,+0.00000000E+00,-8.23359205E-01,+5.67520589E-01,+1.00000000E+00,+2.53810127E+00,-7.88080241E-01,+6.15572525E-01,+1.00000000E+00,+2.47848041E+00
+3.53000000E-01,+0.00000000E+00,-8.23777721E-01,+5.66912926E-01,+1.00000000E+00,+2.53883911E+00,-7.88336897E-01,+6.15243803E-01,+1.00000000E+00,+2.47889746E+00
+3.54000000E-01,+0.00000000E+00,-8.24196952E-01,+5.66303262E-01,+1.00000000E+00,+2.53957901E+00,-7.88594275E-01,+6.14913871E-01,+1.00000000E+00,+2.47931591E+00
+3.55000000E-01,+0.00000000E+00,-8.24616892E-01,+5.65691596E-01,+1.00000000E+00,+2.54032095E+00,-7.88852376E-01,+6.14582727E-01,+1.00000000E+00,+2.47973576E+00
+3.56000000E-01,+0.00000000E+00,-8.25037538E-01,+5.65077924E-01,+1.00000000E+00,+2.54106495E+00,-7.89111200E-01,+6.14250367E-01,+1.00000000E+00,+2.48015701E+00
+3.57000000E-01,+0.00000000E+00,-8.25458886E-01,+5.64462246E-01,+1.00000000E+00,+2.54181101E+00,-7.89370747E-01,+6.13916790E-01,+1.00000000E+00,+2.48057967E+00
+3.58000000E-01,+0.00000000E+00,-8.25880930E-01,+5.63844561E-01,+1.00000000E+00,+2.54255911E+00,-7.89631015E-01,+6.13581991E-01,+1.00000000E+00,+2.48100373E+00
+3.59000000E-01,+0.00000000E+00,-8.26303667E-01,+5.63224866E-01,+1.00000000E+00,+2.54330926E+00,-7.89892006E-01,+6.13245969E-01,+1.00000000E+00,+2.48142920E+00
+3.60000000E-01,+0.00000000E+00,-8.26727091E-01,+5.62603161E-01,+1.00000000E+00,+2.54406146E+00,-7.90153719E-01,+6.12908721E-01,+1.00000000E+00,+2.48185609E+00
+3.61000000E-01,+0.00000000E+00,-8.27151199E-01,+5.61979443E-01,+1.00000000E+00,+2.54481571E+00,-7.90416155E-01,+6.12570243E-01,+1.00000000E+00,+2.48228438E+00
+3.62000000E-01,+0.00000000E+00,-8.27575985E-01,+5.61353712E-01,+1.00000000E+00,+2.54557200E+00,-7.90679312E-01,+6.12230533E-01,+1.00000000E+00,+2.48271410E+00
+3.63000000E-01,+0.00000000E+00,-8.28001445E-01,+5.60725965E-01,+1.00000000E+00,+2.54633035E+00,-7.90943191E-01,+6.11889589E-01,+1.00000000E+00,+2.48314523E+00
+3.64000000E-01,+0.00000000E+00,-8.28427574E-01,+5.60096201E-01,+1.00000000E+00,+2.54709073E+00,-7.91207792E-01,+6.11547407E-01,+1.00000000E+00,+2.48357779E+00
+3.65000000E-01,+0.00000000E+00,-8.28854368E-01,+5.59464419E-01,+1.00000000E+00,+2.54785316E+00,-7.91473114E-01,+6.11203984E-01,+1.00000000E+00,+2.48401176E+00
+3.66000000E-01,+0.00000000E+00,-8.29281823E-01,+5.58830617E-01,+1.00000000E+00,+2.54861764E+00,-7.91739158E-01,+6.10859317E-01,+1.00000000E+00,+2.48444716E+00
+3.67000000E-01,+0.00000000E+00,-8.29709932E-01,+5.58194794E-01,+1.00000000E+00,+2.54938416E+00,-7.92005923E-01,+6.10513405E-01,+1.00000000E+00,+2.48488399E+00
+3.68000000E-01,+0.00000000E+00,-8.30138693E-01,+5.57556948E-01,+1.00000000E+00,+2.55015272E+00,-7.92273410E-01,+6.10166243E-01,+1.00000000E+00,+2.48532225E+00
+3.69000000E-01,+0.00000000E+00,-8.30568099E-01,+5.56917078E-01,+1.00000000E+00,+2.55092332E+00,-7.92541618E-01,+6.09817828E-01,+1.00000000E+00,+2.48576194E+00
+3.70000000E-01,+0.00000000E+00,-8.30998147E-01,+5.56275183E-01,+1.00000000E+00,+2.55169595E+00,-7.92810547E-01,+6.09468159E-01,+1.00000000E+00,+2.48620307E+00
+3.71000000E-01,+0.00000000E+00,-8.31428832E-01,+5.55631260E-01,+1.00000000E+00,+2.55247063E+00,-7.93080197E-01,+6.09117231E-01,+1.00000000E+00,+2.48664563E+00
+3.72000000E-01,+0.00000000E+00,-8.31860149E-01,+5.54985309E-01,+1.00000000E+00,+2.55324735E+00,-7.93350568E-01,+6.08765042E-01,+1.00000000E+00,+2.48708963E+00
+3.73000000E-01,+0.00000000E+00,-8.32292092E-01,+5.54337328E-01,+1.00000000E+00,+2.55402610E+00,-7.93621659E-01,+6.08411590E-01,+1.00000000E+00,+2.48753507E+00
+3.74000000E-01,+0.00000000E+00,-8.32724658E-01,+5.53687316E-01,+1.00000000E+00,+2.55480689E+00,-7.93893471E-01,+6.08056870E-01,+1.00000000E+00,+2.48798196E+00
+3.75000000E-01,+0.00000000E+00,-8.33157842E-01,+5.53035271E-01,+1.00000000E+00,+2.55558971E+00,-7.94166003E-01,+6.07700880E-01,+1.00000000E+00,+2.48843029E+00
+3.76000000E-01,+0.00000000E+00,-8.33591638E-01,+5.52381192E-01,+1.00000000E+00,+2.55637457E+00,-7.94439256E-01,+6.07343616E-01,+1.00000000E+00,+2.48888008E+00
+3.77000000E-01,+0.00000000E+00,-8.34026042E-01,+5.51725078E-01,+1.00000000E+00,+2.55716145E+00,-7.94713229E-01,+6.06985077E-01,+1.00000000E+00,+2.48933131E+00
+3.78000000E-01,+0.00000000E+00,-8.34461049E-01,+5.51066926E-01,+1.00000000E+00,+2.55795037E+00,-7.94987922E-01,+6.06625258E-01,+1.00000000E+00,+2.48978400E+00
+3.79000000E-01,+0.00000000E+00,-8.34896655E-01,+5.50406737E-01,+1.00000000E+00,+2.55874132E+00,-7.95263335E-01,+6.06264157E-01,+1.00000000E+00,+2.49023814E+00
+3.80000000E-01,+0.00000000E+00,-8.35332853E-01,+5.49744508E-01,+1.00000000E+00,+2.55953430E+00,-7.95539468E-01,+6.05901770E-01,+1.00000000E+00,+2.49069374E+00
+3.81000000E-01,+0.00000000E+00,-8.35769640E-01,+5.49080239E-01,+1.00000000E+00,+2.56032931E+00,-7.95816321E-01,+6.05538095E-01,+1.00000000E+00,+2.49115081E+00
+3.82000000E-01,+0.00000000E+00,-8.36207011E-01,+5.48413927E-01,+1.00000000E+00,+2.56112634E+00,-7.96093893E-01,+6.05173128E-01,+1.00000000E+00,+2.49160933E+00
+3.83000000E-01,+0.00000000E+00,-8.36644960E-01,+5.47745572E-01,+1.00000000E+00,+2.56192541E+00,-7.96372184E-01,+6.04806866E-01,+1.00000000E+00,+2.49206933E+00
+3.84000000E-01,+0.00000000E+00,-8.37083482E-01,+5.47075172E-01,+1.00000000E+00,+2.56272649E+00,-7.96651195E-01,+6.04439306E-01,+1.00000000E+00,+2.49253079E+00
+3.85000000E-01,+0.00000000E+00,-8.37522573E-01,+5.46402727E-01,+1.00000000E+00,+2.56352960E+00,-7.96930924E-01,+6.04070444E-01,+1.00000000E+00,+2.49299372E+00
+3.86000000E-01,+0.00000000E+00,-8.37962228E-01,+5.45728234E-01,+1.00000000E+00,+2.56433473E+00,-7.97211373E-01,+6.03700279E-01,+1.00000000E+00,+2.49345813E+00
+3.87000000E-01,+0.00000000E+00,-8.38402441E-01,+5.45051692E-01,+1.00000000E+00,+2.56514188E+00,-7.97492541E-01,+6.03328805E-01,+1.00000000E+00,+2.49392401E+00
+3.88000000E-01,+0.00000000E+00,-8.38843208E-01,+5.44373101E-01,+1.00000000E+00,+2.56595106E+00,-7.97774427E-01,+6.02956021E-01,+1.00000000E+00,+2.49439138E+00
+3.89000000E-01,+0.00000000E+00,-8.39284523E-01,+5.43692459E-01,+1.00000000E+00,+2.56676225E+00,-7.98057032E-01,+6.02581923E-01,+1.00000000E+00,+2.49486022E+00
+3.90000000E-01,+0.00000000E+00,-8.39726381E-01,+5.43009765E-01,+1.00000000E+00,+2.56757546E+00,-7.98340355E-01,+6.02206507E-01,+1.00000000E+00,+2.49533055E+00
+3.91000000E-01,+0.00000000E+00,-8.40168778E-01,+5.42325017E-01,+1.00000000E+00,+2.56839069E+00,-7.98624397E-01,+6.01829770E-01,+1.00000000E+00,+2.49580236E+00
+3.92000000E-01,+0.00000000E+00,-8.40611708E-01,+5.41638215E-01,+1.00000000E+00,+2.56920793E+00,-7.98909157E-01,+6.01451710E-01,+1.00000000E+00,+2.49627567E+00
+3.93000000E-01,+0.00000000E+00,-8.41055167E-01,+5.40949357E-01,+1.00000000E+00,+2.57002718E+00,-7.99194634E-01,+6.01072322E-01,+1.00000000E+00,+2.49675047E+00
+3.94000000E-01,+0.00000000E+00,-8.41499148E-01,+5.40258442E-01,+1.00000000E+00,+2.57084845E+00,-7.99480830E-01,+6.00691604E-01,+1.00000000E+00,+2.49722676E+00
+3.95000000E-01,+0.00000000E+00,-8.41943647E-01,+5.39565469E-01,+1.00000000E+00,+2.57167173E+00,-7.99767743E-01,+6.00309552E-01,+1.00000000E+00,+2.49770455E+00
+3.96000000E-01,+0.00000000E+00,-8.42388658E-01,+5.38870437E-01,+1.00000000E+00,+2.57249702E+00,-8.00055373E-01,+5.99926162E-01,+1.00000000E+00,+2.49818384E+00
+3.97000000E-01,+0.00000000E+00,-8.42834178E-01,+5.38173345E-01,+1.00000000E+00,+2.57332432E+00,-8.00343721E-01,+5.99541432E-01,+1.00000000E+00,+2.49866463E+00
+3.98000000E-01,+0.00000000E+00,-8.43280199E-01,+5.37474191E-01,+1.00000000E+00,+2.57415363E+00,-8.00632786E-01,+5.99155357E-01,+1.00000000E+00,+2.49914693E+00
+3.99000000E-01,+0.00000000E+00,-8.43726717E-01,+5.36772975E-01,+1.00000000E+00,+2.57498495E+00,-8.00922568E-01,+5.98767935E-01,+1.00000000E+00,+2.49963074E+00
+4.00000000E-01,+0.00000000E+00,-8.44173727E-01,+5.36069695E-01,+1.00000000E+00,+2.57581827E+00,-8.01213067E-01,+5.98379162E-01,+1.00000000E+00,+2.50011606E+00
+4.01000000E-01,+0.00000000E+00,-8.44621224E-01,+5.35364350E-01,+1.00000000E+00,+2.57665359E+00,-8.01504282E-01,+5.97989035E-01,+1.00000000E+00,+2.50060289E+00
+4.02000000E-01,+0.00000000E+00,-8.45069202E-01,+5.34656940E-01,+1.00000000E+00,+2.57749091E+00,-8.01796214E-01,+5.97597550E-01,+1.00000000E+00,+2.50109124E+00
+4.03000000E-01,+0.00000000E+00,-8.45517656E-01,+5.33947463E-01,+1.00000000E+00,+2.57833024E+00,-8.02088862E-01,+5.97204703E-01,+1.00000000E+00,+2.50158111E+00
+4.04000000E-01,+0.00000000E+00,-8.45966580E-01,+5.33235919E-01,+1.00000000E+00,+2.57917157E+00,-8.02382226E-01,+5.96810491E-01,+1.00000000E+00,+2.50207250E+00
+4.05000000E-01,+0.00000000E+00,-8.46415970E-01,+5.32522305E-01,+1.00000000E+00,+2.58001489E+00,-8.02676307E-01,+5.96414911E-01,+1.00000000E+00,+2.50256541E+00
+4.06000000E-01,+0.00000000E+00,-8.46865820E-01,+5.31806622E-01,+1.00000000E+00,+2.58086021E+00,-8.02971103E-01,+5.96017959E-01,+1.00000000E+00,+2.50305986E+00
+4.07000000E-01,+0.00000000E+00,-8.47316124E-01,+5.31088868E-01,+1.00000000E+00,+2.58170753E+00,-8.03266615E-01,+5.95619632E-01,+1.00000000E+00,+2.50355584E+00
+4.08000000E-01,+0.00000000E+00,-8.47766878E-01,+5.30369042E-01,+1.00000000E+00,+2.58255684E+00,-8.03562842E-01,+5.95219925E-01,+1.00000000E+00,+2.50405335E+00
+4.09000000E-01,+0.00000000E+00,-8.48218075E-01,+5.29647144E-01,+1.00000000E+00,+2.58340814E+00,-8.03859784E-01,+5.94818836E-01,+1.00000000E+00,+2.50455239E+00
+4.10000000E-01,+0.00000000E+00,-8.48669711E-01,+5.28923172E-01,+1.00000000E+00,+2.58426143E+00,-8.04157442E-01,+5.94416360E-01,+1.00000000E+00,+2.50505298E+00
+4.11000000E-01,+0.00000000E+00,-8.49121779E-01,+5.28197126E-01,+1.00000000E+00,+2.58511672E+00,-8.04455814E-01,+5.94012494E-01,+1.00000000E+00,+2.50555511E+00
+4.12000000E-01,+0.00000000E+00,-8.49574275E-01,+5.27469005E-01,+1.00000000E+00,+2.58597399E+00,-8.04754901E-01,+5.93607235E-01,+1.00000000E+00,+2.50605878E+00
+4.13000000E-01,+0.00000000E+00,-8.50027193E-01,+5.26738807E-01,+1.00000000E+00,+2.58683324E+00,-8.05054703E-01,+5.93200578E-01,+1.00000000E+00,+2.50656401E+00
+4.14000000E-01,+0.00000000E+00,-8.50480528E-01,+5.26006532E-01,+1.00000000E+00,+2.58769449E+00,-8.05355218E-01,+5.92792520E-01,+1.00000000E+00,+2.50707078E+00
+4.15000000E-01,+0.00000000E+00,-8.50934274E-01,+5.25272179E-01,+1.00000000E+00,+2.58855771E+00,-8.05656448E-01,+5.92383058E-01,+1.00000000E+00,+2.50757911E+00
+4.16000000E-01,+0.00000000E+00,-8.51388425E-01,+5.24535747E-01,+1.00000000E+00,+2.58942292E+00,-8.05958392E-01,+5.91972187E-01,+1.00000000E+00,+2.50808900E+00
+4.17000000E-01,+0.00000000E+00,-8.51842976E-01,+5.23797236E-01,+1.00000000E+00,+2.59029011E+00,-8.06261050E-01,+5.91559904E-01,+1.00000000E+00,+2.50860045E+00
+4.18000000E-01,+0.00000000E+00,-8.52297921E-01,+5.23056644E-01,+1.00000000E+00,+2.59115928E+00,-8.06564421E-01,+5.91146204E-01,+1.00000000E+00,+2.50911346E+00
+4.19000000E-01,+0.00000000E+00,-8.52753256E-01,+5.22313971E-01,+1.00000000E+00,+2.59203042E+00,-8.06868505E-01,+5.90731086E-01,+1.00000000E+00,+2.50962804E+00
+4.20000000E-01,+0.00000000E+00,-8.53208973E-01,+5.21569217E-01,+1.00000000E+00,+2.59290354E+00,-8.07173303E-01,+5.90314543E-01,+1.00000000E+00,+2.51014418E+00
+4.21000000E-01,+0.00000000E+00,-8.53665068E-01,+5.20822379E-01,+1.00000000E+00,+2.59377863E+00,-8.07478813E-01,+5.89896573E-01,+1.00000000E+00,+2.51066191E+00
+4.22000000E-01,+0.00000000E+00,-8.54121536E-01,+5.20073459E-01,+1.00000000E+00,+2.59465570E+00,-8.07785036E-01,+5.89477172E-01,+1.00000000E+00,+2.51118120E+00
+4.23000000E-01,+0.00000000E+00,-8.54578369E-01,+5.19322454E-01,+1.00000000E+00,+2.59553474E+00,-8.08091971E-01,+5.89056335E-01,+1.00000000E+00,+2.51170208E+00
+4.24000000E-01,+0.00000000E+00,-8.55035563E-01,+5.18569364E-01,+1.00000000E+00,+2.59641574E+00,-8.08399619E-01,+5.88634060E-01,+1.00000000E+00,+2.51222454E+00
+4.25000000E-01,+0.00000000E+00,-8.55493112E-01,+5.17814189E-01,+1.00000000E+00,+2.59729871E+00,-8.08707979E-01,+5.88210341E-01,+1.00000000E+00,+2.51274858E+00
+4.26000000E-01,+0.00000000E+00,-8.55951011E-01,+5.17056928E-01,+1.00000000E+00,+2.59818365E+00,-8.09017050E-01,+5.87785175E-01,+1.00000000E+00,+2.51327422E+00
+4.27000000E-01,+0.00000000E+00,-8.56409253E-01,+5.16297580E-01,+1.00000000E+00,+2.59907055E+00,-8.09326833E-01,+5.87358559E-01,+1.00000000E+00,+2.51380144E+00
+4.28000000E-01,+0.00000000E+00,-8.56867833E-01,+5.15536145E-01,+1.00000000E+00,+2.59995942E+00,-8.09637328E-01,+5.86930488E-01,+1.00000000E+00,+2.51433026E+00
+4.29000000E-01,+0.00000000E+00,-8.57326745E-01,+5.14772622E-01,+1.00000000E+00,+2.60085024E+00,-8.09948533E-01,+5.86500958E-01,+1.00000000E+00,+2.51486068E+00
+4.30000000E-01,+0.00000000E+00,-8.57785983E-01,+5.14007010E-01,+1.00000000E+00,+2.60174303E+00,-8.10260450E-01,+5.86069965E-01,+1.00000000E+00,+2.51539271E+00
+4.31000000E-01,+0.00000000E+00,-8.58245542E-01,+5.13239310E-01,+1.00000000E+00,+2.60263777E+00,-8.10573077E-01,+5.85637505E-01,+1.00000000E+00,+2.51592633E+00
+4.32000000E-01,+0.00000000E+00,-8.58705416E-01,+5.12469519E-01,+1.00000000E+00,+2.60353446E+00,-8.10886414E-01,+5.85203574E-01,+1.00000000E+00,+2.51646157E+00
+4.33000000E-01,+0.00000000E+00,-8.59165599E-01,+5.11697639E-01,+1.00000000E+00,+2.60443311E+00,-8.11200462E-01,+5.84768168E-01,+1.00000000E+00,+2.51699841E+00
+4.34000000E-01,+0.00000000E+00,-8.59626085E-01,+5.10923668E-01,+1.00000000E+00,+2.60533371E+00,-8.11515220E-01,+5.84331283E-01,+1.00000000E+00,+2.51753688E+00
+4.35000000E-01,+0.00000000E+00,-8.60086868E-01,+5.10147606E-01,+1.00000000E+00,+2.60623625E+00,-8.11830687E-01,+5.83892914E-01,+1.00000000E+00,+2.51807696E+00
+4.36000000E-01,+0.00000000E+00,-8.60547942E-01,+5.09369453E-01,+1.00000000E+00,+2.60714075E+00,-8.12146864E-01,+5.83453058E-01,+1.00000000E+00,+2.51861866E+00
+4.37000000E-01,+0.00000000E+00,-8.61009302E-01,+5.08589207E-01,+1.00000000E+00,+2.60804719E+00,-8.12463750E-01,+5.83011711E-01,+1.00000000E+00,+2.51916199E+00
+4.38000000E-01,+0.00000000E+00,-8.61470942E-01,+5.07806870E-01,+1.00000000E+00,+2.60895558E+00,-8.12781345E-01,+5.82568867E-01,+1.00000000E+00,+2.51970694E+00
+4.39000000E-01,+0.00000000E+00,-8.61932855E-01,+5.07022439E-01,+1.00000000E+00,+2.60986590E+00,-8.13099649E-01,+5.82124524E-01,+1.00000000E+00,+2.52025353E+00
+4.40000000E-01,+0.00000000E+00,-8.62395036E-01,+5.06235916E-01,+1.00000000E+00,+2.61077817E+00,-8.13418661E-01,+5.81678676E-01,+1.00000000E+00,+2.52080175E+00
+4.41000000E-01,+0.00000000E+00,-8.62857479E-01,+5.05447298E-01,+1.00000000E+00,+2.61169237E+00,-8.13738381E-01,+5.81231319E-01,+1.00000000E+00,+2.52135162E+00
+4.42000000E-01,+0.00000000E+00,-8.63320177E-01,+5.04656588E-01,+1.00000000E+00,+2.61260852E+00,-8.14058810E-01,+5.80782450E-01,+1.00000000E+00,+2.52190312E+00
+4.43000000E-01,+0.00000000E+00,-8.63783126E-01,+5.03863783E-01,+1.00000000E+00,+2.61352659E+00,-8.14379946E-01,+5.80332064E-01,+1.00000000E+00,+2.52245627E+00
+4.44000000E-01,+0.00000000E+00,-8.64246318E-01,+5.03068883E-01,+1.00000000E+00,+2.61444660E+00,-8.14701789E-01,+5.79880156E-01,+1.00000000E+00,+2.52301107E+00
+4.45000000E-01,+0.00000000E+00,-8.64709749E-01,+5.02271889E-01,+1.00000000E+00,+2.61536853E+00,-8.15024340E-01,+5.79426722E-01,+1.00000000E+00,+2.52356753E+00
+4.46000000E-01,+0.00000000E+00,-8.65173411E-01,+5.01472801E-01,+1.00000000E+00,+2.61629240E+00,-8.15347597E-01,+5.78971758E-01,+1.00000000E+00,+2.52412564E+00
+4.47000000E-01,+0.00000000E+00,-8.65637298E-01,+5.00671617E-01,+1.00000000E+00,+2.61721819E+00,-8.15671561E-01,+5.78515259E-01,+1.00000000E+00,+2.52468541E+00
+4.48000000E-01,+0.00000000E+00,-8.66101406E-01,+4.99868337E-01,+1.00000000E+00,+2.61814590E+00,-8.15996231E-01,+5.78057221E-01,+1.00000000E+00,+2.52524684E+00
+4.49000000E-01,+0.00000000E+00,-8.66565727E-01,+4.99062963E-01,+1.00000000E+00,+2.61907554E+00,-8.16321607E-01,+5.77597640E-01,+1.00000000E+00,+2.52580995E+00
+4.50000000E-01,+0.00000000E+00,-8.67030256E-01,+4.98255493E-01,+1.00000000E+00,+2.62000709E+00,-8.16647689E-01,+5.77136511E-01,+1.00000000E+00,+2.52637472E+00
+4.51000000E-01,+0.00000000E+00,-8.67494986E-01,+4.97445927E-01,+1.00000000E+00,+2.62094057E+00,-8.16974476E-01,+5.76673829E-01,+1.00000000E+00,+2.52694117E+00
