s1,s2,Re(z_ex.11),Im(z_ex.11),Abs(z_ex.11),Arg(z_ex.11),Re(z_ex.21),Im(z_ex.21),Abs(z_ex.21),Arg(z_ex.21),Re(z_ex.12),Im(z_ex.12),Abs(z_ex.12),Arg(z_ex.12),Re(z_ex.22),Im(z_ex.22),Abs(z_ex.22),Arg(z_ex.22)
+1.29000000E+00,+0.00000000E+00,+0.00000000E+00,+5.19599657E-01,+5.19599657E-01,+1.57079633E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+7.19019798E-01,+7.19019798E-01,+1.57079633E+00
+1.30000000E+00,+0.00000000E+00,+0.00000000E+00,+5.14765506E-01,+5.14765506E-01,+1.57079633E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+7.16610913E-01,+7.16610913E-01,+1.57079633E+00
+1.31000000E+00,+0.00000000E+00,+0.00000000E+00,+5.09928221E-01,+5.09928221E-01,+1.57079633E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+7.14201855E-01,+7.14201855E-01,+1.57079633E+00
+1.32000000E+00,+0.00000000E+00,+0.00000000E+00,+5.05088196E-01,+5.05088196E-01,+1.57079633E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+7.11792836E-01,+7.11792836E-01,+1.57079633E+00
+1.33000000E+00,+0.00000000E+00,+0.00000000E+00,+5.00245818E-01,+5.00245818E-01,+1.57079633E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+7.09384062E-01,+7.09384062E-01,+1.57079633E+00
+1.34000000E+00,+0.00000000E+00,+0.00000000E+00,+4.95401467E-01,+4.95401467E-01,+1.57079633E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+7.06975740E-01,+7.06975740E-01,+1.57079633E+00
+1.35000000E+00,+0.00000000E+00,+0.00000000E+00,+4.90555519E-01,+4.90555519E-01,+1.57079633E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+7.04568070E-01,+7.04568070E-01,+1.57079633E+00
+1.36000000E+00,+0.00000000E+00,+0.00000000E+00,+4.85708342E-01,+4.85708342E-01,+1.57079633E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+7.02161250E-01,+7.02161250E-01,+1.57079633E+00
+1.37000000E+00,+0.00000000E+00,+0.00000000E+00,+4.80860300E-01,+4.80860300E-01,+1.57079633E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+6.99755476E-01,+6.99755476E-01,+1.57079633E+00
+1.38000000E+00,+0.00000000E+00,+0.00000000E+00,+4.76011750E-01,+4.76011750E-01,+1.57079633E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+6.97350938E-01,+6.97350938E-01,+1.57079633E+00
+1.39000000E+00,+0.00000000E+00,+0.00000000E+00,+4.71163044E-01,+4.71163044E-01,+1.57079633E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+6.94947826E-01,+6.94947826E-01,+1.57079633E+00
+1.40000000E+00,+0.00000000E+00,+0.00000000E+00,+4.66314525E-01,+4.66314525E-01,+1.57079633E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+6.92546325E-01,+6.92546325E-01,+1.57079633E+00
+1.41000000E+00,+0.00000000E+00,+0.00000000E+00,+4.61466535E-01,+4.61466535E-01,+1.57079633E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+6.90146616E-01,+6.90146616E-01,+1.57079633E+00
+1.42000000E+00,+0.00000000E+00,+0.00000000E+00,+4.56619405E-01,+4.56619405E-01,+1.57079633E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+6.87748878E-01,+6.87748878E-01,+1.57079633E+00
+1.43000000E+00,+0.00000000E+00,+0.00000000E+00,+4.51773465E-01,+4.51773465E-01,+1.57079633E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+6.85353288E-01,+6.85353288E-01,+1.57079633E+00
+1.44000000E+00,+0.00000000E+00,+0.00000000E+00,+4.46929036E-01,+4.46929036E-01,+1.57079633E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+6.82960018E-01,+6.82960018E-01,+1.57079633E+00
+1.45000000E+00,+0.00000000E+00,+0.00000000E+00,+4.42086434E-01,+4.42086434E-01,+1.57079633E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+6.80569237E-01,+6.80569237E-01,+1.57079633E+00
+1.46000000E+00,+0.00000000E+00,+0.00000000E+00,+4.37245969E-01,+4.37245969E-01,+1.57079633E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+6.78181112E-01,+6.78181112E-01,+1.57079633E+00
+1.47000000E+00,+0.00000000E+00,+0.00000000E+00,+4.32407946E-01,+4.32407946E-01,+1.57079633E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+6.75795805E-01,+6.75795805E-01,+1.57079633E+00
+1.48000000E+00,+0.00000000E+00,+0.00000000E+00,+4.27572664E-01,+4.27572664E-01,+1.57079633E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+6.73413477E-01,+6.73413477E-01,+1.57079633E+00
+1.49000000E+00,+0.00000000E+00,+0.00000000E+00,+4.22740416E-01,+4.22740416E-01,+1.57079633E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+6.71034285E-01,+6.71034285E-01,+1.57079633E+00
+1.50000000E+00,+0.00000000E+00,+0.00000000E+00,+4.17911489E-01,+4.17911489E-01,+1.57079633E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+6.68658383E-01,+6.68658383E-01,+1.57079633E+00
