s,n,Re(f_ibc3.11),Im(f_ibc3.11),Abs(f_ibc3.11),Arg(f_ibc3.11),Re(f_ibc3.21),Im(f_ibc3.21),Abs(f_ibc3.21),Arg(f_ibc3.21),Re(f_ibc3.12),Im(f_ibc3.12),Abs(f_ibc3.12),Arg(f_ibc3.12),Re(f_ibc3.22),Im(f_ibc3.22),Abs(f_ibc3.22),Arg(f_ibc3.22)
+0.00000000E+00,+0.00000000E+00,-8.93202294E-01,+3.08855882E-01,+9.45093802E-01,+2.80867784E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,-9.82428088E-03,-9.86294296E-02,+9.91175105E-02,-1.67007685E+00
+0.00000000E+00,+1.00000000E+00,-3.24501021E-03,+5.68724900E-02,+5.69649910E-02,+1.62779217E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,-4.44314010E-01,-4.96889395E-01,+6.66568834E-01,-2.30039273E+00
+0.00000000E+00,+2.00000000E+00,-1.01905260E-04,-1.00942991E-02,+1.00948135E-02,-1.58089131E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,-1.47844109E-02,-1.20688989E-01,+1.21591163E-01,-1.69268911E+00
