s1,s2,Re(z_ex.11),Im(z_ex.11),Abs(z_ex.11),Arg(z_ex.11),Re(z_ex.21),Im(z_ex.21),Abs(z_ex.21),Arg(z_ex.21),Re(z_ex.12),Im(z_ex.12),Abs(z_ex.12),Arg(z_ex.12),Re(z_ex.22),Im(z_ex.22),Abs(z_ex.22),Arg(z_ex.22)
+0.00000000E+00,+0.00000000E+00,-3.39576115E-16,+7.00833078E-01,+7.00833078E-01,+1.57079633E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-1.29232432E-15,+1.29343869E+00,+1.29343869E+00,+1.57079633E+00
+5.78344868E-01,+0.00000000E+00,-6.46943645E-16,+6.06321126E-01,+6.06321126E-01,+1.57079633E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-1.06725771E-15,+1.17851091E+00,+1.17851091E+00,+1.57079633E+00
+1.15668974E+00,+0.00000000E+00,-6.17762330E-17,+3.86219820E-01,+3.86219820E-01,+1.57079633E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-1.31888091E-15,+9.36817290E-01,+9.36817290E-01,+1.57079633E+00
+1.73503460E+00,+0.00000000E+00,+3.77589291E-17,+1.43599931E-01,+1.43599931E-01,+1.57079633E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-3.69333630E-16,+7.09067754E-01,+7.09067754E-01,+1.57079633E+00
