s1,s2,Re(r_ibc3.11),Im(r_ibc3.11),Abs(r_ibc3.11),Arg(r_ibc3.11),Re(r_ibc3.21),Im(r_ibc3.21),Abs(r_ibc3.21),Arg(r_ibc3.21),Re(r_ibc3.12),Im(r_ibc3.12),Abs(r_ibc3.12),Arg(r_ibc3.12),Re(r_ibc3.22),Im(r_ibc3.22),Abs(r_ibc3.22),Arg(r_ibc3.22)
+1.17000000E+00,+0.00000000E+00,+3.92795315E+01,-9.05910504E-17,+3.92795315E+01,-2.30631698E-18,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,+3.75307747E-01,-6.15441718E-19,+3.75307747E-01,-1.63983217E-18
+1.18000000E+00,+0.00000000E+00,+2.22127788E+01,+1.60670215E-17,+2.22127788E+01,+7.23323346E-19,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,+3.63355088E-01,-6.47332783E-19,+3.63355088E-01,-1.78154319E-18
+1.19000000E+00,+0.00000000E+00,+1.56709874E+01,+2.91745019E-17,+1.56709874E+01,+1.86168881E-18,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,+3.51969865E-01,-6.73990138E-19,+3.51969865E-01,-1.91490865E-18
+1.20000000E+00,+0.00000000E+00,+1.22087988E+01,+2.97667069E-17,+1.22087988E+01,+2.43813559E-18,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,+3.41103435E-01,-6.95202103E-19,+3.41103435E-01,-2.03809763E-18
+1.21000000E+00,+0.00000000E+00,+1.00636235E+01,+2.78539346E-17,+1.00636235E+01,+2.76778385E-18,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,+3.30713434E-01,-7.10775582E-19,+3.30713434E-01,-2.14921896E-18
+1.22000000E+00,+0.00000000E+00,+8.60259456E+00,+2.54988110E-17,+8.60259456E+00,+2.96408378E-18,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,+3.20762718E-01,-7.20533397E-19,+3.20762718E-01,-2.24631280E-18
+1.23000000E+00,+0.00000000E+00,+7.54244273E+00,+2.32160040E-17,+7.54244273E+00,+3.07804843E-18,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,+3.11218516E-01,-7.24312128E-19,+3.11218516E-01,-2.32734266E-18
+1.24000000E+00,+0.00000000E+00,+6.73738076E+00,+2.11292050E-17,+6.73738076E+00,+3.13611561E-18,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,+3.02051754E-01,-7.21960345E-19,+3.02051754E-01,-2.39018756E-18
+1.25000000E+00,+0.00000000E+00,+6.10471541E+00,+1.92507874E-17,+6.10471541E+00,+3.15342914E-18,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,+2.93236507E-01,-7.13337154E-19,+2.93236507E-01,-2.43263420E-18
+1.26000000E+00,+0.00000000E+00,+5.59404332E+00,+1.75616090E-17,+5.59404332E+00,+3.13934089E-18,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,+2.84749544E-01,-6.98310979E-19,+2.84749544E-01,-2.45236908E-18
