s,n,Re(f_ibc3.11),Im(f_ibc3.11),Abs(f_ibc3.11),Arg(f_ibc3.11),Re(f_ibc3.21),Im(f_ibc3.21),Abs(f_ibc3.21),Arg(f_ibc3.21),Re(f_ibc3.12),Im(f_ibc3.12),Abs(f_ibc3.12),Arg(f_ibc3.12),Re(f_ibc3.22),Im(f_ibc3.22),Abs(f_ibc3.22),Arg(f_ibc3.22)
+0.00000000E+00,+0.00000000E+00,-5.80181685E-03,-7.59483757E-02,+7.61696583E-02,-1.64703983E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,-9.98957179E-01,+3.22759042E-02,+9.99478453E-01,+3.10929429E+00
+0.00000000E+00,+1.00000000E+00,-9.87863223E-01,-1.09496465E-01,+9.93913086E-01,-3.03120154E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,-2.41781470E-02,+1.53601967E-01,+1.55493238E-01,+1.72692307E+00
+0.00000000E+00,+2.00000000E+00,-3.99363210E-01,+4.89767533E-01,+6.31951905E-01,+2.25486552E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,-5.49806132E-01,-4.97513165E-01,+7.41489131E-01,-2.40608336E+00
+0.00000000E+00,+3.00000000E+00,-7.39103443E-01,+4.39123609E-01,+8.59711255E-01,+2.60550043E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,-9.25932190E-01,-2.61881212E-01,+9.62253704E-01,-2.86596181E+00
+0.00000000E+00,+4.00000000E+00,-4.35647449E-04,+2.08676223E-02,+2.08721692E-02,+1.59167001E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,-2.18905181E-01,-4.13504175E-01,+4.67873039E-01,-2.05767895E+00
+0.00000000E+00,+5.00000000E+00,-1.88339225E-06,-1.37236610E-03,+1.37236739E-03,-1.57216869E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,-1.56669469E-03,-3.95504761E-02,+3.95814943E-02,-1.61038816E+00
