s1,s2,Re(z_ibc1.tm),Im(z_ibc1.tm),Abs(z_ibc1.tm),Arg(z_ibc1.tm),Re(z_ibc1.te),Im(z_ibc1.te),Abs(z_ibc1.te),Arg(z_ibc1.te)
+0.00000000E+00,+0.00000000E+00,+8.61876847E-03,+2.06704491E-01,+2.06884097E-01,+1.52912438E+00,+8.61876847E-03,+2.06704491E-01,+2.06884097E-01,+1.52912438E+00
+1.00000000E-03,+0.00000000E+00,+8.61877274E-03,+2.06704486E-01,+2.06884093E-01,+1.52912436E+00,+8.61877274E-03,+2.06704486E-01,+2.06884093E-01,+1.52912436E+00
+2.00000000E-03,+0.00000000E+00,+8.61878553E-03,+2.06704472E-01,+2.06884080E-01,+1.52912429E+00,+8.61878553E-03,+2.06704472E-01,+2.06884080E-01,+1.52912429E+00
+3.00000000E-03,+0.00000000E+00,+8.61880686E-03,+2.06704449E-01,+2.06884057E-01,+1.52912418E+00,+8.61880686E-03,+2.06704449E-01,+2.06884057E-01,+1.52912418E+00
+4.00000000E-03,+0.00000000E+00,+8.61883671E-03,+2.06704416E-01,+2.06884026E-01,+1.52912403E+00,+8.61883671E-03,+2.06704416E-01,+2.06884026E-01,+1.52912403E+00
+5.00000000E-03,+0.00000000E+00,+8.61887510E-03,+2.06704374E-01,+2.06883985E-01,+1.52912384E+00,+8.61887510E-03,+2.06704374E-01,+2.06883985E-01,+1.52912384E+00
+6.00000000E-03,+0.00000000E+00,+8.61892202E-03,+2.06704323E-01,+2.06883936E-01,+1.52912360E+00,+8.61892202E-03,+2.06704323E-01,+2.06883936E-01,+1.52912360E+00
+7.00000000E-03,+0.00000000E+00,+8.61897747E-03,+2.06704263E-01,+2.06883878E-01,+1.52912332E+00,+8.61897747E-03,+2.06704263E-01,+2.06883878E-01,+1.52912332E+00
+8.00000000E-03,+0.00000000E+00,+8.61904145E-03,+2.06704193E-01,+2.06883811E-01,+1.52912300E+00,+8.61904145E-03,+2.06704193E-01,+2.06883811E-01,+1.52912300E+00
+9.00000000E-03,+0.00000000E+00,+8.61911397E-03,+2.06704113E-01,+2.06883734E-01,+1.52912263E+00,+8.61911397E-03,+2.06704113E-01,+2.06883734E-01,+1.52912263E+00
+1.00000000E-02,+0.00000000E+00,+8.61919502E-03,+2.06704025E-01,+2.06883649E-01,+1.52912222E+00,+8.61919502E-03,+2.06704025E-01,+2.06883649E-01,+1.52912222E+00
+1.10000000E-02,+0.00000000E+00,+8.61928461E-03,+2.06703927E-01,+2.06883555E-01,+1.52912177E+00,+8.61928461E-03,+2.06703927E-01,+2.06883555E-01,+1.52912177E+00
+1.20000000E-02,+0.00000000E+00,+8.61938274E-03,+2.06703819E-01,+2.06883452E-01,+1.52912128E+00,+8.61938274E-03,+2.06703819E-01,+2.06883452E-01,+1.52912128E+00
+1.30000000E-02,+0.00000000E+00,+8.61948940E-03,+2.06703703E-01,+2.06883340E-01,+1.52912074E+00,+8.61948940E-03,+2.06703703E-01,+2.06883340E-01,+1.52912074E+00
+1.40000000E-02,+0.00000000E+00,+8.61960461E-03,+2.06703577E-01,+2.06883219E-01,+1.52912016E+00,+8.61960461E-03,+2.06703577E-01,+2.06883219E-01,+1.52912016E+00
+1.50000000E-02,+0.00000000E+00,+8.61972836E-03,+2.06703441E-01,+2.06883089E-01,+1.52911953E+00,+8.61972836E-03,+2.06703441E-01,+2.06883089E-01,+1.52911953E+00
+1.60000000E-02,+0.00000000E+00,+8.61986065E-03,+2.06703297E-01,+2.06882950E-01,+1.52911886E+00,+8.61986065E-03,+2.06703297E-01,+2.06882950E-01,+1.52911886E+00
+1.70000000E-02,+0.00000000E+00,+8.62000149E-03,+2.06703143E-01,+2.06882802E-01,+1.52911815E+00,+8.62000149E-03,+2.06703143E-01,+2.06882802E-01,+1.52911815E+00
+1.80000000E-02,+0.00000000E+00,+8.62015088E-03,+2.06702979E-01,+2.06882645E-01,+1.52911740E+00,+8.62015088E-03,+2.06702979E-01,+2.06882645E-01,+1.52911740E+00
+1.90000000E-02,+0.00000000E+00,+8.62030882E-03,+2.06702807E-01,+2.06882479E-01,+1.52911660E+00,+8.62030882E-03,+2.06702807E-01,+2.06882479E-01,+1.52911660E+00
+2.00000000E-02,+0.00000000E+00,+8.62047531E-03,+2.06702625E-01,+2.06882304E-01,+1.52911576E+00,+8.62047531E-03,+2.06702625E-01,+2.06882304E-01,+1.52911576E+00
+2.10000000E-02,+0.00000000E+00,+8.62065035E-03,+2.06702433E-01,+2.06882120E-01,+1.52911488E+00,+8.62065035E-03,+2.06702433E-01,+2.06882120E-01,+1.52911488E+00
+2.20000000E-02,+0.00000000E+00,+8.62083395E-03,+2.06702232E-01,+2.06881927E-01,+1.52911395E+00,+8.62083395E-03,+2.06702232E-01,+2.06881927E-01,+1.52911395E+00
+2.30000000E-02,+0.00000000E+00,+8.62102611E-03,+2.06702022E-01,+2.06881725E-01,+1.52911298E+00,+8.62102611E-03,+2.06702022E-01,+2.06881725E-01,+1.52911298E+00
+2.40000000E-02,+0.00000000E+00,+8.62122684E-03,+2.06701803E-01,+2.06881514E-01,+1.52911196E+00,+8.62122684E-03,+2.06701803E-01,+2.06881514E-01,+1.52911196E+00
+2.50000000E-02,+0.00000000E+00,+8.62143613E-03,+2.06701574E-01,+2.06881294E-01,+1.52911091E+00,+8.62143613E-03,+2.06701574E-01,+2.06881294E-01,+1.52911091E+00
+2.60000000E-02,+0.00000000E+00,+8.62165399E-03,+2.06701336E-01,+2.06881065E-01,+1.52910981E+00,+8.62165399E-03,+2.06701336E-01,+2.06881065E-01,+1.52910981E+00
+2.70000000E-02,+0.00000000E+00,+8.62188043E-03,+2.06701088E-01,+2.06880827E-01,+1.52910866E+00,+8.62188043E-03,+2.06701088E-01,+2.06880827E-01,+1.52910866E+00
+2.80000000E-02,+0.00000000E+00,+8.62211543E-03,+2.06700831E-01,+2.06880580E-01,+1.52910748E+00,+8.62211543E-03,+2.06700831E-01,+2.06880580E-01,+1.52910748E+00
+2.90000000E-02,+0.00000000E+00,+8.62235902E-03,+2.06700565E-01,+2.06880324E-01,+1.52910625E+00,+8.62235902E-03,+2.06700565E-01,+2.06880324E-01,+1.52910625E+00
+3.00000000E-02,+0.00000000E+00,+8.62261119E-03,+2.06700289E-01,+2.06880059E-01,+1.52910497E+00,+8.62261119E-03,+2.06700289E-01,+2.06880059E-01,+1.52910497E+00
