s1,s2,Re(r_ap.tm),Im(r_ap.tm),Abs(r_ap.tm),Arg(r_ap.tm),Re(r_ap.te),Im(r_ap.te),Abs(r_ap.te),Arg(r_ap.te)
+3.35000000E-01,+0.00000000E+00,-4.56999539E-01,-8.89466931E-01,+1.00000000E+00,+6.28063379E+01,-3.57899919E-01,-9.33759952E-01,+1.00000000E+00,+6.90287212E+01
+3.36000000E-01,+0.00000000E+00,-4.57298585E-01,-8.89313220E-01,+1.00000000E+00,+6.27870729E+01,-3.57570247E-01,-9.33886245E-01,+1.00000000E+00,+6.90489487E+01
+3.37000000E-01,+0.00000000E+00,-4.57598646E-01,-8.89158860E-01,+1.00000000E+00,+6.27677392E+01,-3.57239251E-01,-9.34012911E-01,+1.00000000E+00,+6.90692545E+01
+3.38000000E-01,+0.00000000E+00,-4.57899723E-01,-8.89003849E-01,+1.00000000E+00,+6.27483367E+01,-3.56906929E-01,-9.34139949E-01,+1.00000000E+00,+6.90896390E+01
+3.39000000E-01,+0.00000000E+00,-4.58201817E-01,-8.88848184E-01,+1.00000000E+00,+6.27288652E+01,-3.56573277E-01,-9.34267359E-01,+1.00000000E+00,+6.91101023E+01
+3.40000000E-01,+0.00000000E+00,-4.58504929E-01,-8.88691865E-01,+1.00000000E+00,+6.27093247E+01,-3.56238292E-01,-9.34395141E-01,+1.00000000E+00,+6.91306445E+01
+3.41000000E-01,+0.00000000E+00,-4.58809060E-01,-8.88534887E-01,+1.00000000E+00,+6.26897150E+01,-3.55901969E-01,-9.34523295E-01,+1.00000000E+00,+6.91512659E+01
+3.42000000E-01,+0.00000000E+00,-4.59114212E-01,-8.88377251E-01,+1.00000000E+00,+6.26700360E+01,-3.55564305E-01,-9.34651820E-01,+1.00000000E+00,+6.91719667E+01
+3.43000000E-01,+0.00000000E+00,-4.59420386E-01,-8.88218953E-01,+1.00000000E+00,+6.26502876E+01,-3.55225297E-01,-9.34780717E-01,+1.00000000E+00,+6.91927471E+01
+3.44000000E-01,+0.00000000E+00,-4.59727583E-01,-8.88059992E-01,+1.00000000E+00,+6.26304697E+01,-3.54884940E-01,-9.34909985E-01,+1.00000000E+00,+6.92136072E+01
+3.45000000E-01,+0.00000000E+00,-4.60035804E-01,-8.87900365E-01,+1.00000000E+00,+6.26105821E+01,-3.54543232E-01,-9.35039623E-01,+1.00000000E+00,+6.92345473E+01
+3.46000000E-01,+0.00000000E+00,-4.60345051E-01,-8.87740071E-01,+1.00000000E+00,+6.25906248E+01,-3.54200168E-01,-9.35169632E-01,+1.00000000E+00,+6.92555675E+01
+3.47000000E-01,+0.00000000E+00,-4.60655324E-01,-8.87579108E-01,+1.00000000E+00,+6.25705975E+01,-3.53855744E-01,-9.35300012E-01,+1.00000000E+00,+6.92766681E+01
+3.48000000E-01,+0.00000000E+00,-4.60966625E-01,-8.87417472E-01,+1.00000000E+00,+6.25505003E+01,-3.53509958E-01,-9.35430762E-01,+1.00000000E+00,+6.92978493E+01
+3.49000000E-01,+0.00000000E+00,-4.61278956E-01,-8.87255163E-01,+1.00000000E+00,+6.25303330E+01,-3.53162804E-01,-9.35561881E-01,+1.00000000E+00,+6.93191112E+01
+3.50000000E-01,+0.00000000E+00,-4.61592316E-01,-8.87092179E-01,+1.00000000E+00,+6.25100954E+01,-3.52814279E-01,-9.35693371E-01,+1.00000000E+00,+6.93404541E+01
+3.51000000E-01,+0.00000000E+00,-4.61906708E-01,-8.86928516E-01,+1.00000000E+00,+6.24897875E+01,-3.52464380E-01,-9.35825230E-01,+1.00000000E+00,+6.93618781E+01
+3.52000000E-01,+0.00000000E+00,-4.62222134E-01,-8.86764173E-01,+1.00000000E+00,+6.24694091E+01,-3.52113103E-01,-9.35957458E-01,+1.00000000E+00,+6.93833835E+01
+3.53000000E-01,+0.00000000E+00,-4.62538593E-01,-8.86599149E-01,+1.00000000E+00,+6.24489600E+01,-3.51760443E-01,-9.36090055E-01,+1.00000000E+00,+6.94049705E+01
+3.54000000E-01,+0.00000000E+00,-4.62856087E-01,-8.86433439E-01,+1.00000000E+00,+6.24284403E+01,-3.51406397E-01,-9.36223020E-01,+1.00000000E+00,+6.94266392E+01
+3.55000000E-01,+0.00000000E+00,-4.63174618E-01,-8.86267044E-01,+1.00000000E+00,+6.24078497E+01,-3.51050961E-01,-9.36356355E-01,+1.00000000E+00,+6.94483899E+01
+3.56000000E-01,+0.00000000E+00,-4.63494187E-01,-8.86099960E-01,+1.00000000E+00,+6.23871881E+01,-3.50694131E-01,-9.36490057E-01,+1.00000000E+00,+6.94702229E+01
+3.57000000E-01,+0.00000000E+00,-4.63814795E-01,-8.85932184E-01,+1.00000000E+00,+6.23664554E+01,-3.50335902E-01,-9.36624127E-01,+1.00000000E+00,+6.94921382E+01
+3.58000000E-01,+0.00000000E+00,-4.64136444E-01,-8.85763716E-01,+1.00000000E+00,+6.23456515E+01,-3.49976272E-01,-9.36758565E-01,+1.00000000E+00,+6.95141362E+01
+3.59000000E-01,+0.00000000E+00,-4.64459134E-01,-8.85594553E-01,+1.00000000E+00,+6.23247762E+01,-3.49615236E-01,-9.36893370E-01,+1.00000000E+00,+6.95362170E+01
+3.60000000E-01,+0.00000000E+00,-4.64782867E-01,-8.85424692E-01,+1.00000000E+00,+6.23038295E+01,-3.49252789E-01,-9.37028542E-01,+1.00000000E+00,+6.95583808E+01
+3.61000000E-01,+0.00000000E+00,-4.65107645E-01,-8.85254132E-01,+1.00000000E+00,+6.22828111E+01,-3.48888929E-01,-9.37164081E-01,+1.00000000E+00,+6.95806279E+01
+3.62000000E-01,+0.00000000E+00,-4.65433468E-01,-8.85082870E-01,+1.00000000E+00,+6.22617210E+01,-3.48523651E-01,-9.37299987E-01,+1.00000000E+00,+6.96029585E+01
+3.63000000E-01,+0.00000000E+00,-4.65760338E-01,-8.84910904E-01,+1.00000000E+00,+6.22405591E+01,-3.48156950E-01,-9.37436258E-01,+1.00000000E+00,+6.96253727E+01
+3.64000000E-01,+0.00000000E+00,-4.66088256E-01,-8.84738231E-01,+1.00000000E+00,+6.22193251E+01,-3.47788823E-01,-9.37572896E-01,+1.00000000E+00,+6.96478709E+01
+3.65000000E-01,+0.00000000E+00,-4.66417224E-01,-8.84564850E-01,+1.00000000E+00,+6.21980191E+01,-3.47419265E-01,-9.37709899E-01,+1.00000000E+00,+6.96704532E+01
+3.66000000E-01,+0.00000000E+00,-4.66747242E-01,-8.84390758E-01,+1.00000000E+00,+6.21766407E+01,-3.47048273E-01,-9.37847267E-01,+1.00000000E+00,+6.96931198E+01
+3.67000000E-01,+0.00000000E+00,-4.67078312E-01,-8.84215952E-01,+1.00000000E+00,+6.21551900E+01,-3.46675842E-01,-9.37985000E-01,+1.00000000E+00,+6.97158710E+01
+3.68000000E-01,+0.00000000E+00,-4.67410436E-01,-8.84040431E-01,+1.00000000E+00,+6.21336668E+01,-3.46301968E-01,-9.38123098E-01,+1.00000000E+00,+6.97387070E+01
+3.69000000E-01,+0.00000000E+00,-4.67743615E-01,-8.83864192E-01,+1.00000000E+00,+6.21120709E+01,-3.45926646E-01,-9.38261560E-01,+1.00000000E+00,+6.97616280E+01
+3.70000000E-01,+0.00000000E+00,-4.68077850E-01,-8.83687233E-01,+1.00000000E+00,+6.20904022E+01,-3.45549873E-01,-9.38400386E-01,+1.00000000E+00,+6.97846343E+01
+3.71000000E-01,+0.00000000E+00,-4.68413142E-01,-8.83509552E-01,+1.00000000E+00,+6.20686606E+01,-3.45171645E-01,-9.38539576E-01,+1.00000000E+00,+6.98077260E+01
+3.72000000E-01,+0.00000000E+00,-4.68749493E-01,-8.83331146E-01,+1.00000000E+00,+6.20468460E+01,-3.44791956E-01,-9.38679129E-01,+1.00000000E+00,+6.98309035E+01
+3.73000000E-01,+0.00000000E+00,-4.69086904E-01,-8.83152012E-01,+1.00000000E+00,+6.20249582E+01,-3.44410803E-01,-9.38819045E-01,+1.00000000E+00,+6.98541668E+01
+3.74000000E-01,+0.00000000E+00,-4.69425377E-01,-8.82972149E-01,+1.00000000E+00,+6.20029971E+01,-3.44028181E-01,-9.38959323E-01,+1.00000000E+00,+6.98775164E+01
+3.75000000E-01,+0.00000000E+00,-4.69764912E-01,-8.82791554E-01,+1.00000000E+00,+6.19809625E+01,-3.43644086E-01,-9.39099964E-01,+1.00000000E+00,+6.99009523E+01
+3.76000000E-01,+0.00000000E+00,-4.70105512E-01,-8.82610224E-01,+1.00000000E+00,+6.19588543E+01,-3.43258514E-01,-9.39240966E-01,+1.00000000E+00,+6.99244748E+01
+3.77000000E-01,+0.00000000E+00,-4.70447177E-01,-8.82428158E-01,+1.00000000E+00,+6.19366723E+01,-3.42871460E-01,-9.39382330E-01,+1.00000000E+00,+6.99480842E+01
+3.78000000E-01,+0.00000000E+00,-4.70789909E-01,-8.82245352E-01,+1.00000000E+00,+6.19144165E+01,-3.42482919E-01,-9.39524055E-01,+1.00000000E+00,+6.99717807E+01
+3.79000000E-01,+0.00000000E+00,-4.71133710E-01,-8.82061805E-01,+1.00000000E+00,+6.18920867E+01,-3.42092888E-01,-9.39666141E-01,+1.00000000E+00,+6.99955645E+01
+3.80000000E-01,+0.00000000E+00,-4.71478580E-01,-8.81877513E-01,+1.00000000E+00,+6.18696828E+01,-3.41701361E-01,-9.39808587E-01,+1.00000000E+00,+7.00194359E+01
+3.81000000E-01,+0.00000000E+00,-4.71824521E-01,-8.81692475E-01,+1.00000000E+00,+6.18472045E+01,-3.41308334E-01,-9.39951393E-01,+1.00000000E+00,+7.00433951E+01
+3.82000000E-01,+0.00000000E+00,-4.72171535E-01,-8.81506688E-01,+1.00000000E+00,+6.18246518E+01,-3.40913803E-01,-9.40094558E-01,+1.00000000E+00,+7.00674423E+01
+3.83000000E-01,+0.00000000E+00,-4.72519623E-01,-8.81320150E-01,+1.00000000E+00,+6.18020246E+01,-3.40517764E-01,-9.40238083E-01,+1.00000000E+00,+7.00915778E+01
+3.84000000E-01,+0.00000000E+00,-4.72868786E-01,-8.81132857E-01,+1.00000000E+00,+6.17793226E+01,-3.40120210E-01,-9.40381966E-01,+1.00000000E+00,+7.01158019E+01
+3.85000000E-01,+0.00000000E+00,-4.73219026E-01,-8.80944807E-01,+1.00000000E+00,+6.17565458E+01,-3.39721139E-01,-9.40526208E-01,+1.00000000E+00,+7.01401147E+01
+3.86000000E-01,+0.00000000E+00,-4.73570344E-01,-8.80755999E-01,+1.00000000E+00,+6.17336940E+01,-3.39320544E-01,-9.40670808E-01,+1.00000000E+00,+7.01645166E+01
+3.87000000E-01,+0.00000000E+00,-4.73922742E-01,-8.80566428E-01,+1.00000000E+00,+6.17107670E+01,-3.38918423E-01,-9.40815764E-01,+1.00000000E+00,+7.01890078E+01
+3.88000000E-01,+0.00000000E+00,-4.74276220E-01,-8.80376094E-01,+1.00000000E+00,+6.16877647E+01,-3.38514769E-01,-9.40961078E-01,+1.00000000E+00,+7.02135884E+01
+3.89000000E-01,+0.00000000E+00,-4.74630781E-01,-8.80184993E-01,+1.00000000E+00,+6.16646870E+01,-3.38109578E-01,-9.41106749E-01,+1.00000000E+00,+7.02382588E+01
+3.90000000E-01,+0.00000000E+00,-4.74986426E-01,-8.79993122E-01,+1.00000000E+00,+6.16415338E+01,-3.37702846E-01,-9.41252776E-01,+1.00000000E+00,+7.02630193E+01
+3.91000000E-01,+0.00000000E+00,-4.75343157E-01,-8.79800479E-01,+1.00000000E+00,+6.16183047E+01,-3.37294568E-01,-9.41399158E-01,+1.00000000E+00,+7.02878700E+01
+3.92000000E-01,+0.00000000E+00,-4.75700974E-01,-8.79607062E-01,+1.00000000E+00,+6.15949998E+01,-3.36884738E-01,-9.41545896E-01,+1.00000000E+00,+7.03128113E+01
+3.93000000E-01,+0.00000000E+00,-4.76059879E-01,-8.79412868E-01,+1.00000000E+00,+6.15716189E+01,-3.36473352E-01,-9.41692988E-01,+1.00000000E+00,+7.03378433E+01
+3.94000000E-01,+0.00000000E+00,-4.76419874E-01,-8.79217893E-01,+1.00000000E+00,+6.15481618E+01,-3.36060406E-01,-9.41840434E-01,+1.00000000E+00,+7.03629664E+01
+3.95000000E-01,+0.00000000E+00,-4.76780960E-01,-8.79022136E-01,+1.00000000E+00,+6.15246284E+01,-3.35645893E-01,-9.41988235E-01,+1.00000000E+00,+7.03881808E+01
+3.96000000E-01,+0.00000000E+00,-4.77143139E-01,-8.78825594E-01,+1.00000000E+00,+6.15010185E+01,-3.35229811E-01,-9.42136388E-01,+1.00000000E+00,+7.04134868E+01
+3.97000000E-01,+0.00000000E+00,-4.77506412E-01,-8.78628264E-01,+1.00000000E+00,+6.14773319E+01,-3.34812152E-01,-9.42284895E-01,+1.00000000E+00,+7.04388846E+01
+3.98000000E-01,+0.00000000E+00,-4.77870780E-01,-8.78430144E-01,+1.00000000E+00,+6.14535686E+01,-3.34392913E-01,-9.42433753E-01,+1.00000000E+00,+7.04643744E+01
+3.99000000E-01,+0.00000000E+00,-4.78236246E-01,-8.78231230E-01,+1.00000000E+00,+6.14297283E+01,-3.33972089E-01,-9.42582964E-01,+1.00000000E+00,+7.04899567E+01
+4.00000000E-01,+0.00000000E+00,-4.78602810E-01,-8.78031520E-01,+1.00000000E+00,+6.14058110E+01,-3.33549674E-01,-9.42732526E-01,+1.00000000E+00,+7.05156315E+01
+4.01000000E-01,+0.00000000E+00,-4.78970474E-01,-8.77831011E-01,+1.00000000E+00,+6.13818164E+01,-3.33125664E-01,-9.42882438E-01,+1.00000000E+00,+7.05413992E+01
+4.02000000E-01,+0.00000000E+00,-4.79339240E-01,-8.77629701E-01,+1.00000000E+00,+6.13577444E+01,-3.32700053E-01,-9.43032701E-01,+1.00000000E+00,+7.05672601E+01
+4.03000000E-01,+0.00000000E+00,-4.79709109E-01,-8.77427587E-01,+1.00000000E+00,+6.13335948E+01,-3.32272836E-01,-9.43183313E-01,+1.00000000E+00,+7.05932144E+01
+4.04000000E-01,+0.00000000E+00,-4.80080083E-01,-8.77224666E-01,+1.00000000E+00,+6.13093675E+01,-3.31844009E-01,-9.43334275E-01,+1.00000000E+00,+7.06192624E+01
+4.05000000E-01,+0.00000000E+00,-4.80452162E-01,-8.77020935E-01,+1.00000000E+00,+6.12850624E+01,-3.31413566E-01,-9.43485585E-01,+1.00000000E+00,+7.06454044E+01
+4.06000000E-01,+0.00000000E+00,-4.80825350E-01,-8.76816391E-01,+1.00000000E+00,+6.12606792E+01,-3.30981501E-01,-9.43637243E-01,+1.00000000E+00,+7.06716406E+01
+4.07000000E-01,+0.00000000E+00,-4.81199646E-01,-8.76611031E-01,+1.00000000E+00,+6.12362178E+01,-3.30547810E-01,-9.43789248E-01,+1.00000000E+00,+7.06979713E+01
+4.08000000E-01,+0.00000000E+00,-4.81575054E-01,-8.76404854E-01,+1.00000000E+00,+6.12116781E+01,-3.30112487E-01,-9.43941601E-01,+1.00000000E+00,+7.07243968E+01
+4.09000000E-01,+0.00000000E+00,-4.81951573E-01,-8.76197855E-01,+1.00000000E+00,+6.11870599E+01,-3.29675528E-01,-9.44094299E-01,+1.00000000E+00,+7.07509174E+01
+4.10000000E-01,+0.00000000E+00,-4.82329207E-01,-8.75990032E-01,+1.00000000E+00,+6.11623630E+01,-3.29236926E-01,-9.44247344E-01,+1.00000000E+00,+7.07775334E+01
+4.11000000E-01,+0.00000000E+00,-4.82707956E-01,-8.75781382E-01,+1.00000000E+00,+6.11375873E+01,-3.28796677E-01,-9.44400733E-01,+1.00000000E+00,+7.08042450E+01
+4.12000000E-01,+0.00000000E+00,-4.83087821E-01,-8.75571903E-01,+1.00000000E+00,+6.11127325E+01,-3.28354775E-01,-9.44554467E-01,+1.00000000E+00,+7.08310526E+01
+4.13000000E-01,+0.00000000E+00,-4.83468806E-01,-8.75361590E-01,+1.00000000E+00,+6.10877986E+01,-3.27911215E-01,-9.44708545E-01,+1.00000000E+00,+7.08579563E+01
+4.14000000E-01,+0.00000000E+00,-4.83850910E-01,-8.75150442E-01,+1.00000000E+00,+6.10627854E+01,-3.27465991E-01,-9.44862966E-01,+1.00000000E+00,+7.08849566E+01
+4.15000000E-01,+0.00000000E+00,-4.84234136E-01,-8.74938456E-01,+1.00000000E+00,+6.10376927E+01,-3.27019098E-01,-9.45017730E-01,+1.00000000E+00,+7.09120536E+01
+4.16000000E-01,+0.00000000E+00,-4.84618486E-01,-8.74725627E-01,+1.00000000E+00,+6.10125203E+01,-3.26570530E-01,-9.45172835E-01,+1.00000000E+00,+7.09392477E+01
+4.17000000E-01,+0.00000000E+00,-4.85003960E-01,-8.74511955E-01,+1.00000000E+00,+6.09872681E+01,-3.26120282E-01,-9.45328282E-01,+1.00000000E+00,+7.09665392E+01
+4.18000000E-01,+0.00000000E+00,-4.85390561E-01,-8.74297434E-01,+1.00000000E+00,+6.09619360E+01,-3.25668349E-01,-9.45484070E-01,+1.00000000E+00,+7.09939284E+01
+4.19000000E-01,+0.00000000E+00,-4.85778289E-01,-8.74082063E-01,+1.00000000E+00,+6.09365236E+01,-3.25214724E-01,-9.45640198E-01,+1.00000000E+00,+7.10214155E+01
+4.20000000E-01,+0.00000000E+00,-4.86167148E-01,-8.73865839E-01,+1.00000000E+00,+6.09110309E+01,-3.24759402E-01,-9.45796664E-01,+1.00000000E+00,+7.10490009E+01
+4.21000000E-01,+0.00000000E+00,-4.86557138E-01,-8.73648758E-01,+1.00000000E+00,+6.08854577E+01,-3.24302378E-01,-9.45953470E-01,+1.00000000E+00,+7.10766848E+01
+4.22000000E-01,+0.00000000E+00,-4.86948260E-01,-8.73430817E-01,+1.00000000E+00,+6.08598038E+01,-3.23843646E-01,-9.46110613E-01,+1.00000000E+00,+7.11044676E+01
+4.23000000E-01,+0.00000000E+00,-4.87340517E-01,-8.73212013E-01,+1.00000000E+00,+6.08340691E+01,-3.23383200E-01,-9.46268094E-01,+1.00000000E+00,+7.11323496E+01
+4.24000000E-01,+0.00000000E+00,-4.87733911E-01,-8.72992344E-01,+1.00000000E+00,+6.08082534E+01,-3.22921035E-01,-9.46425911E-01,+1.00000000E+00,+7.11603310E+01
+4.25000000E-01,+0.00000000E+00,-4.88128442E-01,-8.72771805E-01,+1.00000000E+00,+6.07823565E+01,-3.22457144E-01,-9.46584064E-01,+1.00000000E+00,+7.11884122E+01
+4.26000000E-01,+0.00000000E+00,-4.88524112E-01,-8.72550395E-01,+1.00000000E+00,+6.07563782E+01,-3.21991521E-01,-9.46742552E-01,+1.00000000E+00,+7.12165935E+01
+4.27000000E-01,+0.00000000E+00,-4.88920924E-01,-8.72328109E-01,+1.00000000E+00,+6.07303183E+01,-3.21524162E-01,-9.46901374E-01,+1.00000000E+00,+7.12448752E+01
+4.28000000E-01,+0.00000000E+00,-4.89318878E-01,-8.72104945E-01,+1.00000000E+00,+6.07041768E+01,-3.21055060E-01,-9.47060530E-01,+1.00000000E+00,+7.12732575E+01
+4.29000000E-01,+0.00000000E+00,-4.89717977E-01,-8.71880900E-01,+1.00000000E+00,+6.06779533E+01,-3.20584210E-01,-9.47220019E-01,+1.00000000E+00,+7.13017409E+01
+4.30000000E-01,+0.00000000E+00,-4.90118222E-01,-8.71655969E-01,+1.00000000E+00,+6.06516477E+01,-3.20111605E-01,-9.47379840E-01,+1.00000000E+00,+7.13303256E+01
+4.31000000E-01,+0.00000000E+00,-4.90519615E-01,-8.71430151E-01,+1.00000000E+00,+6.06252599E+01,-3.19637239E-01,-9.47539992E-01,+1.00000000E+00,+7.13590120E+01
+4.32000000E-01,+0.00000000E+00,-4.90922157E-01,-8.71203441E-01,+1.00000000E+00,+6.05987897E+01,-3.19161106E-01,-9.47700474E-01,+1.00000000E+00,+7.13878003E+01
+4.33000000E-01,+0.00000000E+00,-4.91325850E-01,-8.70975837E-01,+1.00000000E+00,+6.05722368E+01,-3.18683201E-01,-9.47861286E-01,+1.00000000E+00,+7.14166908E+01
+4.34000000E-01,+0.00000000E+00,-4.91730696E-01,-8.70747336E-01,+1.00000000E+00,+6.05456012E+01,-3.18203517E-01,-9.48022427E-01,+1.00000000E+00,+7.14456840E+01
+4.35000000E-01,+0.00000000E+00,-4.92136697E-01,-8.70517933E-01,+1.00000000E+00,+6.05188825E+01,-3.17722049E-01,-9.48183896E-01,+1.00000000E+00,+7.14747802E+01
+4.36000000E-01,+0.00000000E+00,-4.92543854E-01,-8.70287626E-01,+1.00000000E+00,+6.04920807E+01,-3.17238789E-01,-9.48345692E-01,+1.00000000E+00,+7.15039795E+01
+4.37000000E-01,+0.00000000E+00,-4.92952168E-01,-8.70056412E-01,+1.00000000E+00,+6.04651956E+01,-3.16753732E-01,-9.48507814E-01,+1.00000000E+00,+7.15332825E+01
+4.38000000E-01,+0.00000000E+00,-4.93361643E-01,-8.69824286E-01,+1.00000000E+00,+6.04382269E+01,-3.16266872E-01,-9.48670262E-01,+1.00000000E+00,+7.15626893E+01
+4.39000000E-01,+0.00000000E+00,-4.93772279E-01,-8.69591247E-01,+1.00000000E+00,+6.04111745E+01,-3.15778203E-01,-9.48833034E-01,+1.00000000E+00,+7.15922004E+01
+4.40000000E-01,+0.00000000E+00,-4.94184078E-01,-8.69357290E-01,+1.00000000E+00,+6.03840381E+01,-3.15287718E-01,-9.48996130E-01,+1.00000000E+00,+7.16218161E+01
+4.41000000E-01,+0.00000000E+00,-4.94597042E-01,-8.69122412E-01,+1.00000000E+00,+6.03568177E+01,-3.14795410E-01,-9.49159549E-01,+1.00000000E+00,+7.16515367E+01
+4.42000000E-01,+0.00000000E+00,-4.95011172E-01,-8.68886609E-01,+1.00000000E+00,+6.03295130E+01,-3.14301274E-01,-9.49323290E-01,+1.00000000E+00,+7.16813625E+01
+4.43000000E-01,+0.00000000E+00,-4.95426471E-01,-8.68649879E-01,+1.00000000E+00,+6.03021238E+01,-3.13805303E-01,-9.49487352E-01,+1.00000000E+00,+7.17112939E+01
+4.44000000E-01,+0.00000000E+00,-4.95842940E-01,-8.68412217E-01,+1.00000000E+00,+6.02746499E+01,-3.13307491E-01,-9.49651734E-01,+1.00000000E+00,+7.17413312E+01
+4.45000000E-01,+0.00000000E+00,-4.96260580E-01,-8.68173621E-01,+1.00000000E+00,+6.02470912E+01,-3.12807831E-01,-9.49816435E-01,+1.00000000E+00,+7.17714748E+01
+4.46000000E-01,+0.00000000E+00,-4.96679395E-01,-8.67934087E-01,+1.00000000E+00,+6.02194474E+01,-3.12306317E-01,-9.49981455E-01,+1.00000000E+00,+7.18017250E+01
+4.47000000E-01,+0.00000000E+00,-4.97099385E-01,-8.67693611E-01,+1.00000000E+00,+6.01917183E+01,-3.11802943E-01,-9.50146791E-01,+1.00000000E+00,+7.18320822E+01
+4.48000000E-01,+0.00000000E+00,-4.97520552E-01,-8.67452189E-01,+1.00000000E+00,+6.01639039E+01,-3.11297701E-01,-9.50312444E-01,+1.00000000E+00,+7.18625466E+01
+4.49000000E-01,+0.00000000E+00,-4.97942898E-01,-8.67209819E-01,+1.00000000E+00,+6.01360037E+01,-3.10790585E-01,-9.50478412E-01,+1.00000000E+00,+7.18931188E+01
+4.50000000E-01,+0.00000000E+00,-4.98366424E-01,-8.66966497E-01,+1.00000000E+00,+6.01080178E+01,-3.10281588E-01,-9.50644695E-01,+1.00000000E+00,+7.19237989E+01
+4.51000000E-01,+0.00000000E+00,-4.98791134E-01,-8.66722219E-01,+1.00000000E+00,+6.00799458E+01,-3.09770704E-01,-9.50811291E-01,+1.00000000E+00,+7.19545874E+01
+4.52000000E-01,+0.00000000E+00,-4.99217027E-01,-8.66476982E-01,+1.00000000E+00,+6.00517875E+01,-3.09257927E-01,-9.50978199E-01,+1.00000000E+00,+7.19854846E+01
+4.53000000E-01,+0.00000000E+00,-4.99644107E-01,-8.66230781E-01,+1.00000000E+00,+6.00235429E+01,-3.08743248E-01,-9.51145418E-01,+1.00000000E+00,+7.20164909E+01
+4.54000000E-01,+0.00000000E+00,-5.00072375E-01,-8.65983614E-01,+1.00000000E+00,+5.99952116E+01,-3.08226662E-01,-9.51312948E-01,+1.00000000E+00,+7.20476066E+01
+4.55000000E-01,+0.00000000E+00,-5.00501833E-01,-8.65735476E-01,+1.00000000E+00,+5.99667934E+01,-3.07708162E-01,-9.51480787E-01,+1.00000000E+00,+7.20788322E+01
+4.56000000E-01,+0.00000000E+00,-5.00932483E-01,-8.65486365E-01,+1.00000000E+00,+5.99382883E+01,-3.07187740E-01,-9.51648933E-01,+1.00000000E+00,+7.21101679E+01
+4.57000000E-01,+0.00000000E+00,-5.01364326E-01,-8.65236276E-01,+1.00000000E+00,+5.99096958E+01,-3.06665390E-01,-9.51817387E-01,+1.00000000E+00,+7.21416141E+01
+4.58000000E-01,+0.00000000E+00,-5.01797364E-01,-8.64985205E-01,+1.00000000E+00,+5.98810159E+01,-3.06141106E-01,-9.51986147E-01,+1.00000000E+00,+7.21731713E+01
+4.59000000E-01,+0.00000000E+00,-5.02231600E-01,-8.64733150E-01,+1.00000000E+00,+5.98522484E+01,-3.05614879E-01,-9.52155211E-01,+1.00000000E+00,+7.22048397E+01
+4.60000000E-01,+0.00000000E+00,-5.02667034E-01,-8.64480105E-01,+1.00000000E+00,+5.98233930E+01,-3.05086703E-01,-9.52324579E-01,+1.00000000E+00,+7.22366198E+01
+4.61000000E-01,+0.00000000E+00,-5.03103670E-01,-8.64226068E-01,+1.00000000E+00,+5.97944495E+01,-3.04556571E-01,-9.52494250E-01,+1.00000000E+00,+7.22685119E+01
+4.62000000E-01,+0.00000000E+00,-5.03541508E-01,-8.63971035E-01,+1.00000000E+00,+5.97654178E+01,-3.04024475E-01,-9.52664221E-01,+1.00000000E+00,+7.23005164E+01
+4.63000000E-01,+0.00000000E+00,-5.03980552E-01,-8.63715001E-01,+1.00000000E+00,+5.97362975E+01,-3.03490409E-01,-9.52834493E-01,+1.00000000E+00,+7.23326337E+01
+4.64000000E-01,+0.00000000E+00,-5.04420801E-01,-8.63457964E-01,+1.00000000E+00,+5.97070886E+01,-3.02954365E-01,-9.53005064E-01,+1.00000000E+00,+7.23648641E+01
+4.65000000E-01,+0.00000000E+00,-5.04862260E-01,-8.63199918E-01,+1.00000000E+00,+5.96777907E+01,-3.02416337E-01,-9.53175933E-01,+1.00000000E+00,+7.23972081E+01
+4.66000000E-01,+0.00000000E+00,-5.05304928E-01,-8.62940861E-01,+1.00000000E+00,+5.96484037E+01,-3.01876316E-01,-9.53347098E-01,+1.00000000E+00,+7.24296661E+01
+4.67000000E-01,+0.00000000E+00,-5.05748809E-01,-8.62680788E-01,+1.00000000E+00,+5.96189274E+01,-3.01334296E-01,-9.53518559E-01,+1.00000000E+00,+7.24622384E+01
+4.68000000E-01,+0.00000000E+00,-5.06193905E-01,-8.62419695E-01,+1.00000000E+00,+5.95893615E+01,-3.00790268E-01,-9.53690314E-01,+1.00000000E+00,+7.24949254E+01
+4.69000000E-01,+0.00000000E+00,-5.06640216E-01,-8.62157579E-01,+1.00000000E+00,+5.95597058E+01,-3.00244227E-01,-9.53862361E-01,+1.00000000E+00,+7.25277275E+01
+4.70000000E-01,+0.00000000E+00,-5.07087745E-01,-8.61894436E-01,+1.00000000E+00,+5.95299601E+01,-2.99696164E-01,-9.54034700E-01,+1.00000000E+00,+7.25606451E+01
+4.71000000E-01,+0.00000000E+00,-5.07536495E-01,-8.61630261E-01,+1.00000000E+00,+5.95001242E+01,-2.99146071E-01,-9.54207330E-01,+1.00000000E+00,+7.25936786E+01
+4.72000000E-01,+0.00000000E+00,-5.07986466E-01,-8.61365051E-01,+1.00000000E+00,+5.94701979E+01,-2.98593942E-01,-9.54380248E-01,+1.00000000E+00,+7.26268284E+01
+4.73000000E-01,+0.00000000E+00,-5.08437661E-01,-8.61098801E-01,+1.00000000E+00,+5.94401809E+01,-2.98039768E-01,-9.54553454E-01,+1.00000000E+00,+7.26600950E+01
