s1,s2,Re(z_ibc3.11),Im(z_ibc3.11),Abs(z_ibc3.11),Arg(z_ibc3.11),Re(z_ibc3.21),Im(z_ibc3.21),Abs(z_ibc3.21),Arg(z_ibc3.21),Re(z_ibc3.12),Im(z_ibc3.12),Abs(z_ibc3.12),Arg(z_ibc3.12),Re(z_ibc3.22),Im(z_ibc3.22),Abs(z_ibc3.22),Arg(z_ibc3.22)
+1.60000000E-01,+0.00000000E+00,+2.35972178E-15,-5.71181359E+02,+5.71181359E+02,-1.57079633E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-2.63312170E-15,+5.74663497E+02,+5.74663497E+02,+1.57079633E+00
+1.70000000E-01,+0.00000000E+00,+2.30902845E-15,-5.69973557E+02,+5.69973557E+02,-1.57079633E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-2.61651593E-15,+5.73900416E+02,+5.73900416E+02,+1.57079633E+00
+1.80000000E-01,+0.00000000E+00,+2.25565045E-15,-5.68695962E+02,+5.68695962E+02,-1.57079633E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-2.59900895E-15,+5.73093470E+02,+5.73093470E+02,+1.57079633E+00
+1.90000000E-01,+0.00000000E+00,+2.19965329E-15,-5.67349158E+02,+5.67349158E+02,-1.57079633E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-2.58061854E-15,+5.72243064E+02,+5.72243064E+02,+1.57079633E+00
+2.00000000E-01,+0.00000000E+00,+2.14110544E-15,-5.65933759E+02,+5.65933759E+02,-1.57079633E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-2.56136324E-15,+5.71349628E+02,+5.71349628E+02,+1.57079633E+00
+2.10000000E-01,+0.00000000E+00,+2.08007814E-15,-5.64450409E+02,+5.64450409E+02,-1.57079633E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-2.54126238E-15,+5.70413609E+02,+5.70413609E+02,+1.57079633E+00
+2.20000000E-01,+0.00000000E+00,+2.01664538E-15,-5.62899779E+02,+5.62899779E+02,-1.57079633E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-2.52033599E-15,+5.69435472E+02,+5.69435472E+02,+1.57079633E+00
+2.30000000E-01,+0.00000000E+00,+1.95088365E-15,-5.61282565E+02,+5.61282565E+02,-1.57079633E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-2.49860479E-15,+5.68415704E+02,+5.68415704E+02,+1.57079633E+00
+2.40000000E-01,+0.00000000E+00,+1.88287191E-15,-5.59599492E+02,+5.59599492E+02,-1.57079633E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-2.47609016E-15,+5.67354805E+02,+5.67354805E+02,+1.57079633E+00
+2.50000000E-01,+0.00000000E+00,+1.81269138E-15,-5.57851308E+02,+5.57851308E+02,-1.57079633E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-2.45281409E-15,+5.66253295E+02,+5.66253295E+02,+1.57079633E+00
