s1,s2,Re(r_ibc4.11),Im(r_ibc4.11),Abs(r_ibc4.11),Arg(r_ibc4.11),Re(r_ibc4.21),Im(r_ibc4.21),Abs(r_ibc4.21),Arg(r_ibc4.21),Re(r_ibc4.12),Im(r_ibc4.12),Abs(r_ibc4.12),Arg(r_ibc4.12),Re(r_ibc4.22),Im(r_ibc4.22),Abs(r_ibc4.22),Arg(r_ibc4.22)
+2.20000000E-01,+0.00000000E+00,-3.35387212E-01,-9.42080367E-01,+1.00000000E+00,+7.04039142E+01,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-2.96767161E-01,-9.54949869E-01,+1.00000000E+00,+7.27364656E+01
+2.30000000E-01,+0.00000000E+00,-3.36267009E-01,-9.41766690E-01,+1.00000000E+00,+7.03503975E+01,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-2.93920976E-01,-9.55829723E-01,+1.00000000E+00,+7.29071543E+01
+2.40000000E-01,+0.00000000E+00,-3.37194164E-01,-9.41435126E-01,+1.00000000E+00,+7.02939807E+01,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-2.90931140E-01,-9.56743995E-01,+1.00000000E+00,+7.30862898E+01
+2.50000000E-01,+0.00000000E+00,-3.38169843E-01,-9.41085096E-01,+1.00000000E+00,+7.02345898E+01,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-2.87795272E-01,-9.57691955E-01,+1.00000000E+00,+7.32739919E+01
+2.60000000E-01,+0.00000000E+00,-3.39195281E-01,-9.40715983E-01,+1.00000000E+00,+7.01721462E+01,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-2.84510857E-01,-9.58672818E-01,+1.00000000E+00,+7.34703876E+01
+2.70000000E-01,+0.00000000E+00,-3.40271785E-01,-9.40327130E-01,+1.00000000E+00,+7.01065664E+01,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-2.81075246E-01,-9.59685733E-01,+1.00000000E+00,+7.36756108E+01
+2.80000000E-01,+0.00000000E+00,-3.41400741E-01,-9.39917834E-01,+1.00000000E+00,+7.00377623E+01,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-2.77485644E-01,-9.60729784E-01,+1.00000000E+00,+7.38898028E+01
+2.90000000E-01,+0.00000000E+00,-3.42583609E-01,-9.39487345E-01,+1.00000000E+00,+6.99656401E+01,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-2.73739109E-01,-9.61803982E-01,+1.00000000E+00,+7.41131126E+01
+3.00000000E-01,+0.00000000E+00,-3.43821937E-01,-9.39034864E-01,+1.00000000E+00,+6.98901010E+01,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-2.69832549E-01,-9.62907262E-01,+1.00000000E+00,+7.43456972E+01
+3.10000000E-01,+0.00000000E+00,-3.45117357E-01,-9.38559540E-01,+1.00000000E+00,+6.98110402E+01,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-2.65762709E-01,-9.64038476E-01,+1.00000000E+00,+7.45877220E+01
+3.20000000E-01,+0.00000000E+00,-3.46471591E-01,-9.38060465E-01,+1.00000000E+00,+6.97283469E+01,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-2.61526173E-01,-9.65196385E-01,+1.00000000E+00,+7.48393609E+01
+3.30000000E-01,+0.00000000E+00,-3.47886459E-01,-9.37536672E-01,+1.00000000E+00,+6.96419041E+01,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-2.57119351E-01,-9.66379656E-01,+1.00000000E+00,+7.51007970E+01
+3.40000000E-01,+0.00000000E+00,-3.49363878E-01,-9.36987129E-01,+1.00000000E+00,+6.95515880E+01,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-2.52538477E-01,-9.67586853E-01,+1.00000000E+00,+7.53722228E+01
+3.50000000E-01,+0.00000000E+00,-3.50905872E-01,-9.36410737E-01,+1.00000000E+00,+6.94572677E+01,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-2.47779600E-01,-9.68816427E-01,+1.00000000E+00,+7.56538408E+01
+3.60000000E-01,+0.00000000E+00,-3.52514575E-01,-9.35806323E-01,+1.00000000E+00,+6.93588049E+01,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-2.42838574E-01,-9.70066713E-01,+1.00000000E+00,+7.59458639E+01
+3.70000000E-01,+0.00000000E+00,-3.54192237E-01,-9.35172636E-01,+1.00000000E+00,+6.92560534E+01,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-2.37711054E-01,-9.71335912E-01,+1.00000000E+00,+7.62485158E+01
+3.80000000E-01,+0.00000000E+00,-3.55941232E-01,-9.34508341E-01,+1.00000000E+00,+6.91488587E+01,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-2.32392483E-01,-9.72622092E-01,+1.00000000E+00,+7.65620317E+01
+3.90000000E-01,+0.00000000E+00,-3.57764061E-01,-9.33812013E-01,+1.00000000E+00,+6.90370573E+01,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-2.26878087E-01,-9.73923166E-01,+1.00000000E+00,+7.68866590E+01
+4.00000000E-01,+0.00000000E+00,-3.59663365E-01,-9.33082131E-01,+1.00000000E+00,+6.89204765E+01,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-2.21162861E-01,-9.75236889E-01,+1.00000000E+00,+7.72226574E+01
+4.10000000E-01,+0.00000000E+00,-3.61641926E-01,-9.32317069E-01,+1.00000000E+00,+6.87989334E+01,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-2.15241563E-01,-9.76560838E-01,+1.00000000E+00,+7.75703003E+01
+4.20000000E-01,+0.00000000E+00,-3.63702681E-01,-9.31515088E-01,+1.00000000E+00,+6.86722347E+01,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-2.09108699E-01,-9.77892403E-01,+1.00000000E+00,+7.79298751E+01
+4.30000000E-01,+0.00000000E+00,-3.65848728E-01,-9.30674330E-01,+1.00000000E+00,+6.85401758E+01,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-2.02758514E-01,-9.79228771E-01,+1.00000000E+00,+7.83016841E+01
+4.40000000E-01,+0.00000000E+00,-3.68083338E-01,-9.29792803E-01,+1.00000000E+00,+6.84025397E+01,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-1.96184977E-01,-9.80566905E-01,+1.00000000E+00,+7.86860451E+01
+4.50000000E-01,+0.00000000E+00,-3.70409963E-01,-9.28868376E-01,+1.00000000E+00,+6.82590970E+01,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-1.89381770E-01,-9.81903531E-01,+1.00000000E+00,+7.90832928E+01
+4.60000000E-01,+0.00000000E+00,-3.72832246E-01,-9.27898764E-01,+1.00000000E+00,+6.81096044E+01,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-1.82342274E-01,-9.83235117E-01,+1.00000000E+00,+7.94937795E+01
+4.70000000E-01,+0.00000000E+00,-3.75354040E-01,-9.26881516E-01,+1.00000000E+00,+6.79538037E+01,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-1.75059553E-01,-9.84557846E-01,+1.00000000E+00,+7.99178763E+01
+4.80000000E-01,+0.00000000E+00,-3.77979413E-01,-9.25814001E-01,+1.00000000E+00,+6.77914211E+01,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-1.67526337E-01,-9.85867601E-01,+1.00000000E+00,+8.03559739E+01
+4.90000000E-01,+0.00000000E+00,-3.80712666E-01,-9.24693390E-01,+1.00000000E+00,+6.76221662E+01,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-1.59735006E-01,-9.87159930E-01,+1.00000000E+00,+8.08084846E+01
+5.00000000E-01,+0.00000000E+00,-3.83558351E-01,-9.23516644E-01,+1.00000000E+00,+6.74457299E+01,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-1.51677574E-01,-9.88430025E-01,+1.00000000E+00,+8.12758430E+01
+5.10000000E-01,+0.00000000E+00,-3.86521281E-01,-9.22280488E-01,+1.00000000E+00,+6.72617842E+01,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-1.43345668E-01,-9.89672683E-01,+1.00000000E+00,+8.17585078E+01
+5.20000000E-01,+0.00000000E+00,-3.89606553E-01,-9.20981397E-01,+1.00000000E+00,+6.70699798E+01,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-1.34730505E-01,-9.90882279E-01,+1.00000000E+00,+8.22569634E+01
+5.30000000E-01,+0.00000000E+00,-3.92819568E-01,-9.19615565E-01,+1.00000000E+00,+6.68699447E+01,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-1.25822875E-01,-9.92052722E-01,+1.00000000E+00,+8.27717217E+01
+5.40000000E-01,+0.00000000E+00,-3.96166046E-01,-9.18178885E-01,+1.00000000E+00,+6.66612828E+01,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-1.16613116E-01,-9.93177417E-01,+1.00000000E+00,+8.33033241E+01
+5.50000000E-01,+0.00000000E+00,-3.99652057E-01,-9.16666915E-01,+1.00000000E+00,+6.64435713E+01,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-1.07091086E-01,-9.94249214E-01,+1.00000000E+00,+8.38523436E+01
+5.60000000E-01,+0.00000000E+00,-4.03284041E-01,-9.15074851E-01,+1.00000000E+00,+6.62163591E+01,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-9.72461411E-02,-9.95260362E-01,+1.00000000E+00,+8.44193871E+01
+5.70000000E-01,+0.00000000E+00,-4.07068837E-01,-9.13397483E-01,+1.00000000E+00,+6.59791638E+01,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-8.70671042E-02,-9.96202449E-01,+1.00000000E+00,+8.50050980E+01
+5.80000000E-01,+0.00000000E+00,-4.11013711E-01,-9.11629162E-01,+1.00000000E+00,+6.57314695E+01,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-7.65422358E-02,-9.97066340E-01,+1.00000000E+00,+8.56101593E+01
+5.90000000E-01,+0.00000000E+00,-4.15126392E-01,-9.09763749E-01,+1.00000000E+00,+6.54727237E+01,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-6.56592018E-02,-9.97842106E-01,+1.00000000E+00,+8.62352965E+01
+6.00000000E-01,+0.00000000E+00,-4.19415104E-01,-9.07794564E-01,+1.00000000E+00,+6.52023339E+01,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-5.44050382E-02,-9.98518949E-01,+1.00000000E+00,+8.68812811E+01
+6.10000000E-01,+0.00000000E+00,-4.23888605E-01,-9.05714332E-01,+1.00000000E+00,+6.49196640E+01,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-4.27661144E-02,-9.99085111E-01,+1.00000000E+00,+8.75489346E+01
+6.20000000E-01,+0.00000000E+00,-4.28556232E-01,-9.03515111E-01,+1.00000000E+00,+6.46240301E+01,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-3.07280935E-02,-9.99527781E-01,+1.00000000E+00,+8.82391328E+01
+6.30000000E-01,+0.00000000E+00,-4.33427948E-01,-9.01188224E-01,+1.00000000E+00,+6.43146961E+01,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-1.82758893E-02,-9.99832982E-01,+1.00000000E+00,+8.89528104E+01
+6.40000000E-01,+0.00000000E+00,-4.38514388E-01,-8.98724169E-01,+1.00000000E+00,+6.39908684E+01,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-5.39362128E-03,-9.99985454E-01,+1.00000000E+00,+8.96909668E+01
+6.50000000E-01,+0.00000000E+00,-4.43826922E-01,-8.96112528E-01,+1.00000000E+00,+6.36516900E+01,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+7.93543517E-03,-9.99968514E-01,+1.00000000E+00,+9.04546717E+01
+6.60000000E-01,+0.00000000E+00,-4.49377715E-01,-8.93341855E-01,+1.00000000E+00,+6.32962342E+01,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+2.17289010E-02,-9.99763900E-01,+1.00000000E+00,+9.12450723E+01
+6.70000000E-01,+0.00000000E+00,-4.55179793E-01,-8.90399549E-01,+1.00000000E+00,+6.29234970E+01,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+3.60053504E-02,-9.99351597E-01,+1.00000000E+00,+9.20634006E+01
+6.80000000E-01,+0.00000000E+00,-4.61247125E-01,-8.87271711E-01,+1.00000000E+00,+6.25323885E+01,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+5.07843714E-02,-9.98709641E-01,+1.00000000E+00,+9.29109823E+01
+6.90000000E-01,+0.00000000E+00,-4.67594701E-01,-8.83942982E-01,+1.00000000E+00,+6.21217237E+01,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+6.60866321E-02,-9.97813889E-01,+1.00000000E+00,+9.37892467E+01
+7.00000000E-01,+0.00000000E+00,-4.74238630E-01,-8.80396344E-01,+1.00000000E+00,+6.16902111E+01,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+8.19339507E-02,-9.96637762E-01,+1.00000000E+00,+9.46997380E+01
+7.10000000E-01,+0.00000000E+00,-4.81196243E-01,-8.76612900E-01,+1.00000000E+00,+6.12364403E+01,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+9.83493722E-02,-9.95151949E-01,+1.00000000E+00,+9.56441279E+01
+7.20000000E-01,+0.00000000E+00,-4.88486207E-01,-8.72571616E-01,+1.00000000E+00,+6.07588672E+01,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+1.15357251E-01,-9.93324068E-01,+1.00000000E+00,+9.66242311E+01
+7.30000000E-01,+0.00000000E+00,-4.96128659E-01,-8.68249016E-01,+1.00000000E+00,+6.02557970E+01,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+1.32983338E-01,-9.91118273E-01,+1.00000000E+00,+9.76420222E+01
+7.40000000E-01,+0.00000000E+00,-5.04145345E-01,-8.63618823E-01,+1.00000000E+00,+5.97253651E+01,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+1.51254879E-01,-9.88494796E-01,+1.00000000E+00,+9.86996556E+01
