s1,s2,Re(r_ex.11),Im(r_ex.11),Abs(r_ex.11),Arg(r_ex.11),Re(r_ex.21),Im(r_ex.21),Abs(r_ex.21),Arg(r_ex.21),Re(r_ex.12),Im(r_ex.12),Abs(r_ex.12),Arg(r_ex.12),Re(r_ex.22),Im(r_ex.22),Abs(r_ex.22),Arg(r_ex.22)
+1.00000000E-01,+0.00000000E+00,-4.07336919E-01,-9.13277961E-01,+1.00000000E+00,+6.59623464E+01,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-4.01022679E-01,-9.16068126E-01,+1.00000000E+00,+6.63578733E+01
+1.10000000E-01,+0.00000000E+00,-4.07067015E-01,-9.13398295E-01,+1.00000000E+00,+6.59792781E+01,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-3.99409738E-01,-9.16772524E-01,+1.00000000E+00,+6.64587165E+01
+1.20000000E-01,+0.00000000E+00,-4.06774045E-01,-9.13528804E-01,+1.00000000E+00,+6.59976542E+01,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-3.97638990E-01,-9.17541952E-01,+1.00000000E+00,+6.65693369E+01
+1.30000000E-01,+0.00000000E+00,-4.06458742E-01,-9.13669136E-01,+1.00000000E+00,+6.60174282E+01,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-3.95709278E-01,-9.18375831E-01,+1.00000000E+00,+6.66897827E+01
+1.40000000E-01,+0.00000000E+00,-4.06121908E-01,-9.13818907E-01,+1.00000000E+00,+6.60385492E+01,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-3.93619340E-01,-9.19273526E-01,+1.00000000E+00,+6.68201064E+01
+1.50000000E-01,+0.00000000E+00,-4.05764415E-01,-9.13977702E-01,+1.00000000E+00,+6.60609618E+01,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-3.91367805E-01,-9.20234341E-01,+1.00000000E+00,+6.69603650E+01
+1.60000000E-01,+0.00000000E+00,-4.05387206E-01,-9.14145072E-01,+1.00000000E+00,+6.60846063E+01,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-3.88953193E-01,-9.21257518E-01,+1.00000000E+00,+6.71106203E+01
+1.70000000E-01,+0.00000000E+00,-4.04991300E-01,-9.14320538E-01,+1.00000000E+00,+6.61094180E+01,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-3.86373913E-01,-9.22342235E-01,+1.00000000E+00,+6.72709390E+01
+1.80000000E-01,+0.00000000E+00,-4.04577792E-01,-9.14503587E-01,+1.00000000E+00,+6.61353279E+01,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-3.83628262E-01,-9.23487605E-01,+1.00000000E+00,+6.74413925E+01
+1.90000000E-01,+0.00000000E+00,-4.04147853E-01,-9.14693672E-01,+1.00000000E+00,+6.61622618E+01,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-3.80714422E-01,-9.24692667E-01,+1.00000000E+00,+6.76220574E+01
+2.00000000E-01,+0.00000000E+00,-4.03702734E-01,-9.14890213E-01,+1.00000000E+00,+6.61901407E+01,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-3.77630457E-01,-9.25956391E-01,+1.00000000E+00,+6.78130153E+01
+2.10000000E-01,+0.00000000E+00,-4.03243770E-01,-9.15092598E-01,+1.00000000E+00,+6.62188805E+01,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-3.74374313E-01,-9.27277668E-01,+1.00000000E+00,+6.80143532E+01
+2.20000000E-01,+0.00000000E+00,-4.02772380E-01,-9.15300175E-01,+1.00000000E+00,+6.62483919E+01,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-3.70943813E-01,-9.28655312E-01,+1.00000000E+00,+6.82261636E+01
+2.30000000E-01,+0.00000000E+00,-4.02290070E-01,-9.15512261E-01,+1.00000000E+00,+6.62785799E+01,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-3.67336656E-01,-9.30088050E-01,+1.00000000E+00,+6.84485446E+01
+2.40000000E-01,+0.00000000E+00,-4.01798437E-01,-9.15728134E-01,+1.00000000E+00,+6.63093443E+01,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-3.63550416E-01,-9.31574525E-01,+1.00000000E+00,+6.86816000E+01
+2.50000000E-01,+0.00000000E+00,-4.01299173E-01,-9.15947037E-01,+1.00000000E+00,+6.63405788E+01,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-3.59582534E-01,-9.33113284E-01,+1.00000000E+00,+6.89254398E+01
+2.60000000E-01,+0.00000000E+00,-4.00794065E-01,-9.16168171E-01,+1.00000000E+00,+6.63721713E+01,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-3.55430320E-01,-9.34702780E-01,+1.00000000E+00,+6.91801800E+01
+2.70000000E-01,+0.00000000E+00,-4.00285002E-01,-9.16390701E-01,+1.00000000E+00,+6.64040035E+01,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-3.51090947E-01,-9.36341362E-01,+1.00000000E+00,+6.94459432E+01
+2.80000000E-01,+0.00000000E+00,-3.99773978E-01,-9.16613750E-01,+1.00000000E+00,+6.64359505E+01,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-3.46561448E-01,-9.38027272E-01,+1.00000000E+00,+6.97228585E+01
+2.90000000E-01,+0.00000000E+00,-3.99263095E-01,-9.16836398E-01,+1.00000000E+00,+6.64678809E+01,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-3.41838712E-01,-9.39758637E-01,+1.00000000E+00,+7.00110620E+01
+3.00000000E-01,+0.00000000E+00,-3.98754570E-01,-9.17057682E-01,+1.00000000E+00,+6.64996563E+01,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-3.36919480E-01,-9.41533464E-01,+1.00000000E+00,+7.03106971E+01
+3.10000000E-01,+0.00000000E+00,-3.98250736E-01,-9.17276595E-01,+1.00000000E+00,+6.65311310E+01,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-3.31800344E-01,-9.43349634E-01,+1.00000000E+00,+7.06219144E+01
+3.20000000E-01,+0.00000000E+00,-3.97754052E-01,-9.17492079E-01,+1.00000000E+00,+6.65621517E+01,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-3.26477738E-01,-9.45204891E-01,+1.00000000E+00,+7.09448727E+01
+3.30000000E-01,+0.00000000E+00,-3.97267104E-01,-9.17703028E-01,+1.00000000E+00,+6.65925573E+01,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-3.20947934E-01,-9.47096840E-01,+1.00000000E+00,+7.12797384E+01
+3.40000000E-01,+0.00000000E+00,-3.96792614E-01,-9.17908286E-01,+1.00000000E+00,+6.66221782E+01,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-3.15207041E-01,-9.49022930E-01,+1.00000000E+00,+7.16266869E+01
+3.50000000E-01,+0.00000000E+00,-3.96333446E-01,-9.18106638E-01,+1.00000000E+00,+6.66508363E+01,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-3.09250997E-01,-9.50980452E-01,+1.00000000E+00,+7.19859021E+01
+3.60000000E-01,+0.00000000E+00,-3.95892612E-01,-9.18296815E-01,+1.00000000E+00,+6.66783444E+01,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-3.03075563E-01,-9.52966528E-01,+1.00000000E+00,+7.23575775E+01
+3.70000000E-01,+0.00000000E+00,-3.95473279E-01,-9.18477482E-01,+1.00000000E+00,+6.67045055E+01,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-2.96676318E-01,-9.54978095E-01,+1.00000000E+00,+7.27419160E+01
+3.80000000E-01,+0.00000000E+00,-3.95078780E-01,-9.18647243E-01,+1.00000000E+00,+6.67291126E+01,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-2.90048656E-01,-9.57011900E-01,+1.00000000E+00,+7.31391310E+01
+3.90000000E-01,+0.00000000E+00,-3.94712617E-01,-9.18804631E-01,+1.00000000E+00,+6.67519480E+01,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-2.83187773E-01,-9.59064484E-01,+1.00000000E+00,+7.35494465E+01
+4.00000000E-01,+0.00000000E+00,-3.94378478E-01,-9.18948103E-01,+1.00000000E+00,+6.67727830E+01,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-2.76088668E-01,-9.61132170E-01,+1.00000000E+00,+7.39730978E+01
+4.10000000E-01,+0.00000000E+00,-3.94080241E-01,-9.19076038E-01,+1.00000000E+00,+6.67913766E+01,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-2.68746131E-01,-9.63211045E-01,+1.00000000E+00,+7.44103320E+01
+4.20000000E-01,+0.00000000E+00,-3.93821984E-01,-9.19186730E-01,+1.00000000E+00,+6.68074755E+01,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-2.61154736E-01,-9.65296951E-01,+1.00000000E+00,+7.48614089E+01
+4.30000000E-01,+0.00000000E+00,-3.93608004E-01,-9.19278380E-01,+1.00000000E+00,+6.68208129E+01,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-2.53308835E-01,-9.67385463E-01,+1.00000000E+00,+7.53266012E+01
+4.40000000E-01,+0.00000000E+00,-3.93442822E-01,-9.19349088E-01,+1.00000000E+00,+6.68311078E+01,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-2.45202550E-01,-9.69471871E-01,+1.00000000E+00,+7.58061959E+01
+4.50000000E-01,+0.00000000E+00,-3.93331199E-01,-9.19396850E-01,+1.00000000E+00,+6.68380642E+01,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-2.36829762E-01,-9.71551164E-01,+1.00000000E+00,+7.63004944E+01
+4.60000000E-01,+0.00000000E+00,-3.93278154E-01,-9.19419542E-01,+1.00000000E+00,+6.68413699E+01,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-2.28184104E-01,-9.73618003E-01,+1.00000000E+00,+7.68098141E+01
+4.70000000E-01,+0.00000000E+00,-3.93288975E-01,-9.19414913E-01,+1.00000000E+00,+6.68406955E+01,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-2.19258949E-01,-9.75666702E-01,+1.00000000E+00,+7.73344887E+01
+4.80000000E-01,+0.00000000E+00,-3.93369241E-01,-9.19380574E-01,+1.00000000E+00,+6.68356935E+01,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-2.10047405E-01,-9.77691203E-01,+1.00000000E+00,+7.78748697E+01
+4.90000000E-01,+0.00000000E+00,-3.93524835E-01,-9.19313986E-01,+1.00000000E+00,+6.68259965E+01,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-2.00542298E-01,-9.79685045E-01,+1.00000000E+00,+7.84313271E+01
+5.00000000E-01,+0.00000000E+00,-3.93761973E-01,-9.19212439E-01,+1.00000000E+00,+6.68112162E+01,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-1.90736164E-01,-9.81641338E-01,+1.00000000E+00,+7.90042510E+01
+5.10000000E-01,+0.00000000E+00,-3.94087217E-01,-9.19073047E-01,+1.00000000E+00,+6.67909417E+01,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-1.80621238E-01,-9.83552728E-01,+1.00000000E+00,+7.95940528E+01
+5.20000000E-01,+0.00000000E+00,-3.94507509E-01,-9.18892717E-01,+1.00000000E+00,+6.67647378E+01,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-1.70189439E-01,-9.85411363E-01,+1.00000000E+00,+8.02011664E+01
+5.30000000E-01,+0.00000000E+00,-3.95030188E-01,-9.18668139E-01,+1.00000000E+00,+6.67321431E+01,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-1.59432360E-01,-9.87208855E-01,+1.00000000E+00,+8.08260501E+01
+5.40000000E-01,+0.00000000E+00,-3.95663028E-01,-9.18395758E-01,+1.00000000E+00,+6.66926682E+01,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-1.48341250E-01,-9.88936233E-01,+1.00000000E+00,+8.14691882E+01
+5.50000000E-01,+0.00000000E+00,-3.96414262E-01,-9.18071747E-01,+1.00000000E+00,+6.66457928E+01,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-1.36907002E-01,-9.90583905E-01,+1.00000000E+00,+8.21310929E+01
+5.60000000E-01,+0.00000000E+00,-3.97292624E-01,-9.17691980E-01,+1.00000000E+00,+6.65909639E+01,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-1.25120138E-01,-9.92141598E-01,+1.00000000E+00,+8.28123063E+01
+5.70000000E-01,+0.00000000E+00,-3.98307383E-01,-9.17251998E-01,+1.00000000E+00,+6.65275926E+01,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-1.12970790E-01,-9.93598309E-01,+1.00000000E+00,+8.35134029E+01
+5.80000000E-01,+0.00000000E+00,-3.99468386E-01,-9.16746971E-01,+1.00000000E+00,+6.64550511E+01,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-1.00448685E-01,-9.94942240E-01,+1.00000000E+00,+8.42349916E+01
+5.90000000E-01,+0.00000000E+00,-4.00786104E-01,-9.16171654E-01,+1.00000000E+00,+6.63726692E+01,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-8.75431255E-02,-9.96160731E-01,+1.00000000E+00,+8.49777194E+01
+6.00000000E-01,+0.00000000E+00,-4.02271687E-01,-9.15520338E-01,+1.00000000E+00,+6.62797304E+01,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-7.42429688E-02,-9.97240182E-01,+1.00000000E+00,+8.57422737E+01
+6.10000000E-01,+0.00000000E+00,-4.03937014E-01,-9.14786800E-01,+1.00000000E+00,+6.61754679E+01,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-6.05366092E-02,-9.98165978E-01,+1.00000000E+00,+8.65293858E+01
+6.20000000E-01,+0.00000000E+00,-4.05794762E-01,-9.13964229E-01,+1.00000000E+00,+6.60590594E+01,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-4.64119541E-02,-9.98922385E-01,+1.00000000E+00,+8.73398353E+01
+6.30000000E-01,+0.00000000E+00,-4.07858470E-01,-9.13045162E-01,+1.00000000E+00,+6.59296220E+01,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-3.18564017E-02,-9.99492456E-01,+1.00000000E+00,+8.81744538E+01
+6.40000000E-01,+0.00000000E+00,-4.10142620E-01,-9.12021398E-01,+1.00000000E+00,+6.57862057E+01,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-1.68568160E-02,-9.99857914E-01,+1.00000000E+00,+8.90341298E+01
+6.50000000E-01,+0.00000000E+00,-4.12662720E-01,-9.10883900E-01,+1.00000000E+00,+6.56277872E+01,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-1.39950106E-03,-9.99999021E-01,+1.00000000E+00,+8.99198145E+01
+6.60000000E-01,+0.00000000E+00,-4.15435401E-01,-9.09622684E-01,+1.00000000E+00,+6.54532613E+01,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+1.45298266E-02,-9.99894436E-01,+1.00000000E+00,+9.08325270E+01
+6.70000000E-01,+0.00000000E+00,-4.18478520E-01,-9.08226695E-01,+1.00000000E+00,+6.52614327E+01,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+3.09460673E-02,-9.99521056E-01,+1.00000000E+00,+9.17733622E+01
+6.80000000E-01,+0.00000000E+00,-4.21811283E-01,-9.06683650E-01,+1.00000000E+00,+6.50510058E+01,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+4.78647698E-02,-9.98853825E-01,+1.00000000E+00,+9.27434976E+01
+6.90000000E-01,+0.00000000E+00,-4.25454376E-01,-9.04979875E-01,+1.00000000E+00,+6.48205727E+01,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+6.53021635E-02,-9.97865536E-01,+1.00000000E+00,+9.37442027E+01
+7.00000000E-01,+0.00000000E+00,-4.29430116E-01,-9.03100092E-01,+1.00000000E+00,+6.45686007E+01,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+8.32751946E-02,-9.96526589E-01,+1.00000000E+00,+9.47768491E+01
+7.10000000E-01,+0.00000000E+00,-4.33762617E-01,-9.01027187E-01,+1.00000000E+00,+6.42934166E+01,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+1.01801563E-01,-9.94804725E-01,+1.00000000E+00,+9.58429219E+01
+7.20000000E-01,+0.00000000E+00,-4.38477982E-01,-8.98741931E-01,+1.00000000E+00,+6.39931893E+01,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+1.20899762E-01,-9.92664721E-01,+1.00000000E+00,+9.69440332E+01
+7.30000000E-01,+0.00000000E+00,-4.43604520E-01,-8.96222645E-01,+1.00000000E+00,+6.36659091E+01,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+1.40589122E-01,-9.90068027E-01,+1.00000000E+00,+9.80819376E+01
+7.40000000E-01,+0.00000000E+00,-4.49172985E-01,-8.93444811E-01,+1.00000000E+00,+6.33093641E+01,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+1.60889854E-01,-9.86972368E-01,+1.00000000E+00,+9.92585503E+01
