s1,s2,Re(z_ibc4.tm),Im(z_ibc4.tm),Abs(z_ibc4.tm),Arg(z_ibc4.tm),Re(z_ibc4.te),Im(z_ibc4.te),Abs(z_ibc4.te),Arg(z_ibc4.te)
+0.00000000E+00,+0.00000000E+00,-0.00000000E+00,-5.28645126E+02,+5.28645126E+02,-1.57079633E+00,+0.00000000E+00,+5.28645126E+02,+5.28645126E+02,+1.57079633E+00
+1.00000000E-02,+0.00000000E+00,-0.00000000E+00,-5.28629180E+02,+5.28629180E+02,-1.57079633E+00,+0.00000000E+00,+5.28636410E+02,+5.28636410E+02,+1.57079633E+00
+2.00000000E-02,+0.00000000E+00,-0.00000000E+00,-5.28581343E+02,+5.28581343E+02,-1.57079633E+00,+0.00000000E+00,+5.28610264E+02,+5.28610264E+02,+1.57079633E+00
+3.00000000E-02,+0.00000000E+00,-0.00000000E+00,-5.28501614E+02,+5.28501614E+02,-1.57079633E+00,+0.00000000E+00,+5.28566687E+02,+5.28566687E+02,+1.57079633E+00
+4.00000000E-02,+0.00000000E+00,-0.00000000E+00,-5.28389994E+02,+5.28389994E+02,-1.57079633E+00,+0.00000000E+00,+5.28505679E+02,+5.28505679E+02,+1.57079633E+00
+5.00000000E-02,+0.00000000E+00,-0.00000000E+00,-5.28246482E+02,+5.28246482E+02,-1.57079633E+00,+0.00000000E+00,+5.28427240E+02,+5.28427240E+02,+1.57079633E+00
+6.00000000E-02,+0.00000000E+00,-0.00000000E+00,-5.28071079E+02,+5.28071079E+02,-1.57079633E+00,+0.00000000E+00,+5.28331370E+02,+5.28331370E+02,+1.57079633E+00
+7.00000000E-02,+0.00000000E+00,-0.00000000E+00,-5.27863784E+02,+5.27863784E+02,-1.57079633E+00,+0.00000000E+00,+5.28218070E+02,+5.28218070E+02,+1.57079633E+00
+8.00000000E-02,+0.00000000E+00,-0.00000000E+00,-5.27624598E+02,+5.27624598E+02,-1.57079633E+00,+0.00000000E+00,+5.28087338E+02,+5.28087338E+02,+1.57079633E+00
+9.00000000E-02,+0.00000000E+00,-0.00000000E+00,-5.27353520E+02,+5.27353520E+02,-1.57079633E+00,+0.00000000E+00,+5.27939176E+02,+5.27939176E+02,+1.57079633E+00
+1.00000000E-01,+0.00000000E+00,-0.00000000E+00,-5.27050551E+02,+5.27050551E+02,-1.57079633E+00,+0.00000000E+00,+5.27773583E+02,+5.27773583E+02,+1.57079633E+00
+1.10000000E-01,+0.00000000E+00,-0.00000000E+00,-5.26715690E+02,+5.26715690E+02,-1.57079633E+00,+0.00000000E+00,+5.27590559E+02,+5.27590559E+02,+1.57079633E+00
+1.20000000E-01,+0.00000000E+00,-0.00000000E+00,-5.26348938E+02,+5.26348938E+02,-1.57079633E+00,+0.00000000E+00,+5.27390104E+02,+5.27390104E+02,+1.57079633E+00
+1.30000000E-01,+0.00000000E+00,-0.00000000E+00,-5.25950294E+02,+5.25950294E+02,-1.57079633E+00,+0.00000000E+00,+5.27172218E+02,+5.27172218E+02,+1.57079633E+00
+1.40000000E-01,+0.00000000E+00,-0.00000000E+00,-5.25519759E+02,+5.25519759E+02,-1.57079633E+00,+0.00000000E+00,+5.26936901E+02,+5.26936901E+02,+1.57079633E+00
+1.50000000E-01,+0.00000000E+00,-0.00000000E+00,-5.25057332E+02,+5.25057332E+02,-1.57079633E+00,+0.00000000E+00,+5.26684154E+02,+5.26684154E+02,+1.57079633E+00
+1.60000000E-01,+0.00000000E+00,-0.00000000E+00,-5.24563014E+02,+5.24563014E+02,-1.57079633E+00,+0.00000000E+00,+5.26413975E+02,+5.26413975E+02,+1.57079633E+00
+1.70000000E-01,+0.00000000E+00,-0.00000000E+00,-5.24036804E+02,+5.24036804E+02,-1.57079633E+00,+0.00000000E+00,+5.26126366E+02,+5.26126366E+02,+1.57079633E+00
+1.80000000E-01,+0.00000000E+00,-0.00000000E+00,-5.23478703E+02,+5.23478703E+02,-1.57079633E+00,+0.00000000E+00,+5.25821326E+02,+5.25821326E+02,+1.57079633E+00
+1.90000000E-01,+0.00000000E+00,-0.00000000E+00,-5.22888710E+02,+5.22888710E+02,-1.57079633E+00,+0.00000000E+00,+5.25498855E+02,+5.25498855E+02,+1.57079633E+00
+2.00000000E-01,+0.00000000E+00,-0.00000000E+00,-5.22266826E+02,+5.22266826E+02,-1.57079633E+00,+0.00000000E+00,+5.25158953E+02,+5.25158953E+02,+1.57079633E+00
+2.10000000E-01,+0.00000000E+00,-0.00000000E+00,-5.21613050E+02,+5.21613050E+02,-1.57079633E+00,+0.00000000E+00,+5.24801620E+02,+5.24801620E+02,+1.57079633E+00
+2.20000000E-01,+0.00000000E+00,-0.00000000E+00,-5.20927383E+02,+5.20927383E+02,-1.57079633E+00,+0.00000000E+00,+5.24426857E+02,+5.24426857E+02,+1.57079633E+00
+2.30000000E-01,+0.00000000E+00,-0.00000000E+00,-5.20209824E+02,+5.20209824E+02,-1.57079633E+00,+0.00000000E+00,+5.24034662E+02,+5.24034662E+02,+1.57079633E+00
+2.40000000E-01,+0.00000000E+00,-0.00000000E+00,-5.19460374E+02,+5.19460374E+02,-1.57079633E+00,+0.00000000E+00,+5.23625037E+02,+5.23625037E+02,+1.57079633E+00
