s1,s2,Re(z_ibc3.tm),Im(z_ibc3.tm),Abs(z_ibc3.tm),Arg(z_ibc3.tm),Re(z_ibc3.te),Im(z_ibc3.te),Abs(z_ibc3.te),Arg(z_ibc3.te)
+0.00000000E+00,+0.00000000E+00,+8.82040274E-17,+9.14158791E-01,+9.14158791E-01,+1.57079633E+00,+8.82040274E-17,+9.14158791E-01,+9.14158791E-01,+1.57079633E+00
+1.47948687E-01,+0.00000000E+00,+8.13438289E-17,+9.04213532E-01,+9.04213532E-01,+1.57079633E+00,+8.96869966E-17,+9.14298466E-01,+9.14298466E-01,+1.57079633E+00
+2.95897374E-01,+0.00000000E+00,+6.24593176E-17,+8.75478787E-01,+8.75478787E-01,+1.57079633E+00,+9.44977240E-17,+9.14749222E-01,+9.14749222E-01,+1.57079633E+00
+4.43846061E-01,+0.00000000E+00,+3.59531480E-17,+8.30966350E-01,+8.30966350E-01,+1.57079633E+00,+1.03965916E-16,+9.15626156E-01,+9.15626156E-01,+1.57079633E+00
+5.91794748E-01,+0.00000000E+00,+7.30042480E-18,+7.74860384E-01,+7.74860384E-01,+1.57079633E+00,+1.21484716E-16,+9.17214753E-01,+9.17214753E-01,+1.57079633E+00
+7.39743436E-01,+0.00000000E+00,-1.86270658E-17,+7.11644159E-01,+7.11644159E-01,+1.57079633E+00,+1.56672772E-16,+9.20284161E-01,+9.20284161E-01,+1.57079633E+00
+8.87692123E-01,+0.00000000E+00,-3.85729071E-17,+6.45386809E-01,+6.45386809E-01,+1.57079633E+00,+2.48169253E-16,+9.27638917E-01,+9.27638917E-01,+1.57079633E+00
+1.03564081E+00,+0.00000000E+00,-5.10926316E-17,+5.79334271E-01,+5.79334271E-01,+1.57079633E+00,+8.29499066E-16,+9.62997457E-01,+9.62997457E-01,+1.57079633E+00
+1.18358950E+00,+0.00000000E+00,-5.61973369E-17,+5.15792638E-01,+5.15792638E-01,+1.57079633E+00,-1.96316795E-16,+8.44631236E-01,+8.44631236E-01,+1.57079633E+00
+1.33153818E+00,+0.00000000E+00,-5.48020009E-17,+4.56208890E-01,+4.56208890E-01,+1.57079633E+00,-1.24889856E-16,+8.88036559E-01,+8.88036559E-01,+1.57079633E+00
+1.47948687E+00,+0.00000000E+00,-4.82259406E-17,+4.01344557E-01,+4.01344557E-01,+1.57079633E+00,-7.27466494E-17,+8.96100500E-01,+8.96100500E-01,+1.57079633E+00
+1.62743556E+00,+0.00000000E+00,-3.78451546E-17,+3.51466636E-01,+3.51466636E-01,+1.57079633E+00,-4.74433354E-17,+8.99458170E-01,+8.99458170E-01,+1.57079633E+00
