s1,s2,Re(z_ex.11),Im(z_ex.11),Abs(z_ex.11),Arg(z_ex.11),Re(z_ex.21),Im(z_ex.21),Abs(z_ex.21),Arg(z_ex.21),Re(z_ex.12),Im(z_ex.12),Abs(z_ex.12),Arg(z_ex.12),Re(z_ex.22),Im(z_ex.22),Abs(z_ex.22),Arg(z_ex.22)
+0.00000000E+00,+3.15721764E-01,-1.17017062E-14,+9.07958650E-01,+9.07958650E-01,+1.57079633E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-1.27326011E-14,+8.91891121E-01,+8.91891121E-01,+1.57079633E+00
+0.00000000E+00,+3.31507852E-01,+1.48286830E-14,+9.06308228E-01,+9.06308228E-01,+1.57079633E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-3.92839052E-14,+8.88666533E-01,+8.88666533E-01,+1.57079633E+00
+0.00000000E+00,+3.47293940E-01,-6.77105709E-14,+9.04586317E-01,+9.04586317E-01,+1.57079633E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+4.07096870E-14,+8.85301696E-01,+8.85301696E-01,+1.57079633E+00
+0.00000000E+00,+3.63080029E-01,+6.46609647E-14,+9.02793859E-01,+9.02793859E-01,+1.57079633E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-8.86400024E-14,+8.81798372E-01,+8.81798372E-01,+1.57079633E+00
+0.00000000E+00,+3.78866117E-01,-1.05592528E-13,+9.00931828E-01,+9.00931828E-01,+1.57079633E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+7.93301017E-14,+8.78158387E-01,+8.78158387E-01,+1.57079633E+00
+0.00000000E+00,+3.94652205E-01,+8.86402467E-14,+8.99001230E-01,+8.99001230E-01,+1.57079633E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-1.09947140E-13,+8.74383620E-01,+8.74383620E-01,+1.57079633E+00
+0.00000000E+00,+4.10438293E-01,-1.09363056E-13,+8.97003098E-01,+8.97003098E-01,+1.57079633E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+8.21953508E-14,+8.70476010E-01,+8.70476010E-01,+1.57079633E+00
+0.00000000E+00,+4.26224381E-01,+6.91169619E-14,+8.94938495E-01,+8.94938495E-01,+1.57079633E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-9.06582329E-14,+8.66437546E-01,+8.66437546E-01,+1.57079633E+00
+0.00000000E+00,+4.42010470E-01,-6.74561266E-14,+8.92808512E-01,+8.92808512E-01,+1.57079633E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+4.16699177E-14,+8.62270268E-01,+8.62270268E-01,+1.57079633E+00
+0.00000000E+00,+4.57796558E-01,+8.30565507E-15,+8.90614263E-01,+8.90614263E-01,+1.57079633E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-3.13015200E-14,+8.57976263E-01,+8.57976263E-01,+1.57079633E+00
+0.00000000E+00,+4.73582646E-01,+5.31553091E-15,+8.88356889E-01,+8.88356889E-01,+1.57079633E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-2.86135500E-14,+8.53557664E-01,+8.53557664E-01,+1.57079633E+00
+0.00000000E+00,+4.89368734E-01,-6.63551006E-14,+8.86037550E-01,+8.86037550E-01,+1.57079633E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+4.00164198E-14,+8.49016646E-01,+8.49016646E-01,+1.57079633E+00
+0.00000000E+00,+5.05154822E-01,+6.94048605E-14,+8.83657430E-01,+8.83657430E-01,+1.57079633E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-8.86972023E-14,+8.44355424E-01,+8.44355424E-01,+1.57079633E+00
+0.00000000E+00,+5.20940911E-01,-1.06373067E-13,+8.81217734E-01,+8.81217734E-01,+1.57079633E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+7.94414630E-14,+8.39576250E-01,+8.39576250E-01,+1.57079633E+00
+0.00000000E+00,+5.36726999E-01,+7.84289592E-14,+8.78719682E-01,+8.78719682E-01,+1.57079633E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-9.70712895E-14,+8.34681409E-01,+8.34681409E-01,+1.57079633E+00
+0.00000000E+00,+5.52513087E-01,-7.91759879E-14,+8.76164513E-01,+8.76164513E-01,+1.57079633E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+5.32473507E-14,+8.29673221E-01,+8.29673221E-01,+1.57079633E+00
+0.00000000E+00,+5.68299175E-01,+1.79494623E-14,+8.73553483E-01,+8.73553483E-01,+1.57079633E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-3.89088903E-14,+8.24554033E-01,+8.24554033E-01,+1.57079633E+00
+0.00000000E+00,+5.84085263E-01,+3.54469197E-15,+8.70887861E-01,+8.70887861E-01,+1.57079633E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-2.55847517E-14,+8.19326219E-01,+8.19326219E-01,+1.57079633E+00
+0.00000000E+00,+5.99871352E-01,-6.78738264E-14,+8.68168927E-01,+8.68168927E-01,+1.57079633E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+4.19444724E-14,+8.13992177E-01,+8.13992177E-01,+1.57079633E+00
+0.00000000E+00,+6.15657440E-01,+7.25054724E-14,+8.65397976E-01,+8.65397976E-01,+1.57079633E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-8.90743485E-14,+8.08554326E-01,+8.08554326E-01,+1.57079633E+00
+0.00000000E+00,+6.31443528E-01,-1.00593636E-13,+8.62576310E-01,+8.62576310E-01,+1.57079633E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+7.29099406E-14,+8.03015105E-01,+8.03015105E-01,+1.57079633E+00
+0.00000000E+00,+6.47229616E-01,+5.83799004E-14,+8.59705243E-01,+8.59705243E-01,+1.57079633E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-7.52973152E-14,+7.97376968E-01,+7.97376968E-01,+1.57079633E+00
+0.00000000E+00,+6.63015705E-01,-4.10877779E-14,+8.56786094E-01,+8.56786094E-01,+1.57079633E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+1.70321231E-14,+7.91642383E-01,+7.91642383E-01,+1.57079633E+00
+0.00000000E+00,+6.78801793E-01,-2.97850255E-14,+8.53820188E-01,+8.53820188E-01,+1.57079633E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+6.95731744E-15,+7.85813829E-01,+7.85813829E-01,+1.57079633E+00
+0.00000000E+00,+6.94587881E-01,+5.11304094E-14,+8.50808857E-01,+8.50808857E-01,+1.57079633E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-6.68393197E-14,+7.79893795E-01,+7.79893795E-01,+1.57079633E+00
+0.00000000E+00,+7.10373969E-01,-9.49132946E-14,+8.47753433E-01,+8.47753433E-01,+1.57079633E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+6.72294162E-14,+7.73884775E-01,+7.73884775E-01,+1.57079633E+00
