s1,s2,Re(z_ibc3.tm),Im(z_ibc3.tm),Abs(z_ibc3.tm),Arg(z_ibc3.tm),Re(z_ibc3.te),Im(z_ibc3.te),Abs(z_ibc3.te),Arg(z_ibc3.te)
+0.00000000E+00,+0.00000000E+00,+2.19226949E-16,+9.28049969E-01,+9.28049969E-01,+1.57079633E+00,+2.19226949E-16,+9.28049969E-01,+9.28049969E-01,+1.57079633E+00
+1.47948687E-01,+0.00000000E+00,+2.11981848E-16,+9.17961228E-01,+9.17961228E-01,+1.57079633E+00,+2.12838496E-16,+9.26476341E-01,+9.26476341E-01,+1.57079633E+00
+2.95897374E-01,+0.00000000E+00,+1.91416863E-16,+8.88684949E-01,+8.88684949E-01,+1.57079633E+00,+1.93813484E-16,+9.21699992E-01,+9.21699992E-01,+1.57079633E+00
+4.43846061E-01,+0.00000000E+00,+1.60663117E-16,+8.42957655E-01,+8.42957655E-01,+1.57079633E+00,+1.62618694E-16,+9.13549558E-01,+9.13549558E-01,+1.57079633E+00
+5.91794748E-01,+0.00000000E+00,+1.23872556E-16,+7.84659827E-01,+7.84659827E-01,+1.57079633E+00,+1.20198099E-16,+9.01722052E-01,+9.01722052E-01,+1.57079633E+00
+7.39743436E-01,+0.00000000E+00,+8.51667917E-17,+7.18074717E-01,+7.18074717E-01,+1.57079633E+00,+6.82748896E-17,+8.85753595E-01,+8.85753595E-01,+1.57079633E+00
+8.87692123E-01,+0.00000000E+00,+4.78719120E-17,+6.47241779E-01,+6.47241779E-01,+1.57079633E+00,+9.90320684E-18,+8.64971075E-01,+8.64971075E-01,+1.57079633E+00
+1.03564081E+00,+0.00000000E+00,+1.41932543E-17,+5.75539334E-01,+5.75539334E-01,+1.57079633E+00,-4.95343652E-17,+8.38414719E-01,+8.38414719E-01,+1.57079633E+00
+1.18358950E+00,+0.00000000E+00,-1.47416973E-17,+5.05513397E-01,+5.05513397E-01,+1.57079633E+00,-1.00488962E-16,+8.04713418E-01,+8.04713418E-01,+1.57079633E+00
+1.33153818E+00,+0.00000000E+00,-3.86403746E-17,+4.38893629E-01,+4.38893629E-01,+1.57079633E+00,-1.25741804E-16,+7.61879157E-01,+7.61879157E-01,+1.57079633E+00
+1.47948687E+00,+0.00000000E+00,-5.77533567E-17,+3.76715345E-01,+3.76715345E-01,+1.57079633E+00,-9.34119897E-17,+7.06955067E-01,+7.06955067E-01,+1.57079633E+00
+1.62743556E+00,+0.00000000E+00,-7.26225224E-17,+3.19479622E-01,+3.19479622E-01,+1.57079633E+00,+5.78327048E-17,+6.35382210E-01,+6.35382210E-01,+1.57079633E+00
