s1,s2,Re(z_ibc6.tm),Im(z_ibc6.tm),Abs(z_ibc6.tm),Arg(z_ibc6.tm),Re(z_ibc6.te),Im(z_ibc6.te),Abs(z_ibc6.te),Arg(z_ibc6.te)
+0.00000000E+00,+0.00000000E+00,-3.31752948E-16,+5.90630910E-01,+5.90630910E-01,+1.57079633E+00,+9.71124399E-16,+1.74158549E+00,+1.74158549E+00,+1.57079633E+00
+9.08827649E-01,+0.00000000E+00,+2.35679381E-17,+3.85581263E-01,+3.85581263E-01,+1.57079633E+00,-3.42620764E-16,+1.28044452E+00,+1.28044452E+00,+1.57079633E+00
+1.81765530E+00,+0.00000000E+00,+1.46635272E-16,+3.06404392E-02,+3.06404392E-02,+1.57079633E+00,-5.17336260E-16,+7.42201150E-01,+7.42201150E-01,+1.57079633E+00
+2.72648295E+00,+0.00000000E+00,-1.66653201E-16,-2.33557719E-01,+2.33557719E-01,-1.57079633E+00,-4.03054819E-17,+4.66619881E-01,+4.66619881E-01,+1.57079633E+00
+3.63531060E+00,+0.00000000E+00,-5.32336491E-16,-3.96571086E-01,+3.96571086E-01,-1.57079633E+00,+3.37102965E-16,+3.30424714E-01,+3.30424714E-01,+1.57079633E+00
+4.54413825E+00,+0.00000000E+00,-8.20141579E-16,-4.96053675E-01,+4.96053675E-01,-1.57079633E+00,+5.79366597E-16,+2.57022559E-01,+2.57022559E-01,+1.57079633E+00
+5.45296590E+00,+0.00000000E+00,-1.02749981E-15,-5.58984172E-01,+5.58984172E-01,-1.57079633E+00,+7.34547108E-16,+2.13856103E-01,+2.13856103E-01,+1.57079633E+00
+6.36179355E+00,+0.00000000E+00,-1.17531845E-15,-6.00579120E-01,+6.00579120E-01,-1.57079633E+00,+8.37404963E-16,+1.86593294E-01,+1.86593294E-01,+1.57079633E+00
+7.27062120E+00,+0.00000000E+00,-1.28210093E-15,-6.29225334E-01,+6.29225334E-01,-1.57079633E+00,+9.08244633E-16,+1.68371870E-01,+1.68371870E-01,+1.57079633E+00
+8.17944884E+00,+0.00000000E+00,-1.36081304E-15,-6.49674531E-01,+6.49674531E-01,-1.57079633E+00,+9.58775606E-16,+1.55630573E-01,+1.55630573E-01,+1.57079633E+00
