s,n,Re(f_ibc0.11),Im(f_ibc0.11),Abs(f_ibc0.11),Arg(f_ibc0.11),Re(f_ibc0.21),Im(f_ibc0.21),Abs(f_ibc0.21),Arg(f_ibc0.21),Re(f_ibc0.12),Im(f_ibc0.12),Abs(f_ibc0.12),Arg(f_ibc0.12),Re(f_ibc0.22),Im(f_ibc0.22),Abs(f_ibc0.22),Arg(f_ibc0.22)
+0.00000000E+00,+0.00000000E+00,-7.91209418E-01,+4.06444430E-01,+8.89499532E-01,+2.66704506E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,-1.47100664E-01,-3.54206237E-01,+3.83537044E-01,-1.96441953E+00
+0.00000000E+00,+1.00000000E+00,-6.43386553E-03,+7.99529293E-02,+8.02113803E-02,+1.65109397E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,-9.99558754E-01,+2.10012173E-02,+9.99779353E-01,+3.12058526E+00
+0.00000000E+00,+2.00000000E+00,-1.13624866E-03,-3.36891318E-02,+3.37082878E-02,-1.60451100E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,-7.28291636E-01,-4.44840341E-01,+8.53400045E-01,-2.59326999E+00
