s1,s2,Re(z_ibc3.tm),Im(z_ibc3.tm),Abs(z_ibc3.tm),Arg(z_ibc3.tm),Re(z_ibc3.te),Im(z_ibc3.te),Abs(z_ibc3.te),Arg(z_ibc3.te)
+0.00000000E+00,+0.00000000E+00,-1.22609537E-16,+8.32667910E-01,+8.32667910E-01,+1.57079633E+00,-1.22609537E-16,+8.32667910E-01,+8.32667910E-01,+1.57079633E+00
+0.00000000E+00,+9.08827649E-01,-9.71641217E-17,+7.15000047E-01,+7.15000047E-01,+1.57079633E+00,-1.19141897E-16,+7.68141086E-01,+7.68141086E-01,+1.57079633E+00
+0.00000000E+00,+1.81765530E+00,-4.33562777E-17,+4.15434319E-01,+4.15434319E-01,+1.57079633E+00,-1.05834787E-16,+6.24373226E-01,+6.24373226E-01,+1.57079633E+00
+0.00000000E+00,+2.72648295E+00,+1.54535219E-18,+4.32671815E-02,+4.32671815E-02,+1.57079633E+00,-8.43827062E-17,+4.78064249E-01,+4.78064249E-01,+1.57079633E+00
+0.00000000E+00,+3.63531060E+00,+2.17976292E-17,-3.15043194E-01,+3.15043194E-01,-1.57079633E+00,-6.17913618E-17,+3.62468131E-01,+3.62468131E-01,+1.57079633E+00
+0.00000000E+00,+4.54413825E+00,+2.12689563E-17,-6.20299554E-01,+6.20299554E-01,-1.57079633E+00,-4.23611341E-17,+2.78914931E-01,+2.78914931E-01,+1.57079633E+00
+0.00000000E+00,+5.45296590E+00,+8.98303867E-18,-8.65671087E-01,+8.65671087E-01,-1.57079633E+00,-2.70292334E-17,+2.19752071E-01,+2.19752071E-01,+1.57079633E+00
+0.00000000E+00,+6.36179355E+00,-8.05978950E-18,-1.05821388E+00,+1.05821388E+00,-1.57079633E+00,-1.52950172E-17,+1.77548608E-01,+1.77548608E-01,+1.57079633E+00
+0.00000000E+00,+7.27062120E+00,-2.58722324E-17,-1.20840036E+00,+1.20840036E+00,-1.57079633E+00,-6.35772010E-18,+1.46901177E-01,+1.46901177E-01,+1.57079633E+00
+0.00000000E+00,+8.17944884E+00,-4.25763273E-17,-1.32594704E+00,+1.32594704E+00,-1.57079633E+00,+4.94871793E-19,+1.24177620E-01,+1.24177620E-01,+1.57079633E+00
+0.00000000E+00,+9.08827649E+00,-5.74678322E-17,-1.41869024E+00,+1.41869024E+00,-1.57079633E+00,+5.80983388E-18,+1.06977319E-01,+1.06977319E-01,+1.57079633E+00
