s1,s2,Re(z_ibc3.tm),Im(z_ibc3.tm),Abs(z_ibc3.tm),Arg(z_ibc3.tm),Re(z_ibc3.te),Im(z_ibc3.te),Abs(z_ibc3.te),Arg(z_ibc3.te)
+0.00000000E+00,+0.00000000E+00,+7.24583835E-17,-5.33624377E-01,+5.33624377E-01,-1.57079633E+00,+2.79722267E-15,+6.17244266E-01,+6.17244266E-01,+1.57079633E+00
+1.00000000E-02,+0.00000000E+00,+1.87158867E-16,-5.33517099E-01,+5.33517099E-01,-1.57079633E+00,+2.80270574E-15,+6.17164842E-01,+6.17164842E-01,+1.57079633E+00
+2.00000000E-02,+0.00000000E+00,+1.15427475E-15,-5.33195408E-01,+5.33195408E-01,-1.57079633E+00,+3.58551663E-16,+6.16926613E-01,+6.16926613E-01,+1.57079633E+00
+3.00000000E-02,+0.00000000E+00,-2.09260284E-15,-5.32659731E-01,+5.32659731E-01,-1.57079633E+00,+6.22280028E-15,+6.16529713E-01,+6.16529713E-01,+1.57079633E+00
+4.00000000E-02,+0.00000000E+00,-9.08249968E-16,-5.31910778E-01,+5.31910778E-01,-1.57079633E+00,+1.80068792E-15,+6.15974366E-01,+6.15974366E-01,+1.57079633E+00
+5.00000000E-02,+0.00000000E+00,+8.05055390E-16,-5.30949540E-01,+5.30949540E-01,-1.57079633E+00,+5.39382353E-15,+6.15260883E-01,+6.15260883E-01,+1.57079633E+00
+6.00000000E-02,+0.00000000E+00,-8.71455834E-16,-5.29777286E-01,+5.29777286E-01,-1.57079633E+00,+7.06272185E-15,+6.14389665E-01,+6.14389665E-01,+1.57079633E+00
+7.00000000E-02,+0.00000000E+00,-5.97664724E-16,-5.28395561E-01,+5.28395561E-01,-1.57079633E+00,-1.67846555E-15,+6.13361199E-01,+6.13361199E-01,+1.57079633E+00
+8.00000000E-02,+0.00000000E+00,+1.07266219E-15,-5.26806179E-01,+5.26806179E-01,-1.57079633E+00,-3.55371907E-16,+6.12176061E-01,+6.12176061E-01,+1.57079633E+00
+9.00000000E-02,+0.00000000E+00,-5.13689157E-17,-5.25011219E-01,+5.25011219E-01,-1.57079633E+00,+1.39976151E-14,+6.10834911E-01,+6.10834911E-01,+1.57079633E+00
+1.00000000E-01,+0.00000000E+00,-6.44157324E-16,-5.23013021E-01,+5.23013021E-01,-1.57079633E+00,-1.60412129E-14,+6.09338496E-01,+6.09338496E-01,+1.57079633E+00
+1.10000000E-01,+0.00000000E+00,-3.03862951E-16,-5.20814177E-01,+5.20814177E-01,-1.57079633E+00,-8.76472291E-15,+6.07687646E-01,+6.07687646E-01,+1.57079633E+00
+1.20000000E-01,+0.00000000E+00,-5.77521322E-16,-5.18417522E-01,+5.18417522E-01,-1.57079633E+00,+1.78939269E-15,+6.05883276E-01,+6.05883276E-01,+1.57079633E+00
+1.30000000E-01,+0.00000000E+00,+5.48766094E-16,-5.15826133E-01,+5.15826133E-01,-1.57079633E+00,+1.16786619E-14,+6.03926379E-01,+6.03926379E-01,+1.57079633E+00
