s1,s2,Re(z_ex.11),Im(z_ex.11),Abs(z_ex.11),Arg(z_ex.11),Re(z_ex.21),Im(z_ex.21),Abs(z_ex.21),Arg(z_ex.21),Re(z_ex.12),Im(z_ex.12),Abs(z_ex.12),Arg(z_ex.12),Re(z_ex.22),Im(z_ex.22),Abs(z_ex.22),Arg(z_ex.22)
+1.57860882E-01,+0.00000000E+00,-2.13079434E-16,+9.10229713E-01,+9.10229713E-01,+1.57079633E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-8.08011512E-17,+9.27505971E-01,+9.27505971E-01,+1.57079633E+00
+1.73646970E-01,+0.00000000E+00,-3.34830638E-16,+9.08585471E-01,+9.08585471E-01,+1.57079633E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-3.08828615E-16,+9.26641453E-01,+9.26641453E-01,+1.57079633E+00
+1.89433058E-01,+0.00000000E+00,-3.32025557E-16,+9.06788307E-01,+9.06788307E-01,+1.57079633E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-1.41342122E-16,+9.25696639E-01,+9.25696639E-01,+1.57079633E+00
+2.05219147E-01,+0.00000000E+00,+7.44942230E-18,+9.04839207E-01,+9.04839207E-01,+1.57079633E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+1.64611510E-16,+9.24672077E-01,+9.24672077E-01,+1.57079633E+00
+2.21005235E-01,+0.00000000E+00,+2.97636230E-17,+9.02739237E-01,+9.02739237E-01,+1.57079633E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-2.57574922E-16,+9.23568358E-01,+9.23568358E-01,+1.57079633E+00
+2.36791323E-01,+0.00000000E+00,+2.29910293E-16,+9.00489543E-01,+9.00489543E-01,+1.57079633E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+1.37391941E-16,+9.22386117E-01,+9.22386117E-01,+1.57079633E+00
+2.52577411E-01,+0.00000000E+00,+5.67882025E-16,+8.98091345E-01,+8.98091345E-01,+1.57079633E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+9.61787927E-16,+9.21126034E-01,+9.21126034E-01,+1.57079633E+00
+2.68363499E-01,+0.00000000E+00,+6.81162272E-14,+8.95545938E-01,+8.95545938E-01,+1.57079633E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-4.02494524E-15,+9.19788825E-01,+9.19788825E-01,+1.57079633E+00
+2.84149588E-01,+0.00000000E+00,+2.03007533E-14,+8.92854691E-01,+8.92854691E-01,+1.57079633E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+3.04081619E-14,+9.18375252E-01,+9.18375252E-01,+1.57079633E+00
+2.99935676E-01,+0.00000000E+00,+2.26598364E-14,+8.90019043E-01,+8.90019043E-01,+1.57079633E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+2.73270318E-14,+9.16886112E-01,+9.16886112E-01,+1.57079633E+00
+3.15721764E-01,+0.00000000E+00,+3.17281388E-14,+8.87040503E-01,+8.87040503E-01,+1.57079633E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+1.80928716E-14,+9.15322243E-01,+9.15322243E-01,+1.57079633E+00
+3.31507852E-01,+0.00000000E+00,+1.13892213E-14,+8.83920646E-01,+8.83920646E-01,+1.57079633E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+3.91273635E-14,+9.13684519E-01,+9.13684519E-01,+1.57079633E+00
+3.47293940E-01,+0.00000000E+00,+4.19092108E-14,+8.80661112E-01,+8.80661112E-01,+1.57079633E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+6.60670495E-15,+9.11973850E-01,+9.11973850E-01,+1.57079633E+00
+3.63080029E-01,+0.00000000E+00,+2.32674724E-15,+8.77263605E-01,+8.77263605E-01,+1.57079633E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+4.80258296E-14,+9.10191181E-01,+9.10191181E-01,+1.57079633E+00
+3.78866117E-01,+0.00000000E+00,+4.73576335E-14,+8.73729887E-01,+8.73729887E-01,+1.57079633E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+2.62275829E-16,+9.08337489E-01,+9.08337489E-01,+1.57079633E+00
+3.94652205E-01,+0.00000000E+00,+6.25436415E-16,+8.70061779E-01,+8.70061779E-01,+1.57079633E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+4.87292888E-14,+9.06413785E-01,+9.06413785E-01,+1.57079633E+00
+4.10438293E-01,+0.00000000E+00,+4.36773366E-14,+8.66261159E-01,+8.66261159E-01,+1.57079633E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+3.78785491E-15,+9.04421110E-01,+9.04421110E-01,+1.57079633E+00
+4.26224381E-01,+0.00000000E+00,+8.51699862E-15,+8.62329956E-01,+8.62329956E-01,+1.57079633E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+4.04028348E-14,+9.02360533E-01,+9.02360533E-01,+1.57079633E+00
+4.42010470E-01,+0.00000000E+00,+3.06290691E-14,+8.58270151E-01,+8.58270151E-01,+1.57079633E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+1.63063236E-14,+9.00233154E-01,+9.00233154E-01,+1.57079633E+00
+4.57796558E-01,+0.00000000E+00,+2.34394136E-14,+8.54083774E-01,+8.54083774E-01,+1.57079633E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+2.32702053E-14,+8.98040098E-01,+8.98040098E-01,+1.57079633E+00
+4.73582646E-01,+0.00000000E+00,+1.43235429E-14,+8.49772899E-01,+8.49772899E-01,+1.57079633E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+3.33918967E-14,+8.95782514E-01,+8.95782514E-01,+1.57079633E+00
+4.89368734E-01,+0.00000000E+00,+3.80707076E-14,+8.45339645E-01,+8.45339645E-01,+1.57079633E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+7.53988815E-15,+8.93461577E-01,+8.93461577E-01,+1.57079633E+00
+5.05154822E-01,+0.00000000E+00,+2.24220234E-15,+8.40786170E-01,+8.40786170E-01,+1.57079633E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+4.56260289E-14,+8.91078483E-01,+8.91078483E-01,+1.57079633E+00
+5.20940911E-01,+0.00000000E+00,+4.40322531E-14,+8.36114671E-01,+8.36114671E-01,+1.57079633E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+1.30853128E-15,+8.88634449E-01,+8.88634449E-01,+1.57079633E+00
+5.36726999E-01,+0.00000000E+00,+3.36124257E-15,+8.31327380E-01,+8.31327380E-01,+1.57079633E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+4.39118782E-14,+8.86130713E-01,+8.86130713E-01,+1.57079633E+00
+5.52513087E-01,+0.00000000E+00,+3.44117731E-14,+8.26426563E-01,+8.26426563E-01,+1.57079633E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+1.00906214E-14,+8.83568529E-01,+8.83568529E-01,+1.57079633E+00
+5.68299175E-01,+0.00000000E+00,+1.81033101E-14,+8.21414514E-01,+8.21414514E-01,+1.57079633E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+2.77581300E-14,+8.80949169E-01,+8.80949169E-01,+1.57079633E+00
+5.84085263E-01,+0.00000000E+00,+1.59345149E-14,+8.16293558E-01,+8.16293558E-01,+1.57079633E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+2.93764433E-14,+8.78273919E-01,+8.78273919E-01,+1.57079633E+00
+5.99871352E-01,+0.00000000E+00,+3.47587980E-14,+8.11066041E-01,+8.11066041E-01,+1.57079633E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+8.10191887E-15,+8.75544079E-01,+8.75544079E-01,+1.57079633E+00
+6.15657440E-01,+0.00000000E+00,+2.73727499E-15,+8.05734334E-01,+8.05734334E-01,+1.57079633E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+4.34074301E-14,+8.72760963E-01,+8.72760963E-01,+1.57079633E+00
+6.31443528E-01,+0.00000000E+00,+3.99010690E-14,+8.00300830E-01,+8.00300830E-01,+1.57079633E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+2.49948343E-15,+8.69925893E-01,+8.69925893E-01,+1.57079633E+00
+6.47229616E-01,+0.00000000E+00,+6.69803731E-15,+7.94767934E-01,+7.94767934E-01,+1.57079633E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+3.73960890E-14,+8.67040203E-01,+8.67040203E-01,+1.57079633E+00
+6.63015705E-01,+0.00000000E+00,+2.64523580E-14,+7.89138072E-01,+7.89138072E-01,+1.57079633E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+1.59838214E-14,+8.64105233E-01,+8.64105233E-01,+1.57079633E+00
+6.78801793E-01,+0.00000000E+00,+2.43581838E-14,+7.83413678E-01,+7.83413678E-01,+1.57079633E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+1.75721590E-14,+8.61122332E-01,+8.61122332E-01,+1.57079633E+00
+6.94587881E-01,+0.00000000E+00,+7.37607880E-15,+7.77597199E-01,+7.77597199E-01,+1.57079633E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+3.68168512E-14,+8.58092851E-01,+8.58092851E-01,+1.57079633E+00
+7.10373969E-01,+0.00000000E+00,+3.66255644E-14,+7.71691089E-01,+7.71691089E-01,+1.57079633E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+2.72993549E-15,+8.55018150E-01,+8.55018150E-01,+1.57079633E+00
+7.26160057E-01,+0.00000000E+00,+3.74566817E-15,+7.65697806E-01,+7.65697806E-01,+1.57079633E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+3.98896030E-14,+8.51899587E-01,+8.51899587E-01,+1.57079633E+00
+7.41946146E-01,+0.00000000E+00,+2.85197940E-14,+7.59619813E-01,+7.59619813E-01,+1.57079633E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+1.10723395E-14,+8.48738524E-01,+8.48738524E-01,+1.57079633E+00
+7.57732234E-01,+0.00000000E+00,+1.97484717E-14,+7.53459574E-01,+7.53459574E-01,+1.57079633E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+1.98322377E-14,+8.45536322E-01,+8.45536322E-01,+1.57079633E+00
+7.73518322E-01,+0.00000000E+00,+7.95872096E-15,+7.47219550E-01,+7.47219550E-01,+1.57079633E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+3.32132493E-14,+8.42294343E-01,+8.42294343E-01,+1.57079633E+00
+7.89304410E-01,+0.00000000E+00,+3.40262855E-14,+7.40902202E-01,+7.40902202E-01,+1.57079633E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+3.07072955E-15,+8.39013946E-01,+8.39013946E-01,+1.57079633E+00
+8.05090498E-01,+0.00000000E+00,+3.86170444E-15,+7.34509981E-01,+7.34509981E-01,+1.57079633E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+3.70796783E-14,+8.35696484E-01,+8.35696484E-01,+1.57079633E+00
+8.20876587E-01,+0.00000000E+00,+2.48621015E-14,+7.28045334E-01,+7.28045334E-01,+1.57079633E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+1.31001348E-14,+8.32343311E-01,+8.32343311E-01,+1.57079633E+00
+8.36662675E-01,+0.00000000E+00,+2.14519472E-14,+7.21510699E-01,+7.21510699E-01,+1.57079633E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+1.63540877E-14,+8.28955770E-01,+8.28955770E-01,+1.57079633E+00
+8.52448763E-01,+0.00000000E+00,+4.72226183E-15,+7.14908499E-01,+7.14908499E-01,+1.57079633E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+3.51365985E-14,+8.25535202E-01,+8.25535202E-01,+1.57079633E+00
+8.68234851E-01,+0.00000000E+00,+3.21734827E-14,+7.08241149E-01,+7.08241149E-01,+1.57079633E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+2.66436777E-15,+8.22082938E-01,+8.22082938E-01,+1.57079633E+00
+8.84020939E-01,+0.00000000E+00,+7.22909231E-15,+7.01511045E-01,+7.01511045E-01,+1.57079633E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+3.20317174E-14,+8.18600300E-01,+8.18600300E-01,+1.57079633E+00
+8.99807028E-01,+0.00000000E+00,+1.66779763E-14,+6.94720569E-01,+6.94720569E-01,+1.57079633E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+2.05522061E-14,+8.15088603E-01,+8.15088603E-01,+1.57079633E+00
+9.15593116E-01,+0.00000000E+00,+2.70060636E-14,+6.87872084E-01,+6.87872084E-01,+1.57079633E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+7.20285155E-15,+8.11549150E-01,+8.11549150E-01,+1.57079633E+00
+9.31379204E-01,+0.00000000E+00,+2.06126953E-15,+6.80967934E-01,+6.80967934E-01,+1.57079633E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+3.78362700E-14,+8.07983233E-01,+8.07983233E-01,+1.57079633E+00
+9.47165292E-01,+0.00000000E+00,+2.57398094E-14,+6.74010441E-01,+6.74010441E-01,+1.57079633E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+7.54932052E-15,+8.04392133E-01,+8.04392133E-01,+1.57079633E+00
+9.62951380E-01,+0.00000000E+00,+1.63260798E-14,+6.67001905E-01,+6.67001905E-01,+1.57079633E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+1.81241892E-14,+8.00777117E-01,+8.00777117E-01,+1.57079633E+00
+9.78737469E-01,+0.00000000E+00,+5.22649425E-15,+6.59944602E-01,+6.59944602E-01,+1.57079633E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+3.27730531E-14,+7.97139439E-01,+7.97139439E-01,+1.57079633E+00
+9.94523557E-01,+0.00000000E+00,+2.89377524E-14,+6.52840784E-01,+6.52840784E-01,+1.57079633E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+1.96933430E-15,+7.93480339E-01,+7.93480339E-01,+1.57079633E+00
+1.01030964E+00,+0.00000000E+00,+8.14336696E-15,+6.45692675E-01,+6.45692675E-01,+1.57079633E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+2.79474027E-14,+7.89801042E-01,+7.89801042E-01,+1.57079633E+00
+1.02609573E+00,+0.00000000E+00,+1.10277202E-14,+6.38502473E-01,+6.38502473E-01,+1.57079633E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+2.39971557E-14,+7.86102759E-01,+7.86102759E-01,+1.57079633E+00
+1.04188182E+00,+0.00000000E+00,+2.72108617E-14,+6.31272346E-01,+6.31272346E-01,+1.57079633E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+3.33601728E-15,+7.82386682E-01,+7.82386682E-01,+1.57079633E+00
+1.05766791E+00,+0.00000000E+00,+3.17060056E-15,+6.24004433E-01,+6.24004433E-01,+1.57079633E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+3.32663347E-14,+7.78653988E-01,+7.78653988E-01,+1.57079633E+00
+1.07345400E+00,+0.00000000E+00,+1.64847513E-14,+6.16700844E-01,+6.16700844E-01,+1.57079633E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+1.61324609E-14,+7.74905838E-01,+7.74905838E-01,+1.57079633E+00
+1.08924009E+00,+0.00000000E+00,+2.32585258E-14,+6.09363657E-01,+6.09363657E-01,+1.57079633E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+6.42273478E-15,+7.71143373E-01,+7.71143373E-01,+1.57079633E+00
+1.10502617E+00,+0.00000000E+00,+1.42385817E-15,+6.01994917E-01,+6.01994917E-01,+1.57079633E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+3.53021163E-14,+7.67367719E-01,+7.67367719E-01,+1.57079633E+00
+1.12081226E+00,+0.00000000E+00,+1.92203110E-14,+5.94596636E-01,+5.94596636E-01,+1.57079633E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+1.07770275E-14,+7.63579980E-01,+7.63579980E-01,+1.57079633E+00
+1.13659835E+00,+0.00000000E+00,+1.99380369E-14,+5.87170794E-01,+5.87170794E-01,+1.57079633E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+9.57644100E-15,+7.59781245E-01,+7.59781245E-01,+1.57079633E+00
+1.15238444E+00,+0.00000000E+00,+9.14035254E-16,+5.79719336E-01,+5.79719336E-01,+1.57079633E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+3.45341004E-14,+7.55972581E-01,+7.55972581E-01,+1.57079633E+00
+1.16817053E+00,+0.00000000E+00,+1.98705011E-14,+5.72244173E-01,+5.72244173E-01,+1.57079633E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+7.89000686E-15,+7.52155036E-01,+7.52155036E-01,+1.57079633E+00
