n,Re(m_ibc6.11),Im(m_ibc6.11),Abs(m_ibc6.11),Arg(m_ibc6.11),Re(m_ibc6.21),Im(m_ibc6.21),Abs(m_ibc6.21),Arg(m_ibc6.21),Re(m_ibc6.12),Im(m_ibc6.12),Abs(m_ibc6.12),Arg(m_ibc6.12),Re(m_ibc6.22),Im(m_ibc6.22),Abs(m_ibc6.22),Arg(m_ibc6.22)
+0.00000000E+00,-2.15062716E-01,+4.10865847E-01,+4.63748548E-01,+2.05301789E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,-8.45852583E-01,+3.61090004E-01,+9.19702443E-01,+2.73811825E+00
+1.00000000E+00,-9.16497633E-02,+2.88530907E-01,+3.02737119E-01,+1.87835956E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,-9.84857825E-01,-1.22118341E-01,+9.92400033E-01,-3.01822643E+00
+2.00000000E+00,-6.92833061E-04,+2.63126024E-02,+2.63217222E-02,+1.59712109E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,-2.24699400E-03,-4.73491818E-02,+4.74024683E-02,-1.61821657E+00
