s1,s2,Re(z_ex.11),Im(z_ex.11),Abs(z_ex.11),Arg(z_ex.11),Re(z_ex.21),Im(z_ex.21),Abs(z_ex.21),Arg(z_ex.21),Re(z_ex.12),Im(z_ex.12),Abs(z_ex.12),Arg(z_ex.12),Re(z_ex.22),Im(z_ex.22),Abs(z_ex.22),Arg(z_ex.22)
+0.00000000E+00,+2.21005235E-01,+2.30064315E-16,+9.16311520E-01,+9.16311520E-01,+1.57079633E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+9.72093499E-16,+9.08202776E-01,+9.08202776E-01,+1.57079633E+00
+0.00000000E+00,+2.36791323E-01,-8.78611378E-17,+9.15107860E-01,+9.15107860E-01,+1.57079633E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-6.12620763E-16,+9.05853075E-01,+9.05853075E-01,+1.57079633E+00
+0.00000000E+00,+2.52577411E-01,-7.57999675E-16,+9.13827802E-01,+9.13827802E-01,+1.57079633E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-2.39099935E-16,+9.03353929E-01,+9.03353929E-01,+1.57079633E+00
+0.00000000E+00,+2.68363499E-01,-1.12376809E-13,+9.12472070E-01,+9.12472070E-01,+1.57079633E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+8.66218434E-14,+9.00706696E-01,+9.00706696E-01,+1.57079633E+00
+0.00000000E+00,+2.84149588E-01,+3.78637788E-14,+9.11041427E-01,+9.11041427E-01,+1.57079633E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-6.22789267E-14,+8.97912805E-01,+8.97912805E-01,+1.57079633E+00
+0.00000000E+00,+2.99935676E-01,-3.97178047E-14,+9.09536675E-01,+9.09536675E-01,+1.57079633E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+1.41388854E-14,+8.94973757E-01,+8.94973757E-01,+1.57079633E+00
+0.00000000E+00,+3.15721764E-01,-1.16259294E-14,+9.07958650E-01,+9.07958650E-01,+1.57079633E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-1.28262473E-14,+8.91891121E-01,+8.91891121E-01,+1.57079633E+00
+0.00000000E+00,+3.31507852E-01,+1.49425756E-14,+9.06308228E-01,+9.06308228E-01,+1.57079633E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-3.96183871E-14,+8.88666533E-01,+8.88666533E-01,+1.57079633E+00
+0.00000000E+00,+3.47293940E-01,-6.76237165E-14,+9.04586317E-01,+9.04586317E-01,+1.57079633E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+4.07635927E-14,+8.85301696E-01,+8.85301696E-01,+1.57079633E+00
+0.00000000E+00,+3.63080029E-01,+6.46582158E-14,+9.02793859E-01,+9.02793859E-01,+1.57079633E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-8.87908808E-14,+8.81798372E-01,+8.81798372E-01,+1.57079633E+00
+0.00000000E+00,+3.78866117E-01,-1.05868731E-13,+9.00931828E-01,+9.00931828E-01,+1.57079633E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+7.90124003E-14,+8.78158387E-01,+8.78158387E-01,+1.57079633E+00
+0.00000000E+00,+3.94652205E-01,+8.82832688E-14,+8.99001230E-01,+8.99001230E-01,+1.57079633E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-1.09817471E-13,+8.74383620E-01,+8.74383620E-01,+1.57079633E+00
+0.00000000E+00,+4.10438293E-01,-1.09543495E-13,+8.97003098E-01,+8.97003098E-01,+1.57079633E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+8.20458321E-14,+8.70476010E-01,+8.70476010E-01,+1.57079633E+00
+0.00000000E+00,+4.26224381E-01,+6.90520741E-14,+8.94938495E-01,+8.94938495E-01,+1.57079633E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-9.06565436E-14,+8.66437546E-01,+8.66437546E-01,+1.57079633E+00
+0.00000000E+00,+4.42010470E-01,-6.74023163E-14,+8.92808512E-01,+8.92808512E-01,+1.57079633E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+4.13442874E-14,+8.62270268E-01,+8.62270268E-01,+1.57079633E+00
+0.00000000E+00,+4.57796558E-01,+7.66726017E-15,+8.90614263E-01,+8.90614263E-01,+1.57079633E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-3.14111662E-14,+8.57976263E-01,+8.57976263E-01,+1.57079633E+00
+0.00000000E+00,+4.73582646E-01,+5.68675771E-15,+8.88356889E-01,+8.88356889E-01,+1.57079633E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-2.91146062E-14,+8.53557664E-01,+8.53557664E-01,+1.57079633E+00
+0.00000000E+00,+4.89368734E-01,-6.63781905E-14,+8.86037550E-01,+8.86037550E-01,+1.57079633E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+4.02576785E-14,+8.49016646E-01,+8.49016646E-01,+1.57079633E+00
+0.00000000E+00,+5.05154822E-01,+6.96224599E-14,+8.83657430E-01,+8.83657430E-01,+1.57079633E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-8.86880077E-14,+8.44355424E-01,+8.44355424E-01,+1.57079633E+00
+0.00000000E+00,+5.20940911E-01,-1.06811812E-13,+8.81217734E-01,+8.81217734E-01,+1.57079633E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+7.95131309E-14,+8.39576250E-01,+8.39576250E-01,+1.57079633E+00
+0.00000000E+00,+5.36726999E-01,+7.85356709E-14,+8.78719682E-01,+8.78719682E-01,+1.57079633E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-9.68433888E-14,+8.34681409E-01,+8.34681409E-01,+1.57079633E+00
+0.00000000E+00,+5.52513087E-01,-7.89226489E-14,+8.76164513E-01,+8.76164513E-01,+1.57079633E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+5.32204027E-14,+8.29673221E-01,+8.29673221E-01,+1.57079633E+00
+0.00000000E+00,+5.68299175E-01,+1.83865274E-14,+8.73553483E-01,+8.73553483E-01,+1.57079633E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-3.89925789E-14,+8.24554033E-01,+8.24554033E-01,+1.57079633E+00
+0.00000000E+00,+5.84085263E-01,+3.37669047E-15,+8.70887861E-01,+8.70887861E-01,+1.57079633E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-2.51356953E-14,+8.19326219E-01,+8.19326219E-01,+1.57079633E+00
+0.00000000E+00,+5.99871352E-01,-6.74309652E-14,+8.68168927E-01,+8.68168927E-01,+1.57079633E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+4.21278576E-14,+8.13992177E-01,+8.13992177E-01,+1.57079633E+00
+0.00000000E+00,+6.15657440E-01,+7.24503073E-14,+8.65397976E-01,+8.65397976E-01,+1.57079633E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-8.92063460E-14,+8.08554326E-01,+8.08554326E-01,+1.57079633E+00
+0.00000000E+00,+6.31443528E-01,-1.00732445E-13,+8.62576310E-01,+8.62576310E-01,+1.57079633E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+7.27071432E-14,+8.03015105E-01,+8.03015105E-01,+1.57079633E+00
+0.00000000E+00,+6.47229616E-01,+5.80573801E-14,+8.59705243E-01,+8.59705243E-01,+1.57079633E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-7.51500242E-14,+7.97376968E-01,+7.97376968E-01,+1.57079633E+00
+0.00000000E+00,+6.63015705E-01,-4.12763970E-14,+8.56786094E-01,+8.56786094E-01,+1.57079633E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+1.72806813E-14,+7.91642383E-01,+7.91642383E-01,+1.57079633E+00
+0.00000000E+00,+6.78801793E-01,-2.99253320E-14,+8.53820188E-01,+8.53820188E-01,+1.57079633E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+7.01554278E-15,+7.85813829E-01,+7.85813829E-01,+1.57079633E+00
+0.00000000E+00,+6.94587881E-01,+5.09699563E-14,+8.50808857E-01,+8.50808857E-01,+1.57079633E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-6.73027029E-14,+7.79893795E-01,+7.79893795E-01,+1.57079633E+00
+0.00000000E+00,+7.10373969E-01,-9.55138867E-14,+8.47753433E-01,+8.47753433E-01,+1.57079633E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+6.70637650E-14,+7.73884775E-01,+7.73884775E-01,+1.57079633E+00
+0.00000000E+00,+7.26160057E-01,+6.63254042E-14,+8.44655255E-01,+8.44655255E-01,+1.57079633E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-8.02913947E-14,+7.67789267E-01,+7.67789267E-01,+1.57079633E+00
+0.00000000E+00,+7.41946146E-01,-5.30204776E-14,+8.41515658E-01,+8.41515658E-01,+1.57079633E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+2.85164312E-14,+7.61609772E-01,+7.61609772E-01,+1.57079633E+00
+0.00000000E+00,+7.57732234E-01,-2.04116797E-14,+8.38335981E-01,+8.38335981E-01,+1.57079633E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-1.32304397E-15,+7.55348790E-01,+7.55348790E-01,+1.57079633E+00
+0.00000000E+00,+7.73518322E-01,+4.62277897E-14,+8.35117558E-01,+8.35117558E-01,+1.57079633E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-6.11504557E-14,+7.49008818E-01,+7.49008818E-01,+1.57079633E+00
+0.00000000E+00,+7.89304410E-01,-9.22910695E-14,+8.31861725E-01,+8.31861725E-01,+1.57079633E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+6.28479023E-14,+7.42592349E-01,+7.42592349E-01,+1.57079633E+00
+0.00000000E+00,+8.05090498E-01,+5.93485177E-14,+8.28569810E-01,+8.28569810E-01,+1.57079633E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-7.17497732E-14,+7.36101868E-01,+7.36101868E-01,+1.57079633E+00
+0.00000000E+00,+8.20876587E-01,-3.88972783E-14,+8.25243139E-01,+8.25243139E-01,+1.57079633E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+1.44329122E-14,+7.29539851E-01,+7.29539851E-01,+1.57079633E+00
+0.00000000E+00,+8.36662675E-01,-3.79103806E-14,+8.21883032E-01,+8.21883032E-01,+1.57079633E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+1.48137752E-14,+7.22908765E-01,+7.22908765E-01,+1.57079633E+00
+0.00000000E+00,+8.52448763E-01,+5.90825890E-14,+8.18490801E-01,+8.18490801E-01,+1.57079633E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-6.97785679E-14,+7.16211064E-01,+7.16211064E-01,+1.57079633E+00
+0.00000000E+00,+8.68234851E-01,-8.76969505E-14,+8.15067751E-01,+8.15067751E-01,+1.57079633E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+5.70594047E-14,+7.09449184E-01,+7.09449184E-01,+1.57079633E+00
+0.00000000E+00,+8.84020939E-01,+3.35260437E-14,+8.11615180E-01,+8.11615180E-01,+1.57079633E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-4.67527831E-14,+7.02625550E-01,+7.02625550E-01,+1.57079633E+00
+0.00000000E+00,+8.99807028E-01,+1.49342390E-15,+8.08134375E-01,+8.08134375E-01,+1.57079633E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-1.93971212E-14,+6.95742566E-01,+6.95742566E-01,+1.57079633E+00
+0.00000000E+00,+9.15593116E-01,-7.17882291E-14,+8.04626611E-01,+8.04626611E-01,+1.57079633E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+4.37128319E-14,+6.88802617E-01,+6.88802617E-01,+1.57079633E+00
+0.00000000E+00,+9.31379204E-01,+6.54362549E-14,+8.01093156E-01,+8.01093156E-01,+1.57079633E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-7.22107660E-14,+6.81808068E-01,+6.81808068E-01,+1.57079633E+00
+0.00000000E+00,+9.47165292E-01,-5.44747861E-14,+7.97535262E-01,+7.97535262E-01,+1.57079633E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+2.89997422E-14,+6.74761259E-01,+6.74761259E-01,+1.57079633E+00
+0.00000000E+00,+9.62951380E-01,-2.39694237E-14,+7.93954171E-01,+7.93954171E-01,+1.57079633E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+3.32269988E-15,+6.67664508E-01,+6.67664508E-01,+1.57079633E+00
+0.00000000E+00,+9.78737469E-01,+5.33209318E-14,+7.90351111E-01,+7.90351111E-01,+1.57079633E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-6.11674346E-14,+6.60520109E-01,+6.60520109E-01,+1.57079633E+00
+0.00000000E+00,+9.94523557E-01,-8.12097191E-14,+7.86727294E-01,+7.86727294E-01,+1.57079633E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+5.04557981E-14,+6.53330328E-01,+6.53330328E-01,+1.57079633E+00
+0.00000000E+00,+1.01030964E+00,+2.07854450E-14,+7.83083920E-01,+7.83083920E-01,+1.57079633E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-3.29375944E-14,+6.46097402E-01,+6.46097402E-01,+1.57079633E+00
+0.00000000E+00,+1.02609573E+00,+2.17256187E-14,+7.79422173E-01,+7.79422173E-01,+1.57079633E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-3.42586940E-14,+6.38823543E-01,+6.38823543E-01,+1.57079633E+00
+0.00000000E+00,+1.04188182E+00,-8.00206903E-14,+7.75743220E-01,+7.75743220E-01,+1.57079633E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+4.89576088E-14,+6.31510929E-01,+6.31510929E-01,+1.57079633E+00
+0.00000000E+00,+1.05766791E+00,+4.75275272E-14,+7.72048212E-01,+7.72048212E-01,+1.57079633E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-5.32885158E-14,+6.24161711E-01,+6.24161711E-01,+1.57079633E+00
+0.00000000E+00,+1.07345400E+00,-9.23061934E-15,+7.68338284E-01,+7.68338284E-01,+1.57079633E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-8.28960491E-15,+6.16778005E-01,+6.16778005E-01,+1.57079633E+00
+0.00000000E+00,+1.08924009E+00,-6.68546457E-14,+7.64614554E-01,+7.64614554E-01,+1.57079633E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+3.76407223E-14,+6.09361899E-01,+6.09361899E-01,+1.57079633E+00
+0.00000000E+00,+1.10502617E+00,+5.83765609E-14,+7.60878119E-01,+7.60878119E-01,+1.57079633E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-5.98651175E-14,+6.01915442E-01,+6.01915442E-01,+1.57079633E+00
+0.00000000E+00,+1.12081226E+00,-3.07229887E-14,+7.57130062E-01,+7.57130062E-01,+1.57079633E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+9.17527698E-15,+5.94440655E-01,+5.94440655E-01,+1.57079633E+00
+0.00000000E+00,+1.13659835E+00,-5.12820943E-14,+7.53371446E-01,+7.53371446E-01,+1.57079633E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+2.64864396E-14,+5.86939520E-01,+5.86939520E-01,+1.57079633E+00
+0.00000000E+00,+1.15238444E+00,+6.01152440E-14,+7.49603314E-01,+7.49603314E-01,+1.57079633E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-5.99251713E-14,+5.79413985E-01,+5.79413985E-01,+1.57079633E+00
+0.00000000E+00,+1.16817053E+00,-4.16109738E-14,+7.45826692E-01,+7.45826692E-01,+1.57079633E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+1.78913848E-14,+5.71865965E-01,+5.71865965E-01,+1.57079633E+00
