s1,s2,Re(z_ex.tm),Im(z_ex.tm),Abs(z_ex.tm),Arg(z_ex.tm),Re(z_ex.te),Im(z_ex.te),Abs(z_ex.te),Arg(z_ex.te)
+3.15721764E-01,+0.00000000E+00,+3.15303339E-14,+8.87040503E-01,+8.87040503E-01,+1.57079633E+00,+1.80966353E-14,+9.15322243E-01,+9.15322243E-01,+1.57079633E+00
+3.31507852E-01,+0.00000000E+00,+1.11577414E-14,+8.83920646E-01,+8.83920646E-01,+1.57079633E+00,+3.91908728E-14,+9.13684519E-01,+9.13684519E-01,+1.57079633E+00
+3.47293940E-01,+0.00000000E+00,+4.21884749E-14,+8.80661112E-01,+8.80661112E-01,+1.57079633E+00,+6.68909372E-15,+9.11973850E-01,+9.11973850E-01,+1.57079633E+00
+3.63080029E-01,+0.00000000E+00,+2.08860707E-15,+8.77263605E-01,+8.77263605E-01,+1.57079633E+00,+4.81559237E-14,+9.10191181E-01,+9.10191181E-01,+1.57079633E+00
+3.78866117E-01,+0.00000000E+00,+4.77395901E-14,+8.73729887E-01,+8.73729887E-01,+1.57079633E+00,+5.55111512E-16,+9.08337489E-01,+9.08337489E-01,+1.57079633E+00
+3.94652205E-01,+0.00000000E+00,+6.66133815E-16,+8.70061779E-01,+8.70061779E-01,+1.57079633E+00,+4.90163465E-14,+9.06413785E-01,+9.06413785E-01,+1.57079633E+00
+4.10438293E-01,+0.00000000E+00,+4.39648318E-14,+8.66261159E-01,+8.66261159E-01,+1.57079633E+00,+3.66373598E-15,+9.04421110E-01,+9.04421110E-01,+1.57079633E+00
+4.26224381E-01,+0.00000000E+00,+8.54871729E-15,+8.62329956E-01,+8.62329956E-01,+1.57079633E+00,+4.02178291E-14,+9.02360533E-01,+9.02360533E-01,+1.57079633E+00
+4.42010470E-01,+0.00000000E+00,+3.06421555E-14,+8.58270151E-01,+8.58270151E-01,+1.57079633E+00,+1.62647673E-14,+9.00233154E-01,+9.00233154E-01,+1.57079633E+00
+4.57796558E-01,+0.00000000E+00,+2.35922393E-14,+8.54083774E-01,+8.54083774E-01,+1.57079633E+00,+2.35922393E-14,+8.98040098E-01,+8.98040098E-01,+1.57079633E+00
+4.73582646E-01,+0.00000000E+00,+1.43149381E-14,+8.49772899E-01,+8.49772899E-01,+1.57079633E+00,+3.32026073E-14,+8.95782514E-01,+8.95782514E-01,+1.57079633E+00
+4.89368734E-01,+0.00000000E+00,+3.82471832E-14,+8.45339645E-01,+8.45339645E-01,+1.57079633E+00,+7.38298311E-15,+8.93461577E-01,+8.93461577E-01,+1.57079633E+00
+5.05154822E-01,+0.00000000E+00,+2.49800181E-15,+8.40786170E-01,+8.40786170E-01,+1.57079633E+00,+4.49640325E-14,+8.91078483E-01,+8.91078483E-01,+1.57079633E+00
+5.20940911E-01,+0.00000000E+00,+4.41729986E-14,+8.36114671E-01,+8.36114671E-01,+1.57079633E+00,+1.76247905E-15,+8.88634449E-01,+8.88634449E-01,+1.57079633E+00
+5.36726999E-01,+0.00000000E+00,+3.83026943E-15,+8.31327380E-01,+8.31327380E-01,+1.57079633E+00,+4.42423875E-14,+8.86130713E-01,+8.86130713E-01,+1.57079633E+00
+5.52513087E-01,+0.00000000E+00,+3.45279361E-14,+8.26426563E-01,+8.26426563E-01,+1.57079633E+00,+1.00475184E-14,+8.83568529E-01,+8.83568529E-01,+1.57079633E+00
+5.68299175E-01,+0.00000000E+00,+1.80827575E-14,+8.21414514E-01,+8.21414514E-01,+1.57079633E+00,+2.81441537E-14,+8.80949169E-01,+8.80949169E-01,+1.57079633E+00
+5.84085263E-01,+0.00000000E+00,+1.58206781E-14,+8.16293558E-01,+8.16293558E-01,+1.57079633E+00,+2.95319325E-14,+8.78273919E-01,+8.78273919E-01,+1.57079633E+00
+5.99871352E-01,+0.00000000E+00,+3.48054918E-14,+8.11066041E-01,+8.11066041E-01,+1.57079633E+00,+8.11850587E-15,+8.75544079E-01,+8.75544079E-01,+1.57079633E+00
+6.15657440E-01,+0.00000000E+00,+2.38697950E-15,+8.05734334E-01,+8.05734334E-01,+1.57079633E+00,+4.29101199E-14,+8.72760963E-01,+8.72760963E-01,+1.57079633E+00
+6.31443528E-01,+0.00000000E+00,+3.99680289E-14,+8.00300830E-01,+8.00300830E-01,+1.57079633E+00,+2.16493490E-15,+8.69925893E-01,+8.69925893E-01,+1.57079633E+00
+6.47229616E-01,+0.00000000E+00,+6.68909372E-15,+7.94767934E-01,+7.94767934E-01,+1.57079633E+00,+3.73590048E-14,+8.67040203E-01,+8.67040203E-01,+1.57079633E+00
+6.63015705E-01,+0.00000000E+00,+2.63677968E-14,+7.89138072E-01,+7.89138072E-01,+1.57079633E+00,+1.60982339E-14,+8.64105233E-01,+8.64105233E-01,+1.57079633E+00
+6.78801793E-01,+0.00000000E+00,+2.42514342E-14,+7.83413678E-01,+7.83413678E-01,+1.57079633E+00,+1.75970349E-14,+8.61122332E-01,+8.61122332E-01,+1.57079633E+00
+6.94587881E-01,+0.00000000E+00,+7.77156117E-15,+7.77597199E-01,+7.77597199E-01,+1.57079633E+00,+3.68594044E-14,+8.58092851E-01,+8.58092851E-01,+1.57079633E+00
+7.10373969E-01,+0.00000000E+00,+3.68819558E-14,+7.71691089E-01,+7.71691089E-01,+1.57079633E+00,+2.58126853E-15,+8.55018150E-01,+8.55018150E-01,+1.57079633E+00
+7.26160057E-01,+0.00000000E+00,+3.60822483E-15,+7.65697806E-01,+7.65697806E-01,+1.57079633E+00,+3.99125177E-14,+8.51899587E-01,+8.51899587E-01,+1.57079633E+00
+7.41946146E-01,+0.00000000E+00,+2.83939539E-14,+7.59619813E-01,+7.59619813E-01,+1.57079633E+00,+1.12132525E-14,+8.48738524E-01,+8.48738524E-01,+1.57079633E+00
+7.57732234E-01,+0.00000000E+00,+1.97619698E-14,+7.53459574E-01,+7.53459574E-01,+1.57079633E+00,+2.02060590E-14,+8.45536322E-01,+8.45536322E-01,+1.57079633E+00
+7.73518322E-01,+0.00000000E+00,+7.82707232E-15,+7.47219550E-01,+7.47219550E-01,+1.57079633E+00,+3.26960681E-14,+8.42294343E-01,+8.42294343E-01,+1.57079633E+00
+7.89304410E-01,+0.00000000E+00,+3.39728246E-14,+7.40902202E-01,+7.40902202E-01,+1.57079633E+00,+2.90045765E-15,+8.39013946E-01,+8.39013946E-01,+1.57079633E+00
+8.05090498E-01,+0.00000000E+00,+3.83026943E-15,+7.34509981E-01,+7.34509981E-01,+1.57079633E+00,+3.73034936E-14,+8.35696484E-01,+8.35696484E-01,+1.57079633E+00
+8.20876587E-01,+0.00000000E+00,+2.48967513E-14,+7.28045334E-01,+7.28045334E-01,+1.57079633E+00,+1.27398092E-14,+8.32343311E-01,+8.32343311E-01,+1.57079633E+00
+8.36662675E-01,+0.00000000E+00,+2.14828155E-14,+7.21510699E-01,+7.21510699E-01,+1.57079633E+00,+1.63757896E-14,+8.28955770E-01,+8.28955770E-01,+1.57079633E+00
+8.52448763E-01,+0.00000000E+00,+4.80171458E-15,+7.14908499E-01,+7.14908499E-01,+1.57079633E+00,+3.57491814E-14,+8.25535202E-01,+8.25535202E-01,+1.57079633E+00
+8.68234851E-01,+0.00000000E+00,+3.18078897E-14,+7.08241149E-01,+7.08241149E-01,+1.57079633E+00,+2.74780199E-15,+8.22082938E-01,+8.22082938E-01,+1.57079633E+00
+8.84020939E-01,+0.00000000E+00,+7.16093851E-15,+7.01511045E-01,+7.01511045E-01,+1.57079633E+00,+3.20299343E-14,+8.18600300E-01,+8.18600300E-01,+1.57079633E+00
+8.99807028E-01,+0.00000000E+00,+1.66533454E-14,+6.94720569E-01,+6.94720569E-01,+1.57079633E+00,+2.07056594E-14,+8.15088603E-01,+8.15088603E-01,+1.57079633E+00
+9.15593116E-01,+0.00000000E+00,+2.70061751E-14,+6.87872084E-01,+6.87872084E-01,+1.57079633E+00,+6.77236045E-15,+8.11549150E-01,+8.11549150E-01,+1.57079633E+00
+9.31379204E-01,+0.00000000E+00,+1.94289029E-15,+6.80967934E-01,+6.80967934E-01,+1.57079633E+00,+3.77892162E-14,+8.07983233E-01,+8.07983233E-01,+1.57079633E+00
+9.47165292E-01,+0.00000000E+00,+2.60902411E-14,+6.74010441E-01,+6.74010441E-01,+1.57079633E+00,+8.04911693E-15,+8.04392133E-01,+8.04392133E-01,+1.57079633E+00
+9.62951380E-01,+0.00000000E+00,+1.61988478E-14,+6.67001905E-01,+6.67001905E-01,+1.57079633E+00,+1.79856130E-14,+8.00777117E-01,+8.00777117E-01,+1.57079633E+00
+9.78737469E-01,+0.00000000E+00,+5.05151476E-15,+6.59944602E-01,+6.59944602E-01,+1.57079633E+00,+3.19744231E-14,+7.97139439E-01,+7.97139439E-01,+1.57079633E+00
+9.94523557E-01,+0.00000000E+00,+2.88102875E-14,+6.52840784E-01,+6.52840784E-01,+1.57079633E+00,+1.94289029E-15,+7.93480339E-01,+7.93480339E-01,+1.57079633E+00
+1.01030964E+00,+0.00000000E+00,+7.93809463E-15,+6.45692675E-01,+6.45692675E-01,+1.57079633E+00,+2.82829316E-14,+7.89801042E-01,+7.89801042E-01,+1.57079633E+00
+1.02609573E+00,+0.00000000E+00,+1.08801856E-14,+6.38502473E-01,+6.38502473E-01,+1.57079633E+00,+2.41751064E-14,+7.86102759E-01,+7.86102759E-01,+1.57079633E+00
+1.04188182E+00,+0.00000000E+00,+2.73114864E-14,+6.31272346E-01,+6.31272346E-01,+1.57079633E+00,+3.01147995E-15,+7.82386682E-01,+7.82386682E-01,+1.57079633E+00
+1.05766791E+00,+0.00000000E+00,+3.16413562E-15,+6.24004433E-01,+6.24004433E-01,+1.57079633E+00,+3.31470962E-14,+7.78653988E-01,+7.78653988E-01,+1.57079633E+00
+1.07345400E+00,+0.00000000E+00,+1.64729341E-14,+6.16700844E-01,+6.16700844E-01,+1.57079633E+00,+1.63515035E-14,+7.74905838E-01,+7.74905838E-01,+1.57079633E+00
+1.08924009E+00,+0.00000000E+00,+2.31342723E-14,+6.09363657E-01,+6.09363657E-01,+1.57079633E+00,+6.35515945E-15,+7.71143373E-01,+7.71143373E-01,+1.57079633E+00
+1.10502617E+00,+0.00000000E+00,+1.48492330E-15,+6.01994917E-01,+6.01994917E-01,+1.57079633E+00,+3.55839490E-14,+7.67367719E-01,+7.67367719E-01,+1.57079633E+00
+1.12081226E+00,+0.00000000E+00,+1.93213501E-14,+5.94596636E-01,+5.94596636E-01,+1.57079633E+00,+1.09259390E-14,+7.63579980E-01,+7.63579980E-01,+1.57079633E+00
+1.13659835E+00,+0.00000000E+00,+1.99302380E-14,+5.87170794E-01,+5.87170794E-01,+1.57079633E+00,+9.66674657E-15,+7.59781245E-01,+7.59781245E-01,+1.57079633E+00
+1.15238444E+00,+0.00000000E+00,+9.14199272E-16,+5.79719336E-01,+5.79719336E-01,+1.57079633E+00,+3.44593061E-14,+7.55972581E-01,+7.55972581E-01,+1.57079633E+00
+1.16817053E+00,+0.00000000E+00,+1.98695227E-14,+5.72244173E-01,+5.72244173E-01,+1.57079633E+00,+7.90289871E-15,+7.52155036E-01,+7.52155036E-01,+1.57079633E+00
+1.18395662E+00,+0.00000000E+00,+1.74624855E-14,+5.64747180E-01,+5.64747180E-01,+1.57079633E+00,+1.07105131E-14,+7.48329641E-01,+7.48329641E-01,+1.57079633E+00
+1.19974270E+00,+0.00000000E+00,+4.58549756E-16,+5.57230197E-01,+5.57230197E-01,+1.57079633E+00,+3.39524081E-14,+7.44497403E-01,+7.44497403E-01,+1.57079633E+00
+1.21552879E+00,+0.00000000E+00,+1.89547169E-14,+5.49695028E-01,+5.49695028E-01,+1.57079633E+00,+7.02429155E-15,+7.40659312E-01,+7.40659312E-01,+1.57079633E+00
+1.23131488E+00,+0.00000000E+00,+1.68605864E-14,+5.42143440E-01,+5.42143440E-01,+1.57079633E+00,+9.38719163E-15,+7.36816336E-01,+7.36816336E-01,+1.57079633E+00
+1.24710097E+00,+0.00000000E+00,+9.77432611E-17,+5.34577165E-01,+5.34577165E-01,+1.57079633E+00,+3.26553105E-14,+7.32969424E-01,+7.32969424E-01,+1.57079633E+00
+1.26288706E+00,+0.00000000E+00,+1.73861957E-14,+5.26997896E-01,+5.26997896E-01,+1.57079633E+00,+7.98539941E-15,+7.29119504E-01,+7.29119504E-01,+1.57079633E+00
+1.27867314E+00,+0.00000000E+00,+1.78140449E-14,+5.19407291E-01,+5.19407291E-01,+1.57079633E+00,+6.98214856E-15,+7.25267481E-01,+7.25267481E-01,+1.57079633E+00
+1.29445923E+00,+0.00000000E+00,-8.54239047E-17,+5.11806969E-01,+5.11806969E-01,+1.57079633E+00,+3.24244745E-14,+7.21414244E-01,+7.21414244E-01,+1.57079633E+00
+1.31024532E+00,+0.00000000E+00,+1.41745563E-14,+5.04198515E-01,+5.04198515E-01,+1.57079633E+00,+1.08799739E-14,+7.17560657E-01,+7.17560657E-01,+1.57079633E+00
+1.32603141E+00,+0.00000000E+00,+1.88716112E-14,+4.96583474E-01,+4.96583474E-01,+1.57079633E+00,+3.12816387E-15,+7.13707564E-01,+7.13707564E-01,+1.57079633E+00
+1.34181750E+00,+0.00000000E+00,-1.26049130E-16,+4.88963354E-01,+4.88963354E-01,+1.57079633E+00,+3.38918360E-14,+7.09855792E-01,+7.09855792E-01,+1.57079633E+00
+1.35760359E+00,+0.00000000E+00,+3.37058988E-14,+4.81339627E-01,+4.81339627E-01,+1.57079633E+00,+6.10949409E-15,+7.06006141E-01,+7.06006141E-01,+1.57079633E+00
+1.37338967E+00,+0.00000000E+00,-9.27124400E-15,+4.73713728E-01,+4.73713728E-01,+1.57079633E+00,-1.59617448E-15,+7.02159397E-01,+7.02159397E-01,+1.57079633E+00
+1.38917576E+00,+0.00000000E+00,-1.64800150E-14,+4.66087052E-01,+4.66087052E-01,+1.57079633E+00,+4.17624686E-15,+6.98316319E-01,+6.98316319E-01,+1.57079633E+00
+1.40496185E+00,+0.00000000E+00,+6.13753811E-15,+4.58460962E-01,+4.58460962E-01,+1.57079633E+00,+3.86315159E-15,+6.94477651E-01,+6.94477651E-01,+1.57079633E+00
+1.42074794E+00,+0.00000000E+00,-7.69652921E-15,+4.50836782E-01,+4.50836782E-01,+1.57079633E+00,-3.51391865E-15,+6.90644114E-01,+6.90644114E-01,+1.57079633E+00
+1.43653403E+00,+0.00000000E+00,+1.13635265E-14,+4.43215798E-01,+4.43215798E-01,+1.57079633E+00,-4.71844792E-16,+6.86816407E-01,+6.86816407E-01,+1.57079633E+00
+1.45232011E+00,+0.00000000E+00,+3.39936959E-15,+4.35599262E-01,+4.35599262E-01,+1.57079633E+00,+2.75326762E-15,+6.82995213E-01,+6.82995213E-01,+1.57079633E+00
+1.46810620E+00,+0.00000000E+00,-1.67459672E-14,+4.27988389E-01,+4.27988389E-01,+1.57079633E+00,-7.55029489E-15,+6.79181193E-01,+6.79181193E-01,+1.57079633E+00
+1.48389229E+00,+0.00000000E+00,-7.19472593E-15,+4.20384360E-01,+4.20384360E-01,+1.57079633E+00,-4.25275310E-15,+6.75374986E-01,+6.75374986E-01,+1.57079633E+00
+1.49967838E+00,+0.00000000E+00,+1.44309724E-14,+4.12788320E-01,+4.12788320E-01,+1.57079633E+00,-8.60258187E-15,+6.71577215E-01,+6.71577215E-01,+1.57079633E+00
+1.51546447E+00,+0.00000000E+00,-1.49353324E-14,+4.05201377E-01,+4.05201377E-01,+1.57079633E+00,+3.46895943E-15,+6.67788483E-01,+6.67788483E-01,+1.57079633E+00
+1.53125056E+00,+0.00000000E+00,-7.42788301E-15,+3.97624608E-01,+3.97624608E-01,+1.57079633E+00,-8.46068204E-15,+6.64009371E-01,+6.64009371E-01,+1.57079633E+00
+1.54703664E+00,+0.00000000E+00,+3.42678348E-15,+3.90059054E-01,+3.90059054E-01,+1.57079633E+00,-4.59195684E-15,+6.60240444E-01,+6.60240444E-01,+1.57079633E+00
+1.56282273E+00,+0.00000000E+00,+2.32362831E-15,+3.82505721E-01,+3.82505721E-01,+1.57079633E+00,-2.93700553E-15,+6.56482248E-01,+6.56482248E-01,+1.57079633E+00
+1.57860882E+00,+0.00000000E+00,+2.10911621E-15,+3.74965584E-01,+3.74965584E-01,+1.57079633E+00,+3.69647924E-15,+6.52735309E-01,+6.52735309E-01,+1.57079633E+00
+1.59439491E+00,+0.00000000E+00,-9.61080478E-15,+3.67439585E-01,+3.67439585E-01,+1.57079633E+00,+2.91683579E-15,+6.49000135E-01,+6.49000135E-01,+1.57079633E+00
+1.61018100E+00,+0.00000000E+00,+2.10782824E-14,+3.59928632E-01,+3.59928632E-01,+1.57079633E+00,+9.82155810E-16,+6.45277218E-01,+6.45277218E-01,+1.57079633E+00
+1.62596708E+00,+0.00000000E+00,-9.33854959E-15,+3.52433602E-01,+3.52433602E-01,+1.57079633E+00,+4.43987832E-15,+6.41567030E-01,+6.41567030E-01,+1.57079633E+00
