s1,s2,Re(z_ex.tm),Im(z_ex.tm),Abs(z_ex.tm),Arg(z_ex.tm),Re(z_ex.te),Im(z_ex.te),Abs(z_ex.te),Arg(z_ex.te)
+1.15000000E+00,+0.00000000E+00,+2.10432430E-16,+2.90099195E-01,+2.90099195E-01,+1.57079633E+00,-1.67665778E-15,+1.11013200E+00,+1.11013200E+00,+1.57079633E+00
+1.16000000E+00,+0.00000000E+00,+3.42219061E-17,+2.86116599E-01,+2.86116599E-01,+1.57079633E+00,-6.07793382E-16,+1.10341419E+00,+1.10341419E+00,+1.57079633E+00
+1.17000000E+00,+0.00000000E+00,-1.40481965E-17,+2.82132221E-01,+2.82132221E-01,+1.57079633E+00,+8.99916656E-16,+1.09672904E+00,+1.09672904E+00,+1.57079633E+00
+1.18000000E+00,+0.00000000E+00,-7.71938762E-17,+2.78146451E-01,+2.78146451E-01,+1.57079633E+00,-1.00742748E-15,+1.09007704E+00,+1.09007704E+00,+1.57079633E+00
+1.19000000E+00,+0.00000000E+00,+1.32865199E-16,+2.74159673E-01,+2.74159673E-01,+1.57079633E+00,+8.32010034E-16,+1.08345866E+00,+1.08345866E+00,+1.57079633E+00
+1.20000000E+00,+0.00000000E+00,+5.72308619E-17,+2.70172263E-01,+2.70172263E-01,+1.57079633E+00,-1.32890843E-15,+1.07687434E+00,+1.07687434E+00,+1.57079633E+00
+1.21000000E+00,+0.00000000E+00,+4.41855929E-17,+2.66184588E-01,+2.66184588E-01,+1.57079633E+00,+9.65535372E-17,+1.07032450E+00,+1.07032450E+00,+1.57079633E+00
+1.22000000E+00,+0.00000000E+00,+2.70726720E-16,+2.62197010E-01,+2.62197010E-01,+1.57079633E+00,-1.34519230E-15,+1.06380952E+00,+1.06380952E+00,+1.57079633E+00
+1.23000000E+00,+0.00000000E+00,-1.46053410E-17,+2.58209881E-01,+2.58209881E-01,+1.57079633E+00,-3.01632805E-15,+1.05732979E+00,+1.05732979E+00,+1.57079633E+00
+1.24000000E+00,+0.00000000E+00,+7.18281448E-17,+2.54223548E-01,+2.54223548E-01,+1.57079633E+00,+6.18313415E-16,+1.05088565E+00,+1.05088565E+00,+1.57079633E+00
+1.25000000E+00,+0.00000000E+00,+9.50622389E-17,+2.50238348E-01,+2.50238348E-01,+1.57079633E+00,+8.93425849E-16,+1.04447743E+00,+1.04447743E+00,+1.57079633E+00
+1.26000000E+00,+0.00000000E+00,-2.85172551E-17,+2.46254614E-01,+2.46254614E-01,+1.57079633E+00,+9.55190881E-16,+1.03810543E+00,+1.03810543E+00,+1.57079633E+00
+1.27000000E+00,+0.00000000E+00,+7.89581364E-18,+2.42272667E-01,+2.42272667E-01,+1.57079633E+00,-1.53930907E-15,+1.03176996E+00,+1.03176996E+00,+1.57079633E+00
+1.28000000E+00,+0.00000000E+00,-5.94920050E-18,+2.38292826E-01,+2.38292826E-01,+1.57079633E+00,-6.88249798E-16,+1.02547127E+00,+1.02547127E+00,+1.57079633E+00
+1.29000000E+00,+0.00000000E+00,+3.77094701E-17,+2.34315398E-01,+2.34315398E-01,+1.57079633E+00,-7.65168718E-16,+1.01920961E+00,+1.01920961E+00,+1.57079633E+00
+1.30000000E+00,+0.00000000E+00,+4.92316496E-17,+2.30340687E-01,+2.30340687E-01,+1.57079633E+00,+1.57355905E-15,+1.01298522E+00,+1.01298522E+00,+1.57079633E+00
+1.31000000E+00,+0.00000000E+00,-4.72599571E-17,+2.26368988E-01,+2.26368988E-01,+1.57079633E+00,+9.77256529E-16,+1.00679831E+00,+1.00679831E+00,+1.57079633E+00
+1.32000000E+00,+0.00000000E+00,-1.75717600E-16,+2.22400588E-01,+2.22400588E-01,+1.57079633E+00,-8.43143100E-16,+1.00064907E+00,+1.00064907E+00,+1.57079633E+00
+1.33000000E+00,+0.00000000E+00,+1.04927945E-16,+2.18435768E-01,+2.18435768E-01,+1.57079633E+00,-6.89478746E-16,+9.94537676E-01,+9.94537676E-01,+1.57079633E+00
+1.34000000E+00,+0.00000000E+00,-1.21065534E-17,+2.14474804E-01,+2.14474804E-01,+1.57079633E+00,+5.49787979E-16,+9.88464296E-01,+9.88464296E-01,+1.57079633E+00
+1.35000000E+00,+0.00000000E+00,+3.68412570E-16,+2.10517962E-01,+2.10517962E-01,+1.57079633E+00,+4.78450722E-16,+9.82429072E-01,+9.82429072E-01,+1.57079633E+00
+1.36000000E+00,+0.00000000E+00,-1.18242457E-16,+2.06565504E-01,+2.06565504E-01,+1.57079633E+00,-8.33885519E-16,+9.76432134E-01,+9.76432134E-01,+1.57079633E+00
+1.37000000E+00,+0.00000000E+00,+3.83525293E-17,+2.02617682E-01,+2.02617682E-01,+1.57079633E+00,-1.90828003E-18,+9.70473595E-01,+9.70473595E-01,+1.57079633E+00
+1.38000000E+00,+0.00000000E+00,-3.37510551E-17,+1.98674746E-01,+1.98674746E-01,+1.57079633E+00,-1.14898714E-15,+9.64553556E-01,+9.64553556E-01,+1.57079633E+00
+1.39000000E+00,+0.00000000E+00,+1.19637855E-16,+1.94736935E-01,+1.94736935E-01,+1.57079633E+00,-2.05558741E-16,+9.58672101E-01,+9.58672101E-01,+1.57079633E+00
+1.40000000E+00,+0.00000000E+00,+1.86203706E-16,+1.90804484E-01,+1.90804484E-01,+1.57079633E+00,+9.74015671E-16,+9.52829302E-01,+9.52829302E-01,+1.57079633E+00
+1.41000000E+00,+0.00000000E+00,-1.02635788E-16,+1.86877622E-01,+1.86877622E-01,+1.57079633E+00,-8.59075947E-22,+9.47025217E-01,+9.47025217E-01,+1.57079633E+00
+1.42000000E+00,+0.00000000E+00,+6.88698465E-17,+1.82956570E-01,+1.82956570E-01,+1.57079633E+00,-1.24271932E-15,+9.41259890E-01,+9.41259890E-01,+1.57079633E+00
+1.43000000E+00,+0.00000000E+00,+1.60701130E-17,+1.79041544E-01,+1.79041544E-01,+1.57079633E+00,+1.33454048E-16,+9.35533354E-01,+9.35533354E-01,+1.57079633E+00
+1.44000000E+00,+0.00000000E+00,-1.22724765E-16,+1.75132754E-01,+1.75132754E-01,+1.57079633E+00,+6.02103359E-16,+9.29845630E-01,+9.29845630E-01,+1.57079633E+00
+1.45000000E+00,+0.00000000E+00,-8.08555340E-18,+1.71230403E-01,+1.71230403E-01,+1.57079633E+00,-1.19357758E-15,+9.24196726E-01,+9.24196726E-01,+1.57079633E+00
+1.46000000E+00,+0.00000000E+00,-1.39292732E-16,+1.67334689E-01,+1.67334689E-01,+1.57079633E+00,-7.91699774E-16,+9.18586640E-01,+9.18586640E-01,+1.57079633E+00
+1.47000000E+00,+0.00000000E+00,+5.27131726E-17,+1.63445803E-01,+1.63445803E-01,+1.57079633E+00,+1.32652924E-15,+9.13015356E-01,+9.13015356E-01,+1.57079633E+00
+1.48000000E+00,+0.00000000E+00,+1.30232581E-16,+1.59563932E-01,+1.59563932E-01,+1.57079633E+00,+1.99874910E-16,+9.07482852E-01,+9.07482852E-01,+1.57079633E+00
+1.49000000E+00,+0.00000000E+00,+2.40824652E-16,+1.55689255E-01,+1.55689255E-01,+1.57079633E+00,+1.70415424E-15,+9.01989093E-01,+9.01989093E-01,+1.57079633E+00
+1.50000000E+00,+0.00000000E+00,-3.55172267E-17,+1.51821947E-01,+1.51821947E-01,+1.57079633E+00,+2.87553897E-16,+8.96534034E-01,+8.96534034E-01,+1.57079633E+00
+1.51000000E+00,+0.00000000E+00,-1.53328807E-17,+1.47962178E-01,+1.47962178E-01,+1.57079633E+00,-3.75910891E-16,+8.91117622E-01,+8.91117622E-01,+1.57079633E+00
+1.52000000E+00,+0.00000000E+00,+3.02835095E-18,+1.44110109E-01,+1.44110109E-01,+1.57079633E+00,-2.10821612E-16,+8.85739794E-01,+8.85739794E-01,+1.57079633E+00
+1.53000000E+00,+0.00000000E+00,+1.01917706E-16,+1.40265901E-01,+1.40265901E-01,+1.57079633E+00,-2.66217910E-16,+8.80400477E-01,+8.80400477E-01,+1.57079633E+00
+1.54000000E+00,+0.00000000E+00,+2.43747879E-16,+1.36429706E-01,+1.36429706E-01,+1.57079633E+00,-1.52952827E-16,+8.75099592E-01,+8.75099592E-01,+1.57079633E+00
+1.55000000E+00,+0.00000000E+00,-5.84923430E-17,+1.32601671E-01,+1.32601671E-01,+1.57079633E+00,-4.14302199E-16,+8.69837051E-01,+8.69837051E-01,+1.57079633E+00
+1.56000000E+00,+0.00000000E+00,+1.42275106E-16,+1.28781938E-01,+1.28781938E-01,+1.57079633E+00,+3.05920653E-16,+8.64612757E-01,+8.64612757E-01,+1.57079633E+00
+1.57000000E+00,+0.00000000E+00,-3.25353687E-17,+1.24970647E-01,+1.24970647E-01,+1.57079633E+00,-7.70963773E-16,+8.59426607E-01,+8.59426607E-01,+1.57079633E+00
+1.58000000E+00,+0.00000000E+00,+1.48213263E-16,+1.21167928E-01,+1.21167928E-01,+1.57079633E+00,-8.93250299E-16,+8.54278489E-01,+8.54278489E-01,+1.57079633E+00
+1.59000000E+00,+0.00000000E+00,+1.38352014E-16,+1.17373911E-01,+1.17373911E-01,+1.57079633E+00,-7.84180325E-16,+8.49168287E-01,+8.49168287E-01,+1.57079633E+00
+1.60000000E+00,+0.00000000E+00,-4.30646831E-17,+1.13588717E-01,+1.13588717E-01,+1.57079633E+00,-5.73079648E-16,+8.44095876E-01,+8.44095876E-01,+1.57079633E+00
+1.61000000E+00,+0.00000000E+00,+1.29060355E-16,+1.09812465E-01,+1.09812465E-01,+1.57079633E+00,-9.78998873E-16,+8.39061124E-01,+8.39061124E-01,+1.57079633E+00
+1.62000000E+00,+0.00000000E+00,-5.12671335E-17,+1.06045269E-01,+1.06045269E-01,+1.57079633E+00,-6.01833212E-17,+8.34063896E-01,+8.34063896E-01,+1.57079633E+00
+1.63000000E+00,+0.00000000E+00,-3.06503450E-17,+1.02287238E-01,+1.02287238E-01,+1.57079633E+00,-1.61151651E-16,+8.29104048E-01,+8.29104048E-01,+1.57079633E+00
+1.64000000E+00,+0.00000000E+00,+1.18798380E-16,+9.85384764E-02,+9.85384764E-02,+1.57079633E+00,-7.42374760E-16,+8.24181432E-01,+8.24181432E-01,+1.57079633E+00
+1.65000000E+00,+0.00000000E+00,+1.11230911E-16,+9.47990844E-02,+9.47990844E-02,+1.57079633E+00,+5.08904992E-16,+8.19295895E-01,+8.19295895E-01,+1.57079633E+00
+1.66000000E+00,+0.00000000E+00,+1.38979152E-17,+9.10691581E-02,+9.10691581E-02,+1.57079633E+00,-1.52749625E-15,+8.14447279E-01,+8.14447279E-01,+1.57079633E+00
+1.67000000E+00,+0.00000000E+00,+1.09003743E-17,+8.73487894E-02,+8.73487894E-02,+1.57079633E+00,+2.64995680E-16,+8.09635419E-01,+8.09635419E-01,+1.57079633E+00
+1.68000000E+00,+0.00000000E+00,-2.95461484E-17,+8.36380661E-02,+8.36380661E-02,+1.57079633E+00,-5.09391558E-16,+8.04860148E-01,+8.04860148E-01,+1.57079633E+00
