s1,s2,Re(z_ibc3.tm),Im(z_ibc3.tm),Abs(z_ibc3.tm),Arg(z_ibc3.tm),Re(z_ibc3.te),Im(z_ibc3.te),Abs(z_ibc3.te),Arg(z_ibc3.te)
+0.00000000E+00,+0.00000000E+00,-1.25403379E-16,+7.71145174E-01,+7.71145174E-01,+1.57079633E+00,-1.25403379E-16,+7.71145174E-01,+7.71145174E-01,+1.57079633E+00
+9.08827649E-01,+0.00000000E+00,+8.21785136E-17,+3.94607412E-01,+3.94607412E-01,+1.57079633E+00,-1.46997589E-16,+9.49113213E-01,+9.49113213E-01,+1.57079633E+00
+1.81765530E+00,+0.00000000E+00,+1.14942217E-16,+1.45282485E-02,+1.45282485E-02,+1.57079633E+00,-3.64076325E-16,+5.51129942E-01,+5.51129942E-01,+1.57079633E+00
+2.72648295E+00,+0.00000000E+00,+7.06977696E-17,-1.59419261E-01,+1.59419261E-01,-1.57079633E+00,-2.63801110E-16,+6.15560916E-01,+6.15560916E-01,+1.57079633E+00
+3.63531060E+00,+0.00000000E+00,+3.72024370E-17,-2.40850055E-01,+2.40850055E-01,-1.57079633E+00,-2.44748439E-16,+6.30025246E-01,+6.30025246E-01,+1.57079633E+00
+4.54413825E+00,+0.00000000E+00,+1.63703956E-17,-2.83569355E-01,+2.83569355E-01,-1.57079633E+00,-2.37437558E-16,+6.35847228E-01,+6.35847228E-01,+1.57079633E+00
+5.45296590E+00,+0.00000000E+00,+3.27313871E-18,-3.08322066E-01,+3.08322066E-01,-1.57079633E+00,-2.33792494E-16,+6.38812852E-01,+6.38812852E-01,+1.57079633E+00
+6.36179355E+00,+0.00000000E+00,-5.30878338E-18,-3.23816705E-01,+3.23816705E-01,-1.57079633E+00,-2.31695396E-16,+6.40539020E-01,+6.40539020E-01,+1.57079633E+00
+7.27062120E+00,+0.00000000E+00,-1.11751102E-17,-3.34113602E-01,+3.34113602E-01,-1.57079633E+00,-2.30372709E-16,+6.41635473E-01,+6.41635473E-01,+1.57079633E+00
+8.17944884E+00,+0.00000000E+00,-1.53382261E-17,-3.41285749E-01,+3.41285749E-01,-1.57079633E+00,-2.29482767E-16,+6.42376621E-01,+6.42376621E-01,+1.57079633E+00
