s1,s2,Re(z_ibc6.tm),Im(z_ibc6.tm),Abs(z_ibc6.tm),Arg(z_ibc6.tm),Re(z_ibc6.te),Im(z_ibc6.te),Abs(z_ibc6.te),Arg(z_ibc6.te)
+0.00000000E+00,+4.73582646E-01,+1.62108750E-14,+8.49349281E-01,+8.49349281E-01,+1.57079633E+00,+1.70601736E-14,+8.95767973E-01,+8.95767973E-01,+1.57079633E+00
+0.00000000E+00,+4.89368734E-01,+1.60540091E-14,+8.45008746E-01,+8.45008746E-01,+1.57079633E+00,+1.69046943E-14,+8.93450568E-01,+8.93450568E-01,+1.57079633E+00
+0.00000000E+00,+5.05154822E-01,+1.58935465E-14,+8.40548316E-01,+8.40548316E-01,+1.57079633E+00,+1.67456595E-14,+8.91071013E-01,+8.91071013E-01,+1.57079633E+00
+0.00000000E+00,+5.20940911E-01,+1.57296185E-14,+8.35969978E-01,+8.35969978E-01,+1.57079633E+00,+1.65831983E-14,+8.88630519E-01,+8.88630519E-01,+1.57079633E+00
+0.00000000E+00,+5.36726999E-01,+1.55623576E-14,+8.31275756E-01,+8.31275756E-01,+1.57079633E+00,+1.64174409E-14,+8.86130314E-01,+8.86130314E-01,+1.57079633E+00
+0.00000000E+00,+5.52513087E-01,+1.53918979E-14,+8.26467711E-01,+8.26467711E-01,+1.57079633E+00,+1.62485187E-14,+8.83571645E-01,+8.83571645E-01,+1.57079633E+00
+0.00000000E+00,+5.68299175E-01,+1.52183746E-14,+8.21547931E-01,+8.21547931E-01,+1.57079633E+00,+1.60765639E-14,+8.80955775E-01,+8.80955775E-01,+1.57079633E+00
+0.00000000E+00,+5.84085263E-01,+1.50419237E-14,+8.16518538E-01,+8.16518538E-01,+1.57079633E+00,+1.59017093E-14,+8.78283983E-01,+8.78283983E-01,+1.57079633E+00
+0.00000000E+00,+5.99871352E-01,+1.48626820E-14,+8.11381680E-01,+8.11381680E-01,+1.57079633E+00,+1.57240883E-14,+8.75557563E-01,+8.75557563E-01,+1.57079633E+00
+0.00000000E+00,+6.15657440E-01,+1.46807869E-14,+8.06139533E-01,+8.06139533E-01,+1.57079633E+00,+1.55438343E-14,+8.72777818E-01,+8.72777818E-01,+1.57079633E+00
+0.00000000E+00,+6.31443528E-01,+1.44963761E-14,+8.00794293E-01,+8.00794293E-01,+1.57079633E+00,+1.53610810E-14,+8.69946065E-01,+8.69946065E-01,+1.57079633E+00
+0.00000000E+00,+6.47229616E-01,+1.43095876E-14,+7.95348181E-01,+7.95348181E-01,+1.57079633E+00,+1.51759618E-14,+8.67063630E-01,+8.67063630E-01,+1.57079633E+00
+0.00000000E+00,+6.63015705E-01,+1.41205592E-14,+7.89803437E-01,+7.89803437E-01,+1.57079633E+00,+1.49886099E-14,+8.64131846E-01,+8.64131846E-01,+1.57079633E+00
+0.00000000E+00,+6.78801793E-01,+1.39294288E-14,+7.84162317E-01,+7.84162317E-01,+1.57079633E+00,+1.47991580E-14,+8.61152055E-01,+8.61152055E-01,+1.57079633E+00
+0.00000000E+00,+6.94587881E-01,+1.37363338E-14,+7.78427095E-01,+7.78427095E-01,+1.57079633E+00,+1.46077384E-14,+8.58125604E-01,+8.58125604E-01,+1.57079633E+00
+0.00000000E+00,+7.10373969E-01,+1.35414111E-14,+7.72600055E-01,+7.72600055E-01,+1.57079633E+00,+1.44144822E-14,+8.55053842E-01,+8.55053842E-01,+1.57079633E+00
+0.00000000E+00,+7.26160057E-01,+1.33447972E-14,+7.66683495E-01,+7.66683495E-01,+1.57079633E+00,+1.42195198E-14,+8.51938124E-01,+8.51938124E-01,+1.57079633E+00
+0.00000000E+00,+7.41946146E-01,+1.31466273E-14,+7.60679723E-01,+7.60679723E-01,+1.57079633E+00,+1.40229807E-14,+8.48779806E-01,+8.48779806E-01,+1.57079633E+00
+0.00000000E+00,+7.57732234E-01,+1.29470362E-14,+7.54591053E-01,+7.54591053E-01,+1.57079633E+00,+1.38249926E-14,+8.45580244E-01,+8.45580244E-01,+1.57079633E+00
+0.00000000E+00,+7.73518322E-01,+1.27461572E-14,+7.48419804E-01,+7.48419804E-01,+1.57079633E+00,+1.36256825E-14,+8.42340794E-01,+8.42340794E-01,+1.57079633E+00
+0.00000000E+00,+7.89304410E-01,+1.25441224E-14,+7.42168302E-01,+7.42168302E-01,+1.57079633E+00,+1.34251753E-14,+8.39062808E-01,+8.39062808E-01,+1.57079633E+00
+0.00000000E+00,+8.05090498E-01,+1.23410628E-14,+7.35838871E-01,+7.35838871E-01,+1.57079633E+00,+1.32235946E-14,+8.35747638E-01,+8.35747638E-01,+1.57079633E+00
+0.00000000E+00,+8.20876587E-01,+1.21371076E-14,+7.29433839E-01,+7.29433839E-01,+1.57079633E+00,+1.30210623E-14,+8.32396631E-01,+8.32396631E-01,+1.57079633E+00
