s1,s2,Re(z_ex.11),Im(z_ex.11),Abs(z_ex.11),Arg(z_ex.11),Re(z_ex.21),Im(z_ex.21),Abs(z_ex.21),Arg(z_ex.21),Re(z_ex.12),Im(z_ex.12),Abs(z_ex.12),Arg(z_ex.12),Re(z_ex.22),Im(z_ex.22),Abs(z_ex.22),Arg(z_ex.22)
+2.05219147E-01,+0.00000000E+00,+4.59021029E-17,+9.04839207E-01,+9.04839207E-01,+1.57079633E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+1.44368871E-16,+9.24672077E-01,+9.24672077E-01,+1.57079633E+00
+2.21005235E-01,+0.00000000E+00,-1.08435853E-17,+9.02739237E-01,+9.02739237E-01,+1.57079633E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-1.92991543E-16,+9.23568358E-01,+9.23568358E-01,+1.57079633E+00
+2.36791323E-01,+0.00000000E+00,+4.40834992E-16,+9.00489543E-01,+9.00489543E-01,+1.57079633E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+6.74776524E-17,+9.22386117E-01,+9.22386117E-01,+1.57079633E+00
+2.52577411E-01,+0.00000000E+00,+1.48878363E-16,+8.98091345E-01,+8.98091345E-01,+1.57079633E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+7.96409157E-16,+9.21126034E-01,+9.21126034E-01,+1.57079633E+00
+2.68363499E-01,+0.00000000E+00,+6.78411364E-14,+8.95545938E-01,+8.95545938E-01,+1.57079633E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-4.10639475E-15,+9.19788825E-01,+9.19788825E-01,+1.57079633E+00
+2.84149588E-01,+0.00000000E+00,+2.02712309E-14,+8.92854691E-01,+8.92854691E-01,+1.57079633E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+3.06788556E-14,+9.18375252E-01,+9.18375252E-01,+1.57079633E+00
+2.99935676E-01,+0.00000000E+00,+2.28839086E-14,+8.90019043E-01,+8.90019043E-01,+1.57079633E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+2.73140076E-14,+9.16886112E-01,+9.16886112E-01,+1.57079633E+00
+3.15721764E-01,+0.00000000E+00,+3.15257142E-14,+8.87040503E-01,+8.87040503E-01,+1.57079633E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+1.81999826E-14,+9.15322243E-01,+9.15322243E-01,+1.57079633E+00
+3.31507852E-01,+0.00000000E+00,+1.08868617E-14,+8.83920646E-01,+8.83920646E-01,+1.57079633E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+3.91810185E-14,+9.13684519E-01,+9.13684519E-01,+1.57079633E+00
+3.47293940E-01,+0.00000000E+00,+4.22147870E-14,+8.80661112E-01,+8.80661112E-01,+1.57079633E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+6.62983283E-15,+9.11973850E-01,+9.11973850E-01,+1.57079633E+00
+3.63080029E-01,+0.00000000E+00,+1.93092691E-15,+8.77263605E-01,+8.77263605E-01,+1.57079633E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+4.79766085E-14,+9.10191181E-01,+9.10191181E-01,+1.57079633E+00
+3.78866117E-01,+0.00000000E+00,+4.71553579E-14,+8.73729887E-01,+8.73729887E-01,+1.57079633E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+2.98769077E-16,+9.08337489E-01,+9.08337489E-01,+1.57079633E+00
+3.94652205E-01,+0.00000000E+00,+7.02940499E-16,+8.70061779E-01,+8.70061779E-01,+1.57079633E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+4.93451050E-14,+9.06413785E-01,+9.06413785E-01,+1.57079633E+00
+4.10438293E-01,+0.00000000E+00,+4.43216613E-14,+8.66261159E-01,+8.66261159E-01,+1.57079633E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+3.65630793E-15,+9.04421110E-01,+9.04421110E-01,+1.57079633E+00
+4.26224381E-01,+0.00000000E+00,+8.54935869E-15,+8.62329956E-01,+8.62329956E-01,+1.57079633E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+4.02917113E-14,+9.02360533E-01,+9.02360533E-01,+1.57079633E+00
+4.42010470E-01,+0.00000000E+00,+3.05065868E-14,+8.58270151E-01,+8.58270151E-01,+1.57079633E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+1.61390660E-14,+9.00233154E-01,+9.00233154E-01,+1.57079633E+00
+4.57796558E-01,+0.00000000E+00,+2.34895726E-14,+8.54083774E-01,+8.54083774E-01,+1.57079633E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+2.39365653E-14,+8.98040098E-01,+8.98040098E-01,+1.57079633E+00
+4.73582646E-01,+0.00000000E+00,+1.41174975E-14,+8.49772899E-01,+8.49772899E-01,+1.57079633E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+3.32774546E-14,+8.95782514E-01,+8.95782514E-01,+1.57079633E+00
+4.89368734E-01,+0.00000000E+00,+3.81611204E-14,+8.45339645E-01,+8.45339645E-01,+1.57079633E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+7.55731310E-15,+8.93461577E-01,+8.93461577E-01,+1.57079633E+00
+5.05154822E-01,+0.00000000E+00,+2.43641194E-15,+8.40786170E-01,+8.40786170E-01,+1.57079633E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+4.54488061E-14,+8.91078483E-01,+8.91078483E-01,+1.57079633E+00
+5.20940911E-01,+0.00000000E+00,+4.35778275E-14,+8.36114671E-01,+8.36114671E-01,+1.57079633E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+1.13326914E-15,+8.88634449E-01,+8.88634449E-01,+1.57079633E+00
+5.36726999E-01,+0.00000000E+00,+3.51582014E-15,+8.31327380E-01,+8.31327380E-01,+1.57079633E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+4.44394667E-14,+8.86130713E-01,+8.86130713E-01,+1.57079633E+00
+5.52513087E-01,+0.00000000E+00,+3.43870782E-14,+8.26426563E-01,+8.26426563E-01,+1.57079633E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+1.01236036E-14,+8.83568529E-01,+8.83568529E-01,+1.57079633E+00
+5.68299175E-01,+0.00000000E+00,+1.79305622E-14,+8.21414514E-01,+8.21414514E-01,+1.57079633E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+2.82183697E-14,+8.80949169E-01,+8.80949169E-01,+1.57079633E+00
+5.84085263E-01,+0.00000000E+00,+1.57823175E-14,+8.16293558E-01,+8.16293558E-01,+1.57079633E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+2.96272225E-14,+8.78273919E-01,+8.78273919E-01,+1.57079633E+00
