s1,s2,Re(z_ibc0.11),Im(z_ibc0.11),Abs(z_ibc0.11),Arg(z_ibc0.11),Re(z_ibc0.21),Im(z_ibc0.21),Abs(z_ibc0.21),Arg(z_ibc0.21),Re(z_ibc0.12),Im(z_ibc0.12),Abs(z_ibc0.12),Arg(z_ibc0.12),Re(z_ibc0.22),Im(z_ibc0.22),Abs(z_ibc0.22),Arg(z_ibc0.22)
+0.00000000E+00,+0.00000000E+00,-1.06596484E-15,+9.24836131E-01,+9.24836131E-01,+1.57079633E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+3.14159265E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+3.14159265E+00,-1.06596484E-15,+9.24836131E-01,+9.24836131E-01,+1.57079633E+00
+0.00000000E+00,+9.08827649E-01,-1.06596484E-15,+9.24836131E-01,+9.24836131E-01,+1.57079633E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+3.14159265E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+3.14159265E+00,-1.06596484E-15,+9.24836131E-01,+9.24836131E-01,+1.57079633E+00
+0.00000000E+00,+1.81765530E+00,-1.06596484E-15,+9.24836131E-01,+9.24836131E-01,+1.57079633E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+3.14159265E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+3.14159265E+00,-1.06596484E-15,+9.24836131E-01,+9.24836131E-01,+1.57079633E+00
