s1,s2,Re(r_ibc0.11),Im(r_ibc0.11),Abs(r_ibc0.11),Arg(r_ibc0.11),Re(r_ibc0.21),Im(r_ibc0.21),Abs(r_ibc0.21),Arg(r_ibc0.21),Re(r_ibc0.12),Im(r_ibc0.12),Abs(r_ibc0.12),Arg(r_ibc0.12),Re(r_ibc0.22),Im(r_ibc0.22),Abs(r_ibc0.22),Arg(r_ibc0.22)
+2.60000000E-01,+0.00000000E+00,+4.31152808E-02,-9.99070104E-01,+1.00000000E+00,-1.52766768E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,+1.12655160E-01,-9.93634145E-01,+1.00000000E+00,-1.45790151E+00
+2.70000000E-01,+0.00000000E+00,+4.02700009E-02,-9.99188835E-01,+1.00000000E+00,-1.53051543E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,+1.15468313E-01,-9.93311164E-01,+1.00000000E+00,-1.45506987E+00
+2.80000000E-01,+0.00000000E+00,+3.72994060E-02,-9.99304135E-01,+1.00000000E+00,-1.53348827E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,+1.18402702E-01,-9.92965659E-01,+1.00000000E+00,-1.45211521E+00
+2.90000000E-01,+0.00000000E+00,+3.42013225E-02,-9.99414964E-01,+1.00000000E+00,-1.53658833E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,+1.21460132E-01,-9.92596311E-01,+1.00000000E+00,-1.44903555E+00
+3.00000000E-01,+0.00000000E+00,+3.09734623E-02,-9.99520207E-01,+1.00000000E+00,-1.53981791E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,+1.24642496E-01,-9.92201717E-01,+1.00000000E+00,-1.44582882E+00
+3.10000000E-01,+0.00000000E+00,+2.76134188E-02,-9.99618677E-01,+1.00000000E+00,-1.54317940E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,+1.27951783E-01,-9.91780390E-01,+1.00000000E+00,-1.44249282E+00
+3.20000000E-01,+0.00000000E+00,+2.41186621E-02,-9.99709103E-01,+1.00000000E+00,-1.54667533E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,+1.31390078E-01,-9.91330746E-01,+1.00000000E+00,-1.43902524E+00
+3.30000000E-01,+0.00000000E+00,+2.04865336E-02,-9.99790129E-01,+1.00000000E+00,-1.55030836E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,+1.34959564E-01,-9.90851107E-01,+1.00000000E+00,-1.43542367E+00
+3.40000000E-01,+0.00000000E+00,+1.67142408E-02,-9.99860307E-01,+1.00000000E+00,-1.55408131E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,+1.38662530E-01,-9.90339691E-01,+1.00000000E+00,-1.43168556E+00
+3.50000000E-01,+0.00000000E+00,+1.27988518E-02,-9.99918091E-01,+1.00000000E+00,-1.55799713E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,+1.42501374E-01,-9.89794604E-01,+1.00000000E+00,-1.42780820E+00
+3.60000000E-01,+0.00000000E+00,+8.73728878E-03,-9.99961829E-01,+1.00000000E+00,-1.56205893E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,+1.46478603E-01,-9.89213839E-01,+1.00000000E+00,-1.42378879E+00
+3.70000000E-01,+0.00000000E+00,+4.52632177E-03,-9.99989756E-01,+1.00000000E+00,-1.56626999E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,+1.50596842E-01,-9.88595261E-01,+1.00000000E+00,-1.41962435E+00
+3.80000000E-01,+0.00000000E+00,+1.62561675E-04,-9.99999987E-01,+1.00000000E+00,-1.57063377E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,+1.54858837E-01,-9.87936608E-01,+1.00000000E+00,-1.41531176E+00
+3.90000000E-01,+0.00000000E+00,-4.35754719E-03,-9.99990506E-01,+1.00000000E+00,-1.57515389E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,+1.59267459E-01,-9.87235472E-01,+1.00000000E+00,-1.41084773E+00
+4.00000000E-01,+0.00000000E+00,-9.03773493E-03,-9.99959159E-01,+1.00000000E+00,-1.57983418E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,+1.63825711E-01,-9.86489299E-01,+1.00000000E+00,-1.40622881E+00
+4.10000000E-01,+0.00000000E+00,-1.38819145E-02,-9.99903642E-01,+1.00000000E+00,-1.58467869E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,+1.68536730E-01,-9.85695374E-01,+1.00000000E+00,-1.40145135E+00
+4.20000000E-01,+0.00000000E+00,-1.88941905E-02,-9.99821489E-01,+1.00000000E+00,-1.58969164E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,+1.73403799E-01,-9.84850812E-01,+1.00000000E+00,-1.39651154E+00
+4.30000000E-01,+0.00000000E+00,-2.40788692E-02,-9.99710062E-01,+1.00000000E+00,-1.59487752E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,+1.78430348E-01,-9.83952545E-01,+1.00000000E+00,-1.39140536E+00
