s1,s2,Re(z_ex.tm),Im(z_ex.tm),Abs(z_ex.tm),Arg(z_ex.tm),Re(z_ex.te),Im(z_ex.te),Abs(z_ex.te),Arg(z_ex.te)
+0.00000000E+00,+1.67332535E+00,-1.31838984E-15,+3.30052353E-01,+3.30052353E-01,+1.57079633E+00,-5.84532422E-14,+6.30517310E-01,+6.30517310E-01,+1.57079633E+00
+0.00000000E+00,+1.68911144E+00,-3.66096042E-14,+3.22629165E-01,+3.22629165E-01,+1.57079633E+00,+3.88578059E-15,+6.26862423E-01,+6.26862423E-01,+1.57079633E+00
+0.00000000E+00,+1.70489753E+00,-4.66293670E-15,+3.15225824E-01,+3.15225824E-01,+1.57079633E+00,+0.00000000E+00,+6.23222375E-01,+6.23222375E-01,+1.57079633E+00
+0.00000000E+00,+1.72068361E+00,+1.91513472E-15,+3.07843027E-01,+3.07843027E-01,+1.57079633E+00,-1.05471187E-15,+6.19597537E-01,+6.19597537E-01,+1.57079633E+00
+0.00000000E+00,+1.73646970E+00,-2.47024623E-15,+3.00481441E-01,+3.00481441E-01,+1.57079633E+00,-2.58126853E-15,+6.15988267E-01,+6.15988267E-01,+1.57079633E+00
+0.00000000E+00,+1.75225579E+00,+1.33781874E-14,+2.93141705E-01,+2.93141705E-01,+1.57079633E+00,-5.99520433E-15,+6.12394906E-01,+6.12394906E-01,+1.57079633E+00
+0.00000000E+00,+1.76804188E+00,-3.67136876E-14,+2.85824434E-01,+2.85824434E-01,+1.57079633E+00,+8.74300632E-15,+6.08817782E-01,+6.08817782E-01,+1.57079633E+00
+0.00000000E+00,+1.78382797E+00,+4.72677453E-14,+2.78530213E-01,+2.78530213E-01,+1.57079633E+00,-6.66133815E-16,+6.05257205E-01,+6.05257205E-01,+1.57079633E+00
+0.00000000E+00,+1.79961406E+00,-1.44745327E-14,+2.71259603E-01,+2.71259603E-01,+1.57079633E+00,-5.39845946E-15,+6.01713473E-01,+6.01713473E-01,+1.57079633E+00
+0.00000000E+00,+1.81540014E+00,-1.22124533E-15,+2.64013137E-01,+2.64013137E-01,+1.57079633E+00,+1.26565425E-14,+5.98186870E-01,+5.98186870E-01,+1.57079633E+00
+0.00000000E+00,+1.83118623E+00,-3.97008815E-14,+2.56791325E-01,+2.56791325E-01,+1.57079633E+00,-5.17988430E-15,+5.94677664E-01,+5.94677664E-01,+1.57079633E+00
+0.00000000E+00,+1.84697232E+00,+2.92821323E-14,+2.49594653E-01,+2.49594653E-01,+1.57079633E+00,-1.05471187E-15,+5.91186113E-01,+5.91186113E-01,+1.57079633E+00
+0.00000000E+00,+1.86275841E+00,+5.28743715E-15,+2.42423582E-01,+2.42423582E-01,+1.57079633E+00,-2.23432384E-15,+5.87712457E-01,+5.87712457E-01,+1.57079633E+00
+0.00000000E+00,+1.87854450E+00,-1.00613962E-14,+2.35278549E-01,+2.35278549E-01,+1.57079633E+00,-5.60662627E-15,+5.84256928E-01,+5.84256928E-01,+1.57079633E+00
+0.00000000E+00,+1.89433058E+00,-1.77358128E-14,+2.28159969E-01,+2.28159969E-01,+1.57079633E+00,+4.71844785E-16,+5.80819741E-01,+5.80819741E-01,+1.57079633E+00
+0.00000000E+00,+1.91011667E+00,+4.96130914E-14,+2.21068235E-01,+2.21068235E-01,+1.57079633E+00,+6.38378239E-16,+5.77401103E-01,+5.77401103E-01,+1.57079633E+00
