s1,s2,Re(r_ibc3.tm),Im(r_ibc3.tm),Abs(r_ibc3.tm),Arg(r_ibc3.tm),Re(r_ibc3.te),Im(r_ibc3.te),Abs(r_ibc3.te),Arg(r_ibc3.te)
+0.00000000E+00,+5.50000000E-01,+3.00639905E-01,-9.53737725E-01,+1.00000000E+00,-1.26543280E+00,+1.55342450E-03,-9.99998793E-01,+1.00000000E+00,-1.56924290E+00
+0.00000000E+00,+5.60000000E-01,+3.09586254E-01,-9.50871364E-01,+1.00000000E+00,-1.25603845E+00,-2.67500974E-03,-9.99996422E-01,+1.00000000E+00,-1.57347134E+00
+0.00000000E+00,+5.70000000E-01,+3.18754747E-01,-9.47837228E-01,+1.00000000E+00,-1.24638091E+00,-7.11394220E-03,-9.99974696E-01,+1.00000000E+00,-1.57791033E+00
+0.00000000E+00,+5.80000000E-01,+3.28149158E-01,-9.44625921E-01,+1.00000000E+00,-1.23645276E+00,-1.17750395E-02,-9.99930672E-01,+1.00000000E+00,-1.58257164E+00
+0.00000000E+00,+5.90000000E-01,+3.37773378E-01,-9.41227467E-01,+1.00000000E+00,-1.22624609E+00,-1.66707883E-02,-9.99861033E-01,+1.00000000E+00,-1.58746789E+00
+0.00000000E+00,+6.00000000E-01,+3.47631418E-01,-9.37631269E-01,+1.00000000E+00,-1.21575254E+00,-2.18145681E-02,-9.99762034E-01,+1.00000000E+00,-1.59261263E+00
+0.00000000E+00,+6.10000000E-01,+3.57727417E-01,-9.33826052E-01,+1.00000000E+00,-1.20496320E+00,-2.72207318E-02,-9.99629447E-01,+1.00000000E+00,-1.59802042E+00
+0.00000000E+00,+6.20000000E-01,+3.68065639E-01,-9.29799809E-01,+1.00000000E+00,-1.19386857E+00,-3.29046957E-02,-9.99458494E-01,+1.00000000E+00,-1.60370696E+00
+0.00000000E+00,+6.30000000E-01,+3.78650481E-01,-9.25539742E-01,+1.00000000E+00,-1.18245855E+00,-3.88830394E-02,-9.99243769E-01,+1.00000000E+00,-1.60968917E+00
+0.00000000E+00,+6.40000000E-01,+3.89486478E-01,-9.21032184E-01,+1.00000000E+00,-1.17072235E+00,-4.51736173E-02,-9.98979151E-01,+1.00000000E+00,-1.61598532E+00
+0.00000000E+00,+6.50000000E-01,+4.00578303E-01,-9.16262530E-01,+1.00000000E+00,-1.15864841E+00,-5.17956838E-02,-9.98657703E-01,+1.00000000E+00,-1.62261520E+00
+0.00000000E+00,+6.60000000E-01,+4.11930777E-01,-9.11215142E-01,+1.00000000E+00,-1.14622437E+00,-5.87700326E-02,-9.98271548E-01,+1.00000000E+00,-1.62960024E+00
+0.00000000E+00,+6.70000000E-01,+4.23548868E-01,-9.05873256E-01,+1.00000000E+00,-1.13343696E+00,-6.61191545E-02,-9.97811734E-01,+1.00000000E+00,-1.63696375E+00
+0.00000000E+00,+6.80000000E-01,+4.35437700E-01,-9.00218868E-01,+1.00000000E+00,-1.12027189E+00,-7.38674142E-02,-9.97268071E-01,+1.00000000E+00,-1.64473108E+00
+0.00000000E+00,+6.90000000E-01,+4.47602556E-01,-8.94232605E-01,+1.00000000E+00,-1.10671380E+00,-8.20412497E-02,-9.96628935E-01,+1.00000000E+00,-1.65292989E+00
+0.00000000E+00,+7.00000000E-01,+4.60048884E-01,-8.87893588E-01,+1.00000000E+00,-1.09274607E+00,-9.06693983E-02,-9.95881047E-01,+1.00000000E+00,-1.66159042E+00
+0.00000000E+00,+7.10000000E-01,+4.72782302E-01,-8.81179264E-01,+1.00000000E+00,-1.07835074E+00,-9.97831530E-02,-9.95009207E-01,+1.00000000E+00,-1.67074581E+00
+0.00000000E+00,+7.20000000E-01,+4.85808604E-01,-8.74065215E-01,+1.00000000E+00,-1.06350829E+00,-1.09416654E-01,-9.93995974E-01,+1.00000000E+00,-1.68043249E+00
+0.00000000E+00,+7.30000000E-01,+4.99133765E-01,-8.66524947E-01,+1.00000000E+00,-1.04819750E+00,-1.19607219E-01,-9.92821290E-01,+1.00000000E+00,-1.69069058E+00
+0.00000000E+00,+7.40000000E-01,+5.12763950E-01,-8.58529634E-01,+1.00000000E+00,-1.03239522E+00,-1.30395728E-01,-9.91462029E-01,+1.00000000E+00,-1.70156443E+00
+0.00000000E+00,+7.50000000E-01,+5.26705516E-01,-8.50047822E-01,+1.00000000E+00,-1.01607608E+00,-1.41827053E-01,-9.89891452E-01,+1.00000000E+00,-1.71310321E+00
+0.00000000E+00,+7.60000000E-01,+5.40965023E-01,-8.41045091E-01,+1.00000000E+00,-9.99212231E-01,-1.53950566E-01,-9.88078551E-01,+1.00000000E+00,-1.72536160E+00
+0.00000000E+00,+7.70000000E-01,+5.55549238E-01,-8.31483640E-01,+1.00000000E+00,-9.81772954E-01,-1.66820713E-01,-9.85987246E-01,+1.00000000E+00,-1.73840064E+00
+0.00000000E+00,+7.80000000E-01,+5.70465147E-01,-8.21321810E-01,+1.00000000E+00,-9.63724244E-01,-1.80497690E-01,-9.83575408E-01,+1.00000000E+00,-1.75228875E+00
+0.00000000E+00,+7.90000000E-01,+5.85719955E-01,-8.10513501E-01,+1.00000000E+00,-9.45028284E-01,-1.95048222E-01,-9.80793654E-01,+1.00000000E+00,-1.76710294E+00
+0.00000000E+00,+8.00000000E-01,+6.01321101E-01,-7.99007468E-01,+1.00000000E+00,-9.25642818E-01,-2.10546477E-01,-9.77583849E-01,+1.00000000E+00,-1.78293026E+00
+0.00000000E+00,+8.10000000E-01,+6.17276263E-01,-7.86746474E-01,+1.00000000E+00,-9.05520371E-01,-2.27075135E-01,-9.73877242E-01,+1.00000000E+00,-1.79986963E+00
+0.00000000E+00,+8.20000000E-01,+6.33593370E-01,-7.73666234E-01,+1.00000000E+00,-8.84607299E-01,-2.44726650E-01,-9.69592114E-01,+1.00000000E+00,-1.81803409E+00
