s1,s2,Re(z_ibc0.11),Im(z_ibc0.11),Abs(z_ibc0.11),Arg(z_ibc0.11),Re(z_ibc0.21),Im(z_ibc0.21),Abs(z_ibc0.21),Arg(z_ibc0.21),Re(z_ibc0.12),Im(z_ibc0.12),Abs(z_ibc0.12),Arg(z_ibc0.12),Re(z_ibc0.22),Im(z_ibc0.22),Abs(z_ibc0.22),Arg(z_ibc0.22)
+0.00000000E+00,+2.68363499E-01,+7.92942766E-15,-7.50182408E+00,+7.50182408E+00,-1.57079633E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+7.92942766E-15,-7.50182408E+00,+7.50182408E+00,-1.57079633E+00
+0.00000000E+00,+2.84149588E-01,+7.92942766E-15,-7.50182408E+00,+7.50182408E+00,-1.57079633E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+7.92942766E-15,-7.50182408E+00,+7.50182408E+00,-1.57079633E+00
+0.00000000E+00,+2.99935676E-01,+7.92942766E-15,-7.50182408E+00,+7.50182408E+00,-1.57079633E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+7.92942766E-15,-7.50182408E+00,+7.50182408E+00,-1.57079633E+00
+0.00000000E+00,+3.15721764E-01,+7.92942766E-15,-7.50182408E+00,+7.50182408E+00,-1.57079633E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+7.92942766E-15,-7.50182408E+00,+7.50182408E+00,-1.57079633E+00
+0.00000000E+00,+3.31507852E-01,+7.92942766E-15,-7.50182408E+00,+7.50182408E+00,-1.57079633E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+7.92942766E-15,-7.50182408E+00,+7.50182408E+00,-1.57079633E+00
+0.00000000E+00,+3.47293940E-01,+7.92942766E-15,-7.50182408E+00,+7.50182408E+00,-1.57079633E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+7.92942766E-15,-7.50182408E+00,+7.50182408E+00,-1.57079633E+00
+0.00000000E+00,+3.63080029E-01,+7.92942766E-15,-7.50182408E+00,+7.50182408E+00,-1.57079633E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+7.92942766E-15,-7.50182408E+00,+7.50182408E+00,-1.57079633E+00
+0.00000000E+00,+3.78866117E-01,+7.92942766E-15,-7.50182408E+00,+7.50182408E+00,-1.57079633E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+7.92942766E-15,-7.50182408E+00,+7.50182408E+00,-1.57079633E+00
+0.00000000E+00,+3.94652205E-01,+7.92942766E-15,-7.50182408E+00,+7.50182408E+00,-1.57079633E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+7.92942766E-15,-7.50182408E+00,+7.50182408E+00,-1.57079633E+00
+0.00000000E+00,+4.10438293E-01,+7.92942766E-15,-7.50182408E+00,+7.50182408E+00,-1.57079633E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+7.92942766E-15,-7.50182408E+00,+7.50182408E+00,-1.57079633E+00
