s1,s2,Re(z_ibc6.tm),Im(z_ibc6.tm),Abs(z_ibc6.tm),Arg(z_ibc6.tm),Re(z_ibc6.te),Im(z_ibc6.te),Abs(z_ibc6.te),Arg(z_ibc6.te)
+0.00000000E+00,+0.00000000E+00,-1.82607327E-16,+5.88503124E-01,+5.88503124E-01,+1.57079633E+00,+1.79606220E-16,+1.74210324E+00,+1.74210324E+00,+1.57079633E+00
+1.00000000E-02,+0.00000000E+00,-1.82581586E-16,+5.88474467E-01,+5.88474467E-01,+1.57079633E+00,+1.79406151E-16,+1.74202541E+00,+1.74202541E+00,+1.57079633E+00
+2.00000000E-02,+0.00000000E+00,-1.82504379E-16,+5.88388504E-01,+5.88388504E-01,+1.57079633E+00,+1.78806208E-16,+1.74179198E+00,+1.74179198E+00,+1.57079633E+00
+3.00000000E-02,+0.00000000E+00,-1.82375750E-16,+5.88245258E-01,+5.88245258E-01,+1.57079633E+00,+1.77807175E-16,+1.74140308E+00,+1.74140308E+00,+1.57079633E+00
+4.00000000E-02,+0.00000000E+00,-1.82195776E-16,+5.88044763E-01,+5.88044763E-01,+1.57079633E+00,+1.76410361E-16,+1.74085893E+00,+1.74085893E+00,+1.57079633E+00
+5.00000000E-02,+0.00000000E+00,-1.81964562E-16,+5.87787071E-01,+5.87787071E-01,+1.57079633E+00,+1.74617592E-16,+1.74015983E+00,+1.74015983E+00,+1.57079633E+00
+6.00000000E-02,+0.00000000E+00,-1.81682244E-16,+5.87472248E-01,+5.87472248E-01,+1.57079633E+00,+1.72431211E-16,+1.73930620E+00,+1.73930620E+00,+1.57079633E+00
+7.00000000E-02,+0.00000000E+00,-1.81348988E-16,+5.87100374E-01,+5.87100374E-01,+1.57079633E+00,+1.69854069E-16,+1.73829851E+00,+1.73829851E+00,+1.57079633E+00
+8.00000000E-02,+0.00000000E+00,-1.80964989E-16,+5.86671543E-01,+5.86671543E-01,+1.57079633E+00,+1.66889521E-16,+1.73713733E+00,+1.73713733E+00,+1.57079633E+00
+9.00000000E-02,+0.00000000E+00,-1.80530473E-16,+5.86185863E-01,+5.86185863E-01,+1.57079633E+00,+1.63541418E-16,+1.73582333E+00,+1.73582333E+00,+1.57079633E+00
+1.00000000E-01,+0.00000000E+00,-1.80045693E-16,+5.85643459E-01,+5.85643459E-01,+1.57079633E+00,+1.59814100E-16,+1.73435725E+00,+1.73435725E+00,+1.57079633E+00
+1.10000000E-01,+0.00000000E+00,-1.79510933E-16,+5.85044466E-01,+5.85044466E-01,+1.57079633E+00,+1.55712382E-16,+1.73273990E+00,+1.73273990E+00,+1.57079633E+00
+1.20000000E-01,+0.00000000E+00,-1.78926505E-16,+5.84389036E-01,+5.84389036E-01,+1.57079633E+00,+1.51241548E-16,+1.73097221E+00,+1.73097221E+00,+1.57079633E+00
+1.30000000E-01,+0.00000000E+00,-1.78292751E-16,+5.83677335E-01,+5.83677335E-01,+1.57079633E+00,+1.46407340E-16,+1.72905516E+00,+1.72905516E+00,+1.57079633E+00
+1.40000000E-01,+0.00000000E+00,-1.77610038E-16,+5.82909543E-01,+5.82909543E-01,+1.57079633E+00,+1.41215941E-16,+1.72698982E+00,+1.72698982E+00,+1.57079633E+00
+1.50000000E-01,+0.00000000E+00,-1.76878765E-16,+5.82085851E-01,+5.82085851E-01,+1.57079633E+00,+1.35673965E-16,+1.72477734E+00,+1.72477734E+00,+1.57079633E+00
+1.60000000E-01,+0.00000000E+00,-1.76099353E-16,+5.81206467E-01,+5.81206467E-01,+1.57079633E+00,+1.29788442E-16,+1.72241896E+00,+1.72241896E+00,+1.57079633E+00
+1.70000000E-01,+0.00000000E+00,-1.75272255E-16,+5.80271611E-01,+5.80271611E-01,+1.57079633E+00,+1.23566804E-16,+1.71991596E+00,+1.71991596E+00,+1.57079633E+00
+1.80000000E-01,+0.00000000E+00,-1.74397949E-16,+5.79281518E-01,+5.79281518E-01,+1.57079633E+00,+1.17016868E-16,+1.71726972E+00,+1.71726972E+00,+1.57079633E+00
+1.90000000E-01,+0.00000000E+00,-1.73476938E-16,+5.78236433E-01,+5.78236433E-01,+1.57079633E+00,+1.10146819E-16,+1.71448169E+00,+1.71448169E+00,+1.57079633E+00
