s1,s2,Re(z_ibc6.tm),Im(z_ibc6.tm),Abs(z_ibc6.tm),Arg(z_ibc6.tm),Re(z_ibc6.te),Im(z_ibc6.te),Abs(z_ibc6.te),Arg(z_ibc6.te)
+0.00000000E+00,+0.00000000E+00,+2.53120649E-16,+8.60659039E-01,+8.60659039E-01,+1.57079633E+00,+1.02573198E-16,+9.93718119E-01,+9.93718119E-01,+1.57079633E+00
+1.47948687E-01,+0.00000000E+00,+2.49677436E-16,+8.54076422E-01,+8.54076422E-01,+1.57079633E+00,+9.40927687E-17,+9.89440341E-01,+9.89440341E-01,+1.57079633E+00
+2.95897374E-01,+0.00000000E+00,+2.39554903E-16,+8.34620342E-01,+8.34620342E-01,+1.57079633E+00,+7.05134227E-17,+9.76845371E-01,+9.76845371E-01,+1.57079633E+00
+4.43846061E-01,+0.00000000E+00,+2.23346007E-16,+8.03134367E-01,+8.03134367E-01,+1.57079633E+00,+3.69826330E-17,+9.56615845E-01,+9.56615845E-01,+1.57079633E+00
+5.91794748E-01,+0.00000000E+00,+2.01951238E-16,+7.60924915E-01,+7.60924915E-01,+1.57079633E+00,+7.70446187E-19,+9.29789315E-01,+9.29789315E-01,+1.57079633E+00
+7.39743436E-01,+0.00000000E+00,+1.76468135E-16,+7.09632026E-01,+7.09632026E-01,+1.57079633E+00,-3.02358568E-17,+8.97632909E-01,+8.97632909E-01,+1.57079633E+00
+8.87692123E-01,+0.00000000E+00,+1.48071461E-16,+6.51082440E-01,+6.51082440E-01,+1.57079633E+00,-4.89416081E-17,+8.61508401E-01,+8.61508401E-01,+1.57079633E+00
+1.03564081E+00,+0.00000000E+00,+1.17904988E-16,+5.87147272E-01,+5.87147272E-01,+1.57079633E+00,-5.00359832E-17,+8.22751236E-01,+8.22751236E-01,+1.57079633E+00
+1.18358950E+00,+0.00000000E+00,+8.69990631E-17,+5.19621484E-01,+5.19621484E-01,+1.57079633E+00,-3.04396584E-17,+7.82578800E-01,+7.82578800E-01,+1.57079633E+00
+1.33153818E+00,+0.00000000E+00,+5.62196073E-17,+4.50134880E-01,+4.50134880E-01,+1.57079633E+00,+1.07357861E-17,+7.42033382E-01,+7.42033382E-01,+1.57079633E+00
+1.47948687E+00,+0.00000000E+00,+2.62469226E-17,+3.80096999E-01,+3.80096999E-01,+1.57079633E+00,+7.25586610E-17,+7.01957404E-01,+7.01957404E-01,+1.57079633E+00
+1.62743556E+00,+0.00000000E+00,-2.42189160E-18,+3.10672696E-01,+3.10672696E-01,+1.57079633E+00,+1.52800319E-16,+6.62993840E-01,+6.62993840E-01,+1.57079633E+00
+1.77538425E+00,+0.00000000E+00,-2.94547859E-17,+2.42782016E-01,+2.42782016E-01,+1.57079633E+00,+2.48467829E-16,+6.25603351E-01,+6.25603351E-01,+1.57079633E+00
+1.92333293E+00,+0.00000000E+00,-5.46582841E-17,+1.77116956E-01,+1.77116956E-01,+1.57079633E+00,+3.56258492E-16,+5.90090389E-01,+5.90090389E-01,+1.57079633E+00
+2.07128162E+00,+0.00000000E+00,-7.79484824E-17,+1.14168230E-01,+1.14168230E-01,+1.57079633E+00,+4.72899279E-16,+5.56632348E-01,+5.56632348E-01,+1.57079633E+00
+2.21923031E+00,+0.00000000E+00,-9.93233994E-17,+5.42564807E-02,+5.42564807E-02,+1.57079633E+00,+5.95369661E-16,+5.25307833E-01,+5.25307833E-01,+1.57079633E+00
+2.36717899E+00,+0.00000000E+00,-1.18838833E-16,-2.43606980E-03,+2.43606980E-03,-1.57079633E+00,+7.21025545E-16,+4.96121830E-01,+4.96121830E-01,+1.57079633E+00
+2.51512768E+00,+0.00000000E+00,-1.36588590E-16,-5.58360587E-02,+5.58360587E-02,-1.57079633E+00,+8.47648898E-16,+4.69026842E-01,+4.69026842E-01,+1.57079633E+00
+2.66307637E+00,+0.00000000E+00,-1.52689100E-16,-1.05952904E-01,+1.05952904E-01,-1.57079633E+00,+9.73447044E-16,+4.43939858E-01,+4.43939858E-01,+1.57079633E+00
