s1,s2,Re(z_ibc6.tm),Im(z_ibc6.tm),Abs(z_ibc6.tm),Arg(z_ibc6.tm),Re(z_ibc6.te),Im(z_ibc6.te),Abs(z_ibc6.te),Arg(z_ibc6.te)
+0.00000000E+00,+0.00000000E+00,+2.46956892E-16,+8.63071504E-01,+8.63071504E-01,+1.57079633E+00,+1.83208479E-17,+9.93828439E-01,+9.93828439E-01,+1.57079633E+00
+1.47948687E-01,+0.00000000E+00,+2.43026845E-16,+8.56275469E-01,+8.56275469E-01,+1.57079633E+00,+3.08404265E-17,+9.89540208E-01,+9.89540208E-01,+1.57079633E+00
+2.95897374E-01,+0.00000000E+00,+2.30974791E-16,+8.36217104E-01,+8.36217104E-01,+1.57079633E+00,+6.38233050E-17,+9.76915939E-01,+9.76915939E-01,+1.57079633E+00
+4.43846061E-01,+0.00000000E+00,+2.10098884E-16,+8.03846435E-01,+8.03846435E-01,+1.57079633E+00,+1.04687131E-16,+9.56643975E-01,+9.56643975E-01,+1.57079633E+00
+5.91794748E-01,+0.00000000E+00,+1.79479799E-16,+7.60624615E-01,+7.60624615E-01,+1.57079633E+00,+1.35870508E-16,+9.29769949E-01,+9.29769949E-01,+1.57079633E+00
+7.39743436E-01,+0.00000000E+00,+1.38267560E-16,+7.08367398E-01,+7.08367398E-01,+1.57079633E+00,+1.38720210E-16,+8.97569799E-01,+8.97569799E-01,+1.57079633E+00
+8.87692123E-01,+0.00000000E+00,+8.59457172E-17,+6.49070688E-01,+6.49070688E-01,+1.57079633E+00,+9.70759366E-17,+8.61413285E-01,+8.61413285E-01,+1.57079633E+00
+1.03564081E+00,+0.00000000E+00,+2.25061239E-17,+5.84746257E-01,+5.84746257E-01,+1.57079633E+00,-2.89967110E-19,+8.22641932E-01,+8.22641932E-01,+1.57079633E+00
+1.18358950E+00,+0.00000000E+00,-5.14937501E-17,+5.17287978E-01,+5.17287978E-01,+1.57079633E+00,-1.58682219E-16,+7.82476786E-01,+7.82476786E-01,+1.57079633E+00
+1.33153818E+00,+0.00000000E+00,-1.34981043E-16,+4.48378666E-01,+4.48378666E-01,+1.57079633E+00,-3.77765418E-16,+7.41961411E-01,+7.41961411E-01,+1.57079633E+00
+1.47948687E+00,+0.00000000E+00,-2.26491250E-16,+3.79438153E-01,+3.79438153E-01,+1.57079633E+00,-6.52678836E-16,+7.01937506E-01,+7.01937506E-01,+1.57079633E+00
+1.62743556E+00,+0.00000000E+00,-3.24324534E-16,+3.11606702E-01,+3.11606702E-01,+1.57079633E+00,-9.75502280E-16,+6.63045880E-01,+6.63045880E-01,+1.57079633E+00
+1.77538425E+00,+0.00000000E+00,-4.26699719E-16,+2.45754693E-01,+2.45754693E-01,+1.57079633E+00,-1.33669695E-15,+6.25744165E-01,+6.25744165E-01,+1.57079633E+00
+1.92333293E+00,+0.00000000E+00,-5.31883225E-16,+1.82509140E-01,+1.82509140E-01,+1.57079633E+00,-1.72629915E-15,+5.90333406E-01,+5.90333406E-01,+1.57079633E+00
+2.07128162E+00,+0.00000000E+00,-6.38282698E-16,+1.22288846E-01,+1.22288846E-01,+1.57079633E+00,-2.13478216E-15,+5.56987588E-01,+5.56987588E-01,+1.57079633E+00
+2.21923031E+00,+0.00000000E+00,-7.44504635E-16,+6.53420932E-02,+6.53420932E-02,+1.57079633E+00,-2.55359465E-15,+5.25782139E-01,+5.25782139E-01,+1.57079633E+00
+2.36717899E+00,+0.00000000E+00,-8.49381022E-16,+1.17828004E-02,+1.17828004E-02,+1.57079633E+00,-2.97543244E-15,+4.96719250E-01,+4.96719250E-01,+1.57079633E+00
+2.51512768E+00,+0.00000000E+00,-9.51972408E-16,-3.83771557E-02,+3.83771557E-02,-1.57079633E+00,-3.39431532E-15,+4.69749063E-01,+4.69749063E-01,+1.57079633E+00
+2.66307637E+00,+0.00000000E+00,-1.05155500E-15,-8.52004815E-02,+8.52004815E-02,-1.57079633E+00,-3.80553634E-15,+4.44786647E-01,+4.44786647E-01,+1.57079633E+00
