s1,s2,Re(z_ex.11),Im(z_ex.11),Abs(z_ex.11),Arg(z_ex.11),Re(z_ex.21),Im(z_ex.21),Abs(z_ex.21),Arg(z_ex.21),Re(z_ex.12),Im(z_ex.12),Abs(z_ex.12),Arg(z_ex.12),Re(z_ex.22),Im(z_ex.22),Abs(z_ex.22),Arg(z_ex.22)
+0.00000000E+00,+0.00000000E+00,-4.81807769E-16,+5.91676451E-01,+5.91676451E-01,+1.57079633E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+1.83487403E-15,+1.74199583E+00,+1.74199583E+00,+1.57079633E+00
+9.08827649E-01,+0.00000000E+00,-2.71920274E-17,+3.84391599E-01,+3.84391599E-01,+1.57079633E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-7.13353790E-16,+1.27994225E+00,+1.27994225E+00,+1.57079633E+00
+1.81765530E+00,+0.00000000E+00,+1.00904992E-16,+3.35736903E-02,+3.35736903E-02,+1.57079633E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-5.20466284E-16,+7.42668261E-01,+7.42668261E-01,+1.57079633E+00
