s1,s2,Re(z_ibc3.tm),Im(z_ibc3.tm),Abs(z_ibc3.tm),Arg(z_ibc3.tm),Re(z_ibc3.te),Im(z_ibc3.te),Abs(z_ibc3.te),Arg(z_ibc3.te)
+0.00000000E+00,+0.00000000E+00,+1.54043144E-18,+9.24780401E-01,+9.24780401E-01,+1.57079633E+00,+1.54043144E-18,+9.24780401E-01,+9.24780401E-01,+1.57079633E+00
+1.00000000E-02,+0.00000000E+00,+1.53932380E-18,+9.24748699E-01,+9.24748699E-01,+1.57079633E+00,+1.53996229E-18,+9.24764029E-01,+9.24764029E-01,+1.57079633E+00
+2.00000000E-02,+0.00000000E+00,+1.53600207E-18,+9.24653603E-01,+9.24653603E-01,+1.57079633E+00,+1.53855526E-18,+9.24714918E-01,+9.24714918E-01,+1.57079633E+00
+3.00000000E-02,+0.00000000E+00,+1.53046979E-18,+9.24495131E-01,+9.24495131E-01,+1.57079633E+00,+1.53621166E-18,+9.24633079E-01,+9.24633079E-01,+1.57079633E+00
+4.00000000E-02,+0.00000000E+00,+1.52273288E-18,+9.24273319E-01,+9.24273319E-01,+1.57079633E+00,+1.53293365E-18,+9.24518531E-01,+9.24518531E-01,+1.57079633E+00
+5.00000000E-02,+0.00000000E+00,+1.51279960E-18,+9.23988215E-01,+9.23988215E-01,+1.57079633E+00,+1.52872425E-18,+9.24371301E-01,+9.24371301E-01,+1.57079633E+00
+6.00000000E-02,+0.00000000E+00,+1.50068058E-18,+9.23639881E-01,+9.23639881E-01,+1.57079633E+00,+1.52358734E-18,+9.24191423E-01,+9.24191423E-01,+1.57079633E+00
+7.00000000E-02,+0.00000000E+00,+1.48638876E-18,+9.23228393E-01,+9.23228393E-01,+1.57079633E+00,+1.51752767E-18,+9.23978939E-01,+9.23978939E-01,+1.57079633E+00
+8.00000000E-02,+0.00000000E+00,+1.46993944E-18,+9.22753839E-01,+9.22753839E-01,+1.57079633E+00,+1.51055083E-18,+9.23733900E-01,+9.23733900E-01,+1.57079633E+00
+9.00000000E-02,+0.00000000E+00,+1.45135019E-18,+9.22216323E-01,+9.22216323E-01,+1.57079633E+00,+1.50266325E-18,+9.23456361E-01,+9.23456361E-01,+1.57079633E+00
+1.00000000E-01,+0.00000000E+00,+1.43064091E-18,+9.21615961E-01,+9.21615961E-01,+1.57079633E+00,+1.49387219E-18,+9.23146387E-01,+9.23146387E-01,+1.57079633E+00
+1.10000000E-01,+0.00000000E+00,+1.40783377E-18,+9.20952883E-01,+9.20952883E-01,+1.57079633E+00,+1.48418577E-18,+9.22804051E-01,+9.22804051E-01,+1.57079633E+00
+1.20000000E-01,+0.00000000E+00,+1.38295316E-18,+9.20227233E-01,+9.20227233E-01,+1.57079633E+00,+1.47361290E-18,+9.22429432E-01,+9.22429432E-01,+1.57079633E+00
+1.30000000E-01,+0.00000000E+00,+1.35602573E-18,+9.19439167E-01,+9.19439167E-01,+1.57079633E+00,+1.46216333E-18,+9.22022617E-01,+9.22022617E-01,+1.57079633E+00
+1.40000000E-01,+0.00000000E+00,+1.32708033E-18,+9.18588855E-01,+9.18588855E-01,+1.57079633E+00,+1.44984760E-18,+9.21583699E-01,+9.21583699E-01,+1.57079633E+00
+1.50000000E-01,+0.00000000E+00,+1.29614798E-18,+9.17676481E-01,+9.17676481E-01,+1.57079633E+00,+1.43667704E-18,+9.21112782E-01,+9.21112782E-01,+1.57079633E+00
+1.60000000E-01,+0.00000000E+00,+1.26326185E-18,+9.16702240E-01,+9.16702240E-01,+1.57079633E+00,+1.42266376E-18,+9.20609972E-01,+9.20609972E-01,+1.57079633E+00
+1.70000000E-01,+0.00000000E+00,+1.22845721E-18,+9.15666342E-01,+9.15666342E-01,+1.57079633E+00,+1.40782066E-18,+9.20075387E-01,+9.20075387E-01,+1.57079633E+00
+1.80000000E-01,+0.00000000E+00,+1.19177144E-18,+9.14569009E-01,+9.14569009E-01,+1.57079633E+00,+1.39216137E-18,+9.19509149E-01,+9.19509149E-01,+1.57079633E+00
+1.90000000E-01,+0.00000000E+00,+1.15324393E-18,+9.13410476E-01,+9.13410476E-01,+1.57079633E+00,+1.37570028E-18,+9.18911388E-01,+9.18911388E-01,+1.57079633E+00
+2.00000000E-01,+0.00000000E+00,+1.11291609E-18,+9.12190989E-01,+9.12190989E-01,+1.57079633E+00,+1.35845251E-18,+9.18282240E-01,+9.18282240E-01,+1.57079633E+00
+2.10000000E-01,+0.00000000E+00,+1.07083131E-18,+9.10910809E-01,+9.10910809E-01,+1.57079633E+00,+1.34043388E-18,+9.17621851E-01,+9.17621851E-01,+1.57079633E+00
+2.20000000E-01,+0.00000000E+00,+1.02703490E-18,+9.09570209E-01,+9.09570209E-01,+1.57079633E+00,+1.32166091E-18,+9.16930370E-01,+9.16930370E-01,+1.57079633E+00
+2.30000000E-01,+0.00000000E+00,+9.81574045E-19,+9.08169472E-01,+9.08169472E-01,+1.57079633E+00,+1.30215082E-18,+9.16207954E-01,+9.16207954E-01,+1.57079633E+00
+2.40000000E-01,+0.00000000E+00,+9.34497774E-19,+9.06708895E-01,+9.06708895E-01,+1.57079633E+00,+1.28192148E-18,+9.15454769E-01,+9.15454769E-01,+1.57079633E+00
+2.50000000E-01,+0.00000000E+00,+8.85856911E-19,+9.05188786E-01,+9.05188786E-01,+1.57079633E+00,+1.26099141E-18,+9.14670983E-01,+9.14670983E-01,+1.57079633E+00
+2.60000000E-01,+0.00000000E+00,+8.35704026E-19,+9.03609466E-01,+9.03609466E-01,+1.57079633E+00,+1.23937975E-18,+9.13856774E-01,+9.13856774E-01,+1.57079633E+00
+2.70000000E-01,+0.00000000E+00,+7.84093388E-19,+9.01971265E-01,+9.01971265E-01,+1.57079633E+00,+1.21710628E-18,+9.13012325E-01,+9.13012325E-01,+1.57079633E+00
+2.80000000E-01,+0.00000000E+00,+7.31080908E-19,+9.00274528E-01,+9.00274528E-01,+1.57079633E+00,+1.19419134E-18,+9.12137826E-01,+9.12137826E-01,+1.57079633E+00
+2.90000000E-01,+0.00000000E+00,+6.76724097E-19,+8.98519608E-01,+8.98519608E-01,+1.57079633E+00,+1.17065586E-18,+9.11233472E-01,+9.11233472E-01,+1.57079633E+00
