s1,s2,Re(z_ex.tm),Im(z_ex.tm),Abs(z_ex.tm),Arg(z_ex.tm),Re(z_ex.te),Im(z_ex.te),Abs(z_ex.te),Arg(z_ex.te)
+3.10000000E-01,+0.00000000E+00,+0.00000000E+00,+8.95012751E-01,+8.95012751E-01,+1.57079633E+00,+0.00000000E+00,+9.09581210E-01,+9.09581210E-01,+1.57079633E+00
+3.20000000E-01,+0.00000000E+00,+0.00000000E+00,+8.93080499E-01,+8.93080499E-01,+1.57079633E+00,+0.00000000E+00,+9.08587052E-01,+9.08587052E-01,+1.57079633E+00
+3.30000000E-01,+0.00000000E+00,+0.00000000E+00,+8.91091564E-01,+8.91091564E-01,+1.57079633E+00,+0.00000000E+00,+9.07563848E-01,+9.07563848E-01,+1.57079633E+00
+3.40000000E-01,+0.00000000E+00,+0.00000000E+00,+8.89046363E-01,+8.89046363E-01,+1.57079633E+00,+0.00000000E+00,+9.06511824E-01,+9.06511824E-01,+1.57079633E+00
+3.50000000E-01,+0.00000000E+00,+0.00000000E+00,+8.86945324E-01,+8.86945324E-01,+1.57079633E+00,+0.00000000E+00,+9.05431212E-01,+9.05431212E-01,+1.57079633E+00
+3.60000000E-01,+0.00000000E+00,+0.00000000E+00,+8.84788886E-01,+8.84788886E-01,+1.57079633E+00,+0.00000000E+00,+9.04322247E-01,+9.04322247E-01,+1.57079633E+00
+3.70000000E-01,+0.00000000E+00,+0.00000000E+00,+8.82577497E-01,+8.82577497E-01,+1.57079633E+00,+0.00000000E+00,+9.03185172E-01,+9.03185172E-01,+1.57079633E+00
+3.80000000E-01,+0.00000000E+00,+0.00000000E+00,+8.80311613E-01,+8.80311613E-01,+1.57079633E+00,+0.00000000E+00,+9.02020233E-01,+9.02020233E-01,+1.57079633E+00
+3.90000000E-01,+0.00000000E+00,+0.00000000E+00,+8.77991701E-01,+8.77991701E-01,+1.57079633E+00,+0.00000000E+00,+9.00827683E-01,+9.00827683E-01,+1.57079633E+00
+4.00000000E-01,+0.00000000E+00,+0.00000000E+00,+8.75618236E-01,+8.75618236E-01,+1.57079633E+00,+0.00000000E+00,+8.99607777E-01,+8.99607777E-01,+1.57079633E+00
+4.10000000E-01,+0.00000000E+00,+0.00000000E+00,+8.73191703E-01,+8.73191703E-01,+1.57079633E+00,+0.00000000E+00,+8.98360778E-01,+8.98360778E-01,+1.57079633E+00
+4.20000000E-01,+0.00000000E+00,+0.00000000E+00,+8.70712594E-01,+8.70712594E-01,+1.57079633E+00,+0.00000000E+00,+8.97086951E-01,+8.97086951E-01,+1.57079633E+00
+4.30000000E-01,+0.00000000E+00,+0.00000000E+00,+8.68181410E-01,+8.68181410E-01,+1.57079633E+00,+0.00000000E+00,+8.95786566E-01,+8.95786566E-01,+1.57079633E+00
+4.40000000E-01,+0.00000000E+00,+0.00000000E+00,+8.65598659E-01,+8.65598659E-01,+1.57079633E+00,+0.00000000E+00,+8.94459898E-01,+8.94459898E-01,+1.57079633E+00
+4.50000000E-01,+0.00000000E+00,+0.00000000E+00,+8.62964857E-01,+8.62964857E-01,+1.57079633E+00,+0.00000000E+00,+8.93107226E-01,+8.93107226E-01,+1.57079633E+00
+4.60000000E-01,+0.00000000E+00,+0.00000000E+00,+8.60280529E-01,+8.60280529E-01,+1.57079633E+00,+0.00000000E+00,+8.91728833E-01,+8.91728833E-01,+1.57079633E+00
+4.70000000E-01,+0.00000000E+00,+0.00000000E+00,+8.57546206E-01,+8.57546206E-01,+1.57079633E+00,+0.00000000E+00,+8.90325004E-01,+8.90325004E-01,+1.57079633E+00
+4.80000000E-01,+0.00000000E+00,+0.00000000E+00,+8.54762424E-01,+8.54762424E-01,+1.57079633E+00,+0.00000000E+00,+8.88896032E-01,+8.88896032E-01,+1.57079633E+00
+4.90000000E-01,+0.00000000E+00,+0.00000000E+00,+8.51929729E-01,+8.51929729E-01,+1.57079633E+00,+0.00000000E+00,+8.87442209E-01,+8.87442209E-01,+1.57079633E+00
